,>= +0.00%,<= -0.00%,>= +0.05%,<= -0.05%,>= +0.10%,<= -0.10%,>= +0.15%,<= -0.15%,>= +0.20%,<= -0.20%,>= +0.25%,<= -0.25%,>= +0.30%,<= -0.30%,>= +0.35%,<= -0.35%,>= +0.40%,<= -0.40%,>= +0.45%,<= -0.45%,>= +0.50%,<= -0.50%,>= +0.55%,<= -0.55%,>= +0.60%,<= -0.60%,>= +0.65%,<= -0.65%,>= +0.70%,<= -0.70%,>= +0.75%,<= -0.75%,>= +0.80%,<= -0.80%,>= +0.85%,<= -0.85%,>= +0.90%,<= -0.90%,>= +0.95%,<= -0.95%,>= +1.00%,<= -1.00%,>= +1.05%,<= -1.05%,>= +1.10%,<= -1.10%,>= +1.15%,<= -1.15%,>= +1.20%,<= -1.20%,>= +1.25%,<= -1.25%,>= +1.30%,<= -1.30%,>= +1.35%,<= -1.35%,>= +1.40%,<= -1.40%,>= +1.45%,<= -1.45%,>= +1.50%,<= -1.50%,>= +1.55%,<= -1.55%,>= +1.60%,<= -1.60%,>= +1.65%,<= -1.65%,>= +1.75%,<= -1.75%,>= +1.80%,<= -1.80%,>= +1.85%,<= -1.85%,>= +1.90%,<= -1.90%,>= +1.95%,<= -1.95%,>= +2.00%,<= -2.00%
1m TTC,50.31,50.6,14.85,15.38,4.85,4.88,1.82,1.79,0.77,0.77,0.38,0.38,0.2,0.19,0.12,0.11,0.07,0.06,0.04,0.04,0.03,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2m TTC,49.84,50.61,21.43,22.31,9.31,9.43,4.34,4.25,2.26,2.14,1.25,1.15,0.74,0.67,0.47,0.41,0.3,0.25,0.2,0.16,0.14,0.12,0.1,0.08,0.07,0.06,0.05,0.04,0.04,0.03,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3m TTC,49.62,50.73,25.33,26.16,12.57,12.96,6.56,6.6,3.68,3.63,2.23,2.11,1.41,1.31,0.91,0.82,0.6,0.55,0.42,0.36,0.3,0.26,0.22,0.19,0.15,0.13,0.12,0.09,0.09,0.07,0.07,0.06,0.05,0.05,0.04,0.04,0.03,0.04,0.02,0.03,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4m TTC,49.54,50.76,27.8,28.91,15.19,15.62,8.48,8.6,4.97,4.96,3.09,3.04,2.03,1.91,1.37,1.27,0.97,0.87,0.7,0.61,0.49,0.45,0.37,0.33,0.29,0.25,0.21,0.2,0.16,0.16,0.12,0.13,0.1,0.1,0.07,0.08,0.06,0.07,0.05,0.05,0.04,0.04,0.04,0.03,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0
5m TTC,49.5,50.75,29.65,30.76,17.18,17.71,10.18,10.35,6.28,6.2,3.99,3.91,2.63,2.55,1.82,1.71,1.29,1.2,0.95,0.89,0.69,0.66,0.51,0.52,0.4,0.4,0.31,0.32,0.24,0.24,0.19,0.2,0.15,0.15,0.12,0.12,0.1,0.1,0.08,0.08,0.06,0.07,0.05,0.06,0.04,0.05,0.04,0.04,0.03,0.04,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
6m TTC,49.44,50.79,31.27,32.5,19.01,19.66,11.61,11.89,7.37,7.5,4.83,4.91,3.28,3.26,2.31,2.28,1.64,1.63,1.23,1.17,0.92,0.86,0.69,0.66,0.54,0.52,0.42,0.4,0.33,0.32,0.26,0.25,0.2,0.21,0.16,0.18,0.13,0.14,0.11,0.12,0.09,0.1,0.08,0.09,0.07,0.08,0.06,0.06,0.05,0.05,0.04,0.05,0.04,0.04,0.03,0.04,0.03,0.04,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
7m TTC,49.38,50.81,32.41,33.55,20.45,21.22,13.05,13.35,8.41,8.7,5.66,5.76,3.97,3.95,2.79,2.77,2.06,2.01,1.55,1.48,1.15,1.13,0.88,0.83,0.7,0.65,0.55,0.52,0.42,0.4,0.33,0.33,0.27,0.29,0.23,0.24,0.19,0.2,0.16,0.17,0.14,0.14,0.12,0.12,0.1,0.11,0.09,0.09,0.07,0.08,0.06,0.07,0.05,0.06,0.04,0.06,0.04,0.05,0.04,0.05,0.03,0.04,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01
8m TTC,49.48,50.71,33.3,34.47,21.75,22.54,14.18,14.45,9.35,9.67,6.46,6.57,4.51,4.57,3.28,3.21,2.46,2.34,1.84,1.73,1.42,1.32,1.1,1.04,0.86,0.81,0.68,0.67,0.53,0.52,0.44,0.42,0.36,0.36,0.29,0.3,0.25,0.25,0.21,0.22,0.17,0.18,0.14,0.16,0.13,0.14,0.11,0.11,0.09,0.1,0.08,0.09,0.07,0.07,0.06,0.07,0.06,0.06,0.04,0.05,0.04,0.05,0.04,0.04,0.04,0.04,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01
9m TTC,49.49,50.69,34.21,35.33,22.87,23.66,15.27,15.68,10.31,10.57,7.22,7.32,5.11,5.19,3.64,3.72,2.73,2.78,2.09,2.11,1.63,1.6,1.29,1.23,1.04,0.96,0.85,0.79,0.69,0.63,0.56,0.51,0.45,0.42,0.39,0.36,0.32,0.31,0.27,0.26,0.23,0.22,0.19,0.19,0.17,0.17,0.14,0.14,0.11,0.13,0.1,0.11,0.09,0.1,0.08,0.09,0.07,0.07,0.06,0.07,0.05,0.06,0.05,0.05,0.05,0.05,0.04,0.04,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02
10m TTC,49.56,50.59,34.92,36.12,23.88,24.57,16.38,16.64,11.22,11.48,7.87,8.07,5.63,5.66,4.15,4.14,3.11,3.08,2.38,2.35,1.86,1.82,1.5,1.43,1.19,1.14,0.96,0.9,0.8,0.74,0.65,0.61,0.54,0.52,0.45,0.43,0.37,0.37,0.32,0.32,0.28,0.27,0.24,0.23,0.21,0.2,0.18,0.17,0.16,0.16,0.14,0.14,0.11,0.12,0.1,0.1,0.09,0.09,0.08,0.08,0.07,0.07,0.06,0.06,0.05,0.06,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.02
11m TTC,49.55,50.61,35.58,36.62,24.72,25.41,17.16,17.52,12.0,12.22,8.5,8.61,6.2,6.27,4.58,4.58,3.49,3.42,2.69,2.61,2.11,2.03,1.7,1.62,1.33,1.3,1.08,1.04,0.9,0.86,0.74,0.71,0.61,0.58,0.51,0.49,0.43,0.42,0.37,0.36,0.31,0.31,0.27,0.27,0.23,0.24,0.21,0.21,0.18,0.18,0.15,0.16,0.14,0.14,0.12,0.12,0.11,0.11,0.1,0.1,0.09,0.09,0.07,0.08,0.07,0.07,0.06,0.06,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03
