,>= +0.00%,<= -0.00%,>= +0.05%,<= -0.05%,>= +0.10%,<= -0.10%,>= +0.15%,<= -0.15%,>= +0.20%,<= -0.20%,>= +0.25%,<= -0.25%,>= +0.30%,<= -0.30%,>= +0.35%,<= -0.35%,>= +0.40%,<= -0.40%,>= +0.45%,<= -0.45%,>= +0.50%,<= -0.50%,>= +0.55%,<= -0.55%,>= +0.60%,<= -0.60%,>= +0.65%,<= -0.65%,>= +0.70%,<= -0.70%,>= +0.75%,<= -0.75%,>= +0.80%,<= -0.80%,>= +0.85%,<= -0.85%,>= +0.90%,<= -0.90%,>= +0.95%,<= -0.95%,>= +1.00%,<= -1.00%,>= +1.05%,<= -1.05%,>= +1.10%,<= -1.10%,>= +1.15%,<= -1.15%,>= +1.20%,<= -1.20%,>= +1.25%,<= -1.25%,>= +1.30%,<= -1.30%,>= +1.35%,<= -1.35%,>= +1.40%,<= -1.40%,>= +1.45%,<= -1.45%,>= +1.50%,<= -1.50%,>= +1.55%,<= -1.55%,>= +1.60%,<= -1.60%,>= +1.65%,<= -1.65%,>= +1.75%,<= -1.75%,>= +1.80%,<= -1.80%,>= +1.85%,<= -1.85%,>= +1.90%,<= -1.90%,>= +1.95%,<= -1.95%,>= +2.00%,<= -2.00%
1m TTC,46.81,53.57,31.18,37.01,20.66,22.16,12.98,11.49,8.21,6.05,5.15,3.14,3.14,1.7,1.99,1.03,1.38,0.71,0.78,0.45,0.54,0.38,0.38,0.21,0.31,0.17,0.26,0.12,0.17,0.09,0.14,0.06,0.1,0.06,0.09,0.06,0.08,0.05,0.06,0.03,0.05,0.03,0.01,0.03,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2m TTC,46.78,53.32,35.89,41.33,26.31,28.88,18.78,19.3,13.22,12.69,9.13,8.19,6.33,5.32,4.55,3.62,3.06,2.37,2.35,1.61,1.68,1.09,1.33,0.74,1.06,0.65,0.74,0.49,0.55,0.43,0.46,0.3,0.37,0.2,0.24,0.13,0.13,0.1,0.11,0.1,0.11,0.09,0.09,0.09,0.09,0.09,0.08,0.07,0.08,0.06,0.05,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.0,0.03,0.0
3m TTC,45.68,54.4,36.24,43.32,28.77,32.62,21.86,23.79,16.81,17.1,12.53,11.99,9.56,8.69,7.23,5.98,5.36,4.07,4.18,2.77,3.22,1.96,2.48,1.5,2.02,1.07,1.53,0.82,1.27,0.55,1.03,0.45,0.81,0.42,0.62,0.33,0.47,0.3,0.4,0.26,0.31,0.26,0.3,0.26,0.2,0.24,0.18,0.2,0.16,0.18,0.11,0.18,0.11,0.17,0.1,0.09,0.07,0.09,0.06,0.08,0.05,0.08,0.05,0.05,0.03,0.05,0.03,0.05,0.03,0.05,0.03,0.05,0.02,0.05,0.02,0.04,0.02,0.04,0.02,0.01
4m TTC,47.27,52.77,38.39,43.53,30.59,34.55,24.73,26.24,19.63,19.85,15.65,14.52,11.86,10.76,8.94,7.73,7.0,5.83,5.55,4.18,4.68,3.02,3.81,2.29,2.99,1.86,2.52,1.48,2.0,1.05,1.72,0.88,1.36,0.76,1.11,0.68,0.93,0.64,0.84,0.53,0.72,0.45,0.61,0.39,0.51,0.36,0.4,0.32,0.3,0.26,0.29,0.24,0.24,0.16,0.17,0.13,0.13,0.13,0.12,0.1,0.12,0.1,0.12,0.09,0.11,0.09,0.09,0.08,0.06,0.03,0.06,0.03,0.06,0.03,0.05,0.03,0.05,0.03,0.03,0.03
5m TTC,47.55,52.58,39.66,44.49,32.61,36.54,25.8,28.47,20.4,22.51,16.74,17.38,13.79,13.07,10.99,9.73,8.96,7.59,7.35,5.88,6.1,4.47,4.92,3.44,3.97,2.62,3.09,2.08,2.52,1.71,2.17,1.32,1.9,1.03,1.67,0.88,1.4,0.78,1.23,0.74,0.96,0.71,0.85,0.64,0.76,0.53,0.67,0.43,0.5,0.34,0.46,0.32,0.4,0.28,0.31,0.24,0.28,0.2,0.26,0.16,0.22,0.1,0.19,0.09,0.18,0.09,0.16,0.09,0.16,0.07,0.14,0.04,0.11,0.04,0.11,0.03,0.1,0.03,0.09,0.02
6m TTC,48.11,51.98,39.9,44.0,33.26,36.64,27.76,29.94,22.86,23.72,18.78,19.28,15.36,15.06,12.42,11.85,10.27,9.09,8.61,7.2,7.11,5.62,6.08,4.53,5.13,3.59,4.26,2.77,3.4,2.04,2.9,1.65,2.38,1.46,2.16,1.2,1.88,1.04,1.69,0.93,1.37,0.82,1.33,0.73,1.18,0.63,1.13,0.51,1.01,0.47,0.8,0.42,0.7,0.38,0.65,0.31,0.51,0.3,0.46,0.3,0.42,0.26,0.36,0.19,0.33,0.14,0.26,0.13,0.18,0.11,0.17,0.11,0.16,0.11,0.14,0.1,0.14,0.09,0.1,0.05
7m TTC,47.77,52.33,40.61,44.75,34.25,37.85,28.37,31.06,23.39,25.12,19.76,20.25,16.09,15.67,13.74,12.62,11.49,9.73,9.41,7.84,8.03,6.38,6.66,5.19,5.83,4.15,5.04,3.42,4.41,2.62,3.88,2.17,3.37,1.79,2.91,1.44,2.57,1.31,2.09,1.05,1.83,0.96,1.61,0.86,1.39,0.72,1.22,0.66,1.04,0.61,0.96,0.53,0.88,0.46,0.81,0.43,0.72,0.36,0.61,0.34,0.55,0.3,0.44,0.29,0.36,0.22,0.32,0.2,0.24,0.14,0.24,0.14,0.24,0.13,0.23,0.08,0.19,0.06,0.17,0.04
8m TTC,48.08,51.98,41.43,45.56,35.46,39.06,29.5,32.29,24.67,26.57,20.69,21.36,17.45,17.13,14.93,13.88,12.57,10.65,10.37,8.76,8.82,7.12,7.57,5.92,6.75,4.73,5.7,3.82,5.17,3.24,4.53,2.75,3.84,2.16,3.31,1.89,2.87,1.56,2.54,1.35,2.26,1.11,2.01,1.03,1.8,0.92,1.46,0.81,1.16,0.75,1.09,0.63,0.98,0.58,0.9,0.53,0.83,0.48,0.76,0.4,0.65,0.35,0.6,0.31,0.5,0.26,0.47,0.26,0.36,0.21,0.32,0.2,0.24,0.19,0.23,0.18,0.22,0.17,0.21,0.16
9m TTC,48.46,51.6,42.18,45.73,36.51,39.61,30.61,33.54,25.96,28.21,21.6,22.95,18.75,18.33,15.47,14.85,13.06,11.93,11.3,9.6,9.85,7.7,8.55,6.29,7.24,5.03,6.35,4.11,5.75,3.7,5.1,3.17,4.33,2.75,3.76,2.25,3.28,2.06,2.75,1.76,2.46,1.48,2.22,1.24,1.91,1.07,1.71,0.96,1.57,0.88,1.4,0.73,1.2,0.69,1.11,0.61,1.01,0.53,0.9,0.48,0.76,0.42,0.71,0.4,0.69,0.34,0.59,0.31,0.45,0.2,0.35,0.18,0.34,0.18,0.33,0.16,0.32,0.16,0.29,0.16
10m TTC,47.75,52.35,42.3,45.45,36.51,39.5,31.42,33.85,27.03,28.35,22.82,23.49,19.53,19.6,16.8,15.65,13.98,12.88,11.81,10.52,10.4,8.62,9.12,7.14,8.0,5.9,7.15,4.97,6.33,4.19,5.73,3.5,5.0,3.12,4.36,2.56,3.91,2.27,3.44,1.97,2.84,1.56,2.44,1.28,2.21,1.18,1.87,1.01,1.7,0.92,1.65,0.9,1.52,0.79,1.35,0.7,1.26,0.66,1.16,0.59,1.05,0.54,0.98,0.48,0.93,0.4,0.88,0.38,0.63,0.3,0.56,0.28,0.43,0.25,0.43,0.18,0.33,0.18,0.24,0.18
11m TTC,47.8,52.23,42.53,46.19,37.65,39.92,32.92,34.18,28.27,29.25,24.05,24.65,20.65,20.11,17.71,16.63,15.48,13.69,13.36,11.26,11.41,8.95,9.98,7.66,8.8,6.62,7.67,5.64,6.81,4.8,6.04,3.89,5.38,3.56,4.77,3.14,4.3,2.41,3.79,2.06,3.34,1.82,2.9,1.59,2.52,1.38,2.2,1.18,1.99,1.02,1.78,0.95,1.58,0.83,1.46,0.8,1.34,0.78,1.17,0.74,1.03,0.58,1.01,0.54,0.96,0.5,0.84,0.46,0.73,0.38,0.66,0.35,0.57,0.34,0.56,0.22,0.52,0.22,0.45,0.2
12m TTC,48.5,51.55,41.87,46.24,37.16,41.06,32.93,35.18,28.98,29.81,25.26,25.09,21.51,21.37,18.72,17.64,15.97,15.14,13.95,12.61,12.19,10.59,10.64,8.78,9.4,7.46,8.45,6.12,7.51,5.07,6.59,4.26,5.8,3.55,5.28,3.14,4.59,2.73,4.1,2.33,3.52,2.0,3.03,1.79,2.66,1.58,2.31,1.32,2.14,1.21,2.02,1.09,1.83,1.01,1.6,0.86,1.5,0.81,1.41,0.71,1.29,0.69,1.12,0.61,1.07,0.49,1.03,0.46,0.82,0.4,0.75,0.38,0.7,0.36,0.63,0.34,0.58,0.32,0.47,0.29
13m TTC,48.16,51.88,43.08,46.33,37.82,40.75,33.57,35.55,29.61,30.59,25.7,25.95,22.49,21.73,19.07,18.48,16.64,15.87,14.54,13.3,12.79,10.83,11.14,9.04,10.1,7.5,8.91,6.44,7.98,5.58,6.89,4.84,6.14,4.3,5.38,3.62,4.74,3.0,4.26,2.62,3.8,2.34,3.41,2.0,2.91,1.72,2.41,1.53,2.27,1.3,2.08,1.25,1.95,1.12,1.71,1.02,1.56,0.94,1.42,0.88,1.33,0.77,1.24,0.69,1.14,0.63,1.02,0.59,0.88,0.51,0.81,0.49,0.65,0.43,0.59,0.4,0.56,0.34,0.55,0.34
14m TTC,48.17,51.86,43.23,46.33,37.76,41.09,33.76,36.19,29.68,31.23,26.38,26.47,23.16,22.33,20.13,19.22,17.64,16.36,15.66,13.94,13.73,11.86,11.92,9.74,10.58,8.22,9.46,6.96,8.43,6.24,7.51,5.46,6.62,4.63,5.77,4.03,5.2,3.42,4.64,2.89,4.23,2.43,3.68,2.23,3.24,1.97,3.02,1.81,2.73,1.64,2.41,1.58,1.98,1.46,1.79,1.25,1.59,1.17,1.51,1.06,1.41,0.93,1.34,0.87,1.27,0.82,1.17,0.78,0.94,0.66,0.84,0.63,0.76,0.58,0.65,0.53,0.63,0.47,0.62,0.44
15m TTC,48.41,51.65,43.14,46.12,38.58,41.05,34.28,36.52,30.42,31.62,27.03,27.15,23.88,23.37,20.69,19.65,18.07,16.85,16.15,14.45,14.27,12.15,12.57,10.35,11.23,8.87,9.87,7.54,8.68,6.53,7.89,5.77,6.99,5.07,6.21,4.22,5.54,3.69,5.01,3.18,4.56,2.64,4.14,2.44,3.68,2.14,3.22,1.94,2.88,1.76,2.56,1.56,2.22,1.48,1.9,1.36,1.77,1.23,1.56,1.19,1.44,1.08,1.36,0.99,1.32,0.93,1.23,0.84,0.92,0.75,0.88,0.71,0.83,0.66,0.72,0.61,0.66,0.56,0.59,0.55
16m TTC,48.23,51.86,43.48,46.28,38.92,41.56,34.87,36.85,30.99,32.0,27.53,27.69,23.92,23.86,21.35,20.33,18.65,17.39,16.42,14.75,14.39,12.63,12.69,10.79,11.25,9.2,10.08,8.03,9.04,6.94,8.13,6.07,7.3,5.23,6.52,4.44,6.08,3.91,5.54,3.41,4.79,2.94,4.26,2.65,3.84,2.33,3.67,2.03,3.3,1.86,2.81,1.71,2.62,1.58,2.3,1.42,2.15,1.24,1.92,1.11,1.64,1.03,1.55,0.96,1.44,0.9,1.34,0.86,1.16,0.72,1.06,0.71,1.03,0.67,0.97,0.67,0.88,0.63,0.74,0.59
17m TTC,48.34,51.69,43.61,46.77,39.2,41.56,35.08,36.97,31.59,32.26,28.34,27.82,24.67,24.21,21.38,20.9,18.95,17.68,16.74,15.51,14.83,13.39,13.21,11.38,11.92,9.75,10.54,8.59,9.51,7.48,8.44,6.6,7.54,5.63,6.85,4.82,6.18,4.15,5.5,3.71,5.06,3.22,4.62,2.72,4.15,2.43,3.88,2.1,3.43,1.89,3.06,1.75,2.83,1.59,2.6,1.44,2.26,1.36,1.96,1.23,1.83,1.07,1.73,0.96,1.64,0.91,1.48,0.87,1.27,0.74,1.19,0.72,1.15,0.68,1.09,0.67,1.05,0.61,1.0,0.6
18m TTC,48.3,51.75,43.5,46.9,39.26,42.16,35.46,36.89,31.9,32.69,28.17,28.5,25.31,25.04,22.59,21.8,19.79,18.12,17.64,15.78,15.46,13.78,13.77,11.7,12.34,10.12,11.05,8.99,9.93,8.01,9.02,6.77,8.22,6.16,7.42,5.29,6.72,4.6,6.0,4.09,5.39,3.59,5.0,3.19,4.57,2.73,4.07,2.37,3.76,2.06,3.35,1.88,2.88,1.71,2.62,1.56,2.36,1.32,2.23,1.28,1.94,1.23,1.87,1.1,1.78,1.01,1.67,0.94,1.45,0.84,1.36,0.81,1.26,0.8,1.17,0.76,1.08,0.69,0.99,0.68
19m TTC,48.31,51.73,43.9,46.57,39.57,41.95,35.59,37.39,31.84,32.69,28.42,29.02,25.75,25.26,22.85,22.24,20.34,18.95,18.37,16.22,16.09,14.32,13.91,12.34,12.53,10.67,11.47,9.27,10.35,8.18,9.34,7.18,8.53,6.29,7.58,5.73,7.03,5.13,6.39,4.59,5.64,4.11,5.17,3.41,4.57,3.01,4.16,2.75,3.77,2.5,3.55,2.13,3.24,1.99,2.79,1.76,2.52,1.59,2.34,1.52,2.23,1.38,2.1,1.25,1.93,1.16,1.77,1.03,1.48,0.92,1.34,0.82,1.2,0.8,1.05,0.73,1.0,0.72,0.96,0.64
20m TTC,48.64,51.38,44.55,46.63,40.23,42.17,36.5,37.5,32.6,33.35,29.17,29.12,25.93,25.77,23.25,22.12,20.98,19.3,18.84,16.88,16.67,14.72,14.89,12.5,13.25,11.15,12.31,9.85,10.89,8.69,9.92,7.58,9.05,6.58,8.01,5.77,7.16,5.11,6.59,4.59,6.02,4.07,5.46,3.72,4.99,3.31,4.57,2.99,4.1,2.73,3.71,2.43,3.45,2.29,3.02,2.02,2.75,1.79,2.44,1.6,2.29,1.53,2.14,1.34,2.0,1.21,1.69,1.13,1.41,0.95,1.34,0.93,1.26,0.9,1.17,0.84,1.09,0.81,1.01,0.76
21m TTC,48.6,51.5,44.23,46.78,40.25,42.17,36.75,37.96,33.19,33.86,29.34,30.02,26.36,26.08,23.78,22.47,21.39,19.56,19.11,17.04,17.08,15.11,15.47,13.15,13.91,11.66,12.55,10.29,11.35,9.11,10.45,8.05,9.33,7.06,8.38,6.15,7.65,5.4,6.97,4.89,6.24,4.32,5.77,3.95,5.19,3.58,4.54,3.21,4.2,3.03,3.72,2.85,3.39,2.43,3.2,2.25,2.83,2.01,2.68,1.83,2.54,1.62,2.31,1.48,2.04,1.4,1.89,1.28,1.58,1.11,1.44,0.96,1.42,0.86,1.3,0.81,1.18,0.77,1.09,0.72
22m TTC,48.6,51.43,44.85,47.26,40.91,42.3,37.06,38.32,33.51,33.73,29.77,30.24,26.67,26.91,23.72,23.23,21.61,20.94,19.11,17.89,17.22,15.49,15.45,13.52,13.87,11.89,12.73,10.46,11.63,9.22,10.62,8.05,9.54,7.38,8.47,6.6,7.62,5.85,6.9,5.4,6.36,4.71,5.73,4.26,5.15,3.87,4.8,3.56,4.15,3.26,3.82,2.95,3.47,2.53,3.16,2.27,3.02,2.08,2.78,1.92,2.56,1.73,2.34,1.58,2.13,1.42,1.96,1.32,1.72,1.21,1.55,1.15,1.36,1.12,1.32,1.01,1.25,0.92,1.14,0.89
23m TTC,48.58,51.44,44.65,47.13,40.93,43.42,37.24,38.71,34.14,34.61,30.6,30.66,27.34,26.95,24.69,23.86,22.1,21.44,19.82,18.63,17.63,16.14,15.92,14.24,14.39,12.48,13.32,11.08,12.28,9.75,10.83,8.65,9.9,7.8,8.94,6.83,8.1,5.89,7.3,5.33,6.75,4.91,6.18,4.47,5.54,4.13,4.93,3.81,4.49,3.54,4.09,3.34,3.72,2.93,3.49,2.73,3.09,2.3,2.79,2.0,2.46,1.76,2.28,1.6,2.1,1.53,1.97,1.36,1.65,1.26,1.55,1.16,1.46,1.09,1.34,1.03,1.3,0.96,1.25,0.88
