,>= +0.00%,<= -0.00%,>= +0.05%,<= -0.05%,>= +0.10%,<= -0.10%,>= +0.15%,<= -0.15%,>= +0.20%,<= -0.20%,>= +0.25%,<= -0.25%,>= +0.30%,<= -0.30%,>= +0.35%,<= -0.35%,>= +0.40%,<= -0.40%,>= +0.45%,<= -0.45%,>= +0.50%,<= -0.50%,>= +0.55%,<= -0.55%,>= +0.60%,<= -0.60%,>= +0.65%,<= -0.65%,>= +0.70%,<= -0.70%,>= +0.75%,<= -0.75%,>= +0.80%,<= -0.80%,>= +0.85%,<= -0.85%,>= +0.90%,<= -0.90%,>= +0.95%,<= -0.95%,>= +1.00%,<= -1.00%,>= +1.05%,<= -1.05%,>= +1.10%,<= -1.10%,>= +1.15%,<= -1.15%,>= +1.20%,<= -1.20%,>= +1.25%,<= -1.25%,>= +1.30%,<= -1.30%,>= +1.35%,<= -1.35%,>= +1.40%,<= -1.40%,>= +1.45%,<= -1.45%,>= +1.50%,<= -1.50%,>= +1.55%,<= -1.55%,>= +1.60%,<= -1.60%,>= +1.65%,<= -1.65%,>= +1.75%,<= -1.75%,>= +1.80%,<= -1.80%,>= +1.85%,<= -1.85%,>= +1.90%,<= -1.90%,>= +1.95%,<= -1.95%,>= +2.00%,<= -2.00%
11m TTC,54.72,45.36,48.96,39.95,43.05,34.9,37.48,30.15,31.81,26.11,27.03,22.59,22.63,19.7,18.84,16.53,15.58,14.38,12.69,12.25,10.38,10.56,8.47,9.4,7.04,8.1,5.67,7.11,4.68,6.2,3.71,5.41,3.22,4.82,2.83,4.28,2.41,3.65,1.96,3.27,1.79,2.99,1.53,2.65,1.36,2.37,1.25,2.03,1.1,1.83,1.03,1.62,0.81,1.47,0.71,1.3,0.64,1.13,0.56,1.05,0.47,0.91,0.44,0.82,0.36,0.76,0.31,0.69,0.24,0.52,0.24,0.48,0.21,0.45,0.2,0.41,0.17,0.36,0.16,0.34
12m TTC,54.77,45.29,49.33,40.26,43.71,35.27,38.06,30.44,32.57,27.03,28.08,23.52,23.53,20.16,19.82,17.41,16.51,15.1,13.87,12.92,11.2,11.24,9.3,9.77,7.57,8.67,6.38,7.48,5.18,6.58,4.1,5.95,3.37,5.24,2.98,4.58,2.65,4.18,2.31,3.79,1.96,3.29,1.64,3.02,1.51,2.69,1.35,2.38,1.21,2.18,1.09,2.06,0.92,1.79,0.76,1.58,0.66,1.42,0.59,1.25,0.52,1.12,0.49,1.03,0.39,0.93,0.35,0.82,0.29,0.65,0.25,0.62,0.23,0.6,0.23,0.57,0.22,0.51,0.2,0.49
13m TTC,54.43,45.6,49.8,40.66,43.96,36.05,38.09,31.6,33.56,27.84,28.92,23.98,24.3,20.55,20.45,17.79,17.1,15.57,14.19,13.56,12.14,11.96,10.41,10.54,8.53,9.45,6.89,8.47,5.98,7.39,4.86,6.62,4.11,5.84,3.45,5.02,2.91,4.6,2.47,4.04,2.2,3.6,1.87,3.1,1.65,2.74,1.51,2.37,1.33,2.06,1.15,1.92,1.06,1.76,0.94,1.63,0.88,1.54,0.81,1.43,0.73,1.31,0.64,1.21,0.54,1.14,0.45,1.08,0.38,0.97,0.32,0.91,0.27,0.83,0.27,0.73,0.24,0.67,0.23,0.56
14m TTC,53.99,46.07,48.97,40.91,43.84,36.76,38.71,32.25,34.14,28.47,29.46,24.88,25.47,21.63,21.39,18.92,17.93,16.43,15.16,14.36,12.81,12.66,10.83,11.32,9.01,9.81,7.67,8.88,6.49,7.83,5.36,6.74,4.45,6.0,3.87,5.14,3.24,4.72,2.69,4.24,2.3,3.82,2.04,3.39,1.76,3.11,1.5,2.72,1.42,2.49,1.3,2.19,1.21,1.99,1.06,1.88,1.02,1.61,0.93,1.46,0.83,1.34,0.77,1.25,0.67,1.16,0.64,1.04,0.53,0.88,0.45,0.79,0.43,0.7,0.4,0.63,0.34,0.58,0.31,0.54
15m TTC,54.16,45.92,49.49,40.5,44.82,36.15,39.72,32.01,34.78,28.56,30.34,25.04,26.12,22.03,22.34,19.05,18.41,16.77,15.74,14.8,13.68,12.92,11.54,11.47,9.83,10.19,8.38,9.06,6.8,8.08,5.73,7.23,4.99,6.44,4.07,5.89,3.53,5.25,3.12,4.7,2.61,4.15,2.27,3.77,1.94,3.27,1.78,2.96,1.55,2.79,1.47,2.44,1.4,2.23,1.24,2.05,1.13,1.87,1.0,1.71,0.88,1.57,0.75,1.48,0.67,1.3,0.58,1.2,0.53,1.01,0.51,0.9,0.48,0.82,0.4,0.74,0.32,0.71,0.32,0.65
16m TTC,54.8,45.22,50.09,40.3,45.12,36.31,39.99,32.4,35.01,28.99,30.25,25.22,26.35,22.15,22.52,19.41,19.16,17.18,16.24,15.26,13.85,13.31,11.93,11.84,10.23,10.48,8.63,9.21,7.45,8.36,6.21,7.7,5.27,6.85,4.4,6.14,3.75,5.52,3.35,4.87,2.68,4.44,2.38,3.85,2.1,3.45,1.98,3.08,1.84,2.93,1.6,2.74,1.34,2.48,1.24,2.29,1.12,2.13,0.99,1.94,0.95,1.78,0.87,1.65,0.76,1.46,0.72,1.39,0.62,1.12,0.54,1.04,0.5,0.94,0.48,0.83,0.46,0.74,0.43,0.72
17m TTC,55.03,45.0,50.11,40.59,45.61,36.19,40.81,32.42,35.59,28.32,31.19,25.38,27.2,22.24,23.29,19.9,20.23,17.59,17.42,15.33,14.73,13.88,12.64,12.4,10.69,11.0,9.28,9.9,7.55,8.9,6.43,8.02,5.44,7.12,4.78,6.36,4.15,5.7,3.53,5.15,2.96,4.68,2.54,4.15,2.26,3.64,1.96,3.25,1.67,3.01,1.54,2.69,1.46,2.53,1.36,2.31,1.19,2.21,1.06,2.08,1.01,1.89,0.94,1.79,0.9,1.62,0.84,1.49,0.72,1.34,0.64,1.19,0.59,1.09,0.56,1.0,0.54,0.8,0.5,0.74
18m TTC,55.32,44.71,50.58,40.96,46.07,36.95,41.14,32.86,36.55,29.07,32.02,25.53,27.54,22.75,24.3,20.23,21.25,17.76,18.32,15.85,15.4,14.2,13.29,12.82,11.16,11.3,9.57,10.29,8.19,9.24,7.06,8.17,6.03,7.38,5.28,6.48,4.69,5.87,4.09,5.27,3.54,4.7,2.77,4.25,2.37,3.8,2.14,3.3,1.94,2.97,1.81,2.81,1.55,2.68,1.34,2.33,1.21,2.17,1.12,2.02,1.02,1.88,0.97,1.65,0.89,1.55,0.86,1.37,0.7,1.16,0.66,1.1,0.63,0.98,0.58,0.85,0.54,0.79,0.48,0.71
19m TTC,54.6,45.45,50.17,40.79,45.46,37.24,41.13,33.67,36.63,29.77,32.26,26.77,27.99,23.38,24.52,20.72,21.47,18.52,18.18,16.28,15.73,14.81,13.72,13.2,11.72,12.06,10.29,10.71,8.67,9.56,7.49,8.51,6.65,7.73,5.68,7.05,4.87,6.37,4.14,5.63,3.68,5.14,3.21,4.56,2.79,4.08,2.57,3.66,2.33,3.39,2.18,3.15,1.84,2.81,1.71,2.57,1.48,2.33,1.37,2.13,1.25,2.05,1.14,1.88,0.99,1.74,0.9,1.58,0.78,1.39,0.72,1.21,0.67,1.03,0.6,0.94,0.57,0.89,0.52,0.87
20m TTC,54.5,45.55,50.17,41.22,45.91,37.29,41.35,33.63,36.61,30.17,32.42,26.79,28.48,24.15,24.9,21.23,21.86,18.96,18.83,17.09,16.29,15.21,14.04,13.72,12.21,12.29,10.54,11.1,9.01,9.94,8.01,9.09,6.9,8.16,5.95,7.47,5.05,6.47,4.4,5.77,3.87,5.36,3.46,4.95,3.07,4.39,2.69,4.02,2.44,3.64,2.25,3.34,2.05,2.87,1.84,2.62,1.68,2.4,1.51,2.25,1.45,2.07,1.24,1.86,1.02,1.69,1.01,1.57,0.87,1.38,0.83,1.32,0.77,1.16,0.72,1.03,0.64,0.88,0.62,0.84
21m TTC,54.19,45.84,50.17,41.36,45.99,37.6,41.36,33.95,37.06,30.42,32.46,27.17,28.86,24.63,25.21,21.98,22.25,19.64,19.6,17.44,16.86,15.75,14.57,14.16,12.6,12.76,10.96,11.31,9.67,10.06,8.37,9.03,6.98,8.2,6.17,7.41,5.33,6.8,4.76,6.3,4.18,5.56,3.68,5.14,3.3,4.5,2.88,4.06,2.65,3.71,2.43,3.32,2.23,3.05,1.97,2.79,1.76,2.59,1.62,2.3,1.5,2.16,1.37,2.06,1.22,1.93,1.12,1.73,0.84,1.45,0.8,1.3,0.76,1.14,0.76,1.07,0.73,0.93,0.66,0.87
22m TTC,54.34,45.72,50.46,41.54,46.19,38.03,41.78,34.38,37.34,30.91,33.08,27.98,29.36,24.85,25.81,22.41,22.57,20.14,19.67,18.03,17.18,16.27,15.14,14.68,13.03,13.17,11.53,11.82,10.06,10.66,8.74,9.55,7.62,8.41,6.79,7.59,5.79,6.9,5.12,6.44,4.66,5.7,4.05,5.12,3.53,4.63,3.13,4.23,2.72,4.02,2.53,3.6,2.24,3.38,1.99,3.09,1.87,2.7,1.74,2.42,1.55,2.22,1.41,2.07,1.33,1.96,1.2,1.76,1.04,1.55,1.0,1.44,0.89,1.29,0.84,1.24,0.75,1.15,0.73,1.01
23m TTC,54.44,45.6,50.24,41.73,46.02,38.14,41.73,34.51,37.69,31.28,34.15,28.39,29.95,25.6,25.76,23.23,23.21,21.03,20.21,18.7,17.67,16.79,15.58,15.12,13.53,13.77,11.87,12.19,10.37,10.71,9.08,9.68,7.78,8.85,6.93,7.78,6.17,7.02,5.37,6.51,4.76,5.94,4.2,5.51,3.72,4.93,3.26,4.54,2.95,4.04,2.72,3.79,2.41,3.47,2.15,3.22,1.98,2.9,1.77,2.57,1.55,2.38,1.47,2.2,1.42,1.99,1.24,1.88,1.1,1.56,1.02,1.44,0.91,1.34,0.88,1.3,0.84,1.24,0.81,1.1
24m TTC,54.45,45.6,50.44,42.12,46.41,38.5,42.13,34.97,37.61,31.89,33.78,28.96,30.15,26.15,26.68,23.39,23.49,21.1,20.4,18.97,17.92,17.19,15.88,15.2,13.92,13.62,12.22,12.44,10.73,10.8,9.44,9.88,8.29,8.91,7.16,8.09,6.35,7.43,5.52,6.74,4.82,6.12,4.22,5.61,3.77,5.11,3.52,4.75,3.13,4.45,2.87,4.05,2.65,3.61,2.34,3.3,2.17,2.99,1.98,2.65,1.7,2.47,1.59,2.3,1.47,2.0,1.42,1.85,1.16,1.74,1.09,1.65,0.99,1.52,0.89,1.39,0.83,1.3,0.79,1.16
25m TTC,54.22,45.8,50.57,42.01,46.67,38.55,42.45,35.38,38.2,32.4,33.85,28.92,30.6,26.01,26.85,23.69,23.82,21.51,20.78,19.49,18.59,17.69,16.11,15.92,14.35,14.27,12.66,12.7,11.0,11.27,9.86,10.47,8.6,9.51,7.65,8.52,6.71,7.72,5.84,7.11,5.18,6.3,4.63,5.77,4.01,5.09,3.56,4.64,3.29,4.24,2.98,3.96,2.76,3.72,2.41,3.5,2.12,3.13,1.93,2.76,1.82,2.46,1.74,2.33,1.6,2.22,1.49,2.06,1.27,1.77,1.19,1.63,1.1,1.55,0.97,1.37,0.89,1.34,0.85,1.22
26m TTC,54.5,45.6,50.69,41.97,46.78,38.76,42.44,35.07,38.48,32.08,34.25,29.18,30.65,26.37,27.35,23.74,24.39,21.2,21.35,19.22,18.97,17.61,16.74,15.9,14.68,14.65,13.0,13.33,11.55,11.93,10.17,10.66,9.1,9.54,8.02,8.63,6.85,7.8,6.16,7.12,5.66,6.47,5.02,5.92,4.47,5.47,3.98,4.97,3.54,4.54,3.17,4.25,2.74,3.98,2.51,3.73,2.39,3.34,2.16,3.04,1.96,2.81,1.78,2.64,1.67,2.41,1.5,2.27,1.27,2.02,1.14,1.89,1.13,1.76,1.07,1.65,1.0,1.52,0.91,1.33
27m TTC,54.75,45.27,50.89,42.24,47.05,38.59,43.01,35.14,38.92,32.22,34.98,29.45,30.96,26.66,27.72,24.38,24.88,22.05,21.83,20.03,19.24,18.12,17.01,16.34,15.22,14.63,13.5,13.11,11.74,12.19,10.35,10.94,9.24,9.85,8.02,8.83,7.18,8.26,6.48,7.48,5.93,6.86,5.36,6.17,4.69,5.57,4.26,5.18,3.72,4.75,3.33,4.35,3.06,4.02,2.81,3.79,2.59,3.5,2.41,3.26,2.1,3.14,2.02,2.84,1.83,2.6,1.68,2.49,1.34,2.18,1.22,1.99,1.15,1.8,1.06,1.71,1.0,1.55,0.88,1.46
28m TTC,54.73,45.28,50.73,41.62,46.91,38.37,42.96,35.13,39.62,32.08,35.31,29.45,31.56,27.03,28.45,24.49,25.11,22.04,21.93,19.86,19.59,18.11,17.33,16.56,15.27,14.97,13.49,13.52,11.92,12.22,10.71,11.04,9.64,10.12,8.53,8.96,7.39,8.33,6.74,7.54,5.86,6.79,5.27,6.27,4.63,5.69,4.25,5.3,3.9,5.01,3.49,4.65,3.21,4.22,2.88,3.93,2.73,3.68,2.6,3.33,2.25,3.12,2.05,2.93,1.92,2.7,1.7,2.53,1.47,2.24,1.32,2.03,1.28,1.91,1.22,1.72,1.21,1.59,1.12,1.5
29m TTC,54.7,45.36,51.19,41.86,47.43,38.61,43.76,35.67,39.7,32.27,35.86,29.65,32.14,27.29,28.53,24.81,25.07,22.44,22.33,20.17,19.66,18.11,17.61,16.19,15.63,14.91,13.72,13.64,12.03,12.52,10.83,11.42,9.63,10.26,8.69,9.31,7.64,8.45,6.88,7.74,6.12,7.14,5.53,6.53,4.88,5.86,4.47,5.46,3.96,5.08,3.54,4.69,3.33,4.28,3.04,4.08,2.75,3.77,2.58,3.52,2.35,3.24,2.17,3.04,2.0,2.87,1.83,2.63,1.61,2.36,1.52,2.21,1.37,1.9,1.24,1.78,1.16,1.55,1.12,1.5
30m TTC,54.73,45.37,51.07,41.69,47.06,38.57,43.46,35.27,39.3,32.56,35.64,29.76,31.94,27.04,28.49,24.52,25.59,22.26,22.82,20.14,20.28,18.43,18.33,16.62,16.38,15.28,14.44,13.92,12.82,12.71,11.3,11.57,9.93,10.48,8.98,9.64,8.1,8.76,7.21,8.08,6.39,7.4,5.8,6.68,5.34,6.15,4.72,5.73,4.42,5.35,3.88,5.11,3.52,4.83,3.31,4.48,2.83,4.09,2.64,3.71,2.41,3.48,2.2,3.27,2.05,3.03,1.93,2.85,1.53,2.46,1.4,2.21,1.31,1.86,1.19,1.72,1.12,1.61,1.09,1.53
31m TTC,54.85,45.19,50.94,41.52,47.06,38.62,43.29,35.73,39.53,32.49,35.86,29.41,32.32,26.82,28.92,24.51,25.98,22.24,23.21,20.17,20.91,18.4,18.7,16.59,16.58,15.33,14.74,14.0,13.06,12.81,11.85,11.82,10.52,10.65,9.13,9.73,8.28,8.96,7.47,8.23,6.74,7.58,6.15,6.96,5.51,6.44,5.02,5.94,4.62,5.47,4.21,5.05,3.77,4.76,3.49,4.48,3.21,4.19,2.87,3.83,2.73,3.45,2.45,3.13,2.25,2.96,2.08,2.75,1.6,2.36,1.52,2.22,1.43,1.98,1.32,1.88,1.25,1.74,1.16,1.65
32m TTC,54.6,45.4,51.19,41.62,47.12,38.43,43.27,35.25,39.6,32.12,36.37,29.62,32.36,27.08,28.82,24.45,26.09,22.49,23.53,20.39,21.51,18.55,18.94,16.8,17.11,15.45,15.1,14.04,13.6,12.68,11.96,11.82,10.68,10.67,9.54,9.93,8.72,8.99,7.73,8.37,6.99,7.76,6.41,7.04,5.71,6.47,5.31,6.18,4.79,5.67,4.34,5.25,3.96,4.88,3.64,4.58,3.31,4.2,3.03,3.85,2.78,3.46,2.5,3.24,2.25,3.05,2.12,2.73,1.77,2.41,1.68,2.29,1.61,2.16,1.45,2.06,1.36,1.93,1.24,1.79
33m TTC,55.06,44.95,51.94,41.78,47.73,38.26,43.67,35.1,39.74,32.14,36.26,29.31,32.51,27.14,29.2,24.59,26.49,22.86,24.08,20.84,21.77,18.75,19.73,17.15,17.91,15.61,15.69,14.4,13.92,13.0,12.36,11.88,11.26,10.58,9.85,9.85,8.92,9.16,8.01,8.51,7.18,7.9,6.54,7.28,6.14,6.73,5.53,6.38,5.0,5.84,4.52,5.49,4.19,5.14,3.79,4.77,3.39,4.2,3.07,3.85,2.76,3.63,2.56,3.44,2.19,3.12,1.99,2.89,1.78,2.62,1.67,2.45,1.57,2.23,1.51,2.06,1.39,1.93,1.26,1.84
34m TTC,55.11,44.92,51.51,41.71,47.65,38.29,43.78,35.17,40.11,32.37,37.05,29.59,33.4,27.11,30.17,25.03,27.32,22.85,24.52,21.05,22.09,19.0,19.65,17.32,17.61,15.72,15.95,14.57,14.35,13.37,12.78,12.08,11.27,10.95,10.08,10.14,9.17,9.43,8.29,8.76,7.51,8.18,6.62,7.37,5.94,6.88,5.34,6.43,4.77,6.08,4.41,5.54,4.02,5.09,3.69,4.65,3.34,4.37,3.16,4.01,2.87,3.72,2.67,3.42,2.4,3.21,2.22,3.0,1.98,2.67,1.8,2.47,1.62,2.27,1.59,2.17,1.4,2.03,1.33,1.9
35m TTC,54.61,45.46,50.89,41.94,47.7,38.9,44.34,35.45,40.13,32.3,36.95,29.61,33.57,27.15,30.22,24.99,27.24,22.91,24.4,21.13,21.99,19.24,20.0,17.61,17.91,16.19,16.15,14.61,14.64,13.46,13.07,12.37,11.52,11.29,10.41,10.4,9.3,9.58,8.3,8.91,7.22,8.24,6.57,7.54,5.91,6.98,5.31,6.47,4.77,5.99,4.33,5.53,3.95,5.06,3.65,4.77,3.37,4.42,3.15,4.15,2.82,3.76,2.61,3.68,2.42,3.35,2.33,3.07,1.98,2.68,1.79,2.53,1.77,2.39,1.59,2.26,1.5,2.19,1.39,2.03
36m TTC,54.48,45.53,51.23,41.92,47.7,38.83,44.01,35.8,40.68,32.64,37.12,29.81,33.91,27.39,30.78,25.43,27.9,23.3,25.08,21.57,22.49,19.49,19.97,18.02,18.17,16.42,16.32,15.16,14.9,14.14,13.36,12.91,11.91,12.0,10.9,10.99,9.47,10.11,8.59,9.13,7.59,8.5,6.66,7.85,6.11,7.45,5.5,6.75,5.1,6.38,4.64,5.93,4.23,5.55,3.85,5.11,3.53,4.83,3.23,4.36,2.93,4.11,2.72,3.79,2.5,3.52,2.36,3.3,2.05,2.88,1.93,2.68,1.75,2.56,1.63,2.45,1.47,2.32,1.34,2.22
37m TTC,54.84,45.18,50.99,42.21,47.81,39.2,44.45,35.94,41.03,32.99,37.5,30.46,33.98,27.77,31.07,25.63,28.06,23.45,25.54,21.37,23.14,19.68,20.9,18.06,18.97,16.72,16.87,15.49,15.13,14.09,13.62,13.02,12.51,12.07,11.22,11.11,10.08,10.37,8.93,9.64,7.99,8.83,7.1,8.12,6.39,7.46,5.66,6.91,5.08,6.4,4.67,5.99,4.23,5.54,3.9,5.06,3.57,4.78,3.3,4.4,3.12,4.08,2.94,3.79,2.8,3.61,2.61,3.39,2.18,3.04,2.01,2.89,1.84,2.71,1.67,2.56,1.46,2.42,1.36,2.26
38m TTC,54.72,45.3,51.51,41.91,48.25,38.52,44.69,35.56,41.19,32.56,37.87,30.11,34.87,27.8,31.76,25.38,28.69,23.21,25.91,21.37,23.44,19.71,21.01,18.24,19.16,16.93,17.26,15.75,15.46,14.81,13.95,13.44,12.41,12.32,11.39,11.49,10.23,10.69,9.14,9.7,8.33,8.98,7.36,8.31,6.69,7.7,6.16,7.15,5.44,6.76,4.89,6.01,4.46,5.56,4.0,5.19,3.67,4.77,3.45,4.44,3.21,4.21,3.03,3.85,2.85,3.66,2.7,3.5,2.36,3.0,2.11,2.8,1.95,2.61,1.76,2.49,1.58,2.37,1.51,2.22
39m TTC,55.34,44.69,52.07,41.37,48.68,38.51,45.4,35.74,41.84,32.91,37.96,30.1,34.72,27.45,32.08,25.26,29.24,23.3,26.16,21.7,23.92,20.15,21.37,18.84,19.14,17.38,17.35,16.17,15.72,14.71,14.28,13.6,12.75,12.56,11.65,11.45,10.59,10.57,9.43,9.75,8.3,9.24,7.55,8.63,6.78,8.03,6.25,7.49,5.67,6.82,5.2,6.39,4.67,5.87,4.4,5.48,3.99,5.08,3.58,4.73,3.4,4.41,3.18,4.03,2.9,3.8,2.67,3.59,2.26,3.01,2.09,2.75,1.94,2.55,1.76,2.38,1.64,2.28,1.46,2.15
