,>= +0.00%,<= -0.00%,>= +0.05%,<= -0.05%,>= +0.10%,<= -0.10%,>= +0.15%,<= -0.15%,>= +0.20%,<= -0.20%,>= +0.25%,<= -0.25%,>= +0.30%,<= -0.30%,>= +0.35%,<= -0.35%,>= +0.40%,<= -0.40%,>= +0.45%,<= -0.45%,>= +0.50%,<= -0.50%,>= +0.55%,<= -0.55%,>= +0.60%,<= -0.60%,>= +0.65%,<= -0.65%,>= +0.70%,<= -0.70%,>= +0.75%,<= -0.75%,>= +0.80%,<= -0.80%,>= +0.85%,<= -0.85%,>= +0.90%,<= -0.90%,>= +0.95%,<= -0.95%,>= +1.00%,<= -1.00%,>= +1.05%,<= -1.05%,>= +1.10%,<= -1.10%,>= +1.15%,<= -1.15%,>= +1.20%,<= -1.20%,>= +1.25%,<= -1.25%,>= +1.30%,<= -1.30%,>= +1.35%,<= -1.35%,>= +1.40%,<= -1.40%,>= +1.45%,<= -1.45%,>= +1.50%,<= -1.50%,>= +1.55%,<= -1.55%,>= +1.60%,<= -1.60%,>= +1.65%,<= -1.65%,>= +1.75%,<= -1.75%,>= +1.80%,<= -1.80%,>= +1.85%,<= -1.85%,>= +1.90%,<= -1.90%,>= +1.95%,<= -1.95%,>= +2.00%,<= -2.00%
1m TTC,52.7,47.53,38.78,34.87,24.24,23.91,14.15,15.34,7.88,10.02,4.68,6.78,2.48,4.19,1.43,2.96,0.92,2.25,0.61,1.79,0.42,1.3,0.31,1.09,0.18,0.79,0.12,0.65,0.1,0.54,0.06,0.4,0.01,0.35,0.01,0.19,0.01,0.15,0.01,0.14,0.01,0.14,0.0,0.13,0.0,0.12,0.0,0.12,0.0,0.12,0.0,0.12,0.0,0.12,0.0,0.11,0.0,0.11,0.0,0.06,0.0,0.06,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2m TTC,53.25,47.02,41.24,37.36,30.47,27.98,21.57,21.05,15.39,15.69,10.28,11.53,6.7,8.17,4.66,6.18,3.31,4.66,2.33,3.48,1.53,2.76,1.22,2.22,1.07,1.8,0.87,1.54,0.69,1.3,0.53,1.0,0.42,0.81,0.37,0.64,0.32,0.55,0.27,0.47,0.22,0.39,0.14,0.33,0.14,0.32,0.11,0.3,0.08,0.26,0.06,0.22,0.05,0.19,0.05,0.18,0.05,0.17,0.05,0.16,0.05,0.16,0.05,0.1,0.05,0.1,0.05,0.09,0.04,0.09,0.04,0.09,0.04,0.06,0.0,0.06,0.0,0.02,0.0,0.02
3m TTC,52.84,47.24,43.73,38.37,35.34,30.14,26.94,24.0,19.84,19.42,14.31,14.78,10.28,11.58,7.41,8.85,5.41,7.0,4.15,5.49,3.11,4.3,2.31,3.52,1.79,2.94,1.33,2.53,1.17,2.12,1.06,1.79,0.75,1.46,0.6,1.2,0.42,1.05,0.37,0.92,0.29,0.85,0.25,0.74,0.22,0.69,0.19,0.6,0.18,0.55,0.18,0.43,0.16,0.4,0.14,0.4,0.14,0.39,0.12,0.31,0.09,0.3,0.07,0.29,0.07,0.28,0.07,0.21,0.07,0.19,0.07,0.18,0.07,0.18,0.07,0.18,0.07,0.16,0.07,0.16
4m TTC,53.27,46.79,45.13,39.72,37.68,32.69,30.2,27.01,23.57,21.9,18.11,17.17,13.65,13.95,10.06,11.53,7.4,9.52,5.63,7.72,4.45,5.99,3.35,4.96,2.8,4.18,2.32,3.58,1.75,2.93,1.41,2.5,1.04,2.18,0.9,1.83,0.74,1.59,0.66,1.47,0.64,1.24,0.57,1.04,0.54,0.96,0.47,0.87,0.34,0.77,0.33,0.69,0.22,0.65,0.22,0.6,0.15,0.55,0.15,0.47,0.15,0.44,0.14,0.38,0.14,0.35,0.14,0.35,0.1,0.33,0.1,0.27,0.1,0.27,0.1,0.26,0.1,0.22,0.09,0.22
5m TTC,53.71,46.35,46.44,39.82,39.02,33.91,31.92,27.95,25.51,23.31,20.22,19.08,15.59,15.92,12.21,12.7,9.58,10.59,7.4,8.85,5.8,7.59,4.74,6.22,3.7,4.95,2.96,4.12,2.46,3.61,2.09,3.13,1.54,2.76,1.28,2.44,1.16,2.17,0.99,1.73,0.86,1.51,0.77,1.37,0.6,1.21,0.53,1.08,0.47,0.89,0.38,0.87,0.36,0.85,0.29,0.73,0.24,0.69,0.21,0.65,0.19,0.61,0.19,0.6,0.18,0.55,0.18,0.53,0.11,0.44,0.11,0.44,0.1,0.41,0.1,0.36,0.1,0.36,0.1,0.34
6m TTC,53.4,46.68,46.38,40.54,39.97,34.36,33.31,29.05,28.0,24.57,22.38,20.72,17.45,17.41,13.94,14.49,11.18,12.43,9.03,10.38,7.11,8.81,5.72,7.68,4.72,6.27,3.83,5.29,3.01,4.55,2.54,4.0,2.12,3.44,1.67,3.02,1.46,2.47,1.16,2.26,0.99,1.91,0.92,1.67,0.77,1.43,0.7,1.29,0.61,1.12,0.5,0.98,0.45,0.88,0.43,0.81,0.36,0.78,0.31,0.69,0.24,0.67,0.22,0.66,0.21,0.64,0.15,0.57,0.14,0.43,0.14,0.42,0.14,0.37,0.13,0.3,0.13,0.24,0.13,0.24
7m TTC,53.41,46.61,47.11,40.84,41.08,35.34,34.69,30.02,29.15,25.46,24.01,22.2,19.31,19.24,15.45,15.85,12.68,13.45,10.03,11.21,8.1,9.38,6.43,8.22,5.17,7.02,4.47,6.03,3.55,5.29,2.86,4.62,2.34,3.9,2.12,3.49,1.94,3.03,1.75,2.63,1.42,2.41,1.2,2.04,1.06,1.77,0.88,1.68,0.8,1.47,0.62,1.28,0.51,1.14,0.45,1.04,0.41,0.94,0.38,0.92,0.34,0.81,0.31,0.78,0.24,0.76,0.22,0.69,0.17,0.57,0.14,0.55,0.13,0.53,0.11,0.5,0.1,0.45,0.1,0.4
8m TTC,53.68,46.44,48.0,41.02,41.84,35.77,35.59,31.11,30.39,26.34,25.4,22.85,20.99,19.67,17.1,16.8,13.72,14.25,11.19,12.37,8.99,11.12,7.47,9.51,6.21,8.16,5.05,7.01,4.21,6.05,3.6,5.18,3.04,4.7,2.61,4.21,2.26,3.67,1.98,3.16,1.71,2.88,1.36,2.52,1.05,2.25,0.98,1.99,0.77,1.83,0.73,1.67,0.69,1.48,0.61,1.3,0.58,1.24,0.57,1.11,0.54,1.04,0.45,0.96,0.43,0.92,0.42,0.88,0.29,0.76,0.26,0.73,0.22,0.67,0.21,0.65,0.16,0.64,0.13,0.58
9m TTC,53.75,46.29,48.06,41.41,42.72,36.66,37.22,32.23,31.58,27.95,26.1,23.58,22.13,20.03,18.62,17.5,15.86,15.43,13.06,13.57,10.32,11.42,8.1,9.7,6.86,8.47,5.8,7.45,4.78,6.49,4.03,5.84,3.56,5.24,2.97,4.75,2.49,4.02,2.07,3.78,1.83,3.45,1.56,2.97,1.4,2.69,1.2,2.33,1.03,2.02,0.84,1.8,0.82,1.55,0.71,1.48,0.63,1.35,0.61,1.25,0.5,1.16,0.4,1.09,0.37,1.05,0.36,0.94,0.29,0.79,0.27,0.69,0.22,0.66,0.2,0.65,0.2,0.61,0.19,0.55
10m TTC,53.95,46.09,48.52,40.92,42.83,36.75,37.21,32.13,32.68,28.34,27.94,25.3,23.92,21.76,19.74,18.42,17.32,16.02,14.37,14.02,12.21,12.16,9.87,10.75,7.76,9.32,6.36,8.39,5.22,7.25,4.44,6.43,3.71,5.74,3.3,5.2,2.67,4.54,2.34,4.04,1.99,3.54,1.74,3.3,1.47,2.89,1.19,2.61,1.01,2.35,0.95,2.2,0.88,1.9,0.77,1.72,0.69,1.57,0.6,1.45,0.57,1.37,0.53,1.21,0.47,1.14,0.45,1.04,0.38,0.89,0.37,0.8,0.33,0.72,0.29,0.65,0.26,0.63,0.24,0.63
11m TTC,53.28,46.72,48.72,42.14,43.62,37.57,38.21,32.67,33.12,29.05,28.72,25.43,24.55,21.84,20.55,19.05,17.55,17.14,14.58,15.27,12.33,13.72,10.37,12.36,8.69,10.91,7.12,9.28,5.85,7.9,4.86,7.1,4.2,6.33,3.62,5.52,3.1,5.05,2.68,4.5,2.35,3.96,1.92,3.64,1.55,3.2,1.3,2.95,1.15,2.71,1.01,2.32,0.92,2.22,0.81,1.95,0.77,1.67,0.66,1.57,0.6,1.49,0.58,1.28,0.57,1.21,0.49,1.1,0.42,0.92,0.39,0.78,0.37,0.73,0.34,0.7,0.33,0.63,0.32,0.63
12m TTC,53.15,46.87,48.08,42.43,43.42,37.93,38.52,34.12,34.11,29.97,29.38,26.51,25.55,23.5,21.33,20.23,18.22,17.79,15.67,15.46,13.29,13.93,10.63,12.51,9.03,11.07,7.32,9.85,6.3,8.66,5.48,7.42,4.62,6.65,3.93,5.9,3.19,5.19,2.87,4.5,2.59,4.1,2.25,3.77,1.74,3.4,1.55,3.08,1.38,2.71,1.15,2.45,1.04,2.22,0.99,2.14,0.88,1.9,0.83,1.63,0.79,1.53,0.77,1.4,0.65,1.32,0.57,1.27,0.48,1.02,0.44,0.9,0.41,0.81,0.38,0.75,0.35,0.74,0.32,0.73
13m TTC,53.12,46.9,48.29,42.81,42.94,38.22,39.08,34.65,34.81,30.52,30.1,27.39,26.25,24.19,22.66,21.11,19.28,18.71,16.41,16.96,13.91,15.07,11.63,13.19,9.72,11.88,8.31,10.42,6.79,9.02,5.72,7.78,5.13,6.84,4.4,6.08,3.95,5.6,3.48,5.1,3.08,4.63,2.67,4.19,2.24,3.79,1.76,3.16,1.51,2.96,1.32,2.7,1.25,2.46,1.16,2.21,1.06,1.99,0.96,1.88,0.9,1.69,0.86,1.59,0.82,1.47,0.74,1.38,0.58,1.03,0.57,0.91,0.53,0.85,0.51,0.85,0.47,0.81,0.44,0.81
