,>= +0.00%,<= -0.00%,>= +0.05%,<= -0.05%,>= +0.10%,<= -0.10%,>= +0.15%,<= -0.15%,>= +0.20%,<= -0.20%,>= +0.25%,<= -0.25%,>= +0.30%,<= -0.30%,>= +0.35%,<= -0.35%,>= +0.40%,<= -0.40%,>= +0.45%,<= -0.45%,>= +0.50%,<= -0.50%,>= +0.55%,<= -0.55%,>= +0.60%,<= -0.60%,>= +0.65%,<= -0.65%,>= +0.70%,<= -0.70%,>= +0.75%,<= -0.75%,>= +0.80%,<= -0.80%,>= +0.85%,<= -0.85%,>= +0.90%,<= -0.90%,>= +0.95%,<= -0.95%,>= +1.00%,<= -1.00%,>= +1.05%,<= -1.05%,>= +1.10%,<= -1.10%,>= +1.15%,<= -1.15%,>= +1.20%,<= -1.20%,>= +1.25%,<= -1.25%,>= +1.30%,<= -1.30%,>= +1.35%,<= -1.35%,>= +1.40%,<= -1.40%,>= +1.45%,<= -1.45%,>= +1.50%,<= -1.50%,>= +1.55%,<= -1.55%,>= +1.60%,<= -1.60%,>= +1.65%,<= -1.65%,>= +1.75%,<= -1.75%,>= +1.80%,<= -1.80%,>= +1.85%,<= -1.85%,>= +1.90%,<= -1.90%,>= +1.95%,<= -1.95%,>= +2.00%,<= -2.00%
1m TTC,48.41,51.96,24.34,26.13,11.42,11.05,5.52,4.68,2.94,2.18,1.67,1.15,1.03,0.62,0.65,0.36,0.46,0.21,0.3,0.12,0.2,0.08,0.12,0.05,0.06,0.03,0.05,0.02,0.04,0.02,0.04,0.02,0.03,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2m TTC,48.45,51.78,30.06,32.49,17.74,18.34,10.23,9.83,6.26,5.44,3.92,3.18,2.44,1.93,1.67,1.26,1.12,0.78,0.81,0.53,0.59,0.34,0.42,0.26,0.31,0.19,0.23,0.14,0.19,0.1,0.15,0.08,0.11,0.05,0.08,0.04,0.07,0.04,0.05,0.03,0.04,0.02,0.04,0.02,0.04,0.02,0.04,0.02,0.03,0.02,0.03,0.02,0.03,0.01,0.03,0.01,0.03,0.01,0.03,0.01,0.03,0.0,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0
3m TTC,48.31,51.84,32.82,35.84,21.0,22.7,13.53,13.89,8.93,8.53,5.97,5.18,4.15,3.27,2.89,2.14,2.1,1.43,1.54,1.01,1.14,0.7,0.86,0.53,0.62,0.38,0.47,0.3,0.35,0.23,0.27,0.18,0.22,0.14,0.2,0.12,0.16,0.1,0.15,0.09,0.12,0.08,0.1,0.07,0.08,0.06,0.07,0.05,0.07,0.03,0.06,0.03,0.06,0.02,0.04,0.02,0.03,0.02,0.03,0.01,0.03,0.01,0.02,0.01,0.02,0.0,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0
4m TTC,48.38,51.77,34.43,37.72,23.74,25.62,16.0,16.94,10.96,11.08,7.76,7.24,5.39,4.69,3.96,3.18,2.94,2.3,2.19,1.67,1.69,1.22,1.3,0.9,0.99,0.71,0.77,0.54,0.63,0.43,0.48,0.35,0.4,0.29,0.31,0.24,0.24,0.19,0.21,0.16,0.2,0.15,0.18,0.12,0.16,0.1,0.14,0.08,0.12,0.06,0.1,0.05,0.09,0.05,0.07,0.05,0.06,0.04,0.05,0.04,0.05,0.03,0.05,0.03,0.05,0.03,0.04,0.03,0.03,0.03,0.03,0.02,0.03,0.01,0.03,0.01,0.02,0.01,0.02,0.01
5m TTC,47.92,52.19,35.47,38.99,25.34,27.91,18.15,19.21,12.77,13.16,9.2,9.17,6.72,6.33,4.93,4.41,3.72,3.05,2.87,2.25,2.21,1.74,1.78,1.38,1.39,1.04,1.12,0.82,0.89,0.66,0.73,0.52,0.58,0.45,0.5,0.36,0.4,0.3,0.33,0.26,0.29,0.21,0.25,0.19,0.23,0.17,0.21,0.14,0.18,0.12,0.17,0.11,0.14,0.1,0.11,0.09,0.11,0.07,0.1,0.06,0.09,0.06,0.08,0.05,0.06,0.04,0.06,0.04,0.05,0.04,0.05,0.04,0.05,0.04,0.04,0.04,0.04,0.03,0.03,0.03
6m TTC,48.03,52.06,36.58,40.39,27.11,29.98,19.51,21.47,14.36,15.17,10.5,10.76,7.95,7.59,6.04,5.57,4.64,4.03,3.65,2.98,2.85,2.24,2.31,1.72,1.86,1.36,1.53,1.1,1.19,0.85,0.98,0.71,0.84,0.58,0.71,0.47,0.6,0.4,0.51,0.34,0.43,0.28,0.37,0.23,0.34,0.21,0.31,0.16,0.27,0.14,0.25,0.12,0.21,0.12,0.16,0.1,0.14,0.08,0.13,0.07,0.11,0.07,0.1,0.07,0.09,0.06,0.08,0.05,0.06,0.04,0.06,0.03,0.04,0.03,0.04,0.02,0.04,0.02,0.03,0.02
7m TTC,47.93,52.17,37.14,41.39,28.17,31.52,20.85,23.23,15.64,16.7,11.8,12.33,8.84,8.94,6.87,6.6,5.3,4.96,4.22,3.69,3.37,2.86,2.71,2.22,2.26,1.73,1.86,1.38,1.51,1.11,1.29,0.93,1.04,0.74,0.86,0.61,0.76,0.5,0.64,0.43,0.55,0.39,0.46,0.34,0.4,0.27,0.35,0.22,0.32,0.19,0.29,0.17,0.24,0.15,0.21,0.14,0.19,0.12,0.16,0.11,0.14,0.09,0.13,0.08,0.12,0.07,0.11,0.06,0.09,0.05,0.09,0.05,0.08,0.05,0.07,0.05,0.07,0.05,0.05,0.04
8m TTC,48.09,52.02,38.14,41.79,29.13,32.58,21.95,24.74,16.68,18.19,12.64,13.57,9.78,10.15,7.64,7.66,6.11,5.7,4.88,4.3,3.85,3.34,3.1,2.62,2.57,2.09,2.08,1.69,1.68,1.43,1.41,1.13,1.19,0.93,1.01,0.79,0.86,0.69,0.75,0.58,0.66,0.5,0.57,0.43,0.49,0.37,0.4,0.32,0.37,0.27,0.34,0.24,0.29,0.23,0.25,0.2,0.23,0.17,0.21,0.15,0.19,0.14,0.16,0.13,0.16,0.11,0.15,0.1,0.11,0.08,0.1,0.07,0.09,0.07,0.09,0.06,0.08,0.06,0.06,0.05
9m TTC,48.1,51.99,38.27,42.29,30.22,33.54,23.27,25.76,17.96,19.33,13.9,14.54,10.78,10.99,8.42,8.47,6.65,6.38,5.37,4.94,4.36,3.85,3.49,3.07,2.78,2.52,2.36,1.98,1.96,1.62,1.64,1.33,1.4,1.16,1.19,0.97,1.07,0.81,0.93,0.69,0.81,0.6,0.74,0.53,0.65,0.48,0.57,0.42,0.49,0.36,0.41,0.34,0.38,0.3,0.34,0.28,0.29,0.23,0.25,0.21,0.23,0.2,0.21,0.17,0.19,0.15,0.18,0.12,0.13,0.09,0.12,0.08,0.12,0.08,0.11,0.08,0.09,0.07,0.07,0.07
10m TTC,48.26,51.84,38.94,42.75,31.07,34.32,24.27,26.69,19.1,20.32,14.91,15.58,11.56,11.96,9.37,9.25,7.58,7.28,6.09,5.62,4.93,4.41,4.0,3.57,3.28,2.85,2.74,2.32,2.28,1.92,1.94,1.59,1.7,1.34,1.47,1.15,1.27,0.98,1.1,0.85,0.93,0.72,0.82,0.63,0.7,0.54,0.63,0.49,0.55,0.45,0.47,0.4,0.41,0.37,0.37,0.33,0.34,0.3,0.31,0.28,0.29,0.24,0.25,0.22,0.24,0.2,0.21,0.19,0.16,0.16,0.14,0.14,0.12,0.13,0.11,0.11,0.09,0.1,0.08,0.1
