,>= +0.00%,<= -0.00%,>= +0.05%,<= -0.05%,>= +0.10%,<= -0.10%,>= +0.15%,<= -0.15%,>= +0.20%,<= -0.20%,>= +0.25%,<= -0.25%,>= +0.30%,<= -0.30%,>= +0.35%,<= -0.35%,>= +0.40%,<= -0.40%,>= +0.45%,<= -0.45%,>= +0.50%,<= -0.50%,>= +0.55%,<= -0.55%,>= +0.60%,<= -0.60%,>= +0.65%,<= -0.65%,>= +0.70%,<= -0.70%,>= +0.75%,<= -0.75%,>= +0.80%,<= -0.80%,>= +0.85%,<= -0.85%,>= +0.90%,<= -0.90%,>= +0.95%,<= -0.95%,>= +1.00%,<= -1.00%,>= +1.05%,<= -1.05%,>= +1.10%,<= -1.10%,>= +1.15%,<= -1.15%,>= +1.20%,<= -1.20%,>= +1.25%,<= -1.25%,>= +1.30%,<= -1.30%,>= +1.35%,<= -1.35%,>= +1.40%,<= -1.40%,>= +1.45%,<= -1.45%,>= +1.50%,<= -1.50%,>= +1.55%,<= -1.55%,>= +1.60%,<= -1.60%,>= +1.65%,<= -1.65%,>= +1.75%,<= -1.75%,>= +1.80%,<= -1.80%,>= +1.85%,<= -1.85%,>= +1.90%,<= -1.90%,>= +1.95%,<= -1.95%,>= +2.00%,<= -2.00%
1m TTC,48.14,52.18,26.67,29.04,13.79,13.21,7.01,5.95,3.85,2.93,2.31,1.42,1.46,0.79,0.89,0.46,0.57,0.29,0.36,0.19,0.22,0.1,0.14,0.07,0.12,0.06,0.07,0.04,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.0,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2m TTC,47.98,52.26,31.58,34.9,19.8,21.29,12.14,12.15,7.55,6.89,4.93,4.06,3.31,2.37,2.37,1.52,1.63,1.0,1.23,0.63,0.82,0.42,0.6,0.32,0.47,0.19,0.33,0.14,0.24,0.12,0.16,0.09,0.14,0.07,0.1,0.06,0.09,0.04,0.06,0.03,0.05,0.02,0.05,0.02,0.05,0.01,0.04,0.01,0.04,0.01,0.02,0.01,0.02,0.01,0.02,0.0,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3m TTC,48.04,52.12,34.21,37.57,23.52,25.48,15.93,16.65,10.7,10.37,7.26,6.36,5.17,4.11,3.74,2.75,2.79,1.91,2.05,1.23,1.46,0.93,1.14,0.7,0.86,0.48,0.68,0.35,0.51,0.3,0.42,0.24,0.36,0.19,0.32,0.15,0.28,0.1,0.21,0.07,0.18,0.06,0.15,0.05,0.13,0.04,0.1,0.04,0.09,0.04,0.07,0.03,0.05,0.03,0.05,0.02,0.05,0.01,0.05,0.01,0.05,0.01,0.04,0.01,0.04,0.01,0.04,0.0,0.03,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.01,0.0
4m TTC,47.72,52.38,36.04,39.76,25.96,28.08,18.43,19.36,13.22,12.7,9.65,8.77,7.06,5.93,5.07,4.08,3.79,2.87,2.83,2.09,2.14,1.53,1.64,1.13,1.26,0.85,1.02,0.62,0.83,0.47,0.68,0.39,0.54,0.31,0.48,0.23,0.41,0.19,0.35,0.16,0.27,0.14,0.24,0.11,0.2,0.08,0.17,0.08,0.14,0.07,0.12,0.06,0.1,0.05,0.08,0.04,0.07,0.04,0.06,0.03,0.05,0.02,0.04,0.02,0.04,0.01,0.04,0.01,0.03,0.01,0.03,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0
5m TTC,47.91,52.19,36.68,40.61,27.98,30.38,20.64,21.32,15.43,15.04,11.74,10.61,8.81,7.44,6.78,5.3,5.07,3.84,3.98,2.73,3.1,2.05,2.42,1.59,1.92,1.23,1.53,0.98,1.3,0.75,1.05,0.59,0.83,0.47,0.65,0.39,0.54,0.31,0.45,0.25,0.39,0.21,0.34,0.15,0.28,0.14,0.25,0.11,0.23,0.1,0.22,0.08,0.18,0.06,0.16,0.06,0.15,0.05,0.13,0.04,0.13,0.03,0.11,0.03,0.1,0.02,0.06,0.01,0.05,0.01,0.04,0.01,0.04,0.01,0.03,0.01,0.02,0.01,0.02,0.0
6m TTC,47.74,52.39,37.43,41.82,28.92,31.81,22.15,23.78,17.01,17.26,12.97,12.3,10.07,8.95,7.82,6.49,5.98,4.84,4.76,3.53,3.81,2.7,3.1,2.09,2.44,1.64,2.01,1.28,1.73,1.0,1.44,0.78,1.18,0.65,1.03,0.54,0.83,0.46,0.7,0.37,0.59,0.31,0.5,0.27,0.42,0.22,0.38,0.18,0.31,0.16,0.29,0.15,0.27,0.12,0.24,0.09,0.23,0.08,0.2,0.07,0.18,0.06,0.16,0.05,0.15,0.05,0.13,0.04,0.09,0.03,0.07,0.03,0.06,0.02,0.06,0.01,0.05,0.01,0.04,0.01
7m TTC,47.56,52.55,38.25,42.77,30.07,33.58,23.2,25.63,18.2,18.98,14.24,14.07,11.29,10.39,9.01,7.69,7.09,5.76,5.72,4.41,4.64,3.35,3.74,2.55,3.09,2.08,2.5,1.59,2.07,1.31,1.72,1.07,1.47,0.88,1.25,0.75,1.07,0.64,0.93,0.51,0.83,0.44,0.72,0.36,0.63,0.33,0.54,0.27,0.49,0.23,0.41,0.2,0.35,0.17,0.29,0.14,0.26,0.12,0.24,0.1,0.21,0.1,0.21,0.09,0.2,0.08,0.18,0.08,0.15,0.06,0.12,0.06,0.12,0.05,0.09,0.04,0.09,0.03,0.07,0.03
8m TTC,47.66,52.41,38.86,43.03,31.0,34.42,24.68,26.68,19.51,20.26,15.15,15.34,12.1,11.58,9.7,8.88,7.93,6.92,6.39,5.24,5.14,4.05,4.36,3.15,3.55,2.43,2.91,1.97,2.43,1.6,2.1,1.35,1.75,1.12,1.48,0.95,1.3,0.76,1.16,0.64,1.02,0.54,0.92,0.48,0.82,0.4,0.69,0.35,0.59,0.29,0.51,0.23,0.44,0.19,0.38,0.17,0.35,0.15,0.33,0.15,0.25,0.12,0.24,0.11,0.22,0.09,0.2,0.09,0.15,0.08,0.14,0.06,0.12,0.05,0.11,0.04,0.09,0.04,0.08,0.03
9m TTC,48.01,52.07,39.68,43.6,32.06,35.23,25.48,27.53,20.29,21.45,16.36,16.39,13.0,12.84,10.66,9.91,8.69,7.74,7.15,6.06,5.93,4.86,4.85,3.79,4.05,3.01,3.35,2.37,2.68,1.95,2.28,1.62,1.93,1.3,1.65,1.09,1.48,0.94,1.3,0.79,1.13,0.69,1.0,0.57,0.87,0.47,0.77,0.37,0.7,0.33,0.61,0.26,0.54,0.24,0.47,0.19,0.43,0.19,0.38,0.17,0.33,0.16,0.27,0.14,0.24,0.14,0.22,0.12,0.18,0.11,0.17,0.1,0.17,0.08,0.16,0.08,0.14,0.07,0.12,0.06
10m TTC,48.03,52.08,40.17,43.67,32.68,35.75,26.42,28.7,21.68,22.65,17.14,17.82,14.07,13.83,11.43,10.85,9.47,8.67,7.68,6.8,6.38,5.37,5.21,4.31,4.37,3.32,3.76,2.72,3.13,2.3,2.65,1.93,2.25,1.56,1.96,1.26,1.69,1.05,1.5,0.87,1.35,0.76,1.19,0.63,1.04,0.55,0.92,0.5,0.83,0.41,0.74,0.35,0.68,0.32,0.61,0.26,0.53,0.21,0.45,0.2,0.39,0.18,0.35,0.15,0.32,0.13,0.28,0.12,0.23,0.09,0.22,0.08,0.21,0.08,0.19,0.07,0.16,0.07,0.14,0.05
