,>= +0.00%,<= -0.00%,>= +0.05%,<= -0.05%,>= +0.10%,<= -0.10%,>= +0.15%,<= -0.15%,>= +0.20%,<= -0.20%,>= +0.25%,<= -0.25%,>= +0.30%,<= -0.30%,>= +0.35%,<= -0.35%,>= +0.40%,<= -0.40%,>= +0.45%,<= -0.45%,>= +0.50%,<= -0.50%,>= +0.55%,<= -0.55%,>= +0.60%,<= -0.60%,>= +0.65%,<= -0.65%,>= +0.70%,<= -0.70%,>= +0.75%,<= -0.75%,>= +0.80%,<= -0.80%,>= +0.85%,<= -0.85%,>= +0.90%,<= -0.90%,>= +0.95%,<= -0.95%,>= +1.00%,<= -1.00%,>= +1.05%,<= -1.05%,>= +1.10%,<= -1.10%,>= +1.15%,<= -1.15%,>= +1.20%,<= -1.20%,>= +1.25%,<= -1.25%,>= +1.30%,<= -1.30%,>= +1.35%,<= -1.35%,>= +1.40%,<= -1.40%,>= +1.45%,<= -1.45%,>= +1.50%,<= -1.50%,>= +1.55%,<= -1.55%,>= +1.60%,<= -1.60%,>= +1.65%,<= -1.65%,>= +1.75%,<= -1.75%,>= +1.80%,<= -1.80%,>= +1.85%,<= -1.85%,>= +1.90%,<= -1.90%,>= +1.95%,<= -1.95%,>= +2.00%,<= -2.00%
1m TTC,51.99,48.38,25.0,23.19,10.19,10.48,4.25,4.99,1.88,2.56,0.95,1.3,0.45,0.72,0.25,0.42,0.16,0.25,0.09,0.17,0.06,0.11,0.03,0.07,0.02,0.06,0.02,0.04,0.01,0.03,0.01,0.03,0.01,0.03,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2m TTC,51.79,48.46,31.43,28.75,16.81,16.35,8.75,9.35,4.7,5.54,2.59,3.37,1.52,2.05,0.93,1.4,0.6,0.96,0.39,0.69,0.25,0.5,0.17,0.35,0.13,0.26,0.1,0.18,0.07,0.15,0.05,0.12,0.04,0.09,0.03,0.08,0.03,0.07,0.02,0.06,0.02,0.06,0.01,0.05,0.01,0.04,0.01,0.04,0.01,0.03,0.01,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
3m TTC,52.14,48.07,34.95,31.49,21.43,19.7,12.64,12.42,7.68,8.11,4.66,5.33,2.85,3.64,1.83,2.53,1.17,1.8,0.77,1.32,0.54,0.95,0.39,0.73,0.3,0.55,0.21,0.44,0.17,0.33,0.15,0.27,0.1,0.21,0.09,0.18,0.07,0.16,0.05,0.14,0.05,0.12,0.05,0.09,0.04,0.08,0.03,0.06,0.02,0.05,0.02,0.04,0.02,0.04,0.01,0.03,0.01,0.03,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
4m TTC,52.34,47.81,37.31,33.1,24.85,22.5,15.67,15.0,10.0,10.33,6.31,7.16,4.15,4.96,2.73,3.53,1.82,2.59,1.29,1.94,0.91,1.4,0.67,1.07,0.49,0.82,0.37,0.65,0.29,0.52,0.23,0.43,0.18,0.33,0.16,0.27,0.13,0.23,0.11,0.2,0.09,0.16,0.07,0.14,0.05,0.12,0.04,0.1,0.04,0.08,0.04,0.08,0.04,0.06,0.03,0.06,0.02,0.06,0.02,0.05,0.02,0.05,0.02,0.04,0.02,0.04,0.02,0.03,0.01,0.03,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02
5m TTC,52.35,47.8,38.61,34.63,26.94,24.31,18.18,17.04,12.0,12.0,7.86,8.52,5.2,6.17,3.61,4.54,2.45,3.38,1.73,2.58,1.25,1.98,0.9,1.5,0.67,1.2,0.51,0.99,0.42,0.74,0.35,0.61,0.29,0.5,0.24,0.41,0.17,0.34,0.15,0.27,0.13,0.24,0.12,0.2,0.11,0.18,0.08,0.16,0.07,0.13,0.06,0.11,0.05,0.1,0.04,0.09,0.04,0.09,0.03,0.08,0.03,0.06,0.03,0.06,0.02,0.06,0.02,0.05,0.02,0.04,0.01,0.04,0.01,0.03,0.01,0.03,0.01,0.03,0.01,0.03
6m TTC,52.19,47.92,39.56,35.73,28.86,25.9,20.46,18.59,13.97,13.48,9.58,9.77,6.47,7.19,4.51,5.43,3.13,4.11,2.23,3.19,1.67,2.46,1.25,1.92,0.97,1.54,0.72,1.24,0.56,1.05,0.45,0.87,0.36,0.69,0.29,0.55,0.24,0.49,0.2,0.42,0.16,0.34,0.15,0.29,0.13,0.26,0.12,0.23,0.1,0.19,0.09,0.14,0.07,0.12,0.06,0.09,0.05,0.09,0.05,0.08,0.04,0.07,0.03,0.06,0.03,0.05,0.03,0.05,0.02,0.04,0.02,0.04,0.02,0.04,0.02,0.03,0.02,0.03,0.01,0.02
7m TTC,52.58,47.56,40.86,36.11,30.66,27.01,22.23,20.12,15.72,14.77,11.16,11.0,7.71,8.24,5.61,6.35,4.01,4.94,2.89,3.89,2.14,3.05,1.62,2.42,1.23,1.94,0.95,1.56,0.75,1.26,0.62,1.03,0.47,0.88,0.4,0.73,0.34,0.63,0.28,0.52,0.23,0.43,0.19,0.36,0.16,0.32,0.14,0.27,0.13,0.24,0.12,0.2,0.11,0.17,0.09,0.15,0.09,0.12,0.07,0.11,0.07,0.1,0.06,0.09,0.06,0.09,0.05,0.08,0.04,0.07,0.04,0.06,0.03,0.06,0.03,0.04,0.03,0.04,0.03,0.04
8m TTC,52.61,47.51,41.72,37.04,31.98,28.34,23.72,21.37,17.13,15.87,12.3,12.11,8.84,9.23,6.37,7.12,4.67,5.56,3.45,4.37,2.57,3.5,1.97,2.75,1.53,2.23,1.18,1.79,0.94,1.48,0.77,1.21,0.62,0.99,0.5,0.82,0.42,0.72,0.36,0.6,0.3,0.51,0.25,0.44,0.2,0.37,0.17,0.32,0.15,0.28,0.13,0.23,0.11,0.2,0.1,0.17,0.09,0.15,0.08,0.13,0.07,0.13,0.06,0.1,0.06,0.09,0.05,0.08,0.04,0.07,0.04,0.06,0.03,0.06,0.03,0.05,0.03,0.05,0.03,0.05
9m TTC,52.52,47.58,42.26,37.72,32.83,29.21,24.77,22.15,18.53,17.04,13.42,13.03,9.92,10.09,7.22,7.96,5.3,6.19,3.99,4.94,3.02,3.98,2.34,3.2,1.86,2.58,1.42,2.14,1.16,1.74,0.92,1.46,0.78,1.23,0.65,1.06,0.54,0.9,0.44,0.76,0.35,0.64,0.29,0.53,0.25,0.47,0.21,0.39,0.17,0.34,0.15,0.3,0.13,0.27,0.12,0.24,0.11,0.2,0.09,0.18,0.09,0.15,0.07,0.14,0.07,0.13,0.06,0.11,0.04,0.08,0.04,0.08,0.04,0.08,0.04,0.07,0.03,0.07,0.03,0.06
10m TTC,52.56,47.56,42.56,38.06,33.63,30.2,25.92,23.29,19.44,18.02,14.43,13.92,10.86,10.96,8.06,8.57,6.0,6.91,4.5,5.51,3.41,4.52,2.73,3.7,2.18,3.04,1.66,2.51,1.39,2.05,1.13,1.69,0.92,1.41,0.74,1.2,0.62,1.02,0.49,0.86,0.39,0.74,0.33,0.63,0.29,0.54,0.25,0.47,0.21,0.41,0.18,0.37,0.16,0.33,0.14,0.28,0.12,0.24,0.11,0.22,0.09,0.19,0.09,0.18,0.08,0.16,0.08,0.15,0.06,0.13,0.06,0.12,0.05,0.11,0.05,0.1,0.04,0.09,0.04,0.08
