,>= +0.00%,<= -0.00%,>= +0.05%,<= -0.05%,>= +0.10%,<= -0.10%,>= +0.15%,<= -0.15%,>= +0.20%,<= -0.20%,>= +0.25%,<= -0.25%,>= +0.30%,<= -0.30%,>= +0.35%,<= -0.35%,>= +0.40%,<= -0.40%,>= +0.45%,<= -0.45%,>= +0.50%,<= -0.50%,>= +0.55%,<= -0.55%,>= +0.60%,<= -0.60%,>= +0.65%,<= -0.65%,>= +0.70%,<= -0.70%,>= +0.75%,<= -0.75%,>= +0.80%,<= -0.80%,>= +0.85%,<= -0.85%,>= +0.90%,<= -0.90%,>= +0.95%,<= -0.95%,>= +1.00%,<= -1.00%,>= +1.05%,<= -1.05%,>= +1.10%,<= -1.10%,>= +1.15%,<= -1.15%,>= +1.20%,<= -1.20%,>= +1.25%,<= -1.25%,>= +1.30%,<= -1.30%,>= +1.35%,<= -1.35%,>= +1.40%,<= -1.40%,>= +1.45%,<= -1.45%,>= +1.50%,<= -1.50%,>= +1.55%,<= -1.55%,>= +1.60%,<= -1.60%,>= +1.65%,<= -1.65%,>= +1.75%,<= -1.75%,>= +1.80%,<= -1.80%,>= +1.85%,<= -1.85%,>= +1.90%,<= -1.90%,>= +1.95%,<= -1.95%,>= +2.00%,<= -2.00%
1m TTC,49.47,51.02,18.85,19.63,7.02,6.8,2.95,2.6,1.33,1.16,0.7,0.59,0.42,0.31,0.25,0.18,0.16,0.09,0.1,0.06,0.07,0.04,0.05,0.02,0.03,0.02,0.02,0.01,0.02,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2m TTC,49.15,51.16,25.23,26.89,12.51,12.75,6.32,6.18,3.43,3.15,1.97,1.77,1.22,1.07,0.8,0.64,0.55,0.44,0.37,0.29,0.27,0.21,0.19,0.14,0.13,0.11,0.09,0.08,0.07,0.07,0.06,0.05,0.04,0.04,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3m TTC,48.91,51.33,28.85,30.52,16.24,16.78,9.13,9.22,5.5,5.07,3.4,3.02,2.14,1.88,1.49,1.26,1.02,0.81,0.72,0.58,0.52,0.41,0.38,0.3,0.29,0.21,0.22,0.17,0.16,0.14,0.12,0.11,0.1,0.09,0.08,0.07,0.07,0.06,0.05,0.05,0.04,0.05,0.03,0.04,0.03,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4m TTC,49.37,50.84,31.56,33.02,18.84,19.67,11.45,11.61,7.17,6.94,4.64,4.36,3.06,2.86,2.11,1.91,1.51,1.29,1.12,0.91,0.79,0.65,0.6,0.46,0.47,0.35,0.37,0.28,0.3,0.22,0.25,0.17,0.2,0.14,0.17,0.12,0.14,0.1,0.11,0.08,0.1,0.07,0.08,0.06,0.07,0.05,0.05,0.04,0.04,0.03,0.04,0.03,0.03,0.03,0.03,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0
5m TTC,49.3,50.91,32.85,34.6,21.0,22.16,13.41,13.65,8.74,8.67,5.83,5.6,3.95,3.75,2.79,2.52,2.0,1.78,1.51,1.3,1.14,0.93,0.9,0.7,0.7,0.53,0.54,0.41,0.44,0.33,0.35,0.26,0.29,0.21,0.25,0.17,0.22,0.14,0.19,0.11,0.15,0.09,0.12,0.08,0.1,0.07,0.08,0.06,0.07,0.05,0.06,0.04,0.06,0.04,0.05,0.03,0.04,0.03,0.04,0.03,0.03,0.02,0.03,0.02,0.03,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.0
6m TTC,49.04,51.14,34.17,36.1,22.77,24.14,14.88,15.6,9.99,10.12,6.84,6.82,4.74,4.69,3.43,3.28,2.55,2.33,1.92,1.74,1.47,1.27,1.17,0.97,0.92,0.74,0.73,0.58,0.6,0.44,0.5,0.35,0.43,0.29,0.33,0.24,0.27,0.19,0.23,0.15,0.2,0.12,0.17,0.11,0.14,0.09,0.11,0.09,0.1,0.07,0.09,0.06,0.08,0.05,0.06,0.05,0.05,0.04,0.05,0.04,0.04,0.03,0.04,0.03,0.04,0.02,0.04,0.02,0.03,0.02,0.03,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01
7m TTC,48.95,51.18,35.17,37.34,24.09,25.79,16.29,17.12,11.17,11.47,7.83,7.82,5.56,5.47,4.1,3.87,3.05,2.84,2.34,2.1,1.84,1.59,1.42,1.23,1.15,0.97,0.94,0.75,0.76,0.59,0.61,0.47,0.51,0.39,0.42,0.31,0.36,0.26,0.29,0.22,0.24,0.19,0.21,0.16,0.17,0.14,0.15,0.12,0.14,0.1,0.12,0.08,0.1,0.07,0.09,0.06,0.07,0.05,0.07,0.04,0.05,0.04,0.05,0.03,0.04,0.03,0.04,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.01,0.03,0.01,0.03,0.01
8m TTC,49.12,51.0,36.0,38.05,25.48,27.0,17.68,18.49,12.46,12.66,8.82,8.88,6.38,6.27,4.72,4.51,3.58,3.3,2.72,2.47,2.14,1.9,1.71,1.45,1.36,1.15,1.11,0.92,0.88,0.75,0.73,0.59,0.6,0.49,0.5,0.41,0.42,0.33,0.36,0.28,0.3,0.25,0.27,0.21,0.23,0.17,0.2,0.15,0.18,0.13,0.16,0.12,0.13,0.1,0.11,0.09,0.09,0.08,0.08,0.07,0.07,0.06,0.06,0.05,0.06,0.05,0.06,0.04,0.05,0.03,0.05,0.02,0.05,0.02,0.04,0.02,0.04,0.02,0.03,0.02
9m TTC,48.83,51.29,36.62,38.91,26.56,28.21,18.77,19.7,13.38,13.8,9.79,9.81,7.18,7.06,5.34,5.17,4.03,3.83,3.19,2.86,2.45,2.17,1.93,1.71,1.6,1.34,1.29,1.06,1.05,0.85,0.89,0.71,0.74,0.59,0.62,0.49,0.51,0.41,0.44,0.35,0.39,0.29,0.32,0.26,0.27,0.22,0.23,0.18,0.19,0.17,0.16,0.15,0.14,0.13,0.12,0.11,0.11,0.1,0.1,0.09,0.09,0.08,0.08,0.07,0.07,0.06,0.07,0.06,0.06,0.05,0.05,0.04,0.05,0.03,0.05,0.03,0.05,0.02,0.04,0.02
10m TTC,48.92,51.21,37.34,39.31,27.63,28.97,19.93,20.64,14.35,14.72,10.59,10.63,7.96,7.77,5.94,5.69,4.54,4.26,3.59,3.28,2.86,2.57,2.27,1.97,1.85,1.57,1.51,1.25,1.23,1.04,1.03,0.85,0.86,0.69,0.74,0.57,0.63,0.47,0.51,0.39,0.43,0.34,0.36,0.29,0.32,0.25,0.27,0.22,0.24,0.2,0.21,0.18,0.18,0.15,0.16,0.14,0.13,0.13,0.1,0.1,0.1,0.1,0.09,0.09,0.08,0.08,0.07,0.07,0.06,0.06,0.06,0.05,0.05,0.04,0.05,0.03,0.05,0.03,0.04,0.03
