,>= +0.00%,<= -0.00%,>= +0.05%,<= -0.05%,>= +0.10%,<= -0.10%,>= +0.15%,<= -0.15%,>= +0.20%,<= -0.20%,>= +0.25%,<= -0.25%,>= +0.30%,<= -0.30%,>= +0.35%,<= -0.35%,>= +0.40%,<= -0.40%,>= +0.45%,<= -0.45%,>= +0.50%,<= -0.50%,>= +0.55%,<= -0.55%,>= +0.60%,<= -0.60%,>= +0.65%,<= -0.65%,>= +0.70%,<= -0.70%,>= +0.75%,<= -0.75%,>= +0.80%,<= -0.80%,>= +0.85%,<= -0.85%,>= +0.90%,<= -0.90%,>= +0.95%,<= -0.95%,>= +1.00%,<= -1.00%,>= +1.05%,<= -1.05%,>= +1.10%,<= -1.10%,>= +1.15%,<= -1.15%,>= +1.20%,<= -1.20%,>= +1.25%,<= -1.25%,>= +1.30%,<= -1.30%,>= +1.35%,<= -1.35%,>= +1.40%,<= -1.40%,>= +1.45%,<= -1.45%,>= +1.50%,<= -1.50%,>= +1.55%,<= -1.55%,>= +1.60%,<= -1.60%,>= +1.65%,<= -1.65%,>= +1.75%,<= -1.75%,>= +1.80%,<= -1.80%,>= +1.85%,<= -1.85%,>= +1.90%,<= -1.90%,>= +1.95%,<= -1.95%,>= +2.00%,<= -2.00%
1m TTC,47.26,52.96,30.68,34.48,18.28,18.68,10.92,9.52,6.53,4.97,4.01,2.62,2.65,1.48,1.85,0.67,1.29,0.4,0.95,0.26,0.61,0.19,0.44,0.1,0.38,0.09,0.25,0.05,0.16,0.03,0.09,0.01,0.09,0.01,0.08,0.0,0.08,0.0,0.07,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.04,0.0,0.04,0.0,0.04,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0
2m TTC,47.25,52.85,34.43,39.31,24.2,25.78,16.42,16.59,11.29,10.31,7.59,6.27,5.42,3.74,3.87,2.45,2.78,1.57,2.04,1.0,1.51,0.69,1.17,0.48,0.91,0.31,0.72,0.22,0.58,0.17,0.47,0.12,0.39,0.1,0.27,0.06,0.22,0.06,0.21,0.04,0.2,0.04,0.17,0.03,0.12,0.03,0.12,0.02,0.11,0.02,0.1,0.01,0.09,0.01,0.08,0.0,0.08,0.0,0.08,0.0,0.06,0.0,0.06,0.0,0.06,0.0,0.06,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.0
3m TTC,46.94,53.27,36.01,41.02,27.07,29.57,19.6,20.83,14.15,14.36,10.44,9.74,7.89,6.52,5.66,4.54,4.28,3.05,3.22,2.0,2.48,1.44,1.95,1.17,1.53,0.96,1.11,0.66,0.95,0.49,0.81,0.39,0.65,0.26,0.51,0.2,0.42,0.14,0.39,0.13,0.3,0.11,0.29,0.07,0.28,0.06,0.23,0.06,0.19,0.06,0.15,0.04,0.14,0.03,0.13,0.03,0.11,0.02,0.1,0.01,0.1,0.01,0.1,0.01,0.08,0.01,0.08,0.01,0.07,0.01,0.07,0.01,0.07,0.01,0.05,0.01,0.05,0.01,0.05,0.01
4m TTC,47.61,52.5,37.38,42.25,29.07,32.45,22.13,24.16,16.78,17.47,12.68,12.8,9.75,9.05,7.63,6.35,6.16,4.65,4.87,3.3,3.94,2.44,3.0,1.86,2.44,1.4,1.89,1.13,1.49,0.88,1.24,0.66,0.92,0.45,0.83,0.33,0.69,0.28,0.62,0.25,0.52,0.2,0.47,0.17,0.4,0.13,0.3,0.11,0.29,0.11,0.27,0.09,0.25,0.08,0.22,0.08,0.21,0.04,0.2,0.03,0.19,0.03,0.17,0.03,0.14,0.03,0.14,0.03,0.12,0.02,0.1,0.02,0.09,0.02,0.09,0.01,0.09,0.01,0.07,0.01
5m TTC,46.66,53.41,38.2,43.63,30.34,34.36,23.85,26.54,19.16,20.08,14.91,14.81,11.71,11.1,9.52,8.12,7.75,6.06,6.26,4.62,4.89,3.6,3.81,2.85,3.13,2.36,2.55,1.75,2.08,1.27,1.6,0.88,1.3,0.7,1.16,0.58,1.02,0.45,0.83,0.36,0.75,0.29,0.64,0.22,0.54,0.17,0.48,0.15,0.41,0.14,0.38,0.12,0.32,0.12,0.29,0.07,0.29,0.06,0.26,0.06,0.22,0.05,0.2,0.05,0.17,0.05,0.17,0.03,0.15,0.03,0.14,0.03,0.13,0.03,0.13,0.03,0.11,0.03,0.1,0.02
6m TTC,47.21,52.9,38.42,43.92,31.28,35.6,25.51,27.95,20.19,22.11,16.39,16.92,13.34,12.82,10.56,9.43,8.43,7.56,6.99,5.81,5.73,4.61,4.76,3.67,3.84,2.83,3.0,2.15,2.52,1.71,2.09,1.51,1.79,1.11,1.48,0.86,1.21,0.74,1.0,0.58,0.85,0.5,0.71,0.44,0.67,0.35,0.61,0.3,0.55,0.24,0.5,0.17,0.43,0.14,0.36,0.13,0.31,0.12,0.29,0.1,0.28,0.08,0.26,0.08,0.24,0.08,0.2,0.07,0.18,0.05,0.17,0.05,0.17,0.05,0.16,0.04,0.14,0.04,0.14,0.04
7m TTC,46.97,53.14,39.33,44.95,32.39,36.81,26.05,29.53,21.51,23.55,17.41,18.82,14.18,14.35,11.72,11.39,9.51,8.79,7.79,6.76,6.64,5.31,5.56,4.26,4.44,3.36,3.66,2.72,2.97,2.29,2.52,1.89,2.19,1.51,1.85,1.25,1.56,1.05,1.35,0.87,1.16,0.78,0.96,0.62,0.86,0.52,0.74,0.47,0.63,0.34,0.55,0.28,0.5,0.25,0.44,0.18,0.39,0.13,0.36,0.11,0.28,0.1,0.28,0.08,0.27,0.07,0.26,0.05,0.22,0.04,0.21,0.04,0.2,0.04,0.19,0.04,0.19,0.03,0.18,0.03
8m TTC,46.91,53.17,39.81,45.44,32.9,37.98,27.22,30.98,22.38,25.02,18.76,20.17,15.58,15.93,12.9,12.88,10.73,10.37,8.95,8.17,7.25,6.26,5.94,4.92,4.98,4.01,4.11,3.32,3.51,2.71,2.92,2.23,2.37,1.79,2.05,1.53,1.85,1.11,1.68,0.91,1.4,0.73,1.25,0.66,1.05,0.56,0.88,0.44,0.77,0.37,0.71,0.3,0.64,0.25,0.58,0.22,0.45,0.2,0.43,0.17,0.36,0.14,0.35,0.13,0.34,0.11,0.33,0.11,0.29,0.08,0.26,0.08,0.22,0.06,0.22,0.04,0.22,0.03,0.2,0.03
9m TTC,47.03,53.02,39.74,45.93,34.19,38.69,28.46,32.04,23.59,26.21,19.8,21.8,16.55,17.33,13.69,13.95,11.54,11.28,9.42,9.19,7.93,7.52,6.8,5.96,5.67,4.74,4.69,3.85,3.99,3.05,3.41,2.45,2.9,2.0,2.44,1.73,2.15,1.42,1.82,1.19,1.58,1.0,1.35,0.91,1.16,0.76,1.02,0.56,0.91,0.43,0.82,0.35,0.78,0.31,0.71,0.28,0.61,0.26,0.57,0.24,0.55,0.23,0.48,0.2,0.44,0.19,0.42,0.15,0.36,0.1,0.35,0.09,0.31,0.09,0.28,0.07,0.23,0.06,0.23,0.06
10m TTC,46.85,53.24,40.38,46.14,34.79,39.01,29.69,32.87,24.84,27.33,20.57,22.19,17.4,18.01,14.64,14.69,12.47,12.17,10.48,9.85,8.89,8.01,7.52,6.38,6.42,5.31,5.38,4.43,4.41,3.69,3.72,2.98,3.14,2.56,2.76,2.09,2.41,1.72,2.09,1.42,1.88,1.28,1.57,1.09,1.36,0.91,1.21,0.74,1.05,0.65,0.96,0.53,0.81,0.46,0.74,0.41,0.7,0.34,0.63,0.27,0.58,0.26,0.55,0.19,0.52,0.17,0.5,0.16,0.45,0.11,0.42,0.11,0.37,0.1,0.33,0.1,0.3,0.09,0.3,0.08
