,>= +0.00%,<= -0.00%,>= +0.05%,<= -0.05%,>= +0.10%,<= -0.10%,>= +0.15%,<= -0.15%,>= +0.20%,<= -0.20%,>= +0.25%,<= -0.25%,>= +0.30%,<= -0.30%,>= +0.35%,<= -0.35%,>= +0.40%,<= -0.40%,>= +0.45%,<= -0.45%,>= +0.50%,<= -0.50%,>= +0.55%,<= -0.55%,>= +0.60%,<= -0.60%,>= +0.65%,<= -0.65%,>= +0.70%,<= -0.70%,>= +0.75%,<= -0.75%,>= +0.80%,<= -0.80%,>= +0.85%,<= -0.85%,>= +0.90%,<= -0.90%,>= +0.95%,<= -0.95%,>= +1.00%,<= -1.00%,>= +1.05%,<= -1.05%,>= +1.10%,<= -1.10%,>= +1.15%,<= -1.15%,>= +1.20%,<= -1.20%,>= +1.25%,<= -1.25%,>= +1.30%,<= -1.30%,>= +1.35%,<= -1.35%,>= +1.40%,<= -1.40%,>= +1.45%,<= -1.45%,>= +1.50%,<= -1.50%,>= +1.55%,<= -1.55%,>= +1.60%,<= -1.60%,>= +1.65%,<= -1.65%,>= +1.75%,<= -1.75%,>= +1.80%,<= -1.80%,>= +1.85%,<= -1.85%,>= +1.90%,<= -1.90%,>= +1.95%,<= -1.95%,>= +2.00%,<= -2.00%
1m TTC,51.96,48.45,22.91,21.4,8.62,8.82,3.4,3.97,1.46,1.99,0.74,1.03,0.37,0.58,0.22,0.34,0.11,0.22,0.06,0.16,0.04,0.12,0.03,0.09,0.03,0.06,0.02,0.05,0.02,0.03,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2m TTC,52.5,47.75,29.91,27.0,15.41,14.64,7.59,8.03,3.89,4.58,2.09,2.81,1.11,1.73,0.65,1.17,0.42,0.76,0.27,0.53,0.2,0.37,0.14,0.28,0.11,0.2,0.09,0.16,0.06,0.13,0.04,0.1,0.04,0.08,0.02,0.07,0.02,0.06,0.02,0.05,0.02,0.04,0.01,0.03,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3m TTC,52.32,47.88,33.38,30.13,19.38,18.18,10.95,11.04,6.3,6.83,3.81,4.44,2.29,2.98,1.42,2.05,0.92,1.44,0.63,1.07,0.47,0.76,0.32,0.57,0.26,0.41,0.19,0.32,0.16,0.26,0.12,0.21,0.09,0.17,0.08,0.13,0.06,0.11,0.05,0.09,0.04,0.07,0.04,0.06,0.03,0.05,0.03,0.04,0.02,0.03,0.02,0.03,0.01,0.03,0.01,0.03,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
4m TTC,52.24,47.96,35.75,32.06,22.44,20.93,13.71,13.57,8.47,9.02,5.23,5.95,3.33,4.16,2.14,3.02,1.43,2.16,1.0,1.62,0.72,1.22,0.54,0.94,0.39,0.76,0.3,0.56,0.23,0.43,0.18,0.36,0.15,0.28,0.12,0.23,0.1,0.19,0.09,0.17,0.07,0.14,0.05,0.12,0.04,0.1,0.04,0.09,0.04,0.08,0.03,0.07,0.03,0.06,0.02,0.05,0.02,0.05,0.02,0.04,0.01,0.04,0.01,0.03,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01
5m TTC,52.19,47.96,37.44,33.64,25.08,22.84,16.16,15.41,10.41,10.39,6.75,7.36,4.53,5.28,3.04,3.81,2.09,2.82,1.51,2.15,1.11,1.62,0.82,1.25,0.61,0.97,0.46,0.74,0.38,0.6,0.3,0.47,0.22,0.4,0.18,0.34,0.15,0.28,0.12,0.25,0.1,0.2,0.08,0.17,0.07,0.15,0.05,0.14,0.05,0.12,0.04,0.1,0.04,0.09,0.03,0.09,0.03,0.08,0.03,0.07,0.02,0.07,0.02,0.06,0.02,0.06,0.02,0.05,0.02,0.04,0.02,0.04,0.02,0.04,0.01,0.03,0.01,0.02,0.01,0.02
6m TTC,52.31,47.83,38.49,34.64,27.01,24.35,18.19,17.0,12.23,11.86,8.09,8.57,5.51,6.33,3.88,4.75,2.76,3.51,2.04,2.59,1.48,2.02,1.09,1.61,0.82,1.26,0.64,1.01,0.5,0.82,0.4,0.66,0.33,0.55,0.24,0.45,0.2,0.37,0.17,0.32,0.14,0.28,0.12,0.24,0.09,0.2,0.08,0.17,0.07,0.16,0.06,0.14,0.05,0.13,0.04,0.12,0.04,0.11,0.03,0.1,0.03,0.09,0.03,0.09,0.03,0.09,0.02,0.08,0.02,0.06,0.02,0.06,0.01,0.05,0.01,0.04,0.01,0.04,0.01,0.03
7m TTC,52.59,47.55,39.77,35.34,28.59,25.39,20.0,18.34,13.87,13.22,9.64,9.65,6.68,7.17,4.72,5.38,3.39,4.11,2.47,3.16,1.86,2.5,1.38,1.94,1.01,1.56,0.76,1.28,0.6,1.05,0.48,0.85,0.38,0.7,0.32,0.58,0.26,0.48,0.22,0.42,0.19,0.36,0.16,0.31,0.14,0.27,0.12,0.23,0.1,0.21,0.08,0.18,0.07,0.15,0.07,0.14,0.06,0.13,0.05,0.11,0.05,0.1,0.04,0.09,0.04,0.08,0.03,0.08,0.03,0.07,0.03,0.06,0.02,0.06,0.02,0.05,0.02,0.05,0.01,0.04
8m TTC,52.49,47.64,40.57,36.13,29.91,26.47,21.49,19.5,15.21,14.32,10.69,10.75,7.69,8.04,5.45,6.18,4.05,4.7,2.98,3.61,2.2,2.87,1.68,2.35,1.27,1.91,1.0,1.53,0.8,1.27,0.59,1.09,0.48,0.91,0.39,0.74,0.31,0.62,0.26,0.55,0.22,0.46,0.19,0.4,0.16,0.34,0.14,0.3,0.12,0.26,0.11,0.24,0.1,0.2,0.09,0.18,0.07,0.17,0.06,0.15,0.06,0.14,0.04,0.12,0.04,0.11,0.04,0.1,0.03,0.07,0.03,0.06,0.03,0.05,0.03,0.05,0.03,0.05,0.03,0.05
9m TTC,52.52,47.59,41.19,36.69,30.97,27.55,22.74,20.61,16.42,15.34,11.85,11.66,8.6,8.77,6.2,6.78,4.54,5.32,3.42,4.15,2.64,3.35,1.99,2.67,1.5,2.12,1.21,1.71,0.96,1.45,0.73,1.21,0.57,1.04,0.49,0.9,0.39,0.74,0.34,0.65,0.27,0.56,0.22,0.46,0.18,0.42,0.16,0.35,0.15,0.32,0.13,0.28,0.12,0.25,0.11,0.22,0.1,0.2,0.09,0.18,0.08,0.17,0.06,0.14,0.06,0.12,0.06,0.1,0.04,0.07,0.04,0.07,0.04,0.06,0.04,0.05,0.04,0.05,0.03,0.04
10m TTC,52.58,47.52,41.86,37.28,31.91,28.5,23.9,21.54,17.71,16.28,12.82,12.36,9.34,9.62,6.9,7.53,5.09,5.96,3.8,4.62,2.94,3.58,2.36,2.9,1.82,2.41,1.41,1.97,1.12,1.64,0.92,1.36,0.74,1.13,0.6,0.98,0.5,0.85,0.41,0.73,0.34,0.64,0.28,0.55,0.23,0.49,0.2,0.44,0.17,0.39,0.15,0.34,0.13,0.3,0.12,0.27,0.1,0.25,0.09,0.22,0.08,0.19,0.08,0.17,0.07,0.15,0.07,0.12,0.06,0.1,0.05,0.09,0.05,0.08,0.05,0.07,0.04,0.06,0.04,0.06
