,>= +0.00%,<= -0.00%,>= +0.05%,<= -0.05%,>= +0.10%,<= -0.10%,>= +0.15%,<= -0.15%,>= +0.20%,<= -0.20%,>= +0.25%,<= -0.25%,>= +0.30%,<= -0.30%,>= +0.35%,<= -0.35%,>= +0.40%,<= -0.40%,>= +0.45%,<= -0.45%,>= +0.50%,<= -0.50%,>= +0.55%,<= -0.55%,>= +0.60%,<= -0.60%,>= +0.65%,<= -0.65%,>= +0.70%,<= -0.70%,>= +0.75%,<= -0.75%,>= +0.80%,<= -0.80%,>= +0.85%,<= -0.85%,>= +0.90%,<= -0.90%,>= +0.95%,<= -0.95%,>= +1.00%,<= -1.00%,>= +1.05%,<= -1.05%,>= +1.10%,<= -1.10%,>= +1.15%,<= -1.15%,>= +1.20%,<= -1.20%,>= +1.25%,<= -1.25%,>= +1.30%,<= -1.30%,>= +1.35%,<= -1.35%,>= +1.40%,<= -1.40%,>= +1.45%,<= -1.45%,>= +1.50%,<= -1.50%,>= +1.55%,<= -1.55%,>= +1.60%,<= -1.60%,>= +1.65%,<= -1.65%,>= +1.75%,<= -1.75%,>= +1.80%,<= -1.80%,>= +1.85%,<= -1.85%,>= +1.90%,<= -1.90%,>= +1.95%,<= -1.95%,>= +2.00%,<= -2.00%
1m TTC,52.55,47.79,27.34,24.81,11.83,12.38,5.07,6.37,2.44,3.37,1.2,1.86,0.64,1.1,0.33,0.7,0.21,0.49,0.15,0.35,0.09,0.25,0.05,0.18,0.03,0.13,0.02,0.09,0.02,0.06,0.01,0.05,0.01,0.05,0.01,0.04,0.01,0.04,0.01,0.02,0.01,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2m TTC,52.09,48.16,33.3,30.18,19.08,18.33,10.77,10.98,5.94,6.89,3.4,4.24,2.08,2.86,1.28,1.88,0.85,1.27,0.56,1.02,0.4,0.72,0.3,0.56,0.22,0.44,0.16,0.34,0.13,0.27,0.09,0.22,0.07,0.18,0.04,0.15,0.04,0.14,0.02,0.12,0.02,0.1,0.01,0.08,0.01,0.08,0.01,0.06,0.01,0.06,0.01,0.04,0.01,0.04,0.01,0.04,0.01,0.04,0.01,0.04,0.0,0.04,0.0,0.04,0.0,0.03,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02
3m TTC,52.21,47.96,36.31,33.16,23.36,21.78,14.54,14.44,8.86,9.79,5.44,6.63,3.42,4.56,2.21,3.23,1.59,2.28,1.16,1.66,0.8,1.28,0.61,1.03,0.4,0.85,0.3,0.65,0.23,0.51,0.19,0.42,0.13,0.35,0.11,0.29,0.08,0.26,0.07,0.23,0.06,0.19,0.04,0.16,0.03,0.14,0.03,0.12,0.03,0.11,0.03,0.1,0.02,0.09,0.02,0.09,0.01,0.08,0.01,0.08,0.01,0.07,0.01,0.07,0.0,0.06,0.0,0.05,0.0,0.05,0.0,0.04,0.0,0.04,0.0,0.04,0.0,0.04,0.0,0.03
4m TTC,51.97,48.17,38.33,34.9,26.13,24.6,17.35,17.01,11.56,11.99,7.71,8.42,5.01,6.03,3.29,4.35,2.36,3.2,1.65,2.41,1.22,1.86,0.87,1.47,0.66,1.18,0.49,0.94,0.37,0.77,0.3,0.63,0.25,0.5,0.2,0.43,0.15,0.39,0.12,0.34,0.09,0.28,0.08,0.25,0.08,0.21,0.07,0.18,0.06,0.15,0.04,0.14,0.04,0.13,0.03,0.12,0.03,0.11,0.02,0.09,0.02,0.08,0.02,0.07,0.01,0.06,0.01,0.06,0.01,0.05,0.01,0.05,0.01,0.05,0.01,0.05,0.01,0.05,0.01,0.04
5m TTC,51.62,48.49,39.4,36.54,28.39,26.63,19.84,19.07,13.67,13.68,9.32,9.83,6.32,7.25,4.43,5.39,3.09,4.04,2.23,3.15,1.66,2.49,1.26,1.94,0.96,1.55,0.71,1.26,0.57,1.05,0.44,0.87,0.34,0.74,0.28,0.62,0.23,0.52,0.2,0.44,0.18,0.37,0.15,0.32,0.12,0.29,0.11,0.26,0.09,0.24,0.09,0.21,0.07,0.19,0.05,0.16,0.05,0.15,0.04,0.13,0.04,0.12,0.03,0.12,0.03,0.11,0.03,0.1,0.02,0.09,0.01,0.08,0.01,0.07,0.01,0.06,0.01,0.06,0.01,0.06
6m TTC,52.12,47.99,40.54,36.92,30.31,27.99,21.79,20.85,15.3,15.24,10.72,11.4,7.73,8.56,5.55,6.41,3.99,4.94,3.0,3.86,2.24,3.0,1.73,2.46,1.29,1.99,1.0,1.68,0.8,1.39,0.65,1.15,0.51,0.95,0.41,0.85,0.34,0.69,0.28,0.6,0.24,0.54,0.2,0.47,0.18,0.4,0.15,0.37,0.13,0.31,0.11,0.28,0.09,0.25,0.08,0.23,0.07,0.21,0.06,0.19,0.04,0.16,0.04,0.14,0.03,0.13,0.03,0.11,0.03,0.1,0.02,0.09,0.02,0.09,0.02,0.08,0.01,0.08,0.01,0.08
7m TTC,52.18,47.94,41.85,37.79,32.15,28.99,23.51,21.92,17.15,16.78,12.4,12.61,8.87,9.63,6.59,7.42,4.84,5.82,3.61,4.57,2.86,3.7,2.25,3.03,1.69,2.47,1.37,1.97,1.07,1.68,0.84,1.45,0.72,1.25,0.6,1.05,0.47,0.87,0.39,0.74,0.32,0.65,0.28,0.59,0.24,0.51,0.2,0.45,0.16,0.38,0.15,0.34,0.13,0.29,0.12,0.27,0.11,0.25,0.09,0.23,0.09,0.2,0.07,0.17,0.06,0.16,0.06,0.16,0.05,0.1,0.04,0.1,0.04,0.09,0.04,0.08,0.04,0.07,0.03,0.06
8m TTC,52.44,47.64,42.2,38.07,32.98,29.76,25.14,23.02,18.8,17.69,13.73,13.72,10.19,10.74,7.54,8.38,5.7,6.67,4.28,5.34,3.29,4.3,2.53,3.52,2.02,2.8,1.64,2.38,1.29,2.02,1.02,1.76,0.78,1.48,0.63,1.21,0.53,1.03,0.46,0.88,0.37,0.77,0.31,0.66,0.26,0.62,0.22,0.55,0.21,0.49,0.19,0.43,0.17,0.36,0.16,0.34,0.14,0.31,0.13,0.28,0.12,0.25,0.12,0.22,0.1,0.2,0.07,0.18,0.05,0.15,0.04,0.13,0.04,0.11,0.04,0.11,0.04,0.1,0.03,0.09
9m TTC,52.5,47.6,42.93,38.47,33.95,30.2,26.38,23.95,20.18,18.83,15.02,14.73,11.19,11.72,8.44,9.32,6.36,7.46,4.88,5.98,3.77,4.86,2.9,4.06,2.28,3.37,1.85,2.85,1.49,2.36,1.24,1.99,0.97,1.68,0.84,1.41,0.7,1.22,0.58,1.08,0.46,0.92,0.41,0.8,0.35,0.74,0.28,0.66,0.24,0.58,0.22,0.49,0.19,0.46,0.18,0.39,0.17,0.35,0.15,0.33,0.12,0.31,0.11,0.29,0.1,0.24,0.09,0.23,0.07,0.18,0.07,0.14,0.07,0.12,0.06,0.11,0.05,0.09,0.05,0.08
10m TTC,52.62,47.48,43.54,39.11,35.13,31.32,27.66,24.93,21.47,19.98,16.32,15.71,12.38,12.45,9.36,10.17,7.28,8.25,5.62,6.63,4.39,5.49,3.45,4.45,2.65,3.67,2.2,3.07,1.7,2.57,1.36,2.22,1.1,1.9,0.92,1.65,0.76,1.39,0.64,1.21,0.56,1.03,0.49,0.92,0.4,0.82,0.34,0.75,0.31,0.63,0.28,0.55,0.24,0.49,0.21,0.46,0.19,0.43,0.16,0.39,0.14,0.36,0.14,0.31,0.13,0.26,0.11,0.25,0.1,0.19,0.09,0.17,0.09,0.15,0.08,0.13,0.07,0.12,0.07,0.1
11m TTC,52.48,47.6,44.06,39.49,36.08,32.28,28.87,25.76,22.6,20.52,17.23,16.46,13.08,13.27,10.05,10.77,7.79,8.8,6.11,7.21,4.85,5.95,3.84,4.96,3.03,4.16,2.42,3.4,1.96,2.85,1.59,2.46,1.29,2.07,1.06,1.76,0.92,1.54,0.77,1.36,0.64,1.21,0.54,1.07,0.49,0.95,0.4,0.83,0.33,0.74,0.29,0.67,0.27,0.61,0.25,0.55,0.21,0.48,0.19,0.44,0.17,0.39,0.16,0.36,0.14,0.32,0.14,0.29,0.12,0.25,0.11,0.24,0.09,0.21,0.08,0.2,0.08,0.17,0.06,0.14
12m TTC,52.74,47.34,44.69,39.43,37.19,32.35,29.86,26.27,23.3,21.26,18.19,17.24,14.07,14.07,10.99,11.35,8.52,9.32,6.68,7.71,5.28,6.39,4.26,5.39,3.34,4.51,2.76,3.81,2.19,3.17,1.8,2.74,1.49,2.31,1.25,1.97,1.08,1.72,0.9,1.51,0.77,1.31,0.65,1.19,0.54,1.1,0.47,0.96,0.4,0.82,0.35,0.73,0.32,0.66,0.28,0.57,0.24,0.52,0.21,0.48,0.2,0.43,0.17,0.39,0.16,0.36,0.15,0.34,0.12,0.28,0.12,0.25,0.09,0.24,0.07,0.21,0.07,0.19,0.06,0.16
13m TTC,52.43,47.64,44.99,39.86,37.32,32.9,30.54,26.7,24.38,21.92,19.14,17.82,14.96,14.6,11.67,12.08,9.11,10.05,7.16,8.34,5.69,7.09,4.65,5.86,3.76,4.82,3.08,4.14,2.58,3.49,2.12,2.95,1.74,2.6,1.46,2.2,1.26,1.93,1.09,1.74,0.95,1.59,0.8,1.43,0.7,1.24,0.61,1.1,0.5,0.98,0.45,0.88,0.4,0.78,0.35,0.67,0.32,0.61,0.29,0.54,0.27,0.5,0.23,0.47,0.21,0.42,0.19,0.38,0.15,0.32,0.13,0.29,0.1,0.27,0.1,0.24,0.09,0.22,0.08,0.19
14m TTC,52.6,47.51,45.0,40.0,37.93,33.34,31.01,27.37,25.05,22.51,19.9,18.53,15.84,15.29,12.5,12.69,9.87,10.62,7.86,8.89,6.24,7.47,5.04,6.26,4.18,5.29,3.47,4.42,2.87,3.83,2.44,3.37,2.09,2.93,1.72,2.57,1.46,2.2,1.25,1.97,1.07,1.76,0.9,1.57,0.8,1.37,0.68,1.2,0.6,1.07,0.52,0.96,0.45,0.87,0.39,0.79,0.35,0.7,0.33,0.62,0.31,0.56,0.27,0.53,0.25,0.48,0.23,0.43,0.19,0.36,0.17,0.32,0.15,0.29,0.13,0.27,0.12,0.25,0.1,0.23
15m TTC,52.63,47.44,45.22,40.31,38.0,33.75,31.62,27.99,25.7,23.28,20.56,19.29,16.45,15.89,13.21,13.47,10.63,11.21,8.48,9.37,6.79,7.89,5.5,6.64,4.48,5.61,3.74,4.76,3.18,4.08,2.62,3.56,2.19,3.13,1.85,2.7,1.58,2.32,1.37,2.12,1.14,1.87,1.03,1.66,0.89,1.45,0.77,1.29,0.64,1.16,0.54,1.04,0.49,0.93,0.46,0.85,0.41,0.75,0.38,0.66,0.34,0.58,0.3,0.53,0.28,0.49,0.27,0.46,0.22,0.38,0.18,0.36,0.16,0.33,0.15,0.29,0.13,0.26,0.12,0.24
16m TTC,52.78,47.28,45.54,40.36,38.61,33.99,32.16,28.48,26.64,23.89,21.65,19.95,17.48,16.61,14.13,13.77,11.43,11.55,9.19,9.72,7.37,8.25,6.15,6.95,4.95,5.94,4.04,5.11,3.34,4.46,2.78,3.86,2.37,3.29,1.98,2.95,1.71,2.6,1.47,2.25,1.28,1.97,1.15,1.76,0.98,1.56,0.84,1.4,0.73,1.24,0.65,1.11,0.58,0.98,0.51,0.87,0.46,0.77,0.4,0.72,0.37,0.66,0.34,0.61,0.31,0.55,0.29,0.49,0.23,0.42,0.2,0.37,0.19,0.34,0.17,0.33,0.16,0.3,0.14,0.27
17m TTC,52.83,47.24,45.88,40.35,39.23,34.13,32.98,28.77,27.33,24.15,22.43,20.37,18.28,17.22,14.85,14.42,12.01,12.13,9.62,10.28,7.73,8.58,6.35,7.38,5.25,6.33,4.35,5.42,3.63,4.7,3.08,4.11,2.55,3.53,2.19,3.06,1.87,2.74,1.6,2.49,1.35,2.18,1.17,1.92,1.04,1.72,0.93,1.53,0.84,1.35,0.74,1.23,0.64,1.13,0.55,0.99,0.5,0.88,0.45,0.77,0.41,0.72,0.37,0.64,0.33,0.58,0.31,0.5,0.26,0.44,0.23,0.39,0.2,0.36,0.19,0.32,0.17,0.3,0.15,0.29
18m TTC,52.99,47.08,46.48,40.48,39.58,34.59,33.32,29.22,27.8,24.6,22.9,20.68,18.75,17.25,15.22,14.82,12.3,12.49,9.95,10.68,7.95,9.11,6.59,7.84,5.49,6.74,4.63,5.78,3.89,4.97,3.23,4.25,2.79,3.76,2.38,3.26,2.08,2.92,1.8,2.56,1.54,2.23,1.32,2.02,1.16,1.81,1.02,1.64,0.9,1.47,0.78,1.27,0.71,1.16,0.64,1.08,0.53,0.96,0.47,0.84,0.42,0.75,0.37,0.68,0.36,0.61,0.32,0.57,0.27,0.47,0.24,0.44,0.22,0.41,0.2,0.38,0.18,0.34,0.16,0.3
19m TTC,52.97,47.09,46.33,40.58,40.03,34.75,33.89,29.63,28.28,25.07,23.41,21.25,19.31,18.13,15.77,15.35,12.89,13.02,10.58,11.07,8.65,9.27,7.1,8.09,5.88,7.0,4.86,6.02,4.11,5.24,3.48,4.53,2.95,3.98,2.56,3.46,2.21,3.1,1.9,2.74,1.67,2.4,1.46,2.13,1.32,1.89,1.2,1.69,1.05,1.51,0.91,1.36,0.81,1.18,0.74,1.09,0.64,0.99,0.56,0.9,0.51,0.82,0.46,0.75,0.42,0.69,0.38,0.62,0.31,0.52,0.27,0.48,0.23,0.46,0.19,0.42,0.16,0.37,0.16,0.34
