,>= +0.00%,<= -0.00%,>= +0.05%,<= -0.05%,>= +0.10%,<= -0.10%,>= +0.15%,<= -0.15%,>= +0.20%,<= -0.20%,>= +0.25%,<= -0.25%,>= +0.30%,<= -0.30%,>= +0.35%,<= -0.35%,>= +0.40%,<= -0.40%,>= +0.45%,<= -0.45%,>= +0.50%,<= -0.50%,>= +0.55%,<= -0.55%,>= +0.60%,<= -0.60%,>= +0.65%,<= -0.65%,>= +0.70%,<= -0.70%,>= +0.75%,<= -0.75%,>= +0.80%,<= -0.80%,>= +0.85%,<= -0.85%,>= +0.90%,<= -0.90%,>= +0.95%,<= -0.95%,>= +1.00%,<= -1.00%,>= +1.05%,<= -1.05%,>= +1.10%,<= -1.10%,>= +1.15%,<= -1.15%,>= +1.20%,<= -1.20%,>= +1.25%,<= -1.25%,>= +1.30%,<= -1.30%,>= +1.35%,<= -1.35%,>= +1.40%,<= -1.40%,>= +1.45%,<= -1.45%,>= +1.50%,<= -1.50%,>= +1.55%,<= -1.55%,>= +1.60%,<= -1.60%,>= +1.65%,<= -1.65%,>= +1.75%,<= -1.75%,>= +1.80%,<= -1.80%,>= +1.85%,<= -1.85%,>= +1.90%,<= -1.90%,>= +1.95%,<= -1.95%,>= +2.00%,<= -2.00%
1m TTC,53.24,46.99,33.06,29.33,17.72,17.12,8.83,9.71,4.69,5.87,2.27,3.71,1.23,2.44,0.76,1.66,0.52,0.99,0.29,0.72,0.18,0.5,0.11,0.32,0.06,0.25,0.05,0.21,0.04,0.16,0.02,0.13,0.01,0.06,0.01,0.06,0.01,0.06,0.01,0.04,0.01,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2m TTC,53.37,46.81,38.91,33.54,26.06,23.07,16.45,15.94,10.27,10.75,6.35,7.45,4.12,5.39,2.72,3.95,1.72,2.92,1.16,2.22,0.83,1.64,0.62,1.24,0.42,0.92,0.28,0.75,0.19,0.56,0.16,0.42,0.14,0.37,0.11,0.3,0.1,0.22,0.07,0.19,0.07,0.16,0.06,0.16,0.05,0.14,0.04,0.1,0.02,0.09,0.02,0.07,0.01,0.07,0.01,0.05,0.0,0.03,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
3m TTC,53.25,46.84,41.34,35.46,29.83,25.92,21.18,18.92,14.85,13.74,9.9,9.92,6.43,7.17,4.34,5.66,2.99,4.22,2.17,3.17,1.54,2.49,1.1,1.99,0.81,1.54,0.66,1.27,0.52,1.01,0.4,0.85,0.32,0.68,0.24,0.5,0.22,0.44,0.18,0.36,0.14,0.32,0.11,0.27,0.1,0.21,0.08,0.17,0.07,0.15,0.06,0.12,0.04,0.11,0.04,0.11,0.04,0.11,0.03,0.07,0.03,0.07,0.02,0.07,0.02,0.05,0.02,0.05,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01
4m TTC,53.32,46.78,42.58,37.02,32.35,28.24,23.71,21.55,17.44,16.2,12.35,12.55,8.81,9.52,6.58,7.45,4.81,5.83,3.4,4.47,2.41,3.6,1.72,2.81,1.32,2.17,1.03,1.84,0.85,1.5,0.7,1.19,0.59,1.06,0.46,0.88,0.4,0.7,0.32,0.58,0.3,0.41,0.21,0.36,0.2,0.31,0.15,0.28,0.14,0.27,0.11,0.25,0.08,0.21,0.08,0.2,0.07,0.19,0.06,0.14,0.05,0.11,0.04,0.11,0.04,0.1,0.03,0.1,0.03,0.07,0.02,0.06,0.02,0.05,0.02,0.05,0.02,0.05,0.02,0.04
5m TTC,52.78,47.34,43.29,38.45,33.89,29.75,26.02,23.13,19.79,18.11,14.92,14.14,11.44,11.02,8.38,8.81,6.34,7.04,4.56,5.69,3.38,4.7,2.53,3.61,1.94,2.99,1.52,2.49,1.19,2.02,1.02,1.67,0.82,1.34,0.66,1.15,0.54,0.98,0.49,0.86,0.32,0.74,0.29,0.65,0.27,0.54,0.23,0.48,0.21,0.44,0.16,0.36,0.13,0.34,0.13,0.29,0.09,0.27,0.08,0.25,0.06,0.24,0.05,0.2,0.04,0.18,0.04,0.14,0.02,0.13,0.02,0.12,0.02,0.11,0.02,0.08,0.02,0.07,0.02,0.06
6m TTC,53.27,46.79,44.65,38.44,35.71,30.89,28.25,24.9,22.14,19.6,16.98,15.59,12.77,12.46,9.69,9.84,7.5,8.2,5.84,6.93,4.5,5.52,3.33,4.62,2.64,3.9,2.08,3.19,1.69,2.57,1.33,2.2,1.13,1.81,0.9,1.57,0.73,1.27,0.6,1.06,0.49,0.96,0.4,0.81,0.33,0.74,0.26,0.6,0.21,0.52,0.17,0.48,0.15,0.42,0.11,0.37,0.1,0.35,0.09,0.31,0.09,0.27,0.08,0.25,0.08,0.24,0.08,0.22,0.07,0.18,0.06,0.16,0.06,0.14,0.06,0.1,0.05,0.1,0.05,0.1
7m TTC,53.45,46.58,45.76,38.85,37.74,31.62,30.37,26.04,24.12,20.89,18.63,16.9,14.72,13.43,11.15,11.11,8.75,9.14,6.73,7.53,5.28,6.22,4.15,5.41,3.17,4.49,2.64,3.74,2.21,3.09,1.69,2.62,1.34,2.18,1.11,1.86,0.94,1.64,0.79,1.48,0.65,1.3,0.55,1.13,0.45,0.97,0.38,0.78,0.33,0.71,0.27,0.62,0.21,0.58,0.16,0.52,0.14,0.52,0.12,0.48,0.11,0.42,0.11,0.36,0.1,0.32,0.09,0.29,0.09,0.21,0.09,0.21,0.07,0.2,0.07,0.17,0.07,0.14,0.06,0.14
8m TTC,53.77,46.28,46.07,39.06,38.72,32.36,32.05,26.84,25.6,21.81,20.12,17.91,15.86,14.83,12.6,12.17,9.73,10.02,7.66,8.21,6.16,6.77,4.88,5.61,3.81,4.77,2.96,3.98,2.4,3.36,2.03,2.9,1.64,2.57,1.41,2.23,1.15,1.97,0.97,1.67,0.82,1.44,0.73,1.26,0.61,1.1,0.56,0.97,0.49,0.85,0.4,0.77,0.35,0.72,0.28,0.62,0.26,0.57,0.21,0.51,0.21,0.45,0.17,0.43,0.14,0.38,0.13,0.34,0.1,0.27,0.09,0.25,0.09,0.24,0.08,0.22,0.08,0.21,0.08,0.19
9m TTC,54.44,45.59,46.77,39.32,39.69,32.83,32.79,27.36,27.3,22.66,21.69,18.66,17.4,15.34,13.78,12.68,10.89,10.82,8.68,9.17,6.86,7.64,5.51,6.4,4.54,5.3,3.72,4.53,3.02,3.86,2.38,3.25,1.99,2.81,1.66,2.53,1.39,2.16,1.22,1.92,1.07,1.68,0.9,1.45,0.78,1.31,0.68,1.16,0.63,1.02,0.53,0.91,0.46,0.86,0.4,0.77,0.33,0.7,0.31,0.62,0.24,0.59,0.21,0.55,0.16,0.52,0.13,0.44,0.11,0.37,0.11,0.33,0.09,0.28,0.08,0.27,0.08,0.24,0.07,0.23
10m TTC,54.29,45.81,47.34,39.54,40.34,33.62,34.04,28.2,28.23,24.02,22.95,20.0,18.63,16.5,14.79,13.7,11.82,11.34,9.37,9.47,7.61,8.2,6.26,7.02,5.1,5.76,4.13,4.96,3.38,4.21,2.88,3.74,2.42,3.21,2.04,2.81,1.79,2.49,1.53,2.2,1.36,1.84,1.2,1.61,0.97,1.44,0.84,1.26,0.75,1.1,0.67,0.96,0.59,0.88,0.49,0.83,0.42,0.74,0.38,0.67,0.3,0.6,0.29,0.57,0.26,0.5,0.21,0.45,0.18,0.38,0.14,0.34,0.13,0.31,0.1,0.28,0.09,0.26,0.08,0.25
