,>= +0.00%,<= -0.00%,>= +0.05%,<= -0.05%,>= +0.10%,<= -0.10%,>= +0.15%,<= -0.15%,>= +0.20%,<= -0.20%,>= +0.25%,<= -0.25%,>= +0.30%,<= -0.30%,>= +0.35%,<= -0.35%,>= +0.40%,<= -0.40%,>= +0.45%,<= -0.45%,>= +0.50%,<= -0.50%,>= +0.55%,<= -0.55%,>= +0.60%,<= -0.60%,>= +0.65%,<= -0.65%,>= +0.70%,<= -0.70%,>= +0.75%,<= -0.75%,>= +0.80%,<= -0.80%,>= +0.85%,<= -0.85%,>= +0.90%,<= -0.90%,>= +0.95%,<= -0.95%,>= +1.00%,<= -1.00%,>= +1.05%,<= -1.05%,>= +1.10%,<= -1.10%,>= +1.15%,<= -1.15%,>= +1.20%,<= -1.20%,>= +1.25%,<= -1.25%,>= +1.30%,<= -1.30%,>= +1.35%,<= -1.35%,>= +1.40%,<= -1.40%,>= +1.45%,<= -1.45%,>= +1.50%,<= -1.50%,>= +1.55%,<= -1.55%,>= +1.60%,<= -1.60%,>= +1.65%,<= -1.65%,>= +1.75%,<= -1.75%,>= +1.80%,<= -1.80%,>= +1.85%,<= -1.85%,>= +1.90%,<= -1.90%,>= +1.95%,<= -1.95%,>= +2.00%,<= -2.00%
11m TTC,54.29,45.75,48.87,41.07,44.03,36.82,38.43,33.13,33.81,29.02,28.87,25.25,24.56,22.5,20.68,20.14,17.42,17.21,14.95,14.92,12.35,13.4,10.35,11.78,8.6,10.44,7.25,9.37,5.99,8.34,5.22,7.7,4.39,6.71,3.77,5.41,3.29,4.7,2.85,4.35,2.4,3.96,2.11,3.64,1.89,3.37,1.6,3.13,1.41,2.95,1.2,2.69,1.07,2.47,0.97,2.28,0.84,2.07,0.59,1.9,0.53,1.63,0.52,1.34,0.47,1.23,0.4,1.12,0.3,0.97,0.29,0.88,0.23,0.84,0.21,0.77,0.2,0.75,0.16,0.7
12m TTC,53.24,46.78,48.49,41.1,43.72,37.06,38.97,33.08,34.13,29.25,29.29,26.49,25.18,23.14,21.74,20.25,18.63,18.21,15.69,16.16,13.17,14.54,11.21,12.85,9.59,11.26,8.04,9.73,6.74,8.81,5.56,7.88,4.81,7.13,4.05,6.26,3.47,5.52,2.83,5.05,2.54,4.72,2.32,4.15,2.16,3.85,1.81,3.39,1.67,3.14,1.45,2.87,1.29,2.58,1.13,2.39,0.96,2.29,0.81,2.06,0.66,1.86,0.61,1.71,0.56,1.57,0.48,1.34,0.4,1.05,0.37,0.98,0.34,0.91,0.29,0.89,0.27,0.79,0.26,0.75
13m TTC,53.52,46.52,49.23,42.12,44.07,37.84,38.79,33.97,33.97,30.8,29.23,27.46,25.81,24.79,22.28,21.58,19.52,19.44,16.57,17.2,14.4,14.92,12.15,12.97,10.67,11.68,9.04,10.51,7.19,9.53,6.16,8.58,5.26,7.76,4.7,7.19,4.05,6.62,3.56,5.82,3.0,5.13,2.63,4.42,2.2,3.93,2.13,3.67,1.86,3.35,1.61,3.22,1.34,2.95,1.24,2.73,1.05,2.47,0.93,2.24,0.83,2.06,0.79,1.94,0.64,1.71,0.61,1.43,0.56,1.21,0.55,1.15,0.51,1.11,0.46,1.02,0.36,0.88,0.33,0.85
14m TTC,53.14,46.91,48.48,42.64,44.3,37.86,39.86,34.11,35.22,31.0,30.79,27.62,26.7,24.54,23.12,21.86,20.21,19.27,17.21,17.17,14.67,15.58,12.42,13.96,10.82,12.15,9.43,10.61,8.04,9.7,6.92,9.04,6.05,8.22,5.19,7.35,4.31,6.6,3.67,5.66,3.25,5.07,2.7,4.67,2.44,4.24,2.09,3.97,1.88,3.63,1.67,3.44,1.49,3.27,1.3,3.01,1.15,2.7,1.1,2.55,0.92,2.3,0.85,2.01,0.8,1.83,0.72,1.67,0.48,1.36,0.41,1.28,0.37,1.13,0.37,1.04,0.29,0.97,0.28,0.96
15m TTC,53.69,46.31,49.52,42.64,44.73,38.32,40.04,34.22,35.45,30.8,30.99,27.87,27.52,25.06,24.21,22.67,20.96,19.95,18.19,17.89,15.73,15.91,13.25,14.37,11.51,13.02,9.81,11.74,8.33,10.3,7.08,9.36,6.41,8.43,5.36,7.78,4.48,6.8,3.89,6.42,3.45,5.58,3.08,5.09,2.73,4.5,2.51,4.15,2.28,3.91,2.11,3.62,1.75,3.25,1.49,2.84,1.33,2.72,1.15,2.53,1.05,2.26,0.99,2.09,0.96,1.92,0.82,1.84,0.59,1.4,0.49,1.33,0.48,1.28,0.38,1.16,0.34,1.04,0.34,0.95
16m TTC,54.63,45.42,50.17,41.88,45.6,37.72,40.68,33.98,36.68,31.36,31.99,28.07,27.8,24.68,24.63,22.67,21.64,20.88,18.55,18.87,16.07,17.07,14.24,15.46,12.49,13.5,10.56,12.14,9.1,11.13,7.75,10.02,6.65,8.77,5.83,7.83,4.94,7.1,4.24,6.35,3.76,5.82,3.55,5.32,3.24,4.96,2.88,4.52,2.63,4.05,2.34,3.81,2.06,3.48,1.7,3.2,1.5,3.08,1.32,2.65,1.28,2.54,1.12,2.39,0.92,2.18,0.78,1.92,0.66,1.58,0.54,1.57,0.53,1.37,0.47,1.21,0.35,1.04,0.34,1.01
17m TTC,54.79,45.29,50.35,41.38,45.78,37.79,41.42,34.39,36.39,31.32,32.58,28.16,28.38,25.24,25.13,22.7,22.11,20.62,19.18,18.36,17.24,16.6,15.07,14.93,13.14,13.67,11.4,12.31,9.98,11.0,8.75,10.0,7.42,8.92,6.6,7.72,5.67,7.05,5.11,6.3,4.41,5.75,3.59,5.38,3.2,4.92,2.9,4.55,2.56,4.2,2.31,3.94,1.92,3.8,1.64,3.48,1.53,3.31,1.44,3.01,1.21,2.43,1.1,2.15,1.03,1.96,0.87,1.65,0.73,1.44,0.69,1.37,0.67,1.3,0.62,1.25,0.56,1.13,0.52,1.1
18m TTC,54.01,46.04,50.31,42.35,45.1,38.5,41.22,34.92,37.24,31.47,33.16,28.54,29.33,25.64,25.81,23.16,22.96,21.09,20.31,19.34,17.95,17.9,16.09,15.94,13.7,14.29,11.47,12.95,10.29,11.68,8.82,10.25,7.85,9.14,6.83,8.36,6.2,7.31,5.64,6.85,5.07,6.3,4.22,5.98,3.75,5.45,3.47,5.09,2.98,4.58,2.62,4.17,2.28,3.91,2.13,3.57,1.81,3.24,1.59,3.1,1.31,2.77,1.22,2.64,1.11,2.3,1.01,2.03,0.89,1.73,0.83,1.52,0.72,1.49,0.65,1.38,0.65,1.3,0.6,1.21
19m TTC,53.56,46.51,49.83,42.16,45.81,38.12,41.79,34.84,37.68,32.03,33.62,28.77,30.13,25.66,26.45,23.46,23.75,21.42,20.92,19.33,18.13,17.55,15.95,16.06,14.04,14.4,12.28,13.04,10.56,11.95,9.36,10.7,8.46,9.97,7.37,9.24,6.71,8.31,5.9,7.52,5.16,6.72,4.61,6.27,4.08,5.71,3.63,5.08,3.22,4.69,2.78,4.26,2.59,3.9,2.34,3.64,2.07,3.32,1.79,3.21,1.58,3.02,1.42,2.83,1.27,2.51,1.24,2.43,0.96,2.15,0.8,2.1,0.7,1.8,0.67,1.58,0.66,1.4,0.57,1.29
20m TTC,54.11,45.89,50.25,41.95,46.34,38.74,42.2,35.47,37.75,31.9,33.78,29.09,30.61,26.2,27.1,23.87,24.17,21.47,21.31,19.65,19.17,17.88,17.06,16.4,15.05,14.8,12.78,13.63,11.02,12.41,9.59,11.66,8.54,10.56,7.63,9.63,6.91,8.73,6.21,8.08,5.59,7.44,5.18,6.82,4.61,6.18,4.12,5.6,3.59,5.11,3.17,4.86,2.87,4.27,2.49,4.03,2.32,3.69,2.21,3.48,1.96,3.17,1.62,2.96,1.57,2.82,1.3,2.43,1.13,2.02,1.08,1.94,0.94,1.81,0.89,1.7,0.76,1.64,0.67,1.43
21m TTC,54.65,45.39,50.13,42.16,46.28,38.32,42.38,35.37,38.0,32.03,34.44,29.51,30.85,26.49,27.82,24.23,25.07,22.17,22.42,20.05,20.19,18.63,17.9,16.99,15.48,15.41,13.53,14.2,11.91,13.0,10.36,11.76,8.99,11.14,8.07,10.22,7.21,9.41,6.39,8.68,5.8,8.21,5.17,7.72,4.55,6.93,4.25,6.35,3.84,5.96,3.38,5.38,3.06,4.86,2.84,4.61,2.56,4.03,2.23,3.71,1.92,3.32,1.63,3.03,1.57,2.73,1.41,2.56,1.19,2.21,1.01,2.1,0.91,1.87,0.81,1.81,0.74,1.66,0.7,1.58
22m TTC,54.7,45.32,50.89,42.07,46.93,38.18,42.87,35.35,39.41,32.72,35.94,29.97,32.38,27.23,29.44,24.29,26.25,22.58,23.16,20.37,20.1,18.89,18.03,17.03,16.17,15.71,13.84,14.39,12.02,13.47,10.48,12.26,9.12,11.23,8.15,10.62,7.21,9.91,6.42,9.03,5.79,8.23,5.33,7.68,4.71,7.16,4.12,6.65,3.86,6.31,3.4,5.49,3.0,5.07,2.78,4.61,2.4,4.11,2.21,3.77,1.9,3.49,1.75,3.14,1.58,2.93,1.51,2.81,1.17,2.31,1.07,2.1,1.05,2.02,0.94,1.85,0.88,1.76,0.82,1.7
23m TTC,54.73,45.3,51.07,41.49,47.44,38.47,43.59,35.34,39.83,33.05,36.33,30.57,33.24,27.58,29.83,25.36,26.89,23.06,23.82,21.43,21.23,19.42,18.29,17.55,16.13,16.17,14.33,14.59,12.59,13.57,10.83,12.74,9.51,11.84,8.28,10.94,7.56,10.03,6.73,9.18,6.07,8.31,5.42,7.52,4.92,7.14,4.35,6.47,3.94,5.99,3.47,5.46,3.17,5.02,2.93,4.7,2.8,4.48,2.48,4.06,2.26,3.69,1.99,3.47,1.7,3.18,1.54,3.02,1.34,2.53,1.25,2.22,1.21,1.98,1.06,1.82,0.94,1.64,0.9,1.53
24m TTC,53.93,46.15,50.62,42.63,47.65,39.66,43.99,36.39,40.84,33.86,37.28,31.06,33.78,28.43,30.36,26.17,26.77,23.91,23.59,21.77,20.74,20.04,18.42,17.9,16.61,16.29,14.65,14.79,12.59,13.88,11.51,12.78,10.19,12.11,9.01,11.18,7.91,10.2,7.15,9.4,6.4,8.53,5.86,7.69,5.29,7.13,4.8,6.75,4.28,6.18,3.94,5.73,3.6,5.18,3.23,4.76,2.73,4.37,2.56,4.11,2.31,3.74,2.13,3.44,1.89,3.28,1.75,2.92,1.41,2.38,1.28,2.18,1.23,1.99,1.13,1.77,1.05,1.72,0.98,1.69
25m TTC,54.43,45.59,51.22,42.47,47.77,39.85,44.16,37.14,41.21,33.83,37.91,31.27,34.2,28.9,30.93,26.45,27.32,23.96,24.29,22.08,21.59,20.43,18.85,18.43,16.83,16.94,15.22,15.43,13.11,13.92,11.65,12.86,10.54,12.24,9.27,11.45,8.5,10.31,7.49,9.63,6.73,8.89,6.05,8.06,5.54,7.32,4.94,6.94,4.42,6.34,3.83,5.88,3.49,5.41,3.19,5.05,2.95,4.51,2.66,4.08,2.52,3.69,2.26,3.29,2.1,2.96,1.99,2.8,1.55,2.46,1.51,2.29,1.39,2.21,1.34,2.02,1.24,1.89,1.14,1.79
26m TTC,54.12,45.9,51.42,42.3,47.94,39.49,44.85,36.69,41.18,34.06,37.8,31.41,33.95,29.3,30.67,26.57,27.5,24.78,24.49,22.66,21.9,20.82,18.97,18.77,17.13,17.21,15.19,15.72,13.43,14.87,11.98,13.84,10.42,12.85,9.29,11.61,8.51,10.8,7.46,10.01,6.71,8.9,6.17,8.08,5.56,7.39,4.97,6.7,4.58,6.12,4.27,5.65,3.92,5.21,3.57,4.81,3.04,4.48,2.74,4.07,2.53,3.83,2.33,3.61,2.15,3.32,2.12,3.09,1.85,2.63,1.53,2.47,1.47,2.27,1.38,2.01,1.26,1.94,1.17,1.84
27m TTC,54.84,45.25,51.64,42.44,48.17,39.51,44.76,36.35,41.24,33.92,38.07,31.53,34.13,29.56,31.01,27.1,28.34,24.81,25.28,22.53,22.55,20.8,19.99,18.76,17.85,17.42,16.42,16.08,14.33,14.8,12.48,13.75,10.91,13.07,9.89,12.25,8.89,11.3,7.83,10.45,6.89,9.64,6.24,8.79,5.78,7.78,5.24,7.02,5.03,6.51,4.41,5.94,3.84,5.54,3.62,5.06,3.3,4.63,3.01,4.14,2.83,3.93,2.54,3.58,2.31,3.3,2.21,2.99,1.78,2.67,1.62,2.61,1.54,2.54,1.48,2.4,1.38,2.22,1.25,2.13
28m TTC,54.55,45.46,51.68,42.48,48.09,39.6,44.38,37.01,41.37,34.4,38.82,31.97,35.47,29.67,32.25,27.51,29.12,25.3,26.17,23.18,22.9,21.29,19.99,19.49,18.09,18.21,16.23,16.9,14.34,15.66,12.6,14.28,11.45,13.28,10.08,12.29,9.28,11.17,8.28,10.16,7.5,9.53,6.38,8.92,5.85,8.16,5.35,7.61,4.9,7.08,4.47,6.62,4.08,6.19,3.69,5.57,3.38,5.3,3.18,4.96,2.98,4.59,2.74,4.18,2.42,3.85,2.32,3.61,2.02,3.1,1.72,2.82,1.62,2.67,1.48,2.52,1.34,2.38,1.21,2.31
29m TTC,54.96,45.07,51.97,41.97,48.44,39.11,45.81,36.3,42.38,33.41,38.8,31.06,35.23,28.25,31.97,26.18,29.11,24.5,26.55,23.13,23.55,21.79,20.69,19.61,18.58,18.31,16.29,16.84,14.84,15.65,13.47,14.75,11.83,13.86,10.47,12.71,9.23,11.66,8.25,10.97,7.23,10.26,6.44,9.59,5.96,8.88,5.33,8.16,5.04,7.55,4.68,6.96,4.28,6.47,4.0,6.06,3.79,5.65,3.45,5.33,3.0,4.92,2.78,4.39,2.57,4.19,2.39,3.93,1.98,3.17,1.83,2.98,1.67,2.88,1.59,2.67,1.43,2.53,1.35,2.4
30m TTC,54.92,45.14,51.53,41.98,48.56,38.68,45.91,35.96,42.66,33.52,39.05,31.61,35.67,29.19,32.58,27.46,29.61,25.23,26.56,23.33,23.83,21.46,21.24,19.93,19.25,18.79,17.33,17.48,15.04,16.33,12.96,14.98,11.6,13.89,10.4,12.76,9.33,11.85,8.35,11.03,7.4,10.15,6.76,9.52,6.21,8.86,5.6,8.11,5.09,7.65,4.79,7.1,4.46,6.76,4.09,6.32,3.83,5.68,3.51,5.27,3.23,5.01,3.05,4.58,2.69,4.3,2.48,3.92,2.17,3.3,2.02,3.17,1.81,3.01,1.63,2.83,1.57,2.67,1.5,2.42
31m TTC,54.48,45.57,51.44,42.42,48.28,40.28,45.33,37.11,42.49,33.85,39.39,31.72,35.8,29.63,32.53,27.93,29.65,25.6,26.81,23.47,24.09,22.05,21.5,20.67,19.31,18.9,17.34,17.52,15.04,16.22,13.38,15.17,12.01,14.22,10.64,13.3,9.55,12.26,8.35,11.48,7.77,10.31,7.16,9.43,6.76,8.79,6.02,8.18,5.53,7.76,4.91,7.17,4.5,6.65,4.12,6.29,3.67,5.9,3.43,5.47,3.28,5.24,2.94,5.1,2.61,4.56,2.39,4.19,2.07,3.72,2.03,3.57,1.83,3.31,1.62,3.16,1.58,2.83,1.49,2.64
32m TTC,54.58,45.5,51.85,42.32,48.8,39.49,45.91,37.13,42.61,34.42,39.51,31.97,36.54,29.8,33.44,27.64,30.54,25.78,27.27,24.06,24.52,22.41,21.68,20.59,19.33,18.83,16.87,17.5,15.3,16.45,13.81,15.26,12.16,14.26,10.99,13.36,9.82,12.47,9.0,11.65,8.02,10.81,7.2,9.94,6.5,9.31,6.12,8.66,5.53,8.01,5.03,7.49,4.53,6.96,4.27,6.49,3.86,6.04,3.61,5.48,3.22,5.15,3.0,4.98,2.78,4.75,2.51,4.65,1.96,4.05,1.95,3.7,1.84,3.31,1.67,3.2,1.55,2.97,1.47,2.81
33m TTC,54.74,45.32,51.64,42.34,49.02,39.84,46.0,37.02,43.01,34.8,39.69,32.5,36.93,30.4,33.42,28.04,30.37,26.02,27.16,24.1,24.71,22.64,22.23,21.02,19.61,19.55,17.34,18.19,15.56,16.87,13.84,15.85,12.27,14.81,11.13,13.96,9.97,12.97,8.99,11.72,8.15,10.75,7.45,9.89,6.65,9.22,5.87,8.68,5.56,8.12,5.21,7.55,4.97,7.05,4.54,6.58,4.11,6.08,3.68,5.69,3.42,5.46,3.15,5.2,2.91,4.97,2.63,4.73,2.28,4.09,2.1,3.64,1.86,3.39,1.74,3.08,1.63,3.0,1.55,2.79
34m TTC,54.82,45.22,51.84,42.6,48.78,39.73,45.71,36.94,43.07,34.36,39.99,32.72,37.01,30.42,33.71,28.39,30.88,26.49,27.48,24.46,25.27,23.09,22.26,21.67,20.01,19.79,17.7,18.47,16.02,17.27,14.14,16.01,12.57,15.03,11.49,14.37,10.62,13.22,9.31,12.04,8.58,11.24,7.77,10.43,6.9,9.66,6.29,9.18,5.83,8.41,5.55,7.7,5.05,7.35,4.85,6.91,4.36,6.43,3.98,6.07,3.5,5.69,3.29,5.23,3.08,5.06,2.89,4.79,2.5,4.19,2.35,3.81,2.1,3.57,1.93,3.27,1.8,3.02,1.66,2.75
35m TTC,54.91,45.09,52.38,42.28,49.53,39.68,46.18,37.29,42.65,34.6,39.88,32.46,36.63,30.76,33.43,28.6,31.03,26.55,28.32,24.94,25.49,23.14,23.01,21.78,20.68,20.26,18.47,19.1,15.89,17.69,14.64,16.45,13.26,14.94,12.18,14.02,11.23,13.21,9.67,12.37,8.72,11.46,7.91,10.68,7.11,9.97,6.57,9.46,6.12,8.75,5.61,8.2,5.34,7.61,4.99,7.06,4.51,6.45,4.06,6.11,3.77,5.53,3.34,5.04,3.17,4.85,2.96,4.57,2.37,4.27,2.24,3.99,2.04,3.79,1.96,3.61,1.85,3.43,1.73,3.12
36m TTC,54.98,45.03,52.33,42.18,49.68,39.28,46.48,37.09,43.35,34.71,40.67,32.47,37.43,30.21,34.11,28.45,30.95,26.57,28.38,24.9,25.58,23.5,22.83,22.31,20.63,20.67,18.35,19.46,16.56,18.02,14.81,16.95,13.65,15.75,12.23,14.64,11.21,13.81,9.93,12.69,8.95,11.72,8.22,10.99,7.64,10.13,7.01,9.26,6.42,8.83,5.79,8.17,5.42,7.57,5.0,7.01,4.48,6.43,4.15,6.1,3.89,5.79,3.64,5.43,3.24,5.1,2.96,4.9,2.61,4.45,2.37,4.15,2.29,3.75,2.11,3.52,1.89,3.15,1.83,2.94
37m TTC,55.05,44.97,52.62,42.28,49.3,39.79,46.53,37.33,43.83,34.46,40.56,32.02,37.15,30.33,34.06,28.43,31.2,26.55,28.37,25.18,26.16,23.89,23.33,22.67,21.12,21.3,18.75,19.6,16.74,18.05,15.2,17.29,13.86,16.3,12.44,15.24,11.16,14.07,10.06,12.97,9.23,12.25,8.33,11.3,7.63,10.55,6.98,9.85,6.19,9.29,5.81,8.61,5.51,7.81,5.04,7.27,4.71,6.86,4.44,6.52,4.07,5.97,3.63,5.57,3.47,5.21,3.25,4.83,2.53,4.26,2.33,4.23,2.12,3.89,1.9,3.63,1.83,3.4,1.66,3.13
38m TTC,55.08,44.92,52.48,41.97,50.32,39.94,47.42,37.13,44.59,34.64,40.9,32.87,37.48,30.76,34.23,28.86,31.57,27.18,28.89,25.75,26.29,24.35,23.69,22.43,21.44,21.28,19.33,19.93,17.42,18.35,15.64,16.84,14.22,15.97,12.86,14.99,11.49,14.2,10.52,12.96,9.47,11.93,8.61,11.15,7.78,10.57,6.98,10.12,6.48,9.53,5.9,8.91,5.37,8.28,4.99,7.74,4.69,7.15,4.4,6.77,4.1,6.27,3.71,5.83,3.38,5.57,3.13,5.21,2.62,4.49,2.48,4.13,2.12,3.94,1.87,3.6,1.64,3.43,1.42,3.17
39m TTC,55.12,44.89,52.81,42.74,50.27,40.02,47.71,37.49,44.2,35.29,41.46,33.27,37.71,31.35,34.52,29.57,31.73,27.7,28.77,25.93,26.24,24.0,23.72,22.53,21.79,21.35,19.38,20.02,17.24,18.64,15.61,17.21,14.0,15.95,12.96,15.04,11.76,13.81,10.49,13.1,9.39,12.4,8.52,11.63,7.74,10.8,7.07,10.29,6.54,9.67,5.97,9.24,5.51,8.7,5.14,8.02,4.91,7.49,4.59,6.89,4.17,6.36,3.88,5.98,3.64,5.58,3.22,5.06,2.82,4.5,2.65,4.25,2.37,3.95,2.02,3.57,1.88,3.31,1.69,3.21
