,>= +0.00%,<= -0.00%,>= +0.05%,<= -0.05%,>= +0.10%,<= -0.10%,>= +0.15%,<= -0.15%,>= +0.20%,<= -0.20%,>= +0.25%,<= -0.25%,>= +0.30%,<= -0.30%,>= +0.35%,<= -0.35%,>= +0.40%,<= -0.40%,>= +0.45%,<= -0.45%,>= +0.50%,<= -0.50%,>= +0.55%,<= -0.55%,>= +0.60%,<= -0.60%,>= +0.65%,<= -0.65%,>= +0.70%,<= -0.70%,>= +0.75%,<= -0.75%,>= +0.80%,<= -0.80%,>= +0.85%,<= -0.85%,>= +0.90%,<= -0.90%,>= +0.95%,<= -0.95%,>= +1.00%,<= -1.00%,>= +1.05%,<= -1.05%,>= +1.10%,<= -1.10%,>= +1.15%,<= -1.15%,>= +1.20%,<= -1.20%,>= +1.25%,<= -1.25%,>= +1.30%,<= -1.30%,>= +1.35%,<= -1.35%,>= +1.40%,<= -1.40%,>= +1.45%,<= -1.45%,>= +1.50%,<= -1.50%,>= +1.55%,<= -1.55%,>= +1.60%,<= -1.60%,>= +1.65%,<= -1.65%,>= +1.75%,<= -1.75%,>= +1.80%,<= -1.80%,>= +1.85%,<= -1.85%,>= +1.90%,<= -1.90%,>= +1.95%,<= -1.95%,>= +2.00%,<= -2.00%
1m TTC,50.7,50.57,14.25,14.32,4.42,4.61,1.63,1.71,0.69,0.76,0.32,0.37,0.17,0.2,0.1,0.11,0.07,0.06,0.04,0.04,0.03,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2m TTC,50.35,50.3,21.05,20.62,8.74,8.78,3.91,4.08,1.98,2.13,1.06,1.21,0.62,0.71,0.39,0.46,0.25,0.3,0.18,0.21,0.13,0.15,0.1,0.1,0.07,0.07,0.06,0.06,0.04,0.04,0.03,0.04,0.03,0.03,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3m TTC,50.3,50.1,24.74,24.44,11.97,11.95,5.98,6.24,3.24,3.5,1.89,2.08,1.14,1.31,0.73,0.86,0.5,0.59,0.35,0.42,0.25,0.31,0.19,0.22,0.14,0.16,0.11,0.13,0.09,0.09,0.07,0.07,0.06,0.05,0.05,0.04,0.03,0.04,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4m TTC,50.37,49.97,27.53,27.07,14.52,14.43,7.85,8.0,4.48,4.73,2.74,2.92,1.72,1.92,1.16,1.27,0.79,0.88,0.56,0.67,0.41,0.48,0.3,0.35,0.25,0.27,0.19,0.21,0.16,0.17,0.12,0.14,0.1,0.11,0.07,0.09,0.06,0.08,0.05,0.07,0.04,0.05,0.04,0.04,0.03,0.04,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
5m TTC,50.51,49.79,29.5,29.06,16.66,16.44,9.56,9.6,5.68,5.88,3.55,3.77,2.29,2.55,1.56,1.74,1.1,1.25,0.81,0.91,0.6,0.67,0.46,0.53,0.35,0.4,0.28,0.31,0.22,0.24,0.18,0.19,0.14,0.15,0.12,0.12,0.09,0.1,0.08,0.09,0.06,0.08,0.05,0.07,0.04,0.06,0.03,0.05,0.03,0.04,0.03,0.04,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
6m TTC,50.47,49.79,31.02,30.4,18.55,18.1,11.08,10.93,6.85,6.96,4.43,4.55,2.89,3.1,1.98,2.22,1.44,1.61,1.06,1.22,0.79,0.93,0.6,0.7,0.46,0.55,0.37,0.43,0.3,0.35,0.24,0.27,0.2,0.23,0.16,0.19,0.13,0.16,0.11,0.14,0.09,0.12,0.08,0.11,0.07,0.09,0.06,0.08,0.05,0.06,0.04,0.06,0.04,0.05,0.04,0.04,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
7m TTC,50.46,49.75,32.24,31.7,20.06,19.62,12.4,12.2,7.88,7.99,5.24,5.36,3.56,3.73,2.47,2.62,1.8,1.94,1.34,1.45,1.01,1.12,0.79,0.87,0.6,0.68,0.48,0.53,0.39,0.43,0.3,0.35,0.25,0.29,0.21,0.26,0.18,0.22,0.15,0.19,0.13,0.17,0.11,0.15,0.09,0.12,0.07,0.11,0.07,0.09,0.06,0.07,0.05,0.07,0.04,0.06,0.04,0.05,0.04,0.04,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01
8m TTC,50.52,49.65,33.42,32.52,21.25,20.77,13.69,13.37,9.01,8.96,6.02,6.12,4.16,4.36,2.93,3.15,2.12,2.32,1.59,1.77,1.22,1.36,0.93,1.08,0.74,0.86,0.59,0.68,0.47,0.55,0.38,0.45,0.32,0.36,0.26,0.31,0.22,0.26,0.18,0.22,0.16,0.19,0.13,0.16,0.11,0.13,0.09,0.12,0.08,0.1,0.07,0.09,0.06,0.08,0.06,0.07,0.05,0.06,0.04,0.06,0.04,0.05,0.04,0.04,0.03,0.04,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.01
9m TTC,50.52,49.67,34.25,33.29,22.46,21.78,14.75,14.44,9.88,9.84,6.76,6.83,4.72,4.87,3.39,3.56,2.49,2.67,1.89,2.08,1.46,1.62,1.14,1.26,0.89,1.02,0.71,0.81,0.57,0.67,0.46,0.54,0.37,0.46,0.3,0.38,0.25,0.32,0.21,0.26,0.18,0.23,0.15,0.2,0.13,0.16,0.12,0.14,0.1,0.12,0.09,0.12,0.08,0.1,0.07,0.09,0.06,0.08,0.06,0.07,0.05,0.06,0.04,0.06,0.03,0.05,0.03,0.05,0.03,0.04,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.01,0.02
10m TTC,50.54,49.64,34.96,33.93,23.37,22.62,15.69,15.3,10.68,10.65,7.39,7.47,5.24,5.39,3.76,3.96,2.8,2.98,2.14,2.31,1.66,1.81,1.3,1.43,1.03,1.17,0.84,0.93,0.68,0.77,0.55,0.63,0.46,0.52,0.38,0.45,0.32,0.38,0.27,0.33,0.23,0.28,0.2,0.25,0.17,0.21,0.15,0.19,0.13,0.16,0.11,0.14,0.09,0.12,0.08,0.11,0.08,0.1,0.07,0.08,0.06,0.07,0.06,0.07,0.05,0.06,0.04,0.05,0.03,0.05,0.03,0.04,0.02,0.04,0.02,0.04,0.02,0.03,0.02,0.03
11m TTC,50.52,49.65,35.65,34.62,24.35,23.47,16.65,16.09,11.51,11.31,8.08,8.19,5.75,5.93,4.16,4.42,3.1,3.37,2.39,2.6,1.84,2.05,1.46,1.66,1.19,1.32,0.97,1.06,0.79,0.87,0.65,0.73,0.54,0.61,0.46,0.52,0.39,0.44,0.33,0.39,0.28,0.33,0.25,0.3,0.22,0.26,0.19,0.23,0.16,0.2,0.14,0.17,0.12,0.15,0.11,0.14,0.1,0.12,0.08,0.11,0.08,0.1,0.07,0.09,0.06,0.08,0.06,0.07,0.04,0.06,0.04,0.05,0.03,0.05,0.03,0.04,0.03,0.04,0.02,0.03
