,>= +0.00%,<= -0.00%,>= +0.05%,<= -0.05%,>= +0.10%,<= -0.10%,>= +0.15%,<= -0.15%,>= +0.20%,<= -0.20%,>= +0.25%,<= -0.25%,>= +0.30%,<= -0.30%,>= +0.35%,<= -0.35%,>= +0.40%,<= -0.40%,>= +0.45%,<= -0.45%,>= +0.50%,<= -0.50%,>= +0.55%,<= -0.55%,>= +0.60%,<= -0.60%,>= +0.65%,<= -0.65%,>= +0.70%,<= -0.70%,>= +0.75%,<= -0.75%,>= +0.80%,<= -0.80%,>= +0.85%,<= -0.85%,>= +0.90%,<= -0.90%,>= +0.95%,<= -0.95%,>= +1.00%,<= -1.00%,>= +1.05%,<= -1.05%,>= +1.10%,<= -1.10%,>= +1.15%,<= -1.15%,>= +1.20%,<= -1.20%,>= +1.25%,<= -1.25%,>= +1.30%,<= -1.30%,>= +1.35%,<= -1.35%,>= +1.40%,<= -1.40%,>= +1.45%,<= -1.45%,>= +1.50%,<= -1.50%,>= +1.55%,<= -1.55%,>= +1.60%,<= -1.60%,>= +1.65%,<= -1.65%,>= +1.75%,<= -1.75%,>= +1.80%,<= -1.80%,>= +1.85%,<= -1.85%,>= +1.90%,<= -1.90%,>= +1.95%,<= -1.95%,>= +2.00%,<= -2.00%
11m TTC,48.58,51.49,39.26,42.18,31.08,33.28,24.23,25.76,18.64,19.64,14.64,14.9,11.36,11.3,8.85,8.57,7.03,6.7,5.73,5.11,4.58,4.04,3.72,3.19,3.12,2.55,2.55,2.11,2.1,1.71,1.74,1.39,1.46,1.11,1.29,0.95,1.08,0.79,0.9,0.68,0.78,0.57,0.7,0.51,0.6,0.46,0.53,0.4,0.49,0.35,0.43,0.33,0.39,0.29,0.35,0.25,0.31,0.23,0.27,0.2,0.26,0.18,0.24,0.16,0.22,0.15,0.21,0.13,0.18,0.09,0.16,0.09,0.15,0.07,0.13,0.07,0.12,0.07,0.11,0.06
12m TTC,48.48,51.58,39.63,42.63,31.58,34.14,24.88,26.49,19.45,20.54,15.29,15.71,12.02,12.0,9.59,9.31,7.68,7.25,6.22,5.69,5.11,4.52,4.23,3.61,3.5,2.92,2.83,2.34,2.36,1.93,2.0,1.57,1.71,1.29,1.46,1.08,1.25,0.94,1.06,0.77,0.9,0.64,0.76,0.57,0.68,0.51,0.6,0.47,0.54,0.41,0.49,0.37,0.44,0.33,0.39,0.29,0.35,0.25,0.3,0.23,0.27,0.22,0.25,0.2,0.23,0.17,0.22,0.15,0.19,0.12,0.17,0.11,0.15,0.1,0.14,0.08,0.13,0.07,0.13,0.07
13m TTC,48.51,51.56,40.05,42.74,32.29,34.59,25.6,27.45,20.27,21.38,15.99,16.53,12.74,12.6,10.22,9.82,8.26,7.7,6.84,6.21,5.6,4.94,4.56,4.0,3.82,3.26,3.19,2.6,2.7,2.11,2.34,1.76,1.95,1.42,1.66,1.23,1.43,1.06,1.2,0.89,1.03,0.77,0.9,0.67,0.8,0.6,0.68,0.53,0.6,0.46,0.54,0.4,0.47,0.35,0.42,0.32,0.39,0.29,0.35,0.25,0.32,0.23,0.29,0.21,0.28,0.18,0.25,0.16,0.21,0.14,0.19,0.13,0.18,0.11,0.17,0.1,0.16,0.09,0.15,0.08
14m TTC,48.62,51.46,40.27,43.23,33.02,35.34,26.5,28.23,21.09,22.2,16.74,17.14,13.28,13.46,10.8,10.65,8.85,8.5,7.28,6.79,6.02,5.42,4.99,4.39,4.18,3.6,3.52,2.94,3.0,2.44,2.54,2.02,2.17,1.68,1.89,1.41,1.6,1.22,1.38,1.05,1.16,0.92,0.99,0.8,0.84,0.7,0.74,0.61,0.67,0.54,0.59,0.46,0.53,0.42,0.48,0.37,0.44,0.34,0.41,0.28,0.38,0.25,0.36,0.23,0.32,0.2,0.3,0.18,0.24,0.15,0.22,0.13,0.2,0.13,0.19,0.11,0.18,0.11,0.16,0.09
15m TTC,49.03,51.06,40.83,43.02,33.44,35.59,27.01,28.59,21.74,22.78,17.43,17.94,14.08,14.1,11.55,11.2,9.48,8.9,7.76,7.1,6.28,5.69,5.29,4.66,4.38,3.89,3.73,3.23,3.19,2.71,2.72,2.24,2.38,1.92,2.06,1.69,1.76,1.42,1.51,1.23,1.32,1.04,1.16,0.91,0.99,0.78,0.85,0.71,0.77,0.63,0.69,0.58,0.62,0.5,0.55,0.45,0.51,0.39,0.45,0.35,0.39,0.32,0.37,0.28,0.33,0.24,0.3,0.21,0.26,0.18,0.23,0.16,0.22,0.14,0.21,0.13,0.2,0.12,0.18,0.1
16m TTC,48.99,51.11,41.02,43.53,34.07,35.79,27.7,29.28,22.44,23.47,18.05,18.49,14.57,14.75,11.98,11.68,9.93,9.44,8.16,7.62,6.81,6.2,5.73,5.18,4.8,4.34,4.06,3.56,3.45,2.95,2.94,2.5,2.5,2.11,2.17,1.8,1.94,1.57,1.64,1.35,1.43,1.17,1.26,1.02,1.08,0.9,0.97,0.8,0.85,0.72,0.78,0.63,0.7,0.59,0.64,0.51,0.57,0.47,0.51,0.42,0.47,0.36,0.4,0.31,0.38,0.28,0.35,0.23,0.28,0.21,0.26,0.19,0.24,0.17,0.21,0.16,0.19,0.14,0.18,0.13
17m TTC,48.86,51.23,41.48,43.55,34.53,36.27,28.37,29.69,22.86,24.02,18.53,19.09,15.24,15.29,12.46,12.34,10.3,9.96,8.49,8.17,7.18,6.68,5.99,5.5,5.11,4.5,4.37,3.75,3.72,3.12,3.16,2.71,2.79,2.28,2.41,1.93,2.1,1.68,1.79,1.45,1.56,1.27,1.38,1.12,1.22,0.98,1.09,0.87,0.97,0.75,0.88,0.69,0.77,0.6,0.68,0.55,0.63,0.5,0.58,0.44,0.52,0.42,0.47,0.36,0.43,0.32,0.4,0.28,0.31,0.24,0.28,0.21,0.25,0.18,0.24,0.16,0.22,0.15,0.2,0.14
18m TTC,48.76,51.31,41.65,43.98,34.83,36.75,28.68,30.08,23.33,24.44,19.25,19.74,15.71,15.77,12.97,12.68,10.72,10.43,8.94,8.56,7.49,7.07,6.43,5.83,5.46,4.82,4.66,4.01,3.99,3.39,3.45,2.9,3.01,2.46,2.61,2.09,2.26,1.82,2.0,1.58,1.76,1.38,1.55,1.21,1.37,1.09,1.21,0.93,1.08,0.86,0.96,0.75,0.83,0.67,0.75,0.6,0.68,0.54,0.63,0.49,0.57,0.44,0.51,0.4,0.47,0.36,0.44,0.33,0.37,0.26,0.32,0.24,0.28,0.22,0.26,0.19,0.24,0.18,0.2,0.16
19m TTC,48.74,51.32,41.57,44.05,34.99,36.98,29.01,30.54,23.94,24.98,19.56,20.25,16.27,16.3,13.39,13.25,11.2,10.83,9.38,8.93,7.91,7.31,6.68,6.04,5.73,5.03,4.86,4.18,4.25,3.49,3.66,3.04,3.16,2.58,2.73,2.22,2.4,1.9,2.08,1.67,1.86,1.46,1.68,1.31,1.48,1.16,1.3,1.02,1.15,0.89,1.03,0.81,0.93,0.74,0.85,0.67,0.77,0.6,0.68,0.55,0.63,0.5,0.57,0.44,0.51,0.39,0.46,0.37,0.41,0.29,0.37,0.25,0.33,0.24,0.29,0.21,0.26,0.2,0.23,0.19
20m TTC,48.65,51.44,41.8,44.23,35.22,37.39,29.37,30.84,24.35,25.22,20.23,20.8,16.58,16.81,13.87,13.81,11.56,11.33,9.75,9.33,8.25,7.66,7.0,6.35,5.99,5.35,5.16,4.47,4.49,3.84,3.76,3.2,3.3,2.8,2.87,2.4,2.51,2.08,2.22,1.78,1.98,1.56,1.76,1.38,1.57,1.21,1.38,1.08,1.25,0.97,1.11,0.86,0.97,0.78,0.87,0.71,0.79,0.65,0.73,0.61,0.66,0.52,0.59,0.47,0.55,0.44,0.5,0.39,0.43,0.33,0.38,0.3,0.34,0.26,0.31,0.25,0.29,0.21,0.27,0.2
21m TTC,48.68,51.4,41.76,44.3,35.54,37.46,29.82,31.12,24.67,25.68,20.55,21.08,17.1,17.35,14.35,14.07,12.04,11.65,10.25,9.72,8.73,8.08,7.36,6.82,6.37,5.65,5.45,4.78,4.79,4.04,4.07,3.5,3.49,2.97,3.04,2.55,2.68,2.23,2.36,1.93,2.1,1.69,1.91,1.47,1.67,1.3,1.45,1.16,1.29,1.02,1.16,0.91,1.05,0.83,0.96,0.75,0.86,0.69,0.76,0.62,0.68,0.58,0.63,0.53,0.57,0.46,0.53,0.43,0.44,0.35,0.38,0.33,0.35,0.32,0.32,0.3,0.3,0.26,0.28,0.25
22m TTC,48.8,51.28,42.02,44.67,35.78,37.93,29.94,31.68,25.1,26.12,20.92,21.67,17.45,17.87,14.61,14.59,12.36,12.09,10.47,10.13,8.91,8.44,7.72,7.07,6.64,5.95,5.73,5.07,4.95,4.3,4.31,3.71,3.76,3.2,3.28,2.79,2.88,2.38,2.53,2.11,2.28,1.86,2.03,1.65,1.8,1.45,1.63,1.28,1.45,1.13,1.29,0.99,1.18,0.89,1.05,0.78,0.93,0.69,0.85,0.63,0.77,0.58,0.69,0.53,0.63,0.48,0.58,0.43,0.47,0.37,0.43,0.35,0.4,0.33,0.37,0.29,0.33,0.26,0.3,0.23
23m TTC,48.53,51.55,42.11,44.61,35.89,38.13,30.2,32.05,25.41,26.78,21.38,22.12,17.91,18.29,14.95,15.17,12.72,12.64,10.91,10.48,9.27,8.69,8.01,7.29,6.9,6.19,5.97,5.3,5.11,4.51,4.45,3.91,3.87,3.37,3.42,2.95,2.98,2.59,2.69,2.23,2.44,1.98,2.15,1.8,1.91,1.6,1.7,1.39,1.47,1.24,1.33,1.08,1.22,0.98,1.13,0.88,1.04,0.78,0.95,0.72,0.88,0.67,0.81,0.61,0.71,0.55,0.65,0.51,0.54,0.43,0.48,0.39,0.43,0.35,0.39,0.31,0.36,0.29,0.32,0.27
24m TTC,48.76,51.31,42.12,44.6,36.04,38.21,30.54,32.45,25.61,27.31,21.61,22.76,18.33,18.67,15.49,15.48,13.1,13.01,11.15,10.89,9.52,9.09,8.14,7.7,7.06,6.54,6.13,5.61,5.25,4.79,4.63,4.12,4.11,3.52,3.62,3.0,3.27,2.61,2.87,2.32,2.55,2.07,2.25,1.82,1.99,1.63,1.8,1.46,1.6,1.28,1.46,1.13,1.31,1.03,1.19,0.95,1.07,0.86,0.98,0.79,0.89,0.71,0.8,0.65,0.73,0.59,0.66,0.52,0.54,0.42,0.49,0.39,0.46,0.38,0.42,0.35,0.38,0.34,0.35,0.3
25m TTC,48.81,51.23,42.46,44.72,36.37,38.54,30.96,32.78,26.14,27.58,22.04,23.01,18.64,19.11,15.75,15.96,13.48,13.41,11.57,11.11,9.78,9.38,8.41,7.92,7.27,6.76,6.29,5.84,5.55,5.05,4.91,4.29,4.25,3.73,3.73,3.18,3.3,2.78,3.03,2.46,2.69,2.13,2.39,1.88,2.14,1.71,1.91,1.52,1.71,1.37,1.52,1.24,1.38,1.08,1.26,0.98,1.14,0.89,1.03,0.82,0.94,0.75,0.86,0.66,0.8,0.6,0.73,0.55,0.59,0.46,0.54,0.43,0.49,0.39,0.43,0.36,0.41,0.33,0.37,0.3
26m TTC,48.72,51.34,42.44,44.98,36.59,38.86,31.26,33.05,26.48,27.91,22.55,23.47,19.04,19.55,16.18,16.47,13.72,13.75,11.76,11.42,10.09,9.62,8.7,8.22,7.54,7.07,6.64,6.02,5.77,5.21,5.05,4.46,4.5,3.85,3.96,3.39,3.5,2.93,3.08,2.59,2.79,2.3,2.51,2.01,2.27,1.77,2.05,1.58,1.82,1.42,1.65,1.27,1.49,1.16,1.31,1.05,1.19,0.96,1.07,0.86,1.01,0.77,0.93,0.68,0.84,0.62,0.76,0.56,0.62,0.47,0.57,0.44,0.52,0.4,0.49,0.37,0.46,0.34,0.41,0.3
27m TTC,48.57,51.49,42.62,45.3,36.9,39.24,31.55,33.37,26.95,28.24,22.7,23.76,19.18,20.11,16.31,16.74,14.05,14.06,12.09,11.83,10.33,10.04,8.87,8.5,7.74,7.11,6.79,6.16,5.95,5.34,5.24,4.66,4.68,4.09,4.15,3.51,3.68,3.09,3.28,2.69,2.92,2.36,2.66,2.12,2.4,1.87,2.17,1.67,1.9,1.49,1.69,1.35,1.53,1.19,1.36,1.1,1.22,0.99,1.1,0.88,1.0,0.81,0.92,0.73,0.83,0.67,0.77,0.59,0.67,0.49,0.61,0.45,0.56,0.42,0.5,0.39,0.46,0.35,0.44,0.34
28m TTC,48.51,51.54,42.52,45.28,36.83,39.49,31.8,33.77,27.07,28.63,22.97,24.16,19.47,20.45,16.79,17.23,14.42,14.4,12.4,12.2,10.67,10.3,9.18,8.82,8.05,7.48,6.97,6.45,6.14,5.64,5.45,4.92,4.85,4.23,4.29,3.72,3.83,3.26,3.4,2.9,3.06,2.54,2.78,2.2,2.5,2.01,2.3,1.73,2.04,1.57,1.82,1.39,1.6,1.26,1.42,1.12,1.28,1.01,1.18,0.93,1.07,0.85,0.95,0.77,0.88,0.68,0.82,0.63,0.7,0.55,0.64,0.51,0.59,0.46,0.53,0.41,0.49,0.39,0.45,0.36
29m TTC,48.65,51.4,42.65,45.41,37.23,39.41,32.02,33.71,27.36,28.68,23.41,24.47,19.96,20.69,17.05,17.37,14.65,14.66,12.57,12.48,10.85,10.58,9.49,8.98,8.22,7.7,7.06,6.66,6.26,5.78,5.58,4.99,4.92,4.39,4.43,3.91,3.97,3.44,3.56,3.07,3.21,2.7,2.82,2.36,2.6,2.07,2.35,1.88,2.07,1.72,1.87,1.53,1.65,1.34,1.49,1.22,1.37,1.1,1.26,0.98,1.15,0.9,1.03,0.84,0.93,0.77,0.86,0.69,0.73,0.6,0.66,0.53,0.58,0.49,0.54,0.45,0.51,0.4,0.46,0.38
30m TTC,48.82,51.26,42.95,45.35,37.57,39.68,32.5,34.0,27.85,29.09,23.71,24.62,20.41,20.86,17.48,17.55,14.96,14.85,12.92,12.62,11.21,10.75,9.65,9.27,8.43,8.01,7.38,6.95,6.49,6.06,5.76,5.25,5.12,4.58,4.62,4.06,4.09,3.59,3.63,3.19,3.28,2.79,2.95,2.49,2.65,2.22,2.43,1.99,2.19,1.78,1.95,1.6,1.78,1.43,1.63,1.3,1.48,1.17,1.35,1.06,1.24,0.97,1.12,0.89,1.02,0.81,0.94,0.73,0.77,0.65,0.71,0.6,0.64,0.54,0.6,0.47,0.55,0.43,0.5,0.39
31m TTC,48.95,51.09,43.14,45.49,37.8,39.65,32.82,34.36,28.23,29.31,24.23,25.08,20.77,21.19,17.84,17.92,15.27,15.12,13.16,12.88,11.46,11.04,9.93,9.44,8.65,8.29,7.6,7.11,6.72,6.22,5.92,5.39,5.32,4.83,4.73,4.2,4.22,3.71,3.8,3.27,3.43,2.88,3.06,2.59,2.74,2.35,2.46,2.1,2.25,1.88,2.06,1.65,1.85,1.5,1.7,1.36,1.52,1.22,1.41,1.13,1.3,1.01,1.17,0.91,1.05,0.84,0.94,0.77,0.8,0.63,0.72,0.58,0.66,0.54,0.6,0.49,0.56,0.47,0.51,0.44
32m TTC,48.96,51.09,43.33,45.34,38.03,39.74,33.23,34.48,28.7,29.61,24.61,25.22,21.09,21.49,18.03,18.33,15.48,15.48,13.38,13.17,11.64,11.26,10.15,9.73,8.9,8.32,7.82,7.26,6.89,6.43,6.08,5.67,5.41,5.01,4.89,4.33,4.35,3.8,3.93,3.36,3.52,2.97,3.12,2.64,2.81,2.38,2.58,2.11,2.35,1.88,2.13,1.67,1.95,1.54,1.77,1.4,1.61,1.28,1.44,1.16,1.29,1.06,1.17,0.98,1.06,0.87,0.98,0.8,0.84,0.68,0.77,0.62,0.71,0.58,0.62,0.53,0.57,0.51,0.53,0.47
33m TTC,48.86,51.19,43.42,45.48,38.23,39.87,33.15,34.56,28.87,29.72,25.01,25.55,21.54,21.78,18.46,18.66,15.89,15.83,13.88,13.55,11.97,11.73,10.3,10.15,9.01,8.76,7.94,7.59,7.04,6.65,6.34,5.82,5.63,5.16,5.02,4.55,4.5,4.03,4.02,3.6,3.59,3.17,3.24,2.81,2.95,2.54,2.64,2.24,2.42,1.98,2.17,1.81,1.98,1.64,1.77,1.47,1.63,1.32,1.47,1.2,1.33,1.09,1.22,0.98,1.15,0.9,1.05,0.82,0.88,0.69,0.81,0.65,0.74,0.59,0.7,0.54,0.62,0.51,0.59,0.45
34m TTC,48.92,51.14,43.49,45.56,38.25,39.97,33.45,34.71,29.05,30.0,25.21,25.72,21.63,22.11,18.57,18.99,16.18,16.24,14.05,13.89,12.27,11.89,10.7,10.27,9.29,8.97,8.22,7.81,7.33,6.8,6.54,5.99,5.79,5.21,5.15,4.64,4.67,4.1,4.2,3.67,3.77,3.28,3.39,2.94,3.05,2.65,2.8,2.32,2.52,2.06,2.25,1.87,2.02,1.69,1.81,1.51,1.65,1.37,1.53,1.24,1.43,1.14,1.3,1.02,1.18,0.95,1.08,0.86,0.92,0.75,0.84,0.68,0.76,0.62,0.71,0.56,0.62,0.51,0.55,0.47
35m TTC,49.05,51.01,43.84,45.53,38.43,40.06,33.86,34.91,29.48,29.93,25.43,25.95,21.89,22.42,18.86,19.33,16.36,16.53,14.26,14.06,12.41,12.04,10.83,10.46,9.6,9.16,8.48,7.91,7.53,6.96,6.73,6.07,5.96,5.36,5.34,4.83,4.84,4.26,4.29,3.82,3.87,3.4,3.56,3.03,3.16,2.73,2.84,2.45,2.56,2.18,2.31,1.96,2.11,1.79,1.92,1.64,1.75,1.46,1.59,1.31,1.47,1.17,1.37,1.08,1.23,0.99,1.16,0.93,0.94,0.79,0.87,0.73,0.79,0.68,0.72,0.59,0.66,0.55,0.62,0.5
36m TTC,48.98,51.08,43.75,45.6,38.69,40.1,33.9,35.08,29.64,30.24,25.68,26.17,22.11,22.69,18.97,19.54,16.62,16.78,14.44,14.39,12.69,12.32,11.05,10.76,9.74,9.45,8.65,8.24,7.71,7.2,6.85,6.31,6.07,5.6,5.49,4.98,4.9,4.37,4.46,3.92,4.04,3.48,3.58,3.12,3.23,2.82,2.93,2.5,2.65,2.27,2.38,2.05,2.16,1.87,1.98,1.72,1.83,1.55,1.65,1.4,1.52,1.28,1.38,1.17,1.28,1.06,1.17,0.97,1.0,0.83,0.92,0.78,0.85,0.71,0.8,0.64,0.74,0.59,0.66,0.55
37m TTC,49.1,50.94,43.73,45.49,38.68,40.3,34.03,35.19,29.78,30.65,25.72,26.57,22.29,23.02,19.32,19.91,16.91,17.11,14.72,14.72,12.9,12.73,11.26,11.0,9.91,9.53,8.75,8.24,7.85,7.19,7.0,6.49,6.22,5.74,5.59,5.1,5.07,4.57,4.62,4.04,4.17,3.59,3.78,3.22,3.37,2.86,3.05,2.58,2.73,2.37,2.47,2.12,2.23,1.93,2.06,1.73,1.87,1.57,1.71,1.45,1.57,1.29,1.45,1.18,1.34,1.08,1.24,1.02,1.05,0.81,0.96,0.76,0.89,0.68,0.83,0.63,0.76,0.61,0.7,0.57
38m TTC,49.11,50.93,43.91,45.42,38.97,40.38,34.24,35.28,29.94,30.67,26.17,26.73,22.55,23.15,19.42,20.19,17.12,17.43,14.97,14.97,13.13,12.83,11.58,11.13,10.2,9.69,8.98,8.48,7.96,7.41,7.16,6.58,6.33,5.91,5.67,5.23,5.14,4.62,4.67,4.12,4.29,3.76,3.88,3.36,3.52,2.98,3.16,2.7,2.88,2.41,2.58,2.18,2.31,1.99,2.14,1.78,1.98,1.62,1.79,1.47,1.64,1.34,1.49,1.21,1.4,1.13,1.29,1.03,1.1,0.88,1.04,0.81,0.94,0.74,0.86,0.69,0.78,0.62,0.71,0.56
39m TTC,49.05,51.0,43.96,45.57,39.11,40.58,34.6,35.62,30.3,31.09,26.34,27.08,22.83,23.61,19.81,20.53,17.27,17.65,15.16,15.23,13.36,13.23,11.72,11.46,10.4,9.89,9.25,8.64,8.15,7.64,7.3,6.77,6.52,6.0,5.84,5.33,5.3,4.76,4.79,4.24,4.37,3.83,3.91,3.43,3.54,3.05,3.22,2.72,2.98,2.47,2.72,2.28,2.45,2.06,2.2,1.86,2.0,1.65,1.84,1.5,1.69,1.38,1.58,1.26,1.43,1.15,1.34,1.05,1.11,0.86,1.04,0.77,0.95,0.71,0.89,0.68,0.84,0.64,0.78,0.59
