,>= +0.00%,<= -0.00%,>= +0.05%,<= -0.05%,>= +0.10%,<= -0.10%,>= +0.15%,<= -0.15%,>= +0.20%,<= -0.20%,>= +0.25%,<= -0.25%,>= +0.30%,<= -0.30%,>= +0.35%,<= -0.35%,>= +0.40%,<= -0.40%,>= +0.45%,<= -0.45%,>= +0.50%,<= -0.50%,>= +0.55%,<= -0.55%,>= +0.60%,<= -0.60%,>= +0.65%,<= -0.65%,>= +0.70%,<= -0.70%,>= +0.75%,<= -0.75%,>= +0.80%,<= -0.80%,>= +0.85%,<= -0.85%,>= +0.90%,<= -0.90%,>= +0.95%,<= -0.95%,>= +1.00%,<= -1.00%,>= +1.05%,<= -1.05%,>= +1.10%,<= -1.10%,>= +1.15%,<= -1.15%,>= +1.20%,<= -1.20%,>= +1.25%,<= -1.25%,>= +1.30%,<= -1.30%,>= +1.35%,<= -1.35%,>= +1.40%,<= -1.40%,>= +1.45%,<= -1.45%,>= +1.50%,<= -1.50%,>= +1.55%,<= -1.55%,>= +1.60%,<= -1.60%,>= +1.65%,<= -1.65%,>= +1.75%,<= -1.75%,>= +1.80%,<= -1.80%,>= +1.85%,<= -1.85%,>= +1.90%,<= -1.90%,>= +1.95%,<= -1.95%,>= +2.00%,<= -2.00%
11m TTC,51.99,48.11,40.54,37.15,30.54,27.76,22.37,20.75,16.16,15.39,11.6,11.57,8.43,8.77,6.27,6.83,4.7,5.29,3.58,4.24,2.78,3.4,2.16,2.73,1.71,2.23,1.42,1.85,1.15,1.56,0.94,1.31,0.77,1.11,0.63,0.97,0.55,0.84,0.46,0.7,0.41,0.61,0.35,0.53,0.3,0.45,0.25,0.4,0.22,0.34,0.18,0.3,0.15,0.26,0.14,0.23,0.11,0.21,0.09,0.19,0.08,0.18,0.07,0.16,0.07,0.13,0.06,0.11,0.05,0.09,0.05,0.08,0.05,0.07,0.04,0.07,0.04,0.06,0.03,0.06
12m TTC,51.99,48.13,41.14,37.62,31.39,28.37,23.36,21.49,16.98,16.22,12.4,12.3,9.04,9.5,6.77,7.31,5.15,5.84,3.98,4.73,3.14,3.82,2.49,3.08,1.94,2.53,1.56,2.09,1.26,1.77,1.01,1.48,0.85,1.27,0.69,1.1,0.59,0.95,0.53,0.83,0.46,0.71,0.4,0.64,0.34,0.55,0.29,0.49,0.25,0.42,0.23,0.37,0.2,0.33,0.18,0.29,0.15,0.26,0.12,0.23,0.11,0.21,0.1,0.18,0.09,0.16,0.07,0.14,0.06,0.11,0.05,0.1,0.05,0.09,0.05,0.08,0.04,0.08,0.04,0.07
13m TTC,52.0,48.11,41.73,37.89,32.1,29.2,24.17,22.13,17.98,16.99,13.27,12.99,9.77,10.16,7.41,8.01,5.63,6.29,4.4,5.13,3.42,4.15,2.7,3.4,2.2,2.77,1.77,2.32,1.45,2.01,1.19,1.71,0.99,1.44,0.84,1.25,0.71,1.07,0.61,0.92,0.52,0.8,0.44,0.72,0.39,0.63,0.35,0.56,0.29,0.5,0.26,0.45,0.23,0.39,0.2,0.35,0.17,0.29,0.14,0.26,0.12,0.22,0.11,0.21,0.1,0.18,0.09,0.16,0.07,0.12,0.07,0.11,0.06,0.1,0.05,0.09,0.05,0.08,0.04,0.07
14m TTC,52.14,47.97,42.19,38.23,32.79,29.74,24.93,22.75,18.78,17.56,13.87,13.63,10.44,10.62,8.03,8.42,6.12,6.8,4.77,5.53,3.74,4.51,3.02,3.65,2.44,3.03,1.95,2.53,1.61,2.11,1.3,1.8,1.09,1.57,0.93,1.37,0.79,1.17,0.68,1.02,0.58,0.89,0.52,0.79,0.46,0.69,0.39,0.61,0.35,0.55,0.3,0.49,0.25,0.42,0.22,0.37,0.19,0.34,0.17,0.31,0.15,0.27,0.13,0.24,0.12,0.21,0.11,0.2,0.08,0.15,0.07,0.13,0.07,0.11,0.06,0.11,0.05,0.1,0.05,0.09
15m TTC,51.88,48.23,42.16,38.73,33.31,30.2,25.56,23.41,19.31,18.09,14.55,14.15,10.99,11.18,8.53,8.89,6.61,7.22,5.17,5.88,4.1,4.86,3.27,3.97,2.59,3.28,2.1,2.69,1.73,2.32,1.44,2.01,1.22,1.73,1.04,1.45,0.89,1.25,0.76,1.12,0.66,0.98,0.57,0.87,0.49,0.76,0.43,0.67,0.37,0.59,0.32,0.53,0.29,0.49,0.25,0.43,0.22,0.38,0.2,0.35,0.18,0.3,0.16,0.28,0.14,0.26,0.13,0.22,0.1,0.17,0.09,0.15,0.07,0.14,0.07,0.13,0.07,0.12,0.06,0.11
16m TTC,51.91,48.17,42.38,38.93,33.53,30.82,26.11,23.97,20.11,18.69,15.28,14.8,11.63,11.77,8.95,9.38,7.05,7.62,5.54,6.24,4.36,5.14,3.46,4.28,2.82,3.55,2.28,2.98,1.89,2.5,1.56,2.17,1.33,1.86,1.11,1.61,0.96,1.38,0.85,1.2,0.73,1.05,0.63,0.93,0.55,0.83,0.48,0.76,0.42,0.66,0.36,0.61,0.32,0.53,0.29,0.49,0.26,0.44,0.22,0.38,0.2,0.35,0.18,0.31,0.17,0.27,0.14,0.24,0.12,0.19,0.11,0.17,0.1,0.16,0.09,0.14,0.09,0.13,0.09,0.12
17m TTC,51.89,48.21,42.75,39.22,34.13,31.08,26.73,24.41,20.6,19.23,15.91,15.36,12.28,12.25,9.54,9.93,7.41,8.14,5.93,6.65,4.71,5.46,3.75,4.55,3.02,3.84,2.47,3.23,2.06,2.73,1.73,2.36,1.46,2.02,1.24,1.74,1.06,1.49,0.9,1.3,0.79,1.16,0.68,1.05,0.58,0.92,0.52,0.82,0.46,0.74,0.42,0.66,0.37,0.6,0.34,0.54,0.31,0.48,0.26,0.43,0.23,0.38,0.21,0.34,0.18,0.31,0.16,0.27,0.14,0.22,0.13,0.19,0.11,0.17,0.1,0.16,0.09,0.15,0.08,0.14
18m TTC,52.06,48.04,43.01,39.41,34.61,31.81,27.24,25.08,21.34,19.83,16.52,15.81,12.81,12.72,9.99,10.31,7.81,8.49,6.22,7.02,5.0,5.76,4.07,4.83,3.3,4.08,2.68,3.47,2.23,2.93,1.88,2.49,1.6,2.15,1.34,1.87,1.17,1.65,0.98,1.41,0.85,1.23,0.74,1.09,0.65,0.97,0.57,0.83,0.49,0.75,0.45,0.67,0.4,0.61,0.36,0.55,0.33,0.5,0.31,0.45,0.27,0.41,0.24,0.37,0.21,0.33,0.19,0.3,0.16,0.25,0.14,0.23,0.13,0.21,0.12,0.19,0.11,0.17,0.1,0.16
19m TTC,52.03,48.07,43.28,39.59,34.96,32.02,27.76,25.57,21.72,20.28,17.04,16.25,13.27,13.14,10.39,10.75,8.23,8.86,6.6,7.31,5.37,6.13,4.38,5.14,3.53,4.28,2.88,3.59,2.41,3.1,2.0,2.66,1.68,2.3,1.46,2.0,1.25,1.75,1.09,1.54,0.93,1.34,0.81,1.17,0.72,1.04,0.65,0.92,0.55,0.82,0.5,0.74,0.46,0.66,0.4,0.58,0.37,0.53,0.32,0.49,0.29,0.46,0.26,0.41,0.23,0.37,0.2,0.34,0.18,0.28,0.16,0.26,0.14,0.23,0.12,0.22,0.12,0.2,0.11,0.18
20m TTC,51.81,48.27,43.35,40.07,35.28,32.47,28.27,26.11,22.33,20.97,17.55,16.76,13.72,13.59,10.84,11.09,8.64,9.22,6.93,7.68,5.66,6.39,4.61,5.31,3.76,4.47,3.11,3.84,2.58,3.27,2.2,2.8,1.85,2.43,1.57,2.13,1.36,1.86,1.15,1.63,1.0,1.42,0.88,1.27,0.76,1.11,0.68,0.99,0.62,0.88,0.56,0.81,0.5,0.72,0.45,0.65,0.4,0.59,0.36,0.53,0.31,0.48,0.27,0.43,0.25,0.39,0.23,0.36,0.18,0.29,0.16,0.27,0.15,0.26,0.14,0.22,0.13,0.21,0.11,0.2
21m TTC,51.72,48.38,43.6,40.19,35.63,32.91,28.62,26.57,22.8,21.33,18.02,17.23,14.23,14.03,11.35,11.48,9.06,9.52,7.29,7.95,5.9,6.7,4.79,5.63,3.96,4.75,3.32,4.11,2.78,3.53,2.31,2.97,1.99,2.61,1.74,2.26,1.51,2.0,1.3,1.73,1.13,1.52,0.99,1.36,0.87,1.2,0.78,1.07,0.68,0.96,0.6,0.86,0.54,0.78,0.49,0.69,0.42,0.62,0.38,0.58,0.34,0.52,0.3,0.47,0.27,0.43,0.25,0.39,0.19,0.32,0.17,0.3,0.15,0.27,0.13,0.24,0.13,0.23,0.12,0.21
22m TTC,51.69,48.38,43.57,40.42,35.92,33.22,29.17,26.9,23.2,21.79,18.48,17.61,14.7,14.48,11.69,11.93,9.37,9.94,7.59,8.29,6.22,6.96,5.08,5.93,4.2,5.04,3.48,4.32,2.96,3.71,2.51,3.23,2.18,2.81,1.87,2.43,1.59,2.15,1.38,1.86,1.22,1.63,1.04,1.45,0.92,1.25,0.81,1.12,0.72,1.02,0.64,0.91,0.57,0.8,0.5,0.74,0.45,0.66,0.42,0.61,0.36,0.54,0.33,0.5,0.28,0.45,0.26,0.41,0.22,0.34,0.19,0.32,0.18,0.29,0.16,0.27,0.15,0.24,0.13,0.21
23m TTC,51.83,48.24,43.72,40.37,36.28,33.38,29.47,27.25,23.64,22.34,18.83,18.24,15.09,14.88,12.09,12.17,9.79,10.24,7.86,8.66,6.45,7.26,5.32,6.12,4.45,5.2,3.73,4.52,3.17,3.89,2.69,3.41,2.31,2.94,1.97,2.58,1.68,2.26,1.46,1.98,1.29,1.76,1.16,1.55,1.0,1.36,0.91,1.22,0.79,1.08,0.7,0.96,0.63,0.86,0.55,0.79,0.49,0.73,0.44,0.65,0.37,0.6,0.35,0.55,0.31,0.5,0.28,0.44,0.24,0.39,0.22,0.36,0.19,0.33,0.18,0.31,0.16,0.27,0.15,0.25
24m TTC,51.99,48.08,44.09,40.35,36.61,33.53,29.88,27.63,24.08,22.5,19.38,18.56,15.46,15.19,12.43,12.59,10.03,10.55,8.16,8.83,6.72,7.52,5.6,6.38,4.7,5.42,3.94,4.71,3.36,4.06,2.83,3.56,2.42,3.02,2.08,2.63,1.82,2.32,1.57,2.04,1.37,1.8,1.23,1.61,1.09,1.43,0.95,1.29,0.84,1.16,0.74,1.06,0.66,0.95,0.6,0.86,0.55,0.77,0.5,0.69,0.44,0.64,0.4,0.57,0.35,0.53,0.31,0.5,0.26,0.42,0.23,0.39,0.2,0.35,0.18,0.33,0.17,0.29,0.16,0.28
25m TTC,51.94,48.13,44.12,40.55,36.65,33.79,30.17,27.81,24.53,22.98,19.75,18.89,15.92,15.6,12.84,13.02,10.44,10.86,8.54,9.21,7.04,7.76,5.84,6.55,4.86,5.61,4.09,4.86,3.52,4.22,3.0,3.69,2.58,3.23,2.21,2.82,1.94,2.47,1.69,2.2,1.47,1.95,1.29,1.71,1.12,1.53,0.98,1.34,0.88,1.19,0.78,1.1,0.71,0.97,0.62,0.88,0.56,0.79,0.51,0.72,0.46,0.66,0.41,0.59,0.37,0.54,0.34,0.5,0.27,0.43,0.24,0.38,0.23,0.36,0.21,0.34,0.2,0.33,0.18,0.3
26m TTC,52.05,48.04,44.45,40.69,37.15,33.93,30.64,28.2,24.92,23.33,20.22,19.28,16.39,15.96,13.2,13.28,10.84,11.07,8.88,9.4,7.3,7.98,6.07,6.83,5.09,5.87,4.28,5.04,3.6,4.35,3.09,3.82,2.68,3.39,2.32,2.96,2.01,2.56,1.73,2.28,1.53,2.02,1.36,1.81,1.19,1.6,1.05,1.44,0.94,1.28,0.84,1.13,0.76,1.03,0.67,0.93,0.6,0.85,0.55,0.77,0.5,0.68,0.43,0.63,0.39,0.58,0.36,0.53,0.29,0.45,0.27,0.42,0.24,0.4,0.22,0.36,0.2,0.34,0.18,0.32
27m TTC,52.01,48.08,44.68,40.73,37.48,34.15,31.0,28.42,25.2,23.59,20.32,19.55,16.49,16.28,13.54,13.49,11.11,11.34,9.1,9.61,7.57,8.2,6.33,7.07,5.32,6.07,4.51,5.28,3.86,4.57,3.31,4.04,2.84,3.53,2.43,3.13,2.16,2.74,1.86,2.41,1.62,2.13,1.42,1.87,1.26,1.65,1.11,1.48,1.0,1.34,0.9,1.22,0.8,1.1,0.71,1.0,0.64,0.91,0.59,0.82,0.53,0.76,0.46,0.68,0.41,0.61,0.38,0.57,0.3,0.49,0.29,0.45,0.25,0.42,0.24,0.39,0.21,0.36,0.19,0.32
28m TTC,51.9,48.17,44.68,40.93,37.59,34.36,31.18,28.61,25.64,23.74,20.74,19.93,16.81,16.65,13.71,13.87,11.43,11.67,9.43,9.95,7.8,8.5,6.45,7.37,5.52,6.31,4.69,5.43,4.02,4.78,3.5,4.17,3.01,3.68,2.62,3.23,2.26,2.84,1.99,2.5,1.75,2.19,1.53,1.97,1.34,1.79,1.2,1.62,1.08,1.43,0.94,1.28,0.85,1.13,0.76,1.04,0.67,0.95,0.6,0.85,0.55,0.76,0.49,0.7,0.44,0.64,0.41,0.6,0.34,0.52,0.31,0.49,0.27,0.45,0.24,0.41,0.23,0.38,0.2,0.35
29m TTC,52.03,48.07,44.71,40.91,37.61,34.51,31.52,28.81,25.97,24.14,21.15,20.21,17.09,17.02,14.13,14.18,11.66,11.95,9.62,10.13,8.0,8.67,6.64,7.47,5.63,6.53,4.84,5.62,4.17,4.94,3.65,4.32,3.15,3.82,2.68,3.36,2.35,2.97,2.06,2.63,1.81,2.32,1.57,2.09,1.41,1.83,1.24,1.65,1.12,1.48,1.01,1.31,0.9,1.19,0.81,1.09,0.71,0.99,0.64,0.89,0.57,0.82,0.53,0.76,0.47,0.7,0.43,0.66,0.36,0.55,0.32,0.51,0.29,0.47,0.25,0.43,0.24,0.39,0.22,0.37
30m TTC,51.91,48.15,44.76,41.09,37.92,34.64,31.8,29.2,26.21,24.52,21.44,20.59,17.52,17.33,14.43,14.51,11.98,12.25,9.96,10.4,8.2,8.91,6.94,7.71,5.9,6.7,5.02,5.87,4.3,5.11,3.72,4.5,3.25,3.96,2.84,3.48,2.45,3.12,2.13,2.77,1.87,2.43,1.69,2.17,1.48,1.92,1.32,1.7,1.18,1.54,1.06,1.4,0.94,1.28,0.85,1.15,0.77,1.06,0.71,0.95,0.63,0.87,0.56,0.8,0.5,0.74,0.45,0.68,0.37,0.59,0.34,0.54,0.31,0.5,0.28,0.46,0.26,0.42,0.24,0.4
31m TTC,52.03,48.04,44.86,41.24,38.11,34.98,31.99,29.51,26.62,24.8,21.82,20.99,17.95,17.73,14.78,14.89,12.22,12.53,10.12,10.67,8.43,9.11,7.12,7.92,6.08,6.9,5.2,6.04,4.48,5.26,3.87,4.63,3.33,4.08,2.94,3.62,2.58,3.22,2.26,2.85,2.01,2.54,1.78,2.24,1.54,1.97,1.37,1.77,1.24,1.6,1.1,1.43,0.97,1.3,0.9,1.17,0.8,1.06,0.71,0.97,0.65,0.9,0.58,0.83,0.52,0.76,0.47,0.7,0.39,0.6,0.36,0.55,0.33,0.5,0.3,0.46,0.27,0.43,0.25,0.4
32m TTC,52.06,48.03,44.98,41.19,38.28,35.14,32.34,29.78,26.85,25.09,22.16,21.32,18.29,17.88,15.08,15.13,12.54,12.86,10.41,10.94,8.74,9.38,7.41,8.08,6.31,7.0,5.4,6.1,4.62,5.4,4.0,4.78,3.5,4.18,3.06,3.74,2.7,3.31,2.39,2.94,2.1,2.64,1.84,2.36,1.64,2.09,1.45,1.86,1.28,1.67,1.15,1.5,1.04,1.36,0.94,1.23,0.84,1.13,0.77,1.01,0.69,0.94,0.65,0.85,0.58,0.78,0.52,0.73,0.43,0.62,0.38,0.56,0.35,0.52,0.32,0.47,0.29,0.44,0.27,0.42
33m TTC,52.01,48.07,45.1,41.41,38.62,35.41,32.54,30.03,27.2,25.38,22.53,21.38,18.67,18.23,15.44,15.47,12.8,13.2,10.71,11.27,9.01,9.67,7.62,8.42,6.53,7.3,5.58,6.35,4.8,5.6,4.12,4.88,3.6,4.32,3.18,3.85,2.8,3.41,2.45,3.02,2.16,2.68,1.94,2.39,1.71,2.15,1.53,1.93,1.39,1.77,1.24,1.62,1.09,1.43,0.99,1.3,0.9,1.2,0.8,1.09,0.74,1.0,0.66,0.91,0.6,0.83,0.54,0.76,0.46,0.64,0.41,0.59,0.39,0.55,0.36,0.49,0.33,0.46,0.29,0.42
34m TTC,51.96,48.11,45.11,41.67,38.76,35.66,32.7,30.24,27.36,25.64,22.8,21.73,18.83,18.43,15.66,15.64,13.09,13.38,11.01,11.43,9.24,9.9,7.84,8.56,6.71,7.51,5.76,6.58,5.0,5.84,4.27,5.16,3.75,4.53,3.3,4.03,2.93,3.56,2.57,3.15,2.26,2.81,2.0,2.5,1.78,2.26,1.59,2.04,1.44,1.82,1.27,1.66,1.15,1.54,1.03,1.39,0.93,1.28,0.83,1.18,0.75,1.06,0.68,0.97,0.62,0.89,0.56,0.81,0.48,0.66,0.44,0.61,0.4,0.57,0.36,0.52,0.33,0.48,0.3,0.44
35m TTC,51.82,48.26,45.29,41.77,38.89,35.77,33.07,30.41,27.67,25.81,23.19,21.91,19.26,18.72,15.99,15.96,13.4,13.64,11.27,11.71,9.48,10.15,8.11,8.8,6.88,7.71,5.88,6.75,5.06,5.98,4.4,5.26,3.87,4.62,3.4,4.12,3.0,3.69,2.66,3.25,2.36,2.9,2.08,2.61,1.85,2.34,1.64,2.1,1.46,1.94,1.3,1.77,1.19,1.62,1.08,1.48,0.97,1.35,0.89,1.21,0.8,1.11,0.73,1.02,0.66,0.93,0.6,0.85,0.51,0.7,0.44,0.65,0.41,0.61,0.38,0.55,0.35,0.5,0.33,0.46
36m TTC,51.87,48.21,45.22,41.87,38.94,35.84,33.22,30.62,27.98,26.07,23.41,22.12,19.53,18.8,16.31,16.2,13.7,13.92,11.53,12.01,9.83,10.38,8.34,8.99,7.12,7.89,6.11,6.92,5.3,6.12,4.63,5.42,4.0,4.79,3.51,4.26,3.15,3.77,2.78,3.34,2.5,3.03,2.17,2.73,1.93,2.45,1.7,2.2,1.54,2.03,1.37,1.83,1.25,1.68,1.12,1.52,1.02,1.39,0.91,1.26,0.83,1.13,0.75,1.06,0.68,0.94,0.62,0.85,0.51,0.73,0.47,0.67,0.43,0.62,0.38,0.58,0.36,0.54,0.34,0.52
37m TTC,52.04,48.02,45.45,41.82,39.1,36.1,33.37,30.81,28.19,26.19,23.71,22.37,19.83,19.02,16.64,16.33,14.02,14.11,11.8,12.17,9.95,10.56,8.52,9.19,7.34,8.06,6.33,7.08,5.44,6.25,4.74,5.52,4.16,4.87,3.68,4.37,3.22,3.89,2.89,3.46,2.55,3.11,2.26,2.81,2.01,2.57,1.81,2.31,1.61,2.09,1.45,1.92,1.31,1.75,1.19,1.61,1.09,1.44,0.99,1.31,0.89,1.21,0.81,1.12,0.73,1.02,0.66,0.91,0.53,0.78,0.48,0.71,0.44,0.67,0.41,0.61,0.38,0.56,0.36,0.54
38m TTC,52.12,47.96,45.66,41.77,39.5,36.05,33.61,31.01,28.57,26.49,24.1,22.53,20.12,19.38,16.88,16.58,14.19,14.31,12.01,12.34,10.21,10.77,8.67,9.46,7.47,8.24,6.44,7.23,5.6,6.39,4.89,5.6,4.28,4.97,3.81,4.41,3.39,3.94,2.99,3.54,2.68,3.22,2.38,2.92,2.1,2.66,1.86,2.4,1.68,2.18,1.51,1.99,1.37,1.8,1.26,1.65,1.15,1.51,1.04,1.39,0.95,1.27,0.87,1.17,0.79,1.07,0.71,0.98,0.59,0.81,0.54,0.73,0.49,0.69,0.45,0.65,0.41,0.59,0.38,0.56
39m TTC,52.08,47.99,45.79,41.81,39.56,36.08,33.73,31.07,28.7,26.61,24.19,22.87,20.32,19.55,17.2,16.76,14.45,14.49,12.28,12.63,10.38,11.03,8.9,9.59,7.64,8.41,6.63,7.44,5.77,6.55,5.05,5.78,4.43,5.1,3.9,4.58,3.46,4.12,3.06,3.7,2.73,3.32,2.44,2.98,2.21,2.7,1.97,2.45,1.79,2.23,1.6,2.04,1.46,1.87,1.32,1.7,1.21,1.55,1.1,1.43,0.99,1.33,0.91,1.23,0.83,1.14,0.76,1.04,0.61,0.89,0.57,0.81,0.53,0.75,0.48,0.69,0.44,0.64,0.42,0.58
