,>= +0.00%,<= -0.00%,>= +0.05%,<= -0.05%,>= +0.10%,<= -0.10%,>= +0.15%,<= -0.15%,>= +0.20%,<= -0.20%,>= +0.25%,<= -0.25%,>= +0.30%,<= -0.30%,>= +0.35%,<= -0.35%,>= +0.40%,<= -0.40%,>= +0.45%,<= -0.45%,>= +0.50%,<= -0.50%,>= +0.55%,<= -0.55%,>= +0.60%,<= -0.60%,>= +0.65%,<= -0.65%,>= +0.70%,<= -0.70%,>= +0.75%,<= -0.75%,>= +0.80%,<= -0.80%,>= +0.85%,<= -0.85%,>= +0.90%,<= -0.90%,>= +0.95%,<= -0.95%,>= +1.00%,<= -1.00%,>= +1.05%,<= -1.05%,>= +1.10%,<= -1.10%,>= +1.15%,<= -1.15%,>= +1.20%,<= -1.20%,>= +1.25%,<= -1.25%,>= +1.30%,<= -1.30%,>= +1.35%,<= -1.35%,>= +1.40%,<= -1.40%,>= +1.45%,<= -1.45%,>= +1.50%,<= -1.50%,>= +1.55%,<= -1.55%,>= +1.60%,<= -1.60%,>= +1.65%,<= -1.65%,>= +1.75%,<= -1.75%,>= +1.80%,<= -1.80%,>= +1.85%,<= -1.85%,>= +1.90%,<= -1.90%,>= +1.95%,<= -1.95%,>= +2.00%,<= -2.00%
1m TTC,47.54,52.72,28.33,30.71,14.91,15.3,8.12,7.45,4.58,3.65,2.85,1.88,1.73,1.04,1.04,0.64,0.66,0.33,0.43,0.22,0.29,0.15,0.2,0.11,0.16,0.09,0.11,0.08,0.1,0.05,0.1,0.04,0.07,0.03,0.06,0.03,0.06,0.03,0.05,0.02,0.03,0.01,0.02,0.01,0.02,0.01,0.02,0.0,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2m TTC,47.56,52.58,32.39,36.11,21.35,22.68,13.62,13.64,8.95,8.1,5.92,4.95,4.02,3.11,2.77,1.99,2.0,1.29,1.52,0.89,1.21,0.63,0.79,0.41,0.54,0.36,0.4,0.28,0.32,0.21,0.26,0.18,0.2,0.16,0.16,0.13,0.15,0.12,0.13,0.08,0.12,0.05,0.12,0.03,0.1,0.03,0.07,0.03,0.06,0.02,0.05,0.02,0.05,0.02,0.05,0.02,0.05,0.0,0.04,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3m TTC,47.34,52.83,34.74,39.08,24.53,26.82,17.01,17.73,11.99,11.62,8.53,7.76,6.27,5.11,4.59,3.4,3.51,2.4,2.66,1.71,2.05,1.25,1.56,1.02,1.14,0.79,0.92,0.59,0.65,0.44,0.56,0.33,0.44,0.22,0.39,0.19,0.31,0.16,0.26,0.11,0.22,0.09,0.17,0.07,0.13,0.07,0.12,0.06,0.09,0.05,0.08,0.04,0.08,0.04,0.07,0.04,0.05,0.03,0.04,0.03,0.04,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0
4m TTC,47.5,52.61,36.39,40.49,26.95,29.42,19.93,20.49,14.45,14.12,11.01,9.71,8.09,6.8,6.32,4.68,4.72,3.48,3.68,2.55,2.82,1.83,2.28,1.37,1.8,1.1,1.45,0.85,1.12,0.67,0.88,0.58,0.73,0.44,0.63,0.34,0.48,0.31,0.42,0.25,0.34,0.21,0.29,0.19,0.26,0.18,0.24,0.14,0.2,0.1,0.18,0.08,0.15,0.07,0.14,0.07,0.14,0.04,0.12,0.04,0.11,0.02,0.1,0.02,0.09,0.02,0.08,0.02,0.06,0.02,0.06,0.02,0.05,0.01,0.04,0.01,0.04,0.01,0.04,0.01
5m TTC,47.71,52.39,37.52,41.62,29.02,31.23,22.06,23.13,16.57,16.56,12.76,11.85,9.77,8.61,7.45,6.34,5.89,4.6,4.71,3.45,3.74,2.63,3.0,1.96,2.52,1.52,2.11,1.16,1.76,0.94,1.47,0.75,1.16,0.61,0.96,0.51,0.76,0.43,0.62,0.36,0.53,0.32,0.45,0.25,0.4,0.22,0.33,0.2,0.27,0.18,0.25,0.15,0.23,0.12,0.19,0.12,0.17,0.1,0.16,0.08,0.15,0.06,0.14,0.06,0.14,0.05,0.12,0.04,0.08,0.03,0.06,0.03,0.06,0.02,0.06,0.02,0.04,0.02,0.03,0.02
6m TTC,47.96,52.13,39.02,42.32,30.96,33.13,24.04,25.13,18.55,18.73,14.36,13.63,11.53,10.01,8.95,7.49,7.06,5.7,5.63,4.28,4.64,3.33,3.83,2.54,3.24,1.98,2.6,1.51,2.12,1.24,1.79,1.02,1.45,0.85,1.22,0.68,1.02,0.55,0.84,0.48,0.71,0.4,0.63,0.36,0.5,0.3,0.43,0.28,0.39,0.26,0.37,0.21,0.36,0.19,0.34,0.16,0.3,0.15,0.28,0.13,0.25,0.12,0.21,0.1,0.2,0.09,0.17,0.09,0.13,0.05,0.1,0.04,0.09,0.04,0.09,0.03,0.08,0.03,0.08,0.03
7m TTC,47.93,52.14,39.59,42.98,32.08,34.32,25.51,26.75,20.25,20.3,15.9,15.19,12.56,11.51,10.19,8.68,8.26,6.59,6.86,5.13,5.62,4.11,4.57,3.23,3.66,2.51,3.12,1.92,2.54,1.58,2.19,1.3,1.79,1.09,1.57,0.84,1.32,0.74,1.19,0.64,1.04,0.55,0.89,0.44,0.8,0.39,0.7,0.36,0.61,0.32,0.54,0.26,0.44,0.21,0.38,0.19,0.36,0.18,0.31,0.16,0.27,0.15,0.24,0.14,0.22,0.12,0.21,0.11,0.18,0.09,0.17,0.09,0.12,0.09,0.12,0.08,0.12,0.05,0.11,0.05
8m TTC,48.32,51.72,39.86,43.3,32.64,35.15,26.21,28.07,21.22,21.64,17.19,16.49,13.74,12.53,11.02,9.56,9.07,7.44,7.48,5.74,6.13,4.52,5.15,3.64,4.2,2.98,3.65,2.46,3.07,2.03,2.6,1.63,2.21,1.31,1.85,1.12,1.58,0.96,1.37,0.84,1.16,0.7,1.01,0.64,0.91,0.55,0.79,0.51,0.72,0.44,0.65,0.38,0.57,0.33,0.51,0.29,0.44,0.26,0.39,0.24,0.33,0.19,0.31,0.17,0.3,0.15,0.29,0.14,0.24,0.12,0.24,0.11,0.22,0.1,0.2,0.1,0.2,0.1,0.19,0.08
9m TTC,48.52,51.55,40.75,43.9,33.62,36.34,27.63,28.77,22.45,22.92,18.02,17.9,14.83,13.91,12.15,10.61,10.04,8.12,8.18,6.45,6.78,5.18,5.56,4.18,4.64,3.45,3.91,2.89,3.35,2.36,2.86,1.84,2.45,1.52,2.08,1.25,1.81,1.06,1.59,0.93,1.39,0.77,1.21,0.69,1.05,0.6,0.9,0.54,0.79,0.5,0.7,0.46,0.62,0.4,0.57,0.37,0.52,0.35,0.46,0.29,0.41,0.25,0.4,0.24,0.36,0.23,0.32,0.19,0.27,0.14,0.26,0.14,0.24,0.12,0.23,0.11,0.22,0.08,0.2,0.07
10m TTC,48.77,51.27,41.78,43.79,35.01,36.51,28.7,29.52,23.27,23.37,19.07,18.47,15.65,14.54,12.8,11.45,10.74,8.99,9.06,7.15,7.65,5.59,6.38,4.51,5.25,3.71,4.45,3.09,3.8,2.59,3.19,2.19,2.68,1.82,2.34,1.56,2.04,1.4,1.74,1.17,1.5,0.99,1.29,0.82,1.14,0.71,1.0,0.64,0.87,0.56,0.75,0.49,0.68,0.44,0.62,0.39,0.57,0.36,0.54,0.32,0.52,0.3,0.47,0.25,0.44,0.22,0.41,0.19,0.32,0.15,0.28,0.14,0.25,0.14,0.23,0.12,0.21,0.11,0.21,0.09
