,>= +0.00%,<= -0.00%,>= +0.05%,<= -0.05%,>= +0.10%,<= -0.10%,>= +0.15%,<= -0.15%,>= +0.20%,<= -0.20%,>= +0.25%,<= -0.25%,>= +0.30%,<= -0.30%,>= +0.35%,<= -0.35%,>= +0.40%,<= -0.40%,>= +0.45%,<= -0.45%,>= +0.50%,<= -0.50%,>= +0.55%,<= -0.55%,>= +0.60%,<= -0.60%,>= +0.65%,<= -0.65%,>= +0.70%,<= -0.70%,>= +0.75%,<= -0.75%,>= +0.80%,<= -0.80%,>= +0.85%,<= -0.85%,>= +0.90%,<= -0.90%,>= +0.95%,<= -0.95%,>= +1.00%,<= -1.00%,>= +1.05%,<= -1.05%,>= +1.10%,<= -1.10%,>= +1.15%,<= -1.15%,>= +1.20%,<= -1.20%,>= +1.25%,<= -1.25%,>= +1.30%,<= -1.30%,>= +1.35%,<= -1.35%,>= +1.40%,<= -1.40%,>= +1.45%,<= -1.45%,>= +1.50%,<= -1.50%,>= +1.55%,<= -1.55%,>= +1.60%,<= -1.60%,>= +1.65%,<= -1.65%,>= +1.75%,<= -1.75%,>= +1.80%,<= -1.80%,>= +1.85%,<= -1.85%,>= +1.90%,<= -1.90%,>= +1.95%,<= -1.95%,>= +2.00%,<= -2.00%
1m TTC,52.42,47.85,29.85,27.82,14.61,15.07,6.74,7.92,3.34,4.35,1.79,2.47,1.0,1.43,0.57,0.86,0.3,0.55,0.21,0.39,0.16,0.26,0.11,0.15,0.09,0.1,0.06,0.06,0.06,0.04,0.05,0.03,0.04,0.02,0.03,0.01,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2m TTC,52.48,47.76,35.7,32.12,22.16,20.82,13.0,13.4,7.49,8.67,4.41,5.8,2.76,3.88,1.71,2.7,1.12,1.91,0.71,1.42,0.51,1.06,0.38,0.8,0.3,0.6,0.22,0.48,0.13,0.38,0.11,0.31,0.09,0.22,0.08,0.17,0.07,0.14,0.05,0.13,0.05,0.11,0.04,0.09,0.04,0.07,0.04,0.05,0.03,0.05,0.03,0.04,0.02,0.04,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.01,0.03,0.01,0.03,0.01,0.03,0.01,0.02,0.01,0.02,0.01,0.02,0.0,0.02,0.0,0.02
3m TTC,52.51,47.61,38.21,34.12,25.84,24.13,17.07,16.78,11.18,11.77,7.15,8.23,4.65,5.95,3.03,4.23,2.04,3.0,1.41,2.2,1.01,1.67,0.75,1.25,0.56,1.01,0.44,0.81,0.34,0.62,0.24,0.48,0.19,0.43,0.16,0.34,0.12,0.28,0.08,0.25,0.07,0.21,0.06,0.17,0.05,0.13,0.04,0.11,0.04,0.09,0.03,0.08,0.03,0.08,0.03,0.06,0.03,0.06,0.02,0.05,0.02,0.05,0.02,0.04,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.01
4m TTC,52.31,47.8,40.19,35.94,28.97,26.65,20.26,19.04,13.93,14.19,9.59,10.54,6.5,7.84,4.46,5.76,3.22,4.44,2.16,3.25,1.54,2.55,1.12,1.97,0.88,1.51,0.72,1.17,0.59,0.93,0.43,0.74,0.36,0.62,0.29,0.54,0.2,0.41,0.15,0.35,0.13,0.28,0.11,0.23,0.09,0.2,0.08,0.17,0.06,0.14,0.05,0.11,0.05,0.11,0.04,0.09,0.04,0.07,0.03,0.06,0.03,0.06,0.03,0.05,0.03,0.04,0.03,0.04,0.02,0.04,0.02,0.04,0.02,0.04,0.02,0.03,0.01,0.03,0.01,0.02
5m TTC,52.31,47.83,41.78,37.3,31.23,28.42,22.47,21.22,15.94,15.86,11.54,12.04,8.17,9.08,5.86,6.94,4.27,5.44,3.15,4.3,2.24,3.34,1.67,2.69,1.31,2.17,0.99,1.75,0.75,1.38,0.61,1.05,0.47,0.85,0.4,0.69,0.35,0.6,0.29,0.5,0.23,0.43,0.2,0.38,0.19,0.32,0.17,0.29,0.13,0.26,0.11,0.23,0.1,0.2,0.08,0.18,0.07,0.15,0.06,0.13,0.04,0.09,0.04,0.08,0.03,0.08,0.03,0.07,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02
6m TTC,52.66,47.45,42.61,37.46,32.52,29.3,24.84,22.66,18.37,17.35,13.63,13.31,9.62,10.39,6.99,8.2,5.29,6.63,4.01,5.27,3.07,4.29,2.38,3.37,1.76,2.65,1.38,2.12,1.11,1.76,0.9,1.45,0.74,1.11,0.58,0.96,0.47,0.81,0.37,0.7,0.31,0.59,0.25,0.48,0.23,0.4,0.2,0.33,0.17,0.26,0.16,0.22,0.14,0.19,0.11,0.17,0.1,0.14,0.09,0.13,0.08,0.1,0.07,0.08,0.05,0.07,0.04,0.07,0.04,0.06,0.04,0.06,0.04,0.06,0.04,0.05,0.02,0.05,0.02,0.05
7m TTC,52.92,47.15,43.69,38.21,34.53,30.69,26.39,23.94,20.15,18.8,14.99,14.87,10.95,11.84,8.25,9.34,6.26,7.52,4.71,6.07,3.69,4.84,2.81,3.93,2.33,3.18,1.81,2.63,1.49,2.15,1.24,1.85,1.0,1.54,0.84,1.27,0.65,1.04,0.55,0.91,0.46,0.81,0.39,0.7,0.34,0.61,0.3,0.48,0.26,0.39,0.23,0.33,0.2,0.29,0.18,0.26,0.17,0.24,0.13,0.21,0.13,0.2,0.11,0.16,0.09,0.13,0.09,0.12,0.07,0.1,0.06,0.1,0.06,0.09,0.05,0.07,0.05,0.07,0.05,0.07
8m TTC,53.26,46.8,44.12,38.47,35.86,31.14,28.24,25.18,21.81,19.89,16.54,15.86,12.54,12.56,9.37,10.17,7.15,8.26,5.56,6.78,4.35,5.53,3.35,4.48,2.66,3.73,2.2,3.08,1.8,2.51,1.48,2.13,1.23,1.81,1.06,1.54,0.86,1.31,0.69,1.13,0.6,0.95,0.52,0.81,0.44,0.7,0.4,0.6,0.34,0.5,0.28,0.45,0.25,0.42,0.22,0.39,0.21,0.34,0.17,0.3,0.16,0.27,0.13,0.22,0.12,0.19,0.11,0.17,0.08,0.12,0.07,0.11,0.07,0.1,0.06,0.09,0.06,0.09,0.05,0.08
9m TTC,53.56,46.5,45.4,38.74,37.17,31.95,29.75,26.01,23.3,21.06,18.06,16.94,13.82,13.51,10.65,11.14,8.2,8.97,6.36,7.35,5.01,6.05,3.92,5.09,3.06,4.28,2.49,3.55,2.01,3.02,1.62,2.53,1.39,2.2,1.14,1.87,0.98,1.54,0.82,1.29,0.71,1.14,0.62,1.02,0.56,0.85,0.47,0.76,0.4,0.68,0.37,0.58,0.31,0.55,0.25,0.48,0.22,0.43,0.19,0.37,0.18,0.35,0.17,0.33,0.14,0.29,0.12,0.26,0.08,0.2,0.08,0.18,0.07,0.16,0.06,0.15,0.06,0.14,0.06,0.14
10m TTC,53.4,46.68,45.49,39.34,37.98,32.69,30.93,26.77,24.55,22.05,18.92,17.91,14.8,14.81,11.57,11.95,9.19,9.62,7.17,7.93,5.73,6.55,4.42,5.51,3.57,4.69,2.86,4.0,2.28,3.36,1.91,2.81,1.62,2.38,1.38,2.06,1.14,1.74,0.99,1.53,0.84,1.34,0.74,1.18,0.62,1.03,0.53,0.9,0.45,0.78,0.4,0.7,0.36,0.62,0.34,0.57,0.29,0.55,0.23,0.5,0.21,0.43,0.18,0.37,0.16,0.33,0.16,0.3,0.13,0.25,0.1,0.23,0.08,0.2,0.08,0.18,0.06,0.17,0.06,0.17
