,>= +0.00%,<= -0.00%,>= +0.05%,<= -0.05%,>= +0.10%,<= -0.10%,>= +0.15%,<= -0.15%,>= +0.20%,<= -0.20%,>= +0.25%,<= -0.25%,>= +0.30%,<= -0.30%,>= +0.35%,<= -0.35%,>= +0.40%,<= -0.40%,>= +0.45%,<= -0.45%,>= +0.50%,<= -0.50%,>= +0.55%,<= -0.55%,>= +0.60%,<= -0.60%,>= +0.65%,<= -0.65%,>= +0.70%,<= -0.70%,>= +0.75%,<= -0.75%,>= +0.80%,<= -0.80%,>= +0.85%,<= -0.85%,>= +0.90%,<= -0.90%,>= +0.95%,<= -0.95%,>= +1.00%,<= -1.00%,>= +1.05%,<= -1.05%,>= +1.10%,<= -1.10%,>= +1.15%,<= -1.15%,>= +1.20%,<= -1.20%,>= +1.25%,<= -1.25%,>= +1.30%,<= -1.30%,>= +1.35%,<= -1.35%,>= +1.40%,<= -1.40%,>= +1.45%,<= -1.45%,>= +1.50%,<= -1.50%,>= +1.55%,<= -1.55%,>= +1.60%,<= -1.60%,>= +1.65%,<= -1.65%,>= +1.75%,<= -1.75%,>= +1.80%,<= -1.80%,>= +1.85%,<= -1.85%,>= +1.90%,<= -1.90%,>= +1.95%,<= -1.95%,>= +2.00%,<= -2.00%
11m TTC,46.4,53.66,41.76,48.58,37.22,42.6,32.83,37.61,29.11,32.77,25.68,28.09,22.52,23.83,19.78,20.64,17.54,17.74,15.12,15.06,12.98,12.51,11.49,10.58,10.2,8.9,9.09,7.58,7.81,6.44,6.95,5.23,6.14,4.37,5.36,3.86,4.68,3.49,4.17,3.03,3.85,2.69,3.57,2.56,3.28,2.27,2.8,1.94,2.51,1.67,2.27,1.55,1.93,1.29,1.73,0.98,1.54,0.73,1.47,0.6,1.27,0.57,1.09,0.5,0.99,0.47,0.88,0.45,0.71,0.34,0.68,0.26,0.58,0.22,0.54,0.21,0.53,0.21,0.53,0.19
12m TTC,47.29,52.73,42.65,47.65,37.96,43.16,33.53,37.76,29.41,33.54,26.26,28.67,23.2,24.6,20.33,21.92,17.7,18.29,15.32,15.77,13.68,13.25,11.56,11.45,10.38,9.82,9.23,8.57,8.33,7.23,7.24,6.14,6.6,5.36,5.76,4.43,5.27,3.85,4.79,3.43,4.4,3.08,4.02,2.78,3.44,2.53,3.17,2.27,2.92,1.88,2.59,1.69,2.31,1.45,2.0,1.21,1.67,1.03,1.61,0.78,1.53,0.72,1.31,0.65,1.26,0.63,1.17,0.56,0.94,0.41,0.78,0.35,0.75,0.33,0.69,0.3,0.61,0.3,0.61,0.27
13m TTC,47.15,52.96,42.38,47.78,37.83,42.8,34.05,38.02,30.48,33.72,26.5,29.9,22.96,25.91,20.13,22.46,17.69,19.37,15.57,16.88,13.57,14.52,12.38,12.51,11.07,10.71,10.04,9.15,9.06,7.75,8.13,6.9,7.13,6.0,6.23,5.07,5.44,4.36,4.77,3.83,4.38,3.51,3.78,3.07,3.45,2.7,3.12,2.32,2.81,2.16,2.46,1.87,2.24,1.64,2.04,1.48,1.81,1.13,1.59,1.03,1.49,0.83,1.32,0.79,1.25,0.72,1.12,0.61,1.0,0.54,0.97,0.5,0.85,0.45,0.7,0.4,0.63,0.36,0.62,0.31
14m TTC,46.74,53.37,42.21,48.01,38.36,43.61,34.44,38.26,30.48,34.19,26.89,29.82,23.58,26.43,20.71,23.13,18.57,20.64,16.19,17.34,14.39,14.74,12.94,13.14,11.42,11.38,10.31,10.11,9.24,8.78,8.24,7.41,7.41,6.25,6.51,5.35,5.93,4.57,5.32,4.02,4.64,3.74,4.15,3.42,3.83,2.96,3.57,2.68,3.17,2.36,2.74,2.05,2.48,1.82,2.38,1.67,2.21,1.53,1.95,1.41,1.78,1.25,1.65,1.11,1.54,1.0,1.31,0.94,1.09,0.7,1.08,0.59,0.97,0.54,0.87,0.48,0.76,0.43,0.73,0.42
15m TTC,46.94,53.16,42.58,48.31,38.64,43.75,34.3,39.02,30.45,34.75,27.41,30.63,24.66,26.85,21.97,23.46,19.16,19.84,16.73,17.25,14.64,15.12,13.03,12.82,11.59,11.67,10.17,10.17,9.33,9.1,8.34,8.18,7.55,7.02,6.96,5.86,6.39,4.94,5.7,4.32,5.28,3.76,4.89,3.5,4.4,3.12,4.0,2.84,3.45,2.53,3.14,2.25,3.01,1.93,2.72,1.66,2.36,1.62,2.12,1.42,1.88,1.25,1.75,1.16,1.61,0.99,1.33,0.86,1.12,0.72,1.1,0.71,1.04,0.59,1.01,0.56,0.92,0.52,0.82,0.5
16m TTC,45.93,54.12,42.08,49.51,38.49,44.43,34.8,39.76,31.1,35.36,28.28,31.2,25.48,27.43,22.65,24.23,19.88,21.15,17.14,18.11,15.1,15.84,13.36,14.07,11.64,12.73,10.39,11.02,9.42,9.56,8.7,8.5,8.07,7.37,7.24,6.35,6.54,5.48,5.96,4.81,5.47,4.27,4.95,3.74,4.47,3.35,3.91,2.88,3.43,2.65,3.0,2.36,2.74,2.22,2.65,2.02,2.49,1.78,2.17,1.61,2.08,1.49,1.89,1.29,1.82,1.16,1.68,1.13,1.49,0.97,1.33,0.9,1.21,0.74,1.13,0.66,0.96,0.64,0.92,0.58
17m TTC,46.76,53.27,42.65,49.01,39.14,44.88,35.75,40.18,32.32,35.61,28.77,31.53,25.35,28.1,22.37,24.63,19.99,21.79,17.63,19.04,15.38,16.72,13.83,15.14,12.27,13.26,11.03,11.62,9.89,10.06,9.05,8.88,8.18,7.54,7.51,6.58,6.97,5.77,6.38,5.3,5.65,4.55,5.12,4.02,4.52,3.57,4.1,3.11,3.8,2.88,3.46,2.67,3.19,2.43,2.9,2.25,2.55,1.99,2.46,1.8,2.32,1.64,2.15,1.42,1.85,1.36,1.72,1.33,1.46,1.09,1.36,0.94,1.2,0.85,1.13,0.82,1.04,0.71,0.9,0.63
18m TTC,46.21,53.83,42.48,49.54,38.61,44.73,35.1,40.14,32.05,36.1,29.27,32.46,26.02,29.12,23.07,25.73,20.33,22.45,18.32,19.47,16.31,16.99,14.55,15.26,12.85,13.84,11.63,12.05,10.62,10.92,9.55,9.63,8.82,8.27,7.95,7.05,7.02,6.07,6.34,5.15,5.77,4.72,5.33,4.18,4.91,3.81,4.47,3.5,4.06,3.22,3.85,2.89,3.54,2.6,3.23,2.36,2.98,2.2,2.62,2.03,2.32,1.93,2.09,1.75,1.88,1.62,1.8,1.43,1.49,1.3,1.31,1.14,1.24,0.99,1.17,0.95,1.07,0.86,1.0,0.78
19m TTC,47.01,53.06,42.46,48.72,38.63,43.74,35.47,39.85,32.15,35.64,29.08,32.39,26.16,28.88,23.72,26.0,21.26,23.07,19.14,19.83,17.44,17.44,15.28,15.51,13.88,13.79,12.52,12.39,11.28,11.04,9.86,9.88,9.13,9.02,8.51,7.71,7.74,6.47,7.14,5.75,6.48,5.05,5.83,4.38,5.19,3.98,4.7,3.6,4.36,3.33,3.86,3.01,3.49,2.7,3.15,2.51,2.92,2.32,2.58,2.06,2.41,1.96,2.24,1.86,1.94,1.64,1.84,1.58,1.53,1.33,1.43,1.28,1.29,1.18,1.23,1.12,1.12,0.98,1.11,0.83
20m TTC,47.04,52.98,43.04,48.4,39.06,44.06,36.13,40.42,32.39,36.31,29.82,32.9,27.25,29.22,24.97,26.3,22.31,23.28,20.26,20.55,17.9,18.43,15.69,15.92,14.16,14.3,12.94,12.89,11.79,11.45,10.72,10.36,9.75,9.03,8.91,7.87,7.87,7.15,7.23,6.23,6.7,5.69,6.08,4.79,5.72,4.22,5.41,3.71,5.03,3.44,4.37,3.19,3.66,2.87,3.38,2.55,3.14,2.42,2.85,2.33,2.67,2.07,2.42,1.94,2.22,1.83,2.06,1.62,1.75,1.43,1.53,1.37,1.38,1.27,1.31,1.17,1.18,1.09,1.11,1.07
21m TTC,47.07,53.03,43.11,48.65,39.41,44.87,36.0,40.39,32.78,36.58,29.96,33.22,27.41,29.69,24.75,26.37,22.58,23.53,20.34,21.18,18.38,18.62,16.8,16.53,15.23,14.63,13.61,12.77,12.32,11.57,10.93,10.55,9.85,9.54,8.92,8.7,8.23,7.79,7.55,6.67,7.13,6.11,6.46,5.43,6.04,4.83,5.46,4.07,5.01,3.75,4.73,3.24,4.4,2.84,3.95,2.66,3.54,2.49,3.15,2.36,2.8,2.18,2.6,1.93,2.35,1.77,2.08,1.61,1.67,1.35,1.55,1.27,1.47,1.24,1.34,1.19,1.21,1.15,1.2,1.11
22m TTC,46.93,53.08,43.65,49.44,39.6,45.13,36.12,41.18,32.88,37.18,30.04,33.71,27.47,29.79,24.93,26.16,22.72,23.47,20.43,21.05,18.87,18.69,17.33,17.16,15.7,15.35,14.35,13.77,12.56,12.41,11.25,11.29,10.45,10.06,9.29,9.17,8.15,7.98,7.66,7.42,7.08,6.5,6.41,5.65,5.82,4.99,5.33,4.46,5.05,3.92,4.69,3.6,4.24,3.34,3.85,2.9,3.59,2.55,3.19,2.32,2.95,2.06,2.73,1.91,2.54,1.76,2.29,1.67,1.96,1.52,1.65,1.45,1.44,1.34,1.32,1.2,1.27,1.15,1.2,1.08
23m TTC,47.22,52.78,43.31,49.3,40.13,45.7,36.86,41.68,33.89,37.94,30.91,34.4,28.18,30.6,25.55,26.84,23.16,24.1,21.17,21.37,19.25,19.02,17.69,17.16,15.72,15.55,14.39,13.8,13.19,12.59,11.73,11.07,10.41,10.12,9.56,8.77,8.7,7.95,7.97,6.9,7.44,6.2,6.68,5.42,5.89,4.82,5.39,4.32,5.07,3.77,4.62,3.52,4.34,3.33,3.91,3.01,3.52,2.76,3.31,2.48,3.12,2.31,3.04,2.11,2.84,1.88,2.51,1.83,2.08,1.63,1.86,1.53,1.79,1.4,1.64,1.33,1.59,1.2,1.34,1.15
24m TTC,46.45,53.56,43.35,49.9,39.87,46.0,36.84,41.95,33.76,37.92,30.99,34.16,28.44,30.99,25.6,27.81,23.47,24.33,21.19,21.52,19.18,19.3,17.48,17.18,16.22,15.76,14.75,13.95,13.48,12.53,12.26,11.28,11.04,10.22,10.16,9.36,8.92,8.06,8.08,7.17,7.46,6.25,6.82,5.54,6.15,4.95,5.68,4.48,5.33,4.09,5.1,3.75,4.63,3.41,4.38,3.02,3.95,2.82,3.71,2.58,3.16,2.5,2.95,2.14,2.74,1.97,2.57,1.78,2.14,1.59,1.87,1.47,1.75,1.47,1.65,1.36,1.5,1.27,1.4,1.15
25m TTC,46.54,53.5,43.08,49.48,40.06,46.18,37.12,42.11,33.79,37.73,30.74,34.36,28.31,31.07,26.12,27.41,23.69,25.28,21.69,22.43,19.73,20.03,18.16,18.03,16.31,16.32,14.87,14.51,13.67,13.09,12.33,11.63,11.14,10.54,10.24,9.56,9.41,8.41,8.82,7.48,7.86,6.63,7.17,6.08,6.36,5.31,5.85,4.8,5.49,4.19,5.17,3.83,4.59,3.51,4.2,3.15,3.93,3.01,3.67,2.86,3.35,2.54,3.06,2.39,2.78,2.12,2.66,1.99,2.21,1.76,2.1,1.61,1.96,1.56,1.78,1.42,1.64,1.35,1.44,1.32
26m TTC,46.83,53.22,43.33,49.79,40.51,46.38,36.9,42.4,34.02,38.89,31.23,34.86,28.44,31.24,26.34,28.15,24.39,24.78,22.45,22.23,20.54,20.33,18.59,18.27,16.69,16.53,15.4,14.89,14.16,13.33,13.11,12.1,11.88,10.83,10.91,9.65,10.22,8.51,9.5,7.84,8.54,7.01,7.66,6.22,6.79,5.63,6.12,5.1,5.84,4.56,5.37,4.28,4.98,3.77,4.56,3.66,4.12,3.3,3.8,2.97,3.33,2.71,3.16,2.53,3.02,2.38,2.77,2.29,2.42,1.99,2.25,1.83,2.06,1.67,1.89,1.57,1.78,1.47,1.62,1.33
27m TTC,47.01,53.04,43.55,49.27,40.27,46.19,36.93,42.09,34.18,38.3,31.68,34.95,29.08,31.95,26.74,28.71,24.45,25.85,22.12,23.45,20.67,20.91,18.84,18.81,17.3,16.77,15.83,15.09,14.43,13.38,13.45,11.98,12.21,10.79,11.17,9.58,10.24,8.74,9.32,7.92,8.58,6.92,7.92,6.25,7.31,5.78,6.87,5.1,6.42,4.78,5.87,4.39,5.57,4.06,5.17,3.73,4.68,3.54,4.16,3.23,3.76,2.87,3.45,2.69,3.15,2.43,2.82,2.31,2.35,2.13,2.07,1.94,1.96,1.83,1.79,1.78,1.65,1.68,1.6,1.6
28m TTC,46.75,53.25,43.12,50.04,40.0,46.71,36.69,42.22,34.0,38.48,31.09,34.93,28.65,31.73,26.41,29.06,24.38,26.3,22.36,23.61,20.85,21.26,18.98,18.99,17.66,17.25,16.16,15.65,14.88,13.9,13.4,12.35,12.43,11.09,11.54,10.12,10.54,8.99,9.82,8.08,9.13,7.09,8.21,6.35,7.34,5.94,6.68,5.33,6.23,4.85,5.69,4.43,5.3,4.09,4.84,3.8,4.63,3.47,4.25,3.18,3.94,2.94,3.62,2.8,3.24,2.63,2.91,2.45,2.35,2.23,2.15,2.16,2.04,2.05,1.84,1.97,1.7,1.86,1.62,1.74
29m TTC,46.91,53.17,43.71,49.82,40.5,46.19,37.37,42.72,33.84,39.1,31.27,35.18,28.82,32.19,26.26,29.13,24.34,26.03,22.54,23.78,20.76,21.19,18.96,19.07,17.52,17.48,16.25,15.68,14.82,14.39,13.31,12.62,12.24,11.49,11.46,10.01,10.4,9.19,9.39,8.5,8.83,7.65,8.29,6.87,7.84,5.99,7.06,5.54,6.39,5.02,5.88,4.49,5.54,4.12,5.12,3.89,4.78,3.54,4.5,3.35,3.91,3.17,3.65,2.83,3.4,2.72,3.26,2.59,2.56,2.33,2.38,2.2,2.28,2.14,2.08,2.06,1.91,1.93,1.8,1.8
30m TTC,46.81,53.2,43.6,50.08,40.2,46.22,37.09,42.75,34.19,38.67,31.71,35.66,29.17,32.27,26.77,29.1,24.73,26.14,22.71,23.81,20.91,21.8,19.41,19.65,17.94,17.74,16.32,15.89,15.11,14.41,14.04,12.94,13.12,11.4,11.93,10.44,10.96,9.48,10.22,8.39,9.47,7.85,8.73,6.91,8.02,6.31,7.31,5.85,6.75,5.44,6.37,4.8,6.01,4.28,5.34,4.01,4.79,3.59,4.33,3.44,3.99,3.21,3.76,2.98,3.62,2.89,3.33,2.75,2.91,2.56,2.78,2.52,2.42,2.41,2.16,2.24,2.06,2.08,1.94,2.05
31m TTC,47.42,52.64,43.98,49.34,40.41,45.55,37.59,41.97,34.79,38.91,32.46,35.85,30.3,32.48,28.09,29.3,25.52,26.54,23.27,24.49,21.18,22.12,19.68,20.07,18.06,18.1,16.73,16.48,15.58,14.93,13.96,13.61,12.83,12.08,11.99,10.83,11.07,9.56,10.18,8.82,9.52,8.0,8.92,7.23,8.41,6.66,7.76,6.16,7.02,5.49,6.49,5.11,5.95,4.71,5.15,4.23,4.8,3.67,4.38,3.48,4.13,3.24,3.84,3.05,3.53,2.94,3.25,2.8,2.74,2.51,2.55,2.43,2.4,2.3,2.28,2.2,2.13,2.12,1.93,2.06
32m TTC,47.38,52.64,44.12,49.37,41.11,46.01,38.53,42.11,35.53,38.28,32.57,35.61,29.94,32.47,27.77,29.2,25.77,26.55,23.55,24.23,21.8,21.97,20.16,20.17,18.34,18.57,16.79,16.97,15.69,15.38,14.41,13.96,13.19,12.41,12.35,11.14,11.49,10.12,10.4,9.46,9.56,8.64,8.71,8.01,7.94,7.14,7.47,6.52,6.98,5.98,6.47,5.33,5.96,4.83,5.55,4.31,5.02,3.99,4.7,3.53,4.39,3.4,4.07,3.3,3.75,3.16,3.41,2.9,2.89,2.59,2.54,2.46,2.38,2.38,2.28,2.25,2.23,2.09,2.1,2.03
33m TTC,47.68,52.4,44.73,48.95,41.72,45.9,39.24,42.4,35.77,38.55,33.05,35.38,30.51,32.68,28.34,30.09,25.99,27.34,24.2,24.69,21.91,21.96,20.37,20.07,18.63,18.51,17.52,17.21,16.04,15.44,14.36,14.04,13.15,12.67,12.22,11.59,11.46,10.55,10.47,9.77,9.67,9.19,8.93,8.4,8.21,7.62,7.45,6.89,6.99,6.27,6.58,5.54,6.18,5.13,5.65,4.59,5.08,4.31,4.7,4.0,4.27,3.7,3.99,3.56,3.64,3.43,3.4,3.18,2.99,2.76,2.77,2.49,2.61,2.38,2.54,2.27,2.28,2.21,2.09,2.07
34m TTC,47.79,52.25,44.5,49.21,41.82,46.06,39.05,42.04,36.19,38.77,33.23,35.58,30.75,32.29,28.4,29.71,26.38,27.18,24.21,24.77,22.26,22.64,20.54,20.91,18.74,18.93,17.1,17.2,15.79,15.28,14.67,14.07,13.67,12.7,12.62,11.63,11.65,10.71,10.93,9.97,10.04,9.33,9.09,8.29,8.39,7.59,7.97,6.79,7.28,6.28,6.85,5.76,6.22,5.1,6.02,4.66,5.56,4.41,4.97,4.13,4.66,3.98,4.36,3.73,3.97,3.47,3.64,3.13,3.14,2.68,2.9,2.56,2.75,2.48,2.53,2.31,2.37,2.2,2.35,2.06
35m TTC,47.71,52.31,44.96,48.88,41.93,45.42,38.91,42.23,35.9,39.03,33.42,35.71,30.9,32.82,28.38,29.7,26.11,27.23,24.4,24.87,22.31,22.8,20.66,20.54,18.82,18.49,17.4,16.95,16.28,15.89,14.89,14.45,13.62,13.02,12.61,11.77,11.65,10.77,10.83,10.19,9.99,9.16,9.2,8.45,8.55,7.87,7.97,7.03,7.47,6.46,6.87,5.95,6.51,5.5,6.1,5.29,5.64,4.84,5.29,4.44,4.89,4.28,4.63,3.99,4.36,3.72,3.98,3.43,3.55,2.88,3.22,2.64,3.07,2.46,2.79,2.26,2.53,2.11,2.42,1.94
36m TTC,47.58,52.53,45.16,49.25,42.4,46.22,39.44,42.33,36.64,39.29,33.85,36.17,31.02,33.0,28.35,30.43,26.23,27.52,24.39,25.54,22.77,23.11,20.94,21.17,19.24,19.41,17.66,17.73,16.26,15.8,14.87,14.48,13.67,13.39,12.75,12.29,11.79,11.35,10.98,10.28,9.96,9.57,9.45,8.61,8.74,7.96,8.18,7.22,7.66,6.58,7.34,5.96,6.81,5.45,6.15,5.13,5.92,4.85,5.56,4.46,5.2,4.17,4.85,3.75,4.43,3.63,4.19,3.4,3.64,2.7,3.44,2.48,3.33,2.38,3.05,2.21,2.89,2.05,2.63,1.87
37m TTC,47.69,52.36,44.61,48.99,41.88,45.62,38.93,42.4,35.92,39.28,33.27,35.69,30.63,32.84,28.14,30.54,26.27,27.61,24.59,25.29,22.58,23.24,21.05,21.29,19.52,19.57,17.87,17.69,16.5,16.24,15.17,14.86,13.98,13.64,12.95,12.47,12.03,11.45,11.25,10.55,10.2,9.67,9.56,8.75,8.86,8.29,8.47,7.44,7.66,6.78,7.23,6.16,6.76,5.36,6.23,5.13,5.74,4.64,5.34,4.22,4.94,4.0,4.68,3.75,4.27,3.59,4.06,3.41,3.55,2.93,3.33,2.81,3.18,2.69,3.04,2.44,2.86,2.3,2.7,2.2
38m TTC,47.42,52.59,44.55,48.82,41.85,45.7,38.92,42.38,36.07,39.3,33.54,35.98,30.87,33.23,28.39,30.59,26.59,28.14,24.65,25.91,23.26,23.71,21.55,21.62,19.88,19.48,18.17,18.17,16.94,16.73,15.35,14.95,14.32,13.7,13.22,12.64,12.03,11.67,11.15,10.51,10.47,9.69,9.66,9.03,9.05,8.53,8.36,7.65,7.98,6.83,7.38,6.11,7.05,5.76,6.78,5.47,6.45,5.06,5.82,4.69,5.27,4.33,4.91,4.01,4.67,3.72,4.32,3.4,3.76,2.95,3.64,2.72,3.39,2.58,3.12,2.53,2.94,2.39,2.65,2.27
39m TTC,47.65,52.4,44.87,49.3,42.34,46.09,39.16,42.96,36.32,39.62,33.5,36.82,31.2,33.74,29.09,31.01,27.02,28.52,25.39,26.46,23.61,24.16,21.91,22.0,20.33,20.35,18.5,18.6,17.35,16.77,15.89,15.21,14.7,13.99,13.56,12.83,12.52,11.74,11.57,10.88,10.73,10.22,9.99,9.25,9.28,8.57,8.66,7.79,8.21,7.19,7.44,6.7,6.88,6.06,6.52,5.47,6.21,4.95,5.99,4.68,5.62,4.39,5.42,4.27,5.12,4.07,4.84,3.79,4.15,3.11,3.88,2.9,3.71,2.8,3.53,2.62,3.19,2.53,2.96,2.34
