,>= +0.00%,<= -0.00%,>= +0.05%,<= -0.05%,>= +0.10%,<= -0.10%,>= +0.15%,<= -0.15%,>= +0.20%,<= -0.20%,>= +0.25%,<= -0.25%,>= +0.30%,<= -0.30%,>= +0.35%,<= -0.35%,>= +0.40%,<= -0.40%,>= +0.45%,<= -0.45%,>= +0.50%,<= -0.50%,>= +0.55%,<= -0.55%,>= +0.60%,<= -0.60%,>= +0.65%,<= -0.65%,>= +0.70%,<= -0.70%,>= +0.75%,<= -0.75%,>= +0.80%,<= -0.80%,>= +0.85%,<= -0.85%,>= +0.90%,<= -0.90%,>= +0.95%,<= -0.95%,>= +1.00%,<= -1.00%,>= +1.05%,<= -1.05%,>= +1.10%,<= -1.10%,>= +1.15%,<= -1.15%,>= +1.20%,<= -1.20%,>= +1.25%,<= -1.25%,>= +1.30%,<= -1.30%,>= +1.35%,<= -1.35%,>= +1.40%,<= -1.40%,>= +1.45%,<= -1.45%,>= +1.50%,<= -1.50%,>= +1.55%,<= -1.55%,>= +1.60%,<= -1.60%,>= +1.65%,<= -1.65%,>= +1.75%,<= -1.75%,>= +1.80%,<= -1.80%,>= +1.85%,<= -1.85%,>= +1.90%,<= -1.90%,>= +1.95%,<= -1.95%,>= +2.00%,<= -2.00%
1m TTC,50.35,50.42,15.84,16.09,5.14,5.07,2.0,1.85,0.85,0.77,0.43,0.39,0.24,0.22,0.14,0.12,0.09,0.07,0.06,0.04,0.04,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2m TTC,49.94,50.51,22.41,23.05,9.98,9.93,4.75,4.54,2.37,2.26,1.29,1.22,0.73,0.7,0.44,0.41,0.29,0.26,0.2,0.17,0.14,0.13,0.1,0.09,0.07,0.07,0.06,0.05,0.04,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3m TTC,49.63,50.7,26.13,27.18,13.23,13.61,6.96,7.03,3.93,3.89,2.38,2.28,1.47,1.41,0.92,0.89,0.62,0.58,0.44,0.39,0.33,0.28,0.21,0.2,0.16,0.15,0.12,0.11,0.1,0.08,0.07,0.07,0.05,0.05,0.05,0.05,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4m TTC,49.56,50.68,28.64,29.69,15.85,16.26,8.98,9.07,5.37,5.35,3.34,3.26,2.17,2.09,1.47,1.36,1.01,0.9,0.72,0.63,0.53,0.46,0.38,0.33,0.28,0.24,0.22,0.19,0.16,0.15,0.12,0.13,0.1,0.1,0.08,0.08,0.07,0.07,0.05,0.05,0.05,0.05,0.04,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5m TTC,49.2,51.01,30.63,31.77,18.06,18.73,10.76,11.01,6.76,6.69,4.3,4.23,2.85,2.78,1.96,1.88,1.42,1.34,1.02,0.97,0.74,0.69,0.56,0.51,0.44,0.39,0.35,0.3,0.28,0.25,0.22,0.18,0.18,0.14,0.14,0.12,0.12,0.1,0.1,0.09,0.08,0.08,0.07,0.06,0.06,0.05,0.05,0.03,0.04,0.03,0.04,0.03,0.04,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
6m TTC,49.17,51.05,32.01,33.58,19.74,20.84,12.24,12.6,7.88,7.98,5.27,5.18,3.55,3.43,2.5,2.39,1.82,1.7,1.35,1.26,1.02,0.92,0.76,0.7,0.6,0.53,0.48,0.4,0.37,0.32,0.29,0.26,0.24,0.21,0.2,0.18,0.17,0.15,0.14,0.12,0.12,0.11,0.1,0.09,0.09,0.08,0.07,0.07,0.07,0.06,0.06,0.05,0.05,0.05,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01
7m TTC,49.22,50.94,33.15,34.65,21.38,22.16,13.75,14.17,8.99,9.17,6.06,6.09,4.29,4.16,3.07,2.94,2.24,2.16,1.66,1.61,1.27,1.23,1.0,0.94,0.77,0.74,0.62,0.58,0.49,0.47,0.4,0.37,0.33,0.31,0.27,0.25,0.22,0.21,0.18,0.17,0.15,0.13,0.12,0.1,0.1,0.09,0.1,0.07,0.09,0.07,0.07,0.06,0.06,0.05,0.05,0.04,0.04,0.04,0.04,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01
8m TTC,49.12,51.05,34.03,35.6,22.64,23.48,15.06,15.36,10.07,10.16,6.96,6.94,4.92,4.86,3.55,3.52,2.64,2.61,1.99,1.98,1.52,1.5,1.19,1.14,0.95,0.91,0.76,0.71,0.62,0.58,0.5,0.5,0.42,0.41,0.35,0.33,0.29,0.26,0.24,0.22,0.21,0.19,0.18,0.15,0.15,0.14,0.12,0.12,0.11,0.1,0.09,0.09,0.08,0.07,0.07,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
9m TTC,49.13,51.04,34.74,36.54,23.75,24.72,16.02,16.57,10.99,11.17,7.69,7.72,5.51,5.41,4.0,3.95,3.0,2.98,2.28,2.28,1.8,1.75,1.4,1.37,1.11,1.09,0.91,0.88,0.74,0.71,0.61,0.58,0.51,0.49,0.42,0.41,0.37,0.34,0.31,0.28,0.26,0.23,0.22,0.2,0.19,0.17,0.16,0.15,0.14,0.13,0.12,0.11,0.1,0.1,0.08,0.09,0.07,0.07,0.07,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.04,0.05,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02
10m TTC,49.16,50.96,35.56,37.03,24.62,25.71,17.1,17.47,11.88,12.02,8.43,8.38,6.16,6.06,4.53,4.45,3.38,3.37,2.59,2.54,2.04,1.96,1.61,1.56,1.3,1.26,1.04,1.0,0.85,0.84,0.72,0.69,0.6,0.57,0.5,0.49,0.44,0.4,0.38,0.34,0.33,0.29,0.29,0.24,0.24,0.22,0.2,0.19,0.17,0.17,0.15,0.14,0.13,0.13,0.12,0.11,0.1,0.1,0.08,0.09,0.07,0.08,0.06,0.07,0.06,0.07,0.05,0.06,0.04,0.05,0.04,0.04,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03
