,>= +0.00%,<= -0.00%,>= +0.05%,<= -0.05%,>= +0.10%,<= -0.10%,>= +0.15%,<= -0.15%,>= +0.20%,<= -0.20%,>= +0.25%,<= -0.25%,>= +0.30%,<= -0.30%,>= +0.35%,<= -0.35%,>= +0.40%,<= -0.40%,>= +0.45%,<= -0.45%,>= +0.50%,<= -0.50%,>= +0.55%,<= -0.55%,>= +0.60%,<= -0.60%,>= +0.65%,<= -0.65%,>= +0.70%,<= -0.70%,>= +0.75%,<= -0.75%,>= +0.80%,<= -0.80%,>= +0.85%,<= -0.85%,>= +0.90%,<= -0.90%,>= +0.95%,<= -0.95%,>= +1.00%,<= -1.00%,>= +1.05%,<= -1.05%,>= +1.10%,<= -1.10%,>= +1.15%,<= -1.15%,>= +1.20%,<= -1.20%,>= +1.25%,<= -1.25%,>= +1.30%,<= -1.30%,>= +1.35%,<= -1.35%,>= +1.40%,<= -1.40%,>= +1.45%,<= -1.45%,>= +1.50%,<= -1.50%,>= +1.55%,<= -1.55%,>= +1.60%,<= -1.60%,>= +1.65%,<= -1.65%,>= +1.75%,<= -1.75%,>= +1.80%,<= -1.80%,>= +1.85%,<= -1.85%,>= +1.90%,<= -1.90%,>= +1.95%,<= -1.95%,>= +2.00%,<= -2.00%
1m TTC,48.56,51.83,21.58,23.02,9.02,8.79,4.0,3.51,1.96,1.52,1.01,0.76,0.56,0.45,0.34,0.28,0.2,0.16,0.13,0.1,0.09,0.07,0.06,0.05,0.04,0.03,0.03,0.02,0.02,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2m TTC,48.3,51.96,27.5,30.19,14.81,15.59,8.05,7.84,4.59,4.07,2.72,2.24,1.73,1.31,1.15,0.83,0.77,0.56,0.52,0.37,0.36,0.26,0.28,0.19,0.21,0.13,0.15,0.1,0.12,0.09,0.1,0.06,0.07,0.05,0.05,0.04,0.05,0.04,0.04,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3m TTC,48.44,51.77,30.69,33.35,18.55,19.78,11.21,11.42,6.95,6.59,4.42,3.92,2.89,2.39,2.04,1.57,1.45,1.06,1.05,0.74,0.8,0.52,0.6,0.4,0.47,0.29,0.36,0.23,0.29,0.18,0.23,0.15,0.19,0.12,0.15,0.1,0.13,0.08,0.09,0.07,0.08,0.05,0.07,0.05,0.06,0.04,0.06,0.04,0.06,0.03,0.05,0.03,0.04,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01
4m TTC,48.45,51.72,32.81,35.7,21.43,22.96,13.86,14.17,9.01,8.84,5.94,5.55,4.14,3.64,2.88,2.4,2.1,1.7,1.53,1.17,1.17,0.87,0.89,0.63,0.71,0.48,0.57,0.35,0.44,0.29,0.35,0.24,0.28,0.19,0.23,0.15,0.18,0.13,0.15,0.12,0.13,0.11,0.12,0.1,0.1,0.08,0.09,0.07,0.08,0.05,0.07,0.04,0.07,0.04,0.06,0.03,0.05,0.02,0.04,0.02,0.04,0.02,0.03,0.01,0.03,0.01,0.03,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
5m TTC,48.67,51.49,34.43,37.18,23.59,25.5,15.7,16.7,10.74,10.85,7.39,7.16,5.17,4.75,3.79,3.28,2.79,2.29,2.04,1.65,1.57,1.23,1.22,0.92,0.92,0.72,0.74,0.58,0.59,0.43,0.48,0.35,0.41,0.28,0.34,0.24,0.29,0.21,0.24,0.18,0.22,0.15,0.2,0.13,0.16,0.11,0.12,0.1,0.11,0.08,0.09,0.07,0.08,0.06,0.06,0.05,0.05,0.04,0.05,0.04,0.05,0.03,0.04,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01
6m TTC,48.56,51.56,35.74,38.6,25.44,27.24,17.69,18.36,12.39,12.48,8.73,8.43,6.25,5.8,4.53,4.03,3.37,2.8,2.6,2.08,2.0,1.56,1.57,1.21,1.25,0.98,0.99,0.78,0.81,0.62,0.67,0.47,0.55,0.37,0.47,0.33,0.41,0.28,0.33,0.23,0.3,0.21,0.24,0.18,0.21,0.16,0.18,0.13,0.16,0.12,0.13,0.11,0.11,0.09,0.09,0.08,0.08,0.07,0.07,0.06,0.06,0.04,0.05,0.04,0.05,0.03,0.05,0.03,0.04,0.02,0.04,0.02,0.04,0.02,0.03,0.02,0.03,0.02,0.03,0.02
7m TTC,48.54,51.57,36.82,39.39,26.6,28.86,19.01,20.15,13.58,13.91,9.81,9.6,7.12,6.71,5.31,4.85,4.06,3.54,3.08,2.68,2.35,2.05,1.86,1.56,1.48,1.24,1.21,0.99,1.01,0.8,0.84,0.65,0.71,0.53,0.6,0.44,0.5,0.36,0.42,0.31,0.36,0.27,0.3,0.22,0.26,0.19,0.23,0.17,0.19,0.15,0.18,0.12,0.14,0.1,0.12,0.08,0.1,0.07,0.08,0.06,0.07,0.06,0.07,0.05,0.06,0.05,0.06,0.05,0.05,0.04,0.04,0.04,0.04,0.03,0.04,0.03,0.03,0.03,0.03,0.02
8m TTC,48.68,51.42,37.64,40.01,27.86,29.62,20.46,21.35,14.92,15.15,11.04,10.78,8.2,7.72,6.15,5.71,4.69,4.22,3.62,3.15,2.82,2.35,2.15,1.84,1.79,1.48,1.48,1.19,1.21,0.99,1.02,0.81,0.84,0.67,0.71,0.58,0.61,0.49,0.5,0.41,0.43,0.35,0.36,0.29,0.31,0.24,0.26,0.21,0.22,0.18,0.2,0.16,0.17,0.13,0.15,0.11,0.14,0.09,0.11,0.08,0.09,0.07,0.08,0.06,0.07,0.05,0.06,0.04,0.06,0.03,0.05,0.03,0.05,0.03,0.04,0.02,0.04,0.02,0.03,0.02
9m TTC,48.8,51.31,38.19,40.45,28.8,30.69,21.41,22.52,15.87,16.26,11.93,11.8,8.94,8.62,6.85,6.47,5.37,4.86,4.13,3.67,3.29,2.83,2.66,2.19,2.12,1.76,1.73,1.42,1.43,1.15,1.2,0.97,1.01,0.82,0.84,0.69,0.7,0.56,0.61,0.46,0.52,0.4,0.47,0.35,0.4,0.3,0.34,0.26,0.3,0.22,0.26,0.18,0.24,0.16,0.2,0.14,0.17,0.12,0.16,0.11,0.15,0.1,0.14,0.08,0.13,0.07,0.12,0.07,0.1,0.05,0.09,0.05,0.08,0.05,0.07,0.04,0.06,0.04,0.05,0.04
10m TTC,48.85,51.24,38.67,40.88,29.79,31.6,22.51,23.65,17.01,17.58,12.8,12.86,9.72,9.59,7.53,7.17,5.92,5.39,4.64,4.06,3.69,3.21,3.03,2.55,2.42,2.05,2.0,1.7,1.61,1.4,1.36,1.15,1.16,0.96,0.98,0.82,0.83,0.67,0.67,0.57,0.57,0.48,0.5,0.41,0.43,0.36,0.38,0.31,0.35,0.26,0.32,0.22,0.28,0.2,0.24,0.17,0.21,0.14,0.18,0.12,0.16,0.11,0.15,0.1,0.13,0.09,0.12,0.08,0.1,0.07,0.1,0.06,0.09,0.06,0.08,0.05,0.08,0.05,0.06,0.05
11m TTC,48.71,51.39,39.15,41.53,30.37,32.39,23.32,24.77,17.82,18.49,13.71,13.89,10.47,10.46,8.2,7.88,6.49,5.98,5.21,4.55,4.16,3.58,3.37,2.9,2.78,2.35,2.29,1.93,1.91,1.59,1.58,1.32,1.31,1.12,1.12,0.92,0.97,0.77,0.83,0.65,0.69,0.56,0.59,0.47,0.51,0.42,0.45,0.36,0.39,0.31,0.35,0.27,0.31,0.24,0.27,0.21,0.24,0.19,0.21,0.17,0.19,0.14,0.18,0.12,0.16,0.11,0.15,0.1,0.12,0.08,0.11,0.07,0.1,0.07,0.09,0.07,0.09,0.06,0.08,0.05
12m TTC,48.76,51.35,39.46,41.93,31.23,33.08,24.26,25.68,18.86,19.33,14.64,14.75,11.33,11.16,8.93,8.5,7.04,6.58,5.65,5.07,4.59,3.93,3.74,3.19,3.05,2.61,2.54,2.21,2.1,1.81,1.72,1.5,1.47,1.24,1.26,1.07,1.07,0.9,0.91,0.78,0.81,0.66,0.71,0.57,0.61,0.48,0.54,0.4,0.47,0.34,0.43,0.32,0.38,0.28,0.35,0.26,0.29,0.2,0.26,0.18,0.23,0.16,0.2,0.14,0.18,0.12,0.16,0.11,0.13,0.09,0.11,0.09,0.1,0.08,0.09,0.08,0.09,0.07,0.08,0.06
13m TTC,48.74,51.33,39.75,42.27,31.59,33.82,25.03,26.44,19.5,20.36,15.34,15.58,12.19,12.01,9.55,9.21,7.6,7.15,6.15,5.61,5.03,4.45,4.11,3.66,3.38,2.95,2.84,2.43,2.35,2.05,1.95,1.67,1.66,1.4,1.39,1.18,1.17,1.03,1.01,0.87,0.91,0.75,0.81,0.67,0.72,0.58,0.65,0.51,0.57,0.43,0.49,0.38,0.44,0.33,0.4,0.3,0.35,0.27,0.31,0.24,0.27,0.21,0.25,0.2,0.23,0.17,0.2,0.16,0.16,0.13,0.14,0.11,0.12,0.1,0.11,0.09,0.1,0.09,0.09,0.08
14m TTC,48.76,51.35,40.28,42.51,32.26,34.3,25.65,26.96,20.22,21.11,16.0,16.27,12.75,12.58,10.12,9.79,8.15,7.66,6.56,6.03,5.4,4.85,4.5,3.91,3.73,3.19,3.07,2.64,2.59,2.19,2.18,1.85,1.85,1.58,1.6,1.33,1.36,1.17,1.16,0.99,1.03,0.82,0.89,0.71,0.79,0.63,0.7,0.57,0.63,0.51,0.55,0.45,0.49,0.39,0.44,0.35,0.37,0.31,0.33,0.27,0.3,0.24,0.27,0.22,0.24,0.2,0.21,0.19,0.18,0.15,0.15,0.14,0.14,0.13,0.13,0.12,0.13,0.11,0.12,0.09
15m TTC,48.64,51.45,40.39,42.73,32.89,34.89,26.28,27.67,20.79,21.71,16.5,16.98,13.29,13.23,10.74,10.27,8.55,8.18,6.95,6.52,5.76,5.27,4.78,4.24,4.03,3.47,3.39,2.86,2.83,2.44,2.38,2.09,2.1,1.75,1.83,1.5,1.55,1.27,1.38,1.1,1.17,0.95,1.02,0.82,0.88,0.73,0.8,0.66,0.71,0.58,0.6,0.51,0.53,0.45,0.51,0.39,0.43,0.35,0.37,0.31,0.35,0.28,0.31,0.24,0.27,0.22,0.25,0.19,0.19,0.15,0.17,0.14,0.15,0.12,0.14,0.11,0.13,0.11,0.12,0.1
16m TTC,48.64,51.46,40.69,43.21,33.21,35.48,26.73,28.15,21.35,22.33,17.04,17.57,13.67,13.8,11.08,10.95,9.07,8.74,7.4,6.99,6.07,5.61,5.06,4.62,4.28,3.76,3.6,3.1,3.06,2.59,2.68,2.21,2.3,1.88,2.01,1.61,1.71,1.39,1.48,1.21,1.28,1.04,1.12,0.9,0.99,0.78,0.87,0.7,0.76,0.63,0.67,0.57,0.58,0.5,0.52,0.44,0.48,0.39,0.43,0.35,0.4,0.31,0.37,0.28,0.32,0.23,0.3,0.21,0.24,0.19,0.22,0.17,0.2,0.16,0.18,0.13,0.16,0.13,0.15,0.12
17m TTC,48.71,51.37,40.85,43.51,33.59,35.75,27.18,28.75,21.74,22.91,17.54,18.31,14.19,14.44,11.48,11.41,9.46,9.14,7.8,7.38,6.49,6.04,5.42,4.98,4.55,4.12,3.95,3.34,3.3,2.83,2.87,2.37,2.43,2.03,2.09,1.74,1.83,1.51,1.6,1.33,1.39,1.16,1.21,1.0,1.06,0.89,0.93,0.79,0.85,0.7,0.79,0.64,0.69,0.57,0.61,0.5,0.54,0.44,0.46,0.41,0.43,0.36,0.38,0.33,0.36,0.28,0.33,0.25,0.28,0.21,0.25,0.19,0.23,0.17,0.2,0.16,0.17,0.15,0.15,0.14
18m TTC,48.63,51.43,41.25,43.66,34.14,36.06,27.77,29.2,22.44,23.42,18.11,18.63,14.64,14.93,11.87,12.03,9.89,9.71,8.13,7.83,6.86,6.37,5.72,5.26,4.79,4.39,4.06,3.67,3.48,3.03,2.96,2.55,2.59,2.17,2.22,1.87,1.95,1.67,1.71,1.44,1.5,1.26,1.33,1.12,1.17,0.99,1.04,0.89,0.92,0.77,0.83,0.68,0.74,0.63,0.67,0.56,0.61,0.5,0.54,0.44,0.49,0.4,0.43,0.38,0.4,0.34,0.36,0.3,0.28,0.24,0.25,0.22,0.23,0.19,0.21,0.16,0.19,0.15,0.17,0.14
19m TTC,48.69,51.39,41.31,43.66,34.53,36.18,28.3,29.7,23.09,23.87,18.81,19.3,15.24,15.43,12.43,12.43,10.28,10.15,8.53,8.27,7.14,6.85,6.03,5.54,5.16,4.64,4.39,3.88,3.68,3.22,3.19,2.73,2.79,2.34,2.44,2.01,2.11,1.76,1.85,1.5,1.61,1.34,1.42,1.19,1.26,1.03,1.12,0.92,0.99,0.83,0.88,0.74,0.77,0.65,0.71,0.58,0.62,0.53,0.56,0.49,0.51,0.46,0.47,0.41,0.43,0.36,0.4,0.32,0.32,0.25,0.29,0.23,0.24,0.21,0.23,0.18,0.21,0.16,0.19,0.15
20m TTC,48.99,51.1,41.63,43.76,34.78,36.56,28.88,30.07,23.66,24.4,19.3,19.65,15.85,15.95,12.99,13.05,10.83,10.58,9.03,8.62,7.49,7.08,6.31,5.83,5.41,4.78,4.61,4.01,3.98,3.38,3.42,2.92,2.93,2.52,2.53,2.15,2.22,1.92,1.97,1.65,1.71,1.47,1.5,1.31,1.34,1.15,1.18,1.03,1.04,0.9,0.95,0.8,0.85,0.73,0.76,0.64,0.67,0.59,0.6,0.52,0.54,0.45,0.49,0.42,0.46,0.36,0.42,0.32,0.33,0.27,0.3,0.25,0.27,0.23,0.24,0.21,0.22,0.2,0.2,0.17
21m TTC,48.83,51.23,41.79,43.92,35.0,36.91,29.2,30.45,23.96,24.74,19.68,20.25,16.32,16.6,13.43,13.47,11.2,11.0,9.32,9.01,7.83,7.47,6.62,6.24,5.66,5.21,4.8,4.34,4.12,3.66,3.59,3.12,3.11,2.69,2.68,2.36,2.33,2.03,2.08,1.8,1.86,1.6,1.62,1.44,1.46,1.28,1.3,1.13,1.11,0.99,0.97,0.84,0.9,0.76,0.81,0.68,0.72,0.61,0.67,0.54,0.6,0.49,0.54,0.46,0.48,0.4,0.42,0.34,0.35,0.28,0.33,0.26,0.29,0.24,0.26,0.21,0.24,0.2,0.23,0.18
22m TTC,48.89,51.17,41.95,43.92,35.39,37.01,29.45,30.78,24.43,25.27,20.26,20.72,16.73,16.97,13.87,13.86,11.59,11.46,9.64,9.36,8.09,7.83,6.87,6.5,5.79,5.53,4.96,4.65,4.3,3.97,3.68,3.37,3.23,2.85,2.83,2.48,2.48,2.2,2.19,1.94,1.92,1.71,1.69,1.49,1.53,1.29,1.37,1.14,1.23,0.99,1.1,0.9,0.98,0.82,0.9,0.72,0.81,0.65,0.72,0.6,0.63,0.54,0.57,0.47,0.49,0.44,0.44,0.38,0.37,0.31,0.34,0.28,0.31,0.27,0.29,0.24,0.27,0.22,0.25,0.2
23m TTC,48.99,51.07,41.99,43.94,35.59,37.27,29.84,31.04,24.69,25.57,20.49,21.17,17.13,17.41,14.27,14.33,11.9,11.84,10.04,9.77,8.5,8.16,7.13,6.89,6.07,5.83,5.21,4.99,4.53,4.26,3.92,3.65,3.4,3.14,2.99,2.7,2.64,2.37,2.35,2.05,2.06,1.81,1.85,1.59,1.63,1.4,1.47,1.24,1.31,1.1,1.17,0.97,1.07,0.85,0.95,0.77,0.86,0.69,0.77,0.63,0.69,0.55,0.63,0.49,0.56,0.44,0.5,0.4,0.42,0.35,0.37,0.32,0.35,0.31,0.31,0.28,0.29,0.27,0.27,0.25
24m TTC,48.93,51.15,42.16,44.39,35.86,37.62,30.02,31.4,25.0,26.09,20.79,21.54,17.23,17.87,14.48,14.81,12.16,12.33,10.43,10.13,8.73,8.41,7.37,7.12,6.38,6.05,5.46,5.17,4.76,4.43,4.17,3.82,3.57,3.28,3.11,2.81,2.8,2.45,2.48,2.15,2.23,1.91,2.01,1.64,1.76,1.44,1.55,1.29,1.37,1.16,1.22,1.0,1.1,0.91,0.99,0.82,0.9,0.75,0.8,0.67,0.73,0.61,0.67,0.57,0.62,0.52,0.55,0.47,0.44,0.41,0.41,0.37,0.39,0.32,0.36,0.3,0.33,0.27,0.31,0.25
25m TTC,49.01,51.05,42.23,44.28,35.96,37.7,30.5,31.78,25.45,26.33,21.17,21.82,17.66,18.16,14.69,15.05,12.38,12.55,10.46,10.5,8.96,8.76,7.7,7.32,6.53,6.2,5.64,5.34,4.92,4.59,4.28,3.94,3.79,3.42,3.33,2.98,2.91,2.62,2.58,2.28,2.31,1.97,2.07,1.75,1.85,1.54,1.66,1.39,1.46,1.21,1.3,1.07,1.15,0.97,1.03,0.89,0.94,0.8,0.85,0.72,0.75,0.65,0.71,0.58,0.63,0.53,0.58,0.49,0.49,0.43,0.46,0.4,0.41,0.36,0.39,0.32,0.34,0.29,0.31,0.27
