,>= +0.00%,<= -0.00%,>= +0.05%,<= -0.05%,>= +0.10%,<= -0.10%,>= +0.15%,<= -0.15%,>= +0.20%,<= -0.20%,>= +0.25%,<= -0.25%,>= +0.30%,<= -0.30%,>= +0.35%,<= -0.35%,>= +0.40%,<= -0.40%,>= +0.45%,<= -0.45%,>= +0.50%,<= -0.50%,>= +0.55%,<= -0.55%,>= +0.60%,<= -0.60%,>= +0.65%,<= -0.65%,>= +0.70%,<= -0.70%,>= +0.75%,<= -0.75%,>= +0.80%,<= -0.80%,>= +0.85%,<= -0.85%,>= +0.90%,<= -0.90%,>= +0.95%,<= -0.95%,>= +1.00%,<= -1.00%,>= +1.05%,<= -1.05%,>= +1.10%,<= -1.10%,>= +1.15%,<= -1.15%,>= +1.20%,<= -1.20%,>= +1.25%,<= -1.25%,>= +1.30%,<= -1.30%,>= +1.35%,<= -1.35%,>= +1.40%,<= -1.40%,>= +1.45%,<= -1.45%,>= +1.50%,<= -1.50%,>= +1.55%,<= -1.55%,>= +1.60%,<= -1.60%,>= +1.65%,<= -1.65%,>= +1.75%,<= -1.75%,>= +1.80%,<= -1.80%,>= +1.85%,<= -1.85%,>= +1.90%,<= -1.90%,>= +1.95%,<= -1.95%,>= +2.00%,<= -2.00%
1m TTC,53.68,46.36,35.0,30.74,19.56,18.21,9.76,11.04,5.1,6.24,2.83,3.5,1.53,2.11,0.83,1.37,0.59,1.0,0.28,0.64,0.21,0.53,0.14,0.32,0.14,0.25,0.13,0.1,0.03,0.09,0.03,0.08,0.03,0.05,0.03,0.02,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2m TTC,53.52,46.5,38.98,33.83,26.51,23.74,17.19,15.65,10.6,10.92,6.84,7.38,4.26,5.11,2.68,3.42,1.82,2.25,1.29,1.73,0.93,1.29,0.76,1.0,0.52,0.74,0.36,0.6,0.27,0.45,0.19,0.35,0.15,0.26,0.12,0.17,0.11,0.16,0.09,0.1,0.08,0.06,0.08,0.06,0.08,0.05,0.08,0.04,0.07,0.04,0.07,0.04,0.06,0.04,0.06,0.04,0.05,0.04,0.05,0.04,0.02,0.04,0.02,0.04,0.02,0.03,0.02,0.03,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01
3m TTC,53.99,46.01,42.93,35.32,31.58,26.29,21.5,19.65,14.81,14.84,9.77,10.92,6.88,8.33,4.78,5.95,3.43,4.38,2.11,3.28,1.48,2.51,1.14,1.81,0.84,1.29,0.61,0.94,0.5,0.74,0.36,0.66,0.29,0.53,0.27,0.45,0.21,0.43,0.19,0.39,0.12,0.32,0.11,0.28,0.06,0.23,0.03,0.2,0.03,0.19,0.03,0.17,0.03,0.14,0.03,0.13,0.03,0.11,0.03,0.1,0.03,0.1,0.03,0.08,0.03,0.08,0.03,0.08,0.03,0.06,0.03,0.06,0.03,0.06,0.03,0.06,0.03,0.04,0.03,0.03
4m TTC,54.45,45.55,43.6,36.3,33.74,28.14,24.71,21.87,17.6,17.01,12.56,13.19,8.81,10.04,6.24,7.86,4.52,6.27,3.3,5.08,2.31,3.92,1.75,3.01,1.27,2.41,1.04,1.89,0.8,1.4,0.64,1.11,0.47,0.89,0.38,0.74,0.28,0.67,0.21,0.53,0.17,0.44,0.12,0.39,0.1,0.31,0.09,0.29,0.08,0.27,0.08,0.25,0.08,0.25,0.07,0.21,0.07,0.17,0.06,0.14,0.06,0.14,0.06,0.12,0.03,0.11,0.03,0.11,0.02,0.11,0.02,0.1,0.02,0.1,0.02,0.1,0.02,0.09,0.02,0.09
5m TTC,54.1,45.9,44.93,36.82,35.72,29.01,27.38,22.68,20.75,17.94,15.25,14.2,10.85,11.53,8.09,9.53,5.58,7.62,4.24,6.07,3.1,4.77,2.42,3.88,1.78,2.88,1.33,2.34,1.14,1.92,0.86,1.66,0.78,1.32,0.67,1.09,0.65,0.96,0.51,0.85,0.45,0.63,0.41,0.52,0.33,0.45,0.22,0.39,0.21,0.34,0.19,0.29,0.16,0.25,0.13,0.25,0.13,0.23,0.1,0.19,0.1,0.18,0.1,0.15,0.1,0.14,0.06,0.13,0.06,0.1,0.06,0.1,0.06,0.09,0.06,0.09,0.06,0.09,0.05,0.08
6m TTC,54.76,45.24,45.74,37.28,36.71,30.69,29.21,24.54,22.64,19.67,16.95,15.63,12.77,12.22,9.54,10.19,6.81,8.07,5.05,6.5,3.92,5.44,2.89,4.45,2.28,3.47,1.73,2.93,1.49,2.38,1.27,1.93,1.14,1.61,0.93,1.33,0.82,1.08,0.73,0.98,0.63,0.83,0.49,0.76,0.46,0.63,0.43,0.58,0.36,0.5,0.36,0.41,0.3,0.37,0.26,0.28,0.23,0.22,0.19,0.21,0.14,0.19,0.14,0.16,0.11,0.16,0.1,0.15,0.1,0.14,0.1,0.08,0.08,0.08,0.08,0.07,0.07,0.07,0.06,0.07
7m TTC,54.3,45.73,46.06,37.67,38.0,30.58,30.58,25.21,23.16,20.38,18.45,16.16,14.3,13.48,10.78,11.1,8.51,9.27,6.61,7.58,4.88,6.46,3.68,5.36,2.9,4.49,2.24,3.81,1.86,3.03,1.6,2.51,1.27,2.09,1.05,1.71,0.85,1.46,0.78,1.31,0.7,1.16,0.61,0.99,0.47,0.91,0.45,0.83,0.43,0.73,0.38,0.61,0.33,0.46,0.3,0.39,0.24,0.34,0.24,0.29,0.23,0.28,0.21,0.23,0.15,0.23,0.15,0.23,0.11,0.14,0.11,0.1,0.11,0.1,0.11,0.1,0.1,0.1,0.1,0.08
8m TTC,54.49,45.51,46.52,38.2,38.84,31.72,31.32,25.83,24.81,21.3,19.83,17.55,15.53,14.39,12.05,11.79,9.6,9.8,7.47,8.28,5.71,6.95,4.25,5.88,3.33,5.04,2.57,4.16,2.2,3.64,1.76,3.06,1.47,2.56,1.25,2.11,1.12,1.69,0.9,1.51,0.7,1.2,0.64,1.07,0.6,0.92,0.52,0.78,0.45,0.74,0.44,0.63,0.43,0.58,0.36,0.49,0.36,0.48,0.31,0.43,0.27,0.4,0.21,0.36,0.18,0.33,0.17,0.3,0.13,0.27,0.12,0.27,0.1,0.27,0.1,0.27,0.1,0.21,0.08,0.18
9m TTC,53.85,46.15,46.24,38.64,39.24,32.17,32.57,26.7,26.4,22.12,21.5,18.53,17.47,15.3,13.3,12.72,10.32,10.74,8.36,8.81,6.66,7.65,5.31,6.27,4.19,5.49,3.31,4.75,2.68,4.31,2.15,3.73,1.69,3.04,1.45,2.71,1.22,2.2,0.97,1.88,0.85,1.6,0.73,1.4,0.66,1.22,0.61,1.17,0.57,0.99,0.52,0.94,0.43,0.86,0.36,0.73,0.34,0.63,0.34,0.55,0.25,0.51,0.25,0.48,0.21,0.46,0.19,0.44,0.14,0.41,0.11,0.4,0.11,0.34,0.11,0.31,0.1,0.24,0.1,0.24
10m TTC,54.3,45.7,46.79,39.2,40.0,32.94,33.91,27.63,27.29,23.53,22.36,19.89,18.03,16.77,14.63,13.81,11.32,11.34,9.22,9.49,7.53,8.38,5.89,6.96,4.76,6.08,3.79,5.4,3.24,4.8,2.57,4.05,1.99,3.62,1.62,3.05,1.48,2.74,1.17,2.29,0.96,2.06,0.87,1.69,0.78,1.41,0.74,1.17,0.67,1.05,0.63,0.85,0.53,0.77,0.5,0.71,0.46,0.68,0.36,0.6,0.31,0.56,0.29,0.52,0.24,0.42,0.2,0.41,0.17,0.38,0.17,0.34,0.17,0.34,0.14,0.3,0.14,0.3,0.14,0.28
