,>= +0.00%,<= -0.00%,>= +0.05%,<= -0.05%,>= +0.10%,<= -0.10%,>= +0.15%,<= -0.15%,>= +0.20%,<= -0.20%,>= +0.25%,<= -0.25%,>= +0.30%,<= -0.30%,>= +0.35%,<= -0.35%,>= +0.40%,<= -0.40%,>= +0.45%,<= -0.45%,>= +0.50%,<= -0.50%,>= +0.55%,<= -0.55%,>= +0.60%,<= -0.60%,>= +0.65%,<= -0.65%,>= +0.70%,<= -0.70%,>= +0.75%,<= -0.75%,>= +0.80%,<= -0.80%,>= +0.85%,<= -0.85%,>= +0.90%,<= -0.90%,>= +0.95%,<= -0.95%,>= +1.00%,<= -1.00%,>= +1.05%,<= -1.05%,>= +1.10%,<= -1.10%,>= +1.15%,<= -1.15%,>= +1.20%,<= -1.20%,>= +1.25%,<= -1.25%,>= +1.30%,<= -1.30%,>= +1.35%,<= -1.35%,>= +1.40%,<= -1.40%,>= +1.45%,<= -1.45%,>= +1.50%,<= -1.50%,>= +1.55%,<= -1.55%,>= +1.60%,<= -1.60%,>= +1.65%,<= -1.65%,>= +1.75%,<= -1.75%,>= +1.80%,<= -1.80%,>= +1.85%,<= -1.85%,>= +1.90%,<= -1.90%,>= +1.95%,<= -1.95%,>= +2.00%,<= -2.00%
1m TTC,49.28,50.89,18.28,18.69,6.55,5.98,2.54,2.13,1.14,0.84,0.54,0.34,0.31,0.17,0.18,0.1,0.11,0.06,0.08,0.03,0.06,0.02,0.04,0.01,0.03,0.01,0.02,0.01,0.02,0.01,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2m TTC,48.54,51.54,24.48,26.07,11.51,11.61,5.77,5.43,3.08,2.57,1.72,1.34,1.06,0.74,0.69,0.44,0.45,0.26,0.31,0.18,0.21,0.11,0.14,0.06,0.1,0.04,0.08,0.03,0.06,0.03,0.05,0.02,0.04,0.02,0.03,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3m TTC,48.72,51.32,27.66,29.99,14.95,15.75,8.33,8.09,4.91,4.27,2.96,2.43,1.89,1.47,1.22,0.91,0.85,0.56,0.62,0.36,0.46,0.26,0.34,0.19,0.24,0.14,0.18,0.1,0.14,0.08,0.12,0.06,0.09,0.05,0.07,0.04,0.06,0.04,0.05,0.03,0.04,0.03,0.04,0.02,0.03,0.02,0.03,0.02,0.03,0.01,0.03,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0
4m TTC,48.36,51.67,30.07,32.82,17.68,19.04,10.4,10.49,6.55,5.9,4.2,3.57,2.71,2.21,1.86,1.4,1.31,0.92,0.96,0.59,0.72,0.41,0.54,0.32,0.42,0.22,0.31,0.17,0.25,0.14,0.2,0.12,0.17,0.08,0.13,0.06,0.1,0.05,0.09,0.04,0.08,0.03,0.06,0.03,0.06,0.03,0.05,0.02,0.04,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5m TTC,48.29,51.73,31.65,34.59,19.84,21.49,12.42,12.68,8.01,7.52,5.33,4.67,3.65,2.97,2.52,1.9,1.83,1.3,1.37,0.88,1.02,0.64,0.79,0.45,0.59,0.34,0.48,0.26,0.39,0.21,0.32,0.17,0.25,0.13,0.2,0.11,0.17,0.09,0.15,0.09,0.12,0.07,0.1,0.06,0.08,0.04,0.07,0.04,0.06,0.04,0.05,0.04,0.04,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
6m TTC,48.11,51.91,32.9,36.03,21.47,23.26,13.96,14.63,9.31,9.19,6.33,5.81,4.42,3.82,3.22,2.49,2.36,1.69,1.73,1.19,1.31,0.84,1.02,0.64,0.79,0.51,0.66,0.37,0.5,0.29,0.39,0.23,0.32,0.18,0.25,0.16,0.21,0.13,0.16,0.11,0.13,0.09,0.12,0.08,0.1,0.07,0.09,0.06,0.08,0.05,0.08,0.04,0.07,0.04,0.06,0.04,0.05,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.02
7m TTC,48.04,51.97,33.84,37.16,22.88,25.1,15.31,16.39,10.36,10.62,7.19,6.92,5.14,4.57,3.75,3.16,2.83,2.23,2.15,1.58,1.64,1.12,1.29,0.83,1.02,0.63,0.8,0.5,0.64,0.41,0.53,0.32,0.43,0.25,0.35,0.22,0.29,0.19,0.25,0.17,0.2,0.14,0.17,0.12,0.14,0.11,0.13,0.09,0.11,0.08,0.09,0.07,0.08,0.06,0.07,0.05,0.07,0.04,0.06,0.04,0.05,0.03,0.05,0.03,0.04,0.03,0.04,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.01,0.01
8m TTC,48.07,51.93,34.81,37.84,24.02,26.58,16.46,17.84,11.57,12.02,8.14,8.02,5.9,5.31,4.4,3.75,3.28,2.73,2.48,1.99,1.92,1.45,1.55,1.07,1.22,0.85,0.97,0.67,0.79,0.55,0.65,0.44,0.53,0.37,0.46,0.3,0.38,0.26,0.31,0.22,0.25,0.18,0.21,0.15,0.17,0.14,0.15,0.12,0.13,0.1,0.12,0.08,0.11,0.08,0.09,0.07,0.08,0.06,0.07,0.05,0.06,0.04,0.06,0.04,0.06,0.04,0.05,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.03,0.02
9m TTC,47.98,52.03,35.28,38.64,25.06,27.63,17.58,18.93,12.44,12.8,8.86,8.8,6.6,6.09,4.95,4.33,3.77,3.06,2.89,2.29,2.24,1.69,1.77,1.28,1.43,0.97,1.16,0.78,0.96,0.6,0.81,0.49,0.67,0.42,0.57,0.37,0.48,0.31,0.38,0.27,0.32,0.23,0.27,0.21,0.22,0.18,0.2,0.14,0.17,0.13,0.13,0.11,0.12,0.09,0.11,0.07,0.1,0.07,0.09,0.06,0.08,0.06,0.08,0.06,0.06,0.05,0.06,0.05,0.05,0.04,0.05,0.04,0.05,0.03,0.04,0.03,0.04,0.03,0.03,0.03
10m TTC,48.25,51.76,36.12,39.28,25.99,28.51,18.65,20.02,13.3,13.67,9.81,9.44,7.32,6.62,5.53,4.76,4.25,3.42,3.31,2.58,2.6,1.91,2.06,1.48,1.65,1.16,1.36,0.92,1.13,0.75,0.91,0.6,0.78,0.49,0.66,0.41,0.58,0.36,0.46,0.3,0.39,0.26,0.31,0.23,0.26,0.19,0.23,0.18,0.2,0.16,0.18,0.15,0.16,0.13,0.13,0.12,0.12,0.11,0.11,0.09,0.1,0.08,0.09,0.06,0.08,0.06,0.07,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04
