,>= +0.00%,<= -0.00%,>= +0.05%,<= -0.05%,>= +0.10%,<= -0.10%,>= +0.15%,<= -0.15%,>= +0.20%,<= -0.20%,>= +0.25%,<= -0.25%,>= +0.30%,<= -0.30%,>= +0.35%,<= -0.35%,>= +0.40%,<= -0.40%,>= +0.45%,<= -0.45%,>= +0.50%,<= -0.50%,>= +0.55%,<= -0.55%,>= +0.60%,<= -0.60%,>= +0.65%,<= -0.65%,>= +0.70%,<= -0.70%,>= +0.75%,<= -0.75%,>= +0.80%,<= -0.80%,>= +0.85%,<= -0.85%,>= +0.90%,<= -0.90%,>= +0.95%,<= -0.95%,>= +1.00%,<= -1.00%,>= +1.05%,<= -1.05%,>= +1.10%,<= -1.10%,>= +1.15%,<= -1.15%,>= +1.20%,<= -1.20%,>= +1.25%,<= -1.25%,>= +1.30%,<= -1.30%,>= +1.35%,<= -1.35%,>= +1.40%,<= -1.40%,>= +1.45%,<= -1.45%,>= +1.50%,<= -1.50%,>= +1.55%,<= -1.55%,>= +1.60%,<= -1.60%,>= +1.65%,<= -1.65%,>= +1.75%,<= -1.75%,>= +1.80%,<= -1.80%,>= +1.85%,<= -1.85%,>= +1.90%,<= -1.90%,>= +1.95%,<= -1.95%,>= +2.00%,<= -2.00%
1m TTC,50.42,50.21,10.85,10.8,2.69,2.87,0.88,0.98,0.36,0.39,0.17,0.18,0.09,0.09,0.05,0.05,0.02,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2m TTC,50.57,49.63,17.16,16.73,5.96,5.92,2.33,2.49,1.08,1.21,0.56,0.64,0.3,0.36,0.19,0.21,0.12,0.13,0.08,0.09,0.05,0.07,0.03,0.05,0.02,0.03,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3m TTC,50.45,49.65,21.14,20.57,8.78,8.63,3.99,4.05,1.93,2.14,1.03,1.2,0.59,0.72,0.36,0.44,0.24,0.3,0.15,0.2,0.11,0.15,0.08,0.11,0.06,0.08,0.05,0.06,0.03,0.05,0.03,0.04,0.02,0.03,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4m TTC,50.61,49.45,24.09,23.24,11.06,10.66,5.39,5.47,2.79,3.02,1.61,1.77,0.95,1.12,0.61,0.72,0.4,0.49,0.29,0.34,0.21,0.25,0.15,0.18,0.11,0.14,0.09,0.1,0.07,0.08,0.06,0.07,0.05,0.06,0.04,0.05,0.03,0.04,0.02,0.03,0.02,0.03,0.01,0.03,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0
5m TTC,50.69,49.35,26.25,25.22,13.03,12.5,6.73,6.61,3.66,3.79,2.14,2.33,1.3,1.5,0.85,1.01,0.58,0.7,0.4,0.49,0.29,0.37,0.22,0.27,0.17,0.22,0.13,0.17,0.11,0.13,0.08,0.11,0.07,0.09,0.05,0.07,0.04,0.06,0.03,0.04,0.03,0.04,0.02,0.03,0.02,0.03,0.02,0.03,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
6m TTC,50.73,49.3,28.14,26.91,14.85,14.15,8.03,7.78,4.51,4.6,2.71,2.89,1.69,1.9,1.1,1.27,0.77,0.9,0.54,0.65,0.39,0.48,0.29,0.37,0.22,0.29,0.17,0.22,0.14,0.18,0.11,0.15,0.09,0.12,0.07,0.1,0.05,0.08,0.05,0.07,0.04,0.06,0.03,0.05,0.03,0.04,0.02,0.03,0.02,0.03,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
7m TTC,50.77,49.26,29.54,28.04,16.38,15.5,9.17,8.82,5.37,5.36,3.24,3.4,2.07,2.27,1.36,1.55,0.95,1.08,0.68,0.78,0.51,0.58,0.38,0.45,0.29,0.35,0.23,0.28,0.18,0.22,0.14,0.19,0.12,0.15,0.09,0.13,0.07,0.11,0.06,0.09,0.05,0.07,0.04,0.06,0.04,0.05,0.03,0.04,0.03,0.04,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
8m TTC,50.77,49.26,30.76,29.28,17.75,16.7,10.26,9.82,6.14,6.06,3.83,3.91,2.5,2.6,1.67,1.81,1.19,1.33,0.85,0.96,0.65,0.73,0.49,0.55,0.38,0.43,0.28,0.35,0.22,0.28,0.18,0.22,0.16,0.18,0.13,0.15,0.11,0.13,0.09,0.11,0.07,0.09,0.06,0.08,0.05,0.06,0.04,0.05,0.04,0.05,0.03,0.04,0.03,0.04,0.02,0.03,0.02,0.03,0.01,0.03,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
9m TTC,50.78,49.24,31.72,30.03,18.81,17.72,11.27,10.74,6.92,6.82,4.4,4.45,2.91,3.01,1.99,2.11,1.42,1.57,1.02,1.16,0.76,0.88,0.59,0.67,0.45,0.53,0.36,0.41,0.29,0.33,0.25,0.27,0.21,0.23,0.16,0.19,0.13,0.16,0.11,0.13,0.09,0.11,0.08,0.09,0.07,0.08,0.06,0.07,0.05,0.06,0.04,0.06,0.04,0.05,0.03,0.05,0.03,0.04,0.02,0.04,0.02,0.03,0.02,0.03,0.02,0.03,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.01
10m TTC,50.81,49.21,32.75,30.93,20.11,18.65,12.17,11.55,7.54,7.39,4.89,4.9,3.26,3.34,2.24,2.39,1.62,1.77,1.2,1.34,0.89,1.03,0.69,0.79,0.54,0.61,0.42,0.49,0.35,0.39,0.28,0.32,0.22,0.27,0.19,0.23,0.16,0.19,0.14,0.16,0.11,0.14,0.1,0.12,0.08,0.1,0.07,0.08,0.06,0.07,0.05,0.06,0.04,0.06,0.04,0.05,0.03,0.04,0.03,0.04,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02
