,>= +0.00%,<= -0.00%,>= +0.05%,<= -0.05%,>= +0.10%,<= -0.10%,>= +0.15%,<= -0.15%,>= +0.20%,<= -0.20%,>= +0.25%,<= -0.25%,>= +0.30%,<= -0.30%,>= +0.35%,<= -0.35%,>= +0.40%,<= -0.40%,>= +0.45%,<= -0.45%,>= +0.50%,<= -0.50%,>= +0.55%,<= -0.55%,>= +0.60%,<= -0.60%,>= +0.65%,<= -0.65%,>= +0.70%,<= -0.70%,>= +0.75%,<= -0.75%,>= +0.80%,<= -0.80%,>= +0.85%,<= -0.85%,>= +0.90%,<= -0.90%,>= +0.95%,<= -0.95%,>= +1.00%,<= -1.00%,>= +1.05%,<= -1.05%,>= +1.10%,<= -1.10%,>= +1.15%,<= -1.15%,>= +1.20%,<= -1.20%,>= +1.25%,<= -1.25%,>= +1.30%,<= -1.30%,>= +1.35%,<= -1.35%,>= +1.40%,<= -1.40%,>= +1.45%,<= -1.45%,>= +1.50%,<= -1.50%,>= +1.55%,<= -1.55%,>= +1.60%,<= -1.60%,>= +1.65%,<= -1.65%,>= +1.75%,<= -1.75%,>= +1.80%,<= -1.80%,>= +1.85%,<= -1.85%,>= +1.90%,<= -1.90%,>= +1.95%,<= -1.95%,>= +2.00%,<= -2.00%
1m TTC,52.27,47.76,37.72,33.99,23.92,20.66,12.84,12.9,7.14,8.34,3.57,5.31,1.95,3.58,1.19,2.21,0.61,1.59,0.4,1.2,0.22,0.92,0.16,0.68,0.12,0.38,0.1,0.23,0.06,0.16,0.05,0.12,0.02,0.09,0.02,0.06,0.02,0.05,0.02,0.05,0.02,0.05,0.02,0.05,0.02,0.05,0.02,0.05,0.02,0.05,0.02,0.05,0.01,0.05,0.01,0.04,0.01,0.04,0.01,0.04,0.01,0.04,0.01,0.04,0.01,0.04,0.0,0.04,0.0,0.04,0.0,0.04,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.0
2m TTC,54.49,45.51,42.74,35.27,31.23,26.26,21.03,19.54,13.76,13.84,9.33,10.07,5.72,7.22,3.82,5.42,2.28,4.04,1.45,3.05,1.04,2.33,0.79,1.83,0.6,1.54,0.44,1.23,0.29,0.83,0.28,0.67,0.24,0.57,0.17,0.5,0.12,0.45,0.12,0.34,0.09,0.32,0.09,0.29,0.09,0.28,0.07,0.2,0.05,0.17,0.05,0.17,0.05,0.12,0.05,0.06,0.05,0.06,0.05,0.06,0.04,0.06,0.04,0.06,0.02,0.06,0.01,0.06,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.0,0.01,0.0,0.01
3m TTC,54.87,45.16,45.35,36.7,35.43,29.31,26.05,22.92,18.58,17.09,13.07,13.46,8.97,10.42,5.83,7.75,3.97,5.99,2.87,4.69,2.03,3.93,1.65,2.96,1.3,2.22,0.94,1.8,0.64,1.49,0.49,1.21,0.42,0.86,0.39,0.61,0.34,0.49,0.31,0.42,0.23,0.31,0.22,0.31,0.16,0.26,0.15,0.24,0.12,0.17,0.11,0.15,0.06,0.15,0.05,0.13,0.05,0.13,0.04,0.1,0.02,0.1,0.02,0.1,0.01,0.06,0.01,0.06,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02
4m TTC,54.99,45.01,45.89,37.52,36.31,30.07,29.03,23.8,21.77,18.74,16.38,15.02,11.57,12.36,8.14,9.8,5.86,7.89,4.2,6.61,2.86,4.98,2.2,4.26,1.5,3.53,1.2,2.97,1.03,2.19,0.86,1.89,0.65,1.43,0.62,1.08,0.5,0.92,0.35,0.78,0.35,0.64,0.35,0.57,0.29,0.48,0.26,0.4,0.18,0.37,0.13,0.24,0.13,0.24,0.13,0.18,0.12,0.16,0.12,0.16,0.11,0.15,0.09,0.07,0.09,0.07,0.09,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.06,0.01,0.06,0.01,0.06,0.01
5m TTC,54.56,45.44,45.99,37.87,38.4,30.87,30.36,25.36,23.36,20.05,18.45,17.07,13.34,13.93,10.13,10.89,7.17,9.11,5.12,7.72,3.96,6.27,2.96,5.25,2.1,4.52,1.59,3.71,1.34,3.36,1.11,2.92,0.89,2.41,0.71,2.03,0.62,1.69,0.53,1.51,0.45,1.21,0.29,1.03,0.24,0.86,0.22,0.68,0.2,0.65,0.16,0.62,0.16,0.57,0.15,0.46,0.12,0.38,0.11,0.34,0.11,0.33,0.09,0.29,0.07,0.27,0.07,0.21,0.07,0.09,0.07,0.09,0.07,0.07,0.06,0.07,0.06,0.07,0.06,0.07
6m TTC,54.77,45.23,47.44,38.05,39.79,31.92,32.51,26.62,25.58,21.91,19.93,18.0,15.55,15.0,12.28,12.44,9.27,10.37,7.05,8.81,5.29,7.56,3.89,6.19,2.82,5.27,2.2,4.58,1.54,3.85,1.14,3.31,0.95,2.96,0.77,2.65,0.72,2.15,0.68,1.77,0.57,1.58,0.46,1.39,0.4,1.27,0.32,1.03,0.28,0.94,0.27,0.78,0.17,0.57,0.13,0.45,0.12,0.38,0.11,0.33,0.11,0.32,0.11,0.31,0.11,0.31,0.09,0.29,0.07,0.28,0.07,0.28,0.06,0.28,0.06,0.27,0.06,0.26,0.06,0.26
7m TTC,55.14,44.86,48.34,38.94,41.08,32.54,33.76,27.62,27.57,22.68,20.81,18.96,16.88,15.83,13.49,13.27,10.51,11.31,8.43,9.62,6.5,8.64,5.19,6.96,4.28,5.88,3.35,4.86,2.36,4.34,1.77,3.82,1.25,3.32,1.09,2.92,0.94,2.6,0.76,2.37,0.66,2.05,0.55,1.81,0.49,1.65,0.38,1.39,0.28,1.16,0.28,0.93,0.24,0.82,0.24,0.79,0.2,0.7,0.2,0.62,0.18,0.62,0.17,0.57,0.15,0.53,0.13,0.5,0.11,0.37,0.1,0.34,0.09,0.28,0.07,0.28,0.07,0.27,0.07,0.26
8m TTC,54.87,45.14,48.0,39.27,41.48,33.89,34.92,29.14,28.71,24.54,23.63,20.67,18.24,17.29,14.89,14.62,11.66,12.3,9.53,10.36,7.28,8.78,5.84,7.64,4.67,6.65,3.58,5.51,2.92,4.7,2.22,4.08,1.82,3.74,1.58,3.23,1.41,2.72,1.08,2.54,0.93,2.16,0.77,2.0,0.67,1.8,0.56,1.65,0.44,1.48,0.38,1.23,0.31,1.09,0.24,0.92,0.22,0.81,0.22,0.72,0.21,0.62,0.18,0.56,0.17,0.42,0.15,0.37,0.11,0.31,0.1,0.28,0.1,0.28,0.1,0.28,0.1,0.27,0.1,0.27
9m TTC,54.89,45.12,48.25,39.77,42.54,34.53,36.1,29.35,30.54,25.13,24.92,21.55,19.76,18.57,16.02,15.96,13.16,13.33,10.79,11.44,8.49,9.49,6.72,8.08,5.34,6.63,4.2,5.91,3.42,5.2,2.9,4.18,2.35,3.74,1.87,3.26,1.54,2.86,1.39,2.52,1.21,2.32,1.04,2.04,0.84,1.83,0.62,1.69,0.43,1.61,0.38,1.47,0.35,1.33,0.32,1.15,0.29,0.97,0.22,0.95,0.21,0.72,0.2,0.67,0.2,0.6,0.18,0.57,0.13,0.53,0.13,0.51,0.1,0.42,0.09,0.35,0.09,0.32,0.09,0.32
10m TTC,54.23,45.77,48.64,40.57,42.31,35.22,36.79,30.41,32.03,25.64,27.27,21.93,22.17,18.99,17.76,16.03,14.33,13.93,11.42,11.69,8.94,10.05,7.43,8.5,5.97,7.71,4.43,6.49,3.69,5.53,2.97,4.83,2.59,4.23,2.21,3.82,1.81,3.31,1.61,2.86,1.34,2.53,0.95,2.17,0.82,1.91,0.78,1.7,0.67,1.56,0.56,1.5,0.54,1.34,0.39,1.14,0.35,1.06,0.32,0.97,0.31,0.87,0.28,0.84,0.24,0.72,0.17,0.67,0.12,0.54,0.06,0.51,0.06,0.5,0.04,0.43,0.04,0.4,0.04,0.4
