,>= +0.00%,<= -0.00%,>= +0.05%,<= -0.05%,>= +0.10%,<= -0.10%,>= +0.15%,<= -0.15%,>= +0.20%,<= -0.20%,>= +0.25%,<= -0.25%,>= +0.30%,<= -0.30%,>= +0.35%,<= -0.35%,>= +0.40%,<= -0.40%,>= +0.45%,<= -0.45%,>= +0.50%,<= -0.50%,>= +0.55%,<= -0.55%,>= +0.60%,<= -0.60%,>= +0.65%,<= -0.65%,>= +0.70%,<= -0.70%,>= +0.75%,<= -0.75%,>= +0.80%,<= -0.80%,>= +0.85%,<= -0.85%,>= +0.90%,<= -0.90%,>= +0.95%,<= -0.95%,>= +1.00%,<= -1.00%,>= +1.05%,<= -1.05%,>= +1.10%,<= -1.10%,>= +1.15%,<= -1.15%,>= +1.20%,<= -1.20%,>= +1.25%,<= -1.25%,>= +1.30%,<= -1.30%,>= +1.35%,<= -1.35%,>= +1.40%,<= -1.40%,>= +1.45%,<= -1.45%,>= +1.50%,<= -1.50%,>= +1.55%,<= -1.55%,>= +1.60%,<= -1.60%,>= +1.65%,<= -1.65%,>= +1.75%,<= -1.75%,>= +1.80%,<= -1.80%,>= +1.85%,<= -1.85%,>= +1.90%,<= -1.90%,>= +1.95%,<= -1.95%,>= +2.00%,<= -2.00%
1m TTC,47.58,52.53,24.4,25.82,10.96,10.09,5.23,4.05,2.6,1.76,1.39,0.94,0.85,0.5,0.5,0.26,0.33,0.2,0.25,0.14,0.17,0.09,0.12,0.04,0.1,0.03,0.07,0.03,0.05,0.03,0.03,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2m TTC,48.15,51.87,29.47,32.01,16.97,17.35,9.78,9.24,5.96,5.05,3.59,2.77,2.19,1.58,1.56,1.01,0.99,0.63,0.65,0.43,0.49,0.27,0.38,0.2,0.3,0.14,0.23,0.1,0.16,0.06,0.12,0.04,0.09,0.04,0.06,0.03,0.05,0.02,0.04,0.02,0.04,0.02,0.04,0.02,0.03,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3m TTC,47.57,52.46,32.1,35.22,20.77,21.97,12.96,13.14,8.38,7.84,5.58,4.83,3.68,2.99,2.6,1.99,1.93,1.29,1.4,0.85,1.0,0.56,0.76,0.41,0.57,0.29,0.48,0.22,0.36,0.15,0.29,0.12,0.25,0.11,0.21,0.09,0.16,0.08,0.13,0.03,0.11,0.03,0.1,0.02,0.09,0.02,0.07,0.02,0.06,0.02,0.05,0.02,0.04,0.02,0.04,0.01,0.03,0.01,0.03,0.01,0.03,0.01,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.01,0.0
4m TTC,47.99,52.03,34.03,37.44,23.52,24.64,15.5,15.76,10.52,9.98,7.35,6.33,5.18,4.32,3.69,2.89,2.82,1.89,2.11,1.3,1.55,0.86,1.14,0.64,0.84,0.51,0.71,0.37,0.54,0.29,0.46,0.24,0.39,0.19,0.32,0.16,0.28,0.14,0.23,0.11,0.19,0.09,0.16,0.09,0.15,0.08,0.12,0.07,0.1,0.06,0.09,0.05,0.07,0.04,0.07,0.03,0.06,0.02,0.05,0.01,0.05,0.01,0.05,0.01,0.04,0.01,0.04,0.01,0.03,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01
5m TTC,48.19,51.84,35.38,38.36,24.93,27.07,17.17,18.25,11.99,12.02,8.62,8.01,6.35,5.39,4.59,3.75,3.35,2.54,2.58,1.89,2.05,1.34,1.57,1.03,1.24,0.78,1.02,0.57,0.85,0.41,0.72,0.34,0.55,0.28,0.48,0.24,0.41,0.21,0.34,0.18,0.29,0.16,0.25,0.12,0.19,0.1,0.17,0.09,0.15,0.07,0.14,0.07,0.12,0.06,0.12,0.06,0.1,0.04,0.09,0.02,0.08,0.02,0.08,0.02,0.06,0.02,0.06,0.02,0.06,0.02,0.05,0.02,0.05,0.02,0.04,0.02,0.04,0.01,0.04,0.01
6m TTC,48.29,51.73,36.3,39.64,26.49,29.25,19.25,20.64,13.88,14.2,9.95,9.76,7.47,6.73,5.67,4.73,4.34,3.38,3.35,2.39,2.65,1.72,2.11,1.29,1.7,1.0,1.37,0.82,1.11,0.61,0.95,0.51,0.78,0.39,0.66,0.32,0.53,0.25,0.45,0.24,0.38,0.21,0.31,0.18,0.28,0.15,0.25,0.13,0.22,0.12,0.19,0.11,0.18,0.09,0.16,0.08,0.14,0.08,0.13,0.07,0.11,0.06,0.1,0.05,0.08,0.04,0.08,0.03,0.05,0.03,0.05,0.03,0.05,0.03,0.03,0.03,0.03,0.02,0.03,0.02
7m TTC,48.03,51.99,37.26,41.16,28.32,30.93,20.91,22.62,15.27,16.02,11.04,11.26,8.32,7.84,6.59,5.44,5.04,3.86,3.98,2.93,3.14,2.27,2.53,1.74,2.1,1.38,1.75,1.04,1.42,0.79,1.19,0.65,0.98,0.51,0.85,0.44,0.71,0.38,0.61,0.31,0.52,0.25,0.47,0.22,0.41,0.2,0.35,0.19,0.3,0.18,0.26,0.16,0.21,0.12,0.19,0.11,0.17,0.1,0.14,0.09,0.12,0.08,0.1,0.07,0.09,0.06,0.09,0.06,0.08,0.04,0.08,0.04,0.07,0.04,0.07,0.03,0.07,0.02,0.07,0.02
8m TTC,48.18,51.83,37.89,41.8,29.31,32.07,22.47,23.78,16.85,17.59,12.62,12.41,9.55,8.82,7.34,6.35,5.87,4.62,4.57,3.57,3.53,2.69,2.87,2.05,2.33,1.58,1.96,1.22,1.56,0.97,1.35,0.77,1.09,0.62,0.95,0.5,0.81,0.46,0.71,0.42,0.62,0.34,0.53,0.3,0.46,0.24,0.4,0.22,0.35,0.18,0.31,0.17,0.26,0.14,0.22,0.12,0.18,0.11,0.16,0.1,0.15,0.1,0.14,0.09,0.14,0.07,0.12,0.05,0.11,0.05,0.09,0.04,0.08,0.03,0.06,0.03,0.05,0.03,0.04,0.03
9m TTC,47.99,52.01,38.71,42.19,30.24,32.84,23.25,24.93,17.81,18.6,13.63,13.67,10.75,10.04,8.34,7.13,6.41,5.32,5.07,3.89,4.07,2.99,3.27,2.35,2.63,1.81,2.22,1.39,1.76,1.16,1.51,0.97,1.3,0.81,1.14,0.67,1.0,0.55,0.87,0.49,0.76,0.43,0.71,0.31,0.6,0.29,0.51,0.25,0.43,0.23,0.33,0.2,0.28,0.18,0.23,0.15,0.21,0.15,0.19,0.12,0.18,0.11,0.15,0.09,0.14,0.08,0.13,0.06,0.09,0.04,0.08,0.04,0.06,0.04,0.06,0.04,0.06,0.04,0.06,0.04
10m TTC,48.22,51.79,38.94,42.46,30.94,33.67,24.13,25.88,18.78,19.6,14.78,14.54,11.42,10.91,8.86,8.14,7.11,6.03,5.78,4.52,4.69,3.39,3.75,2.65,3.12,2.08,2.55,1.71,2.17,1.37,1.88,1.14,1.59,0.97,1.35,0.79,1.14,0.63,0.99,0.54,0.89,0.44,0.76,0.38,0.63,0.33,0.52,0.28,0.48,0.25,0.35,0.19,0.32,0.18,0.31,0.16,0.26,0.14,0.24,0.11,0.2,0.1,0.19,0.09,0.18,0.09,0.17,0.07,0.14,0.07,0.13,0.06,0.12,0.05,0.12,0.05,0.12,0.05,0.11,0.05
11m TTC,48.03,51.98,39.44,43.45,31.5,34.56,25.14,26.89,19.65,20.65,15.62,15.56,12.22,11.8,9.58,8.95,7.64,6.71,6.23,5.07,5.16,3.99,4.25,3.14,3.47,2.48,2.86,2.02,2.48,1.68,2.12,1.39,1.81,1.11,1.51,0.93,1.26,0.75,1.12,0.67,0.99,0.59,0.88,0.51,0.75,0.41,0.64,0.37,0.54,0.34,0.45,0.29,0.38,0.25,0.35,0.21,0.31,0.18,0.26,0.16,0.23,0.14,0.21,0.13,0.18,0.12,0.17,0.11,0.14,0.1,0.12,0.09,0.11,0.09,0.1,0.08,0.1,0.07,0.1,0.06
12m TTC,48.2,51.8,39.66,43.49,32.08,35.17,25.87,27.88,20.43,21.49,16.07,16.36,13.08,12.32,10.52,9.37,8.57,7.27,6.85,5.68,5.59,4.44,4.65,3.5,3.87,2.82,3.24,2.29,2.72,1.84,2.28,1.5,1.95,1.25,1.68,1.06,1.42,0.9,1.19,0.75,1.04,0.64,0.91,0.58,0.8,0.5,0.7,0.44,0.62,0.41,0.53,0.35,0.46,0.29,0.4,0.28,0.35,0.25,0.3,0.23,0.27,0.2,0.25,0.18,0.21,0.14,0.2,0.11,0.15,0.09,0.14,0.09,0.14,0.09,0.13,0.08,0.13,0.07,0.12,0.06
13m TTC,47.65,52.36,39.74,44.21,32.71,36.06,26.52,28.6,21.15,22.21,16.86,16.99,13.76,12.86,11.11,9.81,9.08,7.72,7.46,6.25,6.08,4.96,5.09,3.86,4.3,3.12,3.53,2.54,3.0,2.11,2.58,1.65,2.23,1.41,1.9,1.21,1.61,1.03,1.4,0.87,1.21,0.74,1.08,0.66,0.96,0.59,0.81,0.52,0.75,0.45,0.64,0.41,0.56,0.36,0.48,0.33,0.42,0.29,0.38,0.26,0.34,0.21,0.32,0.17,0.26,0.16,0.22,0.14,0.17,0.13,0.14,0.12,0.12,0.1,0.12,0.09,0.12,0.08,0.11,0.08
14m TTC,47.66,52.35,40.04,44.47,33.02,36.92,26.88,29.67,21.83,23.42,17.69,18.14,14.17,14.07,11.71,10.69,9.73,8.37,7.97,6.53,6.58,5.23,5.56,4.24,4.68,3.46,3.95,2.71,3.32,2.22,2.94,1.83,2.51,1.53,2.11,1.27,1.8,1.06,1.56,0.97,1.34,0.85,1.19,0.7,1.04,0.63,0.91,0.55,0.83,0.5,0.71,0.4,0.59,0.34,0.5,0.31,0.44,0.28,0.42,0.24,0.38,0.2,0.37,0.17,0.33,0.15,0.31,0.15,0.21,0.14,0.2,0.12,0.18,0.1,0.16,0.1,0.15,0.1,0.14,0.09
15m TTC,47.63,52.38,40.13,44.78,33.12,36.85,27.31,29.79,22.53,23.98,18.07,18.7,14.93,14.5,12.3,11.3,10.19,8.87,8.45,7.15,6.86,5.78,5.84,4.69,5.05,3.81,4.2,3.09,3.58,2.46,3.08,2.08,2.61,1.7,2.31,1.4,2.0,1.21,1.68,1.03,1.47,0.91,1.28,0.77,1.15,0.67,1.03,0.6,0.93,0.52,0.82,0.48,0.71,0.42,0.66,0.37,0.57,0.34,0.49,0.3,0.44,0.24,0.41,0.22,0.36,0.21,0.3,0.18,0.25,0.15,0.23,0.15,0.2,0.14,0.17,0.13,0.16,0.13,0.15,0.11
