,>= +0.00%,<= -0.00%,>= +0.05%,<= -0.05%,>= +0.10%,<= -0.10%,>= +0.15%,<= -0.15%,>= +0.20%,<= -0.20%,>= +0.25%,<= -0.25%,>= +0.30%,<= -0.30%,>= +0.35%,<= -0.35%,>= +0.40%,<= -0.40%,>= +0.45%,<= -0.45%,>= +0.50%,<= -0.50%,>= +0.55%,<= -0.55%,>= +0.60%,<= -0.60%,>= +0.65%,<= -0.65%,>= +0.70%,<= -0.70%,>= +0.75%,<= -0.75%,>= +0.80%,<= -0.80%,>= +0.85%,<= -0.85%,>= +0.90%,<= -0.90%,>= +0.95%,<= -0.95%,>= +1.00%,<= -1.00%,>= +1.05%,<= -1.05%,>= +1.10%,<= -1.10%,>= +1.15%,<= -1.15%,>= +1.20%,<= -1.20%,>= +1.25%,<= -1.25%,>= +1.30%,<= -1.30%,>= +1.35%,<= -1.35%,>= +1.40%,<= -1.40%,>= +1.45%,<= -1.45%,>= +1.50%,<= -1.50%,>= +1.55%,<= -1.55%,>= +1.60%,<= -1.60%,>= +1.65%,<= -1.65%,>= +1.75%,<= -1.75%,>= +1.80%,<= -1.80%,>= +1.85%,<= -1.85%,>= +1.90%,<= -1.90%,>= +1.95%,<= -1.95%,>= +2.00%,<= -2.00%
1m TTC,51.62,48.39,37.06,34.63,23.13,23.8,12.89,15.05,7.03,8.79,3.77,5.93,1.97,4.17,1.04,3.0,0.77,1.73,0.43,1.11,0.33,0.7,0.27,0.43,0.21,0.22,0.19,0.15,0.18,0.06,0.1,0.03,0.1,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.01,0.03,0.01,0.03,0.01,0.03,0.01,0.03,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2m TTC,50.55,49.46,39.77,38.94,29.47,29.79,20.59,21.37,14.03,15.45,9.15,11.26,6.47,7.95,4.37,5.93,3.15,4.38,2.06,3.17,1.54,2.59,0.93,2.03,0.7,1.76,0.53,1.39,0.49,1.11,0.44,1.01,0.4,0.8,0.28,0.67,0.25,0.59,0.25,0.52,0.24,0.49,0.22,0.4,0.21,0.36,0.21,0.28,0.13,0.25,0.13,0.25,0.13,0.22,0.13,0.21,0.12,0.19,0.12,0.13,0.1,0.13,0.1,0.13,0.0,0.13,0.0,0.12,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
3m TTC,52.09,47.91,43.51,38.23,34.29,29.92,25.32,22.7,18.35,17.8,12.79,13.54,8.94,10.43,6.22,8.08,4.32,6.14,3.48,5.09,2.49,4.0,1.91,3.43,1.66,2.59,1.42,2.07,0.77,1.51,0.59,1.2,0.5,1.07,0.41,0.89,0.31,0.55,0.28,0.4,0.21,0.31,0.19,0.31,0.19,0.27,0.16,0.27,0.15,0.25,0.15,0.21,0.13,0.18,0.13,0.18,0.13,0.18,0.13,0.16,0.1,0.13,0.1,0.13,0.1,0.12,0.1,0.12,0.1,0.12,0.1,0.12,0.1,0.12,0.1,0.12,0.1,0.06,0.07,0.03
4m TTC,53.47,46.59,45.54,38.3,36.3,31.8,27.39,25.23,20.6,20.16,15.27,16.21,11.32,12.99,7.96,10.71,5.95,8.57,4.31,6.85,3.33,5.51,2.69,4.31,1.97,3.33,1.67,2.87,1.05,2.38,0.77,2.01,0.65,1.57,0.55,1.17,0.44,0.96,0.41,0.83,0.3,0.64,0.3,0.5,0.27,0.44,0.19,0.43,0.18,0.38,0.18,0.36,0.15,0.31,0.15,0.27,0.15,0.24,0.12,0.22,0.12,0.22,0.12,0.22,0.1,0.21,0.1,0.21,0.07,0.18,0.07,0.13,0.07,0.13,0.07,0.13,0.07,0.13,0.07,0.13
5m TTC,53.68,46.32,45.79,39.28,37.18,32.41,29.54,25.97,23.0,21.86,18.13,18.23,13.96,15.11,10.12,12.22,7.59,10.0,5.74,8.1,4.37,6.48,3.26,5.31,2.53,4.31,2.22,3.49,1.72,3.06,1.21,2.62,0.98,2.1,0.81,1.58,0.75,1.33,0.64,1.07,0.55,0.86,0.44,0.78,0.41,0.67,0.4,0.55,0.31,0.47,0.19,0.41,0.15,0.33,0.13,0.28,0.13,0.25,0.13,0.24,0.13,0.18,0.12,0.18,0.12,0.18,0.09,0.15,0.09,0.13,0.09,0.13,0.09,0.13,0.07,0.12,0.07,0.12,0.07,0.12
6m TTC,52.63,47.37,45.6,40.22,38.18,33.96,31.3,28.13,24.6,23.41,19.58,19.88,15.72,16.62,12.34,13.96,9.62,11.48,6.94,9.93,5.51,8.38,4.1,7.0,3.14,6.11,2.52,4.99,2.01,3.92,1.64,3.33,1.45,2.75,1.21,2.55,0.96,2.23,0.8,1.66,0.58,1.54,0.49,1.3,0.49,0.99,0.38,0.83,0.33,0.74,0.25,0.68,0.24,0.64,0.21,0.61,0.21,0.59,0.15,0.52,0.12,0.47,0.1,0.44,0.07,0.33,0.07,0.24,0.07,0.19,0.07,0.19,0.07,0.15,0.07,0.15,0.07,0.13,0.07,0.12
7m TTC,53.32,46.68,46.44,41.11,39.35,35.16,33.43,29.84,26.92,25.11,21.37,20.57,16.75,17.7,13.56,15.17,10.77,12.61,8.66,10.8,6.76,9.15,4.99,8.24,4.07,7.33,3.32,6.45,2.35,5.14,1.92,4.06,1.64,3.45,1.41,3.09,1.21,2.65,1.12,2.47,0.78,2.23,0.7,1.91,0.56,1.76,0.49,1.33,0.47,1.17,0.37,0.96,0.33,0.8,0.31,0.67,0.28,0.62,0.25,0.52,0.22,0.43,0.21,0.43,0.19,0.43,0.18,0.41,0.13,0.36,0.09,0.3,0.07,0.21,0.07,0.19,0.07,0.13,0.07,0.1
8m TTC,52.48,47.52,46.66,41.2,39.71,35.84,33.21,30.62,27.85,26.88,23.12,22.55,18.68,19.27,15.63,15.84,12.12,13.32,9.03,11.69,7.21,10.3,6.16,9.09,5.42,7.8,4.63,6.62,3.63,5.68,2.78,4.77,2.26,3.8,1.76,3.26,1.54,2.92,1.23,2.43,1.07,2.04,0.96,1.88,0.87,1.69,0.61,1.35,0.47,1.29,0.41,1.21,0.41,1.11,0.38,1.05,0.3,0.93,0.28,0.89,0.25,0.84,0.22,0.78,0.16,0.71,0.15,0.68,0.13,0.62,0.12,0.61,0.1,0.61,0.1,0.61,0.1,0.41,0.1,0.41
9m TTC,53.49,46.51,47.11,41.08,40.42,36.05,33.52,31.45,28.33,27.53,23.55,23.15,19.27,19.34,16.37,16.18,13.39,13.96,10.29,11.97,8.57,10.37,7.38,9.56,6.13,8.14,4.94,7.03,3.82,6.11,2.96,5.28,2.28,4.87,1.98,4.22,1.67,3.82,1.48,3.43,1.35,3.14,1.11,2.77,0.95,2.22,0.78,1.88,0.7,1.63,0.67,1.51,0.56,1.41,0.49,1.27,0.36,1.17,0.36,1.12,0.3,0.98,0.24,0.96,0.15,0.81,0.15,0.75,0.07,0.56,0.07,0.52,0.06,0.49,0.06,0.47,0.03,0.47,0.01,0.44
10m TTC,52.75,47.25,46.32,41.78,40.94,36.5,34.72,31.11,29.69,27.02,25.48,23.74,21.37,20.88,17.77,17.55,14.47,15.41,11.85,13.6,9.93,11.25,8.04,9.97,6.59,8.63,5.18,7.4,4.5,6.48,3.98,5.67,2.97,5.06,2.41,4.22,2.03,3.67,1.7,3.24,1.47,3.05,1.26,2.89,1.11,2.75,1.05,2.43,0.77,2.34,0.73,2.03,0.71,1.82,0.67,1.49,0.52,1.32,0.47,1.08,0.43,1.05,0.33,0.89,0.3,0.89,0.25,0.84,0.21,0.8,0.18,0.78,0.16,0.71,0.07,0.67,0.06,0.61,0.03,0.56
