,>= +0.00%,<= -0.00%,>= +0.05%,<= -0.05%,>= +0.10%,<= -0.10%,>= +0.15%,<= -0.15%,>= +0.20%,<= -0.20%,>= +0.25%,<= -0.25%,>= +0.30%,<= -0.30%,>= +0.35%,<= -0.35%,>= +0.40%,<= -0.40%,>= +0.45%,<= -0.45%,>= +0.50%,<= -0.50%,>= +0.55%,<= -0.55%,>= +0.60%,<= -0.60%,>= +0.65%,<= -0.65%,>= +0.70%,<= -0.70%,>= +0.75%,<= -0.75%,>= +0.80%,<= -0.80%,>= +0.85%,<= -0.85%,>= +0.90%,<= -0.90%,>= +0.95%,<= -0.95%,>= +1.00%,<= -1.00%,>= +1.05%,<= -1.05%,>= +1.10%,<= -1.10%,>= +1.15%,<= -1.15%,>= +1.20%,<= -1.20%,>= +1.25%,<= -1.25%,>= +1.30%,<= -1.30%,>= +1.35%,<= -1.35%,>= +1.40%,<= -1.40%,>= +1.45%,<= -1.45%,>= +1.50%,<= -1.50%,>= +1.55%,<= -1.55%,>= +1.60%,<= -1.60%,>= +1.65%,<= -1.65%,>= +1.75%,<= -1.75%,>= +1.80%,<= -1.80%,>= +1.85%,<= -1.85%,>= +1.90%,<= -1.90%,>= +1.95%,<= -1.95%,>= +2.00%,<= -2.00%
1m TTC,51.44,48.7,19.99,18.49,6.61,6.75,2.27,2.71,0.91,1.24,0.44,0.66,0.22,0.38,0.16,0.22,0.09,0.12,0.05,0.08,0.03,0.05,0.02,0.03,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2m TTC,52.47,47.6,27.18,24.19,12.55,11.54,5.79,5.91,2.76,3.19,1.35,1.88,0.73,1.19,0.43,0.76,0.27,0.47,0.19,0.32,0.12,0.22,0.09,0.17,0.06,0.13,0.04,0.1,0.04,0.07,0.03,0.05,0.03,0.05,0.02,0.03,0.02,0.03,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3m TTC,52.64,47.39,30.96,27.54,16.37,14.88,8.51,8.36,4.52,4.99,2.58,3.12,1.47,1.98,0.89,1.33,0.58,0.97,0.38,0.67,0.25,0.5,0.17,0.35,0.13,0.26,0.1,0.19,0.07,0.16,0.06,0.13,0.05,0.11,0.04,0.09,0.04,0.06,0.03,0.05,0.03,0.04,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4m TTC,52.26,47.76,33.41,29.71,19.43,17.76,10.91,10.6,6.27,6.6,3.69,4.39,2.29,2.92,1.41,1.97,0.9,1.46,0.59,1.1,0.4,0.78,0.29,0.59,0.21,0.44,0.16,0.34,0.12,0.27,0.1,0.2,0.08,0.17,0.07,0.14,0.05,0.11,0.04,0.08,0.04,0.07,0.03,0.05,0.03,0.04,0.03,0.04,0.02,0.03,0.02,0.03,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0
5m TTC,52.06,47.96,35.08,31.47,21.86,19.65,13.0,12.59,7.77,7.92,4.69,5.33,2.98,3.64,1.94,2.59,1.23,1.9,0.87,1.4,0.62,1.08,0.48,0.84,0.33,0.65,0.25,0.49,0.19,0.4,0.15,0.3,0.13,0.24,0.11,0.2,0.09,0.16,0.08,0.14,0.06,0.11,0.05,0.08,0.04,0.07,0.03,0.07,0.03,0.06,0.02,0.06,0.02,0.04,0.02,0.04,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
6m TTC,52.48,47.54,36.69,32.45,23.85,21.15,14.91,13.9,9.27,9.22,5.82,6.39,3.79,4.43,2.5,3.22,1.66,2.36,1.14,1.79,0.81,1.41,0.58,1.1,0.44,0.9,0.32,0.68,0.26,0.54,0.22,0.44,0.18,0.36,0.15,0.29,0.13,0.25,0.11,0.22,0.1,0.16,0.08,0.14,0.07,0.11,0.05,0.09,0.04,0.08,0.03,0.08,0.03,0.07,0.02,0.06,0.02,0.05,0.02,0.05,0.02,0.04,0.02,0.04,0.02,0.03,0.02,0.03,0.01,0.03,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02
7m TTC,52.65,47.36,38.17,33.28,25.55,22.5,16.64,15.12,10.58,10.3,6.85,7.17,4.44,5.17,2.99,3.79,2.05,2.84,1.48,2.23,1.08,1.72,0.8,1.34,0.61,1.07,0.47,0.84,0.36,0.71,0.29,0.58,0.24,0.48,0.19,0.39,0.15,0.32,0.13,0.28,0.11,0.24,0.1,0.21,0.08,0.16,0.07,0.14,0.05,0.11,0.05,0.09,0.04,0.09,0.04,0.09,0.03,0.07,0.03,0.07,0.03,0.06,0.03,0.05,0.02,0.04,0.02,0.04,0.02,0.03,0.02,0.03,0.01,0.02,0.01,0.02,0.01,0.02,0.0,0.01
8m TTC,52.73,47.28,38.9,34.06,27.34,23.57,18.27,16.28,11.94,11.39,7.84,7.99,5.24,5.81,3.62,4.42,2.47,3.36,1.75,2.57,1.34,1.98,1.03,1.58,0.76,1.25,0.58,1.02,0.45,0.86,0.37,0.71,0.31,0.57,0.25,0.47,0.21,0.38,0.17,0.31,0.15,0.27,0.13,0.23,0.1,0.2,0.09,0.18,0.07,0.16,0.07,0.14,0.06,0.12,0.05,0.11,0.04,0.08,0.04,0.08,0.04,0.07,0.03,0.07,0.03,0.06,0.03,0.05,0.02,0.04,0.02,0.04,0.02,0.03,0.01,0.03,0.01,0.02,0.01,0.02
9m TTC,52.58,47.44,39.79,34.83,28.5,24.76,19.55,17.29,13.16,12.3,8.87,8.87,6.01,6.54,4.15,4.87,2.89,3.74,2.13,2.93,1.57,2.28,1.17,1.81,0.93,1.44,0.73,1.17,0.56,0.94,0.45,0.76,0.36,0.63,0.29,0.54,0.25,0.44,0.21,0.37,0.17,0.33,0.15,0.28,0.13,0.25,0.12,0.22,0.1,0.19,0.09,0.16,0.08,0.15,0.07,0.13,0.06,0.12,0.05,0.11,0.04,0.1,0.04,0.09,0.04,0.09,0.03,0.06,0.02,0.06,0.02,0.04,0.02,0.04,0.02,0.03,0.01,0.03,0.01,0.03
10m TTC,52.43,47.58,40.39,35.49,29.55,25.59,20.58,18.26,14.27,13.09,9.68,9.66,6.64,7.17,4.62,5.35,3.28,4.12,2.46,3.24,1.81,2.57,1.33,2.09,1.03,1.67,0.84,1.36,0.67,1.13,0.57,0.92,0.47,0.77,0.39,0.67,0.32,0.57,0.26,0.47,0.21,0.4,0.18,0.35,0.16,0.31,0.14,0.26,0.12,0.23,0.11,0.2,0.09,0.18,0.08,0.15,0.07,0.13,0.05,0.12,0.04,0.11,0.04,0.09,0.04,0.08,0.03,0.08,0.03,0.05,0.02,0.05,0.02,0.04,0.02,0.04,0.02,0.04,0.01,0.03
