,>= +0.00%,<= -0.00%,>= +0.05%,<= -0.05%,>= +0.10%,<= -0.10%,>= +0.15%,<= -0.15%,>= +0.20%,<= -0.20%,>= +0.25%,<= -0.25%,>= +0.30%,<= -0.30%,>= +0.35%,<= -0.35%,>= +0.40%,<= -0.40%,>= +0.45%,<= -0.45%,>= +0.50%,<= -0.50%,>= +0.55%,<= -0.55%,>= +0.60%,<= -0.60%,>= +0.65%,<= -0.65%,>= +0.70%,<= -0.70%,>= +0.75%,<= -0.75%,>= +0.80%,<= -0.80%,>= +0.85%,<= -0.85%,>= +0.90%,<= -0.90%,>= +0.95%,<= -0.95%,>= +1.00%,<= -1.00%,>= +1.05%,<= -1.05%,>= +1.10%,<= -1.10%,>= +1.15%,<= -1.15%,>= +1.20%,<= -1.20%,>= +1.25%,<= -1.25%,>= +1.30%,<= -1.30%,>= +1.35%,<= -1.35%,>= +1.40%,<= -1.40%,>= +1.45%,<= -1.45%,>= +1.50%,<= -1.50%,>= +1.55%,<= -1.55%,>= +1.60%,<= -1.60%,>= +1.65%,<= -1.65%,>= +1.75%,<= -1.75%,>= +1.80%,<= -1.80%,>= +1.85%,<= -1.85%,>= +1.90%,<= -1.90%,>= +1.95%,<= -1.95%,>= +2.00%,<= -2.00%
1m TTC,53.64,46.37,38.87,33.05,23.48,21.09,13.13,12.62,6.79,8.27,3.94,5.39,2.11,3.28,1.43,2.63,1.07,1.85,0.53,1.27,0.38,1.04,0.28,0.88,0.24,0.68,0.2,0.51,0.11,0.27,0.08,0.19,0.07,0.19,0.05,0.16,0.05,0.07,0.05,0.07,0.05,0.03,0.05,0.03,0.05,0.03,0.05,0.03,0.05,0.03,0.05,0.03,0.05,0.03,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2m TTC,52.25,47.75,41.96,36.3,31.08,26.84,22.01,19.95,14.24,14.46,9.31,9.81,6.36,6.71,4.24,4.78,2.91,3.91,1.96,2.86,1.38,2.3,1.04,1.71,0.84,1.27,0.61,1.06,0.43,0.81,0.32,0.6,0.22,0.55,0.16,0.49,0.16,0.43,0.09,0.41,0.09,0.35,0.08,0.35,0.08,0.28,0.08,0.28,0.07,0.23,0.07,0.23,0.01,0.22,0.01,0.22,0.01,0.22,0.01,0.19,0.01,0.14,0.01,0.14,0.01,0.14,0.01,0.14,0.0,0.08,0.0,0.08,0.0,0.08,0.0,0.08,0.0,0.04,0.0,0.04
3m TTC,52.11,47.93,42.62,38.68,33.96,29.48,25.53,22.55,18.46,17.51,13.52,13.52,9.56,9.87,6.46,7.24,4.74,5.52,3.38,3.97,2.52,3.4,1.66,2.83,1.2,2.46,0.95,2.19,0.7,1.91,0.5,1.33,0.46,1.02,0.31,0.89,0.24,0.7,0.23,0.61,0.16,0.51,0.14,0.45,0.12,0.35,0.11,0.3,0.08,0.26,0.08,0.24,0.08,0.24,0.08,0.24,0.08,0.2,0.08,0.18,0.07,0.18,0.05,0.16,0.05,0.16,0.05,0.16,0.05,0.16,0.0,0.16,0.0,0.15,0.0,0.11,0.0,0.11,0.0,0.11
4m TTC,53.78,46.22,45.57,39.04,36.75,32.44,28.06,25.97,21.28,20.55,16.39,16.16,11.38,12.85,8.6,10.31,6.52,8.31,4.7,6.51,3.38,5.05,2.67,4.03,1.85,3.22,1.33,2.41,1.07,2.21,0.81,2.02,0.68,1.65,0.61,1.46,0.5,0.92,0.39,0.8,0.34,0.74,0.28,0.65,0.26,0.51,0.2,0.49,0.2,0.47,0.2,0.46,0.18,0.37,0.15,0.37,0.12,0.32,0.09,0.28,0.09,0.22,0.08,0.22,0.08,0.22,0.08,0.22,0.08,0.11,0.08,0.11,0.08,0.11,0.08,0.11,0.08,0.11,0.08,0.08
5m TTC,54.57,45.43,46.2,38.51,38.47,32.08,30.45,26.48,24.55,21.59,18.16,17.2,14.08,14.39,10.63,11.97,7.96,9.81,5.85,8.26,4.45,6.16,2.79,5.01,2.15,4.22,1.71,3.47,1.29,2.75,1.03,2.31,0.93,1.89,0.72,1.64,0.66,1.25,0.58,1.16,0.45,1.06,0.38,0.92,0.38,0.84,0.3,0.76,0.28,0.7,0.26,0.55,0.26,0.47,0.2,0.43,0.14,0.35,0.12,0.28,0.12,0.24,0.12,0.24,0.12,0.24,0.11,0.24,0.11,0.2,0.11,0.19,0.11,0.19,0.09,0.15,0.08,0.15,0.08,0.15
6m TTC,53.49,46.51,46.64,39.47,40.3,33.81,33.05,28.49,26.33,22.77,21.14,19.07,16.3,16.34,12.74,13.16,9.76,10.72,7.21,8.84,5.83,7.07,4.32,6.13,3.36,5.2,2.31,4.13,1.91,3.67,1.5,2.99,1.14,2.57,1.03,2.13,0.85,1.64,0.79,1.34,0.7,1.12,0.55,1.02,0.46,0.97,0.43,0.84,0.38,0.79,0.27,0.7,0.2,0.68,0.2,0.64,0.18,0.54,0.18,0.51,0.16,0.49,0.16,0.39,0.16,0.34,0.16,0.34,0.15,0.32,0.14,0.32,0.14,0.27,0.14,0.26,0.14,0.24,0.14,0.24
7m TTC,53.93,46.07,47.56,40.25,40.38,34.46,34.46,29.36,27.95,24.49,22.37,19.69,17.8,16.64,14.29,13.9,11.19,11.61,8.5,9.87,6.88,8.26,4.87,6.94,3.87,5.85,3.1,5.14,2.45,4.22,1.89,3.38,1.45,2.76,1.14,2.3,1.0,1.98,0.84,1.83,0.74,1.54,0.62,1.29,0.58,1.12,0.54,0.96,0.49,0.85,0.37,0.83,0.35,0.79,0.24,0.7,0.23,0.64,0.22,0.57,0.22,0.54,0.22,0.5,0.19,0.45,0.12,0.34,0.12,0.26,0.11,0.24,0.11,0.18,0.11,0.16,0.11,0.14,0.11,0.14
8m TTC,53.55,46.45,47.55,41.05,41.5,35.38,35.26,30.48,29.16,25.95,24.05,21.6,19.21,18.33,15.48,15.31,12.87,12.62,10.1,10.76,8.01,8.93,6.0,7.55,4.74,6.32,3.8,5.6,3.26,4.55,2.5,3.99,2.11,3.49,1.66,3.02,1.33,2.8,1.11,2.36,1.07,2.04,0.85,1.83,0.79,1.54,0.66,1.37,0.51,1.23,0.43,1.14,0.38,0.92,0.34,0.85,0.3,0.84,0.26,0.66,0.26,0.43,0.22,0.42,0.22,0.37,0.22,0.35,0.16,0.35,0.15,0.35,0.12,0.34,0.11,0.3,0.11,0.3,0.09,0.28
9m TTC,53.71,46.29,47.93,40.47,41.58,35.35,35.98,30.83,29.98,26.77,25.03,21.78,21.12,19.02,16.93,16.64,13.24,14.08,10.41,11.82,8.15,10.11,6.25,8.78,5.33,7.32,4.37,6.36,3.37,5.36,2.79,4.53,2.27,3.82,1.91,3.47,1.56,3.15,1.35,2.77,1.07,2.37,0.88,2.13,0.76,1.79,0.65,1.61,0.6,1.48,0.5,1.37,0.43,1.19,0.38,1.08,0.38,0.99,0.37,0.89,0.34,0.77,0.31,0.69,0.3,0.66,0.28,0.66,0.2,0.41,0.2,0.35,0.2,0.34,0.2,0.34,0.2,0.22,0.2,0.22
10m TTC,52.44,47.59,47.41,41.93,41.58,36.56,36.44,31.69,30.81,27.13,25.92,23.19,21.09,20.17,17.15,17.5,14.0,15.08,11.21,12.95,9.27,10.95,7.51,9.47,6.42,8.08,5.55,6.89,4.25,5.97,3.37,4.79,2.88,4.37,2.53,3.76,2.08,3.44,1.81,2.86,1.66,2.57,1.37,2.44,0.99,1.99,0.93,1.81,0.69,1.64,0.62,1.48,0.55,1.37,0.5,1.25,0.38,1.14,0.38,0.99,0.34,0.88,0.32,0.8,0.32,0.73,0.28,0.66,0.2,0.47,0.2,0.47,0.18,0.46,0.16,0.37,0.16,0.31,0.14,0.31
