,>= +0.00%,<= -0.00%,>= +0.05%,<= -0.05%,>= +0.10%,<= -0.10%,>= +0.15%,<= -0.15%,>= +0.20%,<= -0.20%,>= +0.25%,<= -0.25%,>= +0.30%,<= -0.30%,>= +0.35%,<= -0.35%,>= +0.40%,<= -0.40%,>= +0.45%,<= -0.45%,>= +0.50%,<= -0.50%,>= +0.55%,<= -0.55%,>= +0.60%,<= -0.60%,>= +0.65%,<= -0.65%,>= +0.70%,<= -0.70%,>= +0.75%,<= -0.75%,>= +0.80%,<= -0.80%,>= +0.85%,<= -0.85%,>= +0.90%,<= -0.90%,>= +0.95%,<= -0.95%,>= +1.00%,<= -1.00%,>= +1.05%,<= -1.05%,>= +1.10%,<= -1.10%,>= +1.15%,<= -1.15%,>= +1.20%,<= -1.20%,>= +1.25%,<= -1.25%,>= +1.30%,<= -1.30%,>= +1.35%,<= -1.35%,>= +1.40%,<= -1.40%,>= +1.45%,<= -1.45%,>= +1.50%,<= -1.50%,>= +1.55%,<= -1.55%,>= +1.60%,<= -1.60%,>= +1.65%,<= -1.65%,>= +1.75%,<= -1.75%,>= +1.80%,<= -1.80%,>= +1.85%,<= -1.85%,>= +1.90%,<= -1.90%,>= +1.95%,<= -1.95%,>= +2.00%,<= -2.00%
1m TTC,47.21,52.84,32.4,36.25,21.15,20.85,13.64,11.48,8.91,6.0,5.26,2.98,3.69,1.42,2.72,1.05,1.65,0.7,1.02,0.56,0.5,0.45,0.28,0.28,0.24,0.2,0.14,0.13,0.1,0.08,0.1,0.01,0.08,0.01,0.06,0.01,0.06,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2m TTC,47.19,52.81,36.38,40.6,26.34,29.28,19.45,19.6,13.46,12.8,9.83,8.61,7.26,5.55,5.37,3.8,4.04,2.29,3.1,1.71,2.58,1.12,1.78,0.97,1.35,0.74,0.98,0.49,0.79,0.43,0.65,0.42,0.59,0.32,0.45,0.31,0.45,0.22,0.41,0.15,0.38,0.07,0.28,0.06,0.27,0.06,0.18,0.03,0.15,0.03,0.15,0.03,0.1,0.03,0.1,0.03,0.06,0.03,0.06,0.03,0.06,0.03,0.06,0.03,0.06,0.03,0.06,0.03,0.06,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03
3m TTC,46.67,53.33,36.98,42.87,28.34,33.33,22.09,24.89,17.08,17.35,12.76,12.63,9.8,8.37,7.52,5.54,5.53,3.9,4.14,2.85,3.58,2.02,2.92,1.47,2.13,1.19,1.64,0.95,1.32,0.66,1.02,0.56,0.72,0.53,0.57,0.49,0.48,0.41,0.42,0.36,0.39,0.25,0.34,0.21,0.27,0.21,0.2,0.18,0.2,0.13,0.2,0.1,0.15,0.1,0.08,0.08,0.08,0.08,0.08,0.06,0.08,0.06,0.08,0.06,0.06,0.06,0.06,0.06,0.06,0.03,0.06,0.03,0.06,0.03,0.06,0.03,0.06,0.03,0.06,0.03
4m TTC,45.79,54.21,38.07,45.14,31.55,36.01,24.68,27.72,20.0,20.22,15.58,14.75,11.96,11.51,9.49,8.08,7.36,6.07,5.99,4.47,4.82,3.6,4.09,2.94,3.16,2.24,2.68,1.85,2.06,1.5,1.63,1.21,1.25,1.0,1.01,1.0,0.8,0.76,0.6,0.7,0.46,0.57,0.39,0.49,0.36,0.48,0.32,0.31,0.31,0.27,0.24,0.24,0.24,0.22,0.24,0.22,0.22,0.21,0.14,0.21,0.13,0.2,0.13,0.17,0.13,0.17,0.1,0.17,0.1,0.17,0.1,0.17,0.1,0.13,0.1,0.06,0.1,0.06,0.1,0.06
5m TTC,46.63,53.37,39.5,45.97,32.8,37.02,26.03,29.67,21.19,23.01,17.25,17.44,13.48,13.1,11.01,10.19,8.93,8.13,7.18,5.89,6.21,4.53,4.8,3.55,3.88,2.57,3.41,1.92,2.78,1.67,2.37,1.36,1.92,1.14,1.77,1.0,1.5,0.91,1.26,0.72,1.21,0.65,1.07,0.65,0.9,0.56,0.74,0.36,0.57,0.34,0.48,0.25,0.42,0.25,0.36,0.25,0.32,0.2,0.28,0.2,0.28,0.18,0.27,0.18,0.27,0.15,0.2,0.15,0.2,0.14,0.2,0.14,0.2,0.13,0.2,0.13,0.13,0.1,0.1,0.1
6m TTC,46.94,53.06,40.34,46.19,33.47,37.68,27.36,30.18,22.61,24.77,19.09,18.22,15.27,14.28,12.96,11.29,10.74,9.2,8.41,7.33,7.25,5.96,6.03,4.7,5.27,3.69,4.57,2.93,3.8,2.48,3.11,2.06,2.57,1.77,2.13,1.49,1.79,1.19,1.56,1.12,1.39,1.05,1.15,0.87,0.97,0.79,0.91,0.72,0.8,0.6,0.69,0.57,0.65,0.52,0.53,0.41,0.46,0.31,0.42,0.22,0.35,0.22,0.31,0.22,0.24,0.21,0.24,0.2,0.18,0.08,0.18,0.08,0.15,0.08,0.15,0.08,0.14,0.08,0.14,0.08
7m TTC,47.1,52.91,40.53,45.04,34.71,37.99,29.08,31.61,24.26,26.2,19.87,20.56,16.52,16.65,13.7,13.64,11.57,11.32,9.87,8.75,8.18,7.03,7.01,5.62,5.86,4.5,5.2,3.59,4.19,2.82,3.63,2.62,3.09,2.37,2.69,1.88,2.34,1.5,2.02,1.29,1.87,1.11,1.44,1.02,1.18,0.87,1.01,0.8,0.97,0.69,0.91,0.59,0.88,0.5,0.79,0.41,0.65,0.38,0.63,0.38,0.55,0.35,0.49,0.32,0.36,0.29,0.34,0.29,0.27,0.29,0.27,0.21,0.21,0.14,0.21,0.14,0.18,0.11,0.18,0.11
8m TTC,47.33,52.67,40.68,46.6,34.72,39.57,29.67,33.05,25.33,27.09,20.46,22.14,17.25,18.37,14.88,15.05,13.07,12.34,10.85,10.1,9.06,7.91,7.88,6.3,6.87,5.08,5.72,4.18,5.24,3.42,4.59,2.87,3.74,2.58,3.38,2.23,2.83,1.91,2.38,1.68,2.1,1.5,1.79,1.08,1.51,0.94,1.33,0.79,1.15,0.72,1.0,0.66,0.9,0.66,0.9,0.62,0.86,0.6,0.77,0.48,0.65,0.41,0.65,0.38,0.5,0.31,0.42,0.29,0.27,0.25,0.24,0.25,0.22,0.24,0.22,0.24,0.18,0.24,0.18,0.21
9m TTC,46.4,53.6,40.61,46.56,35.45,40.58,30.75,34.5,25.92,29.21,21.4,23.71,17.66,19.91,15.36,16.32,13.63,13.59,11.34,11.36,9.69,9.05,8.25,7.43,7.29,5.95,6.31,4.82,5.36,4.14,4.8,3.39,4.36,2.78,3.73,2.5,3.2,2.19,2.62,1.85,2.29,1.63,1.99,1.51,1.75,1.23,1.51,1.16,1.33,1.08,1.09,0.95,1.05,0.81,0.91,0.66,0.73,0.5,0.65,0.42,0.63,0.41,0.55,0.38,0.5,0.32,0.45,0.31,0.41,0.29,0.41,0.28,0.36,0.27,0.35,0.27,0.32,0.25,0.22,0.24
10m TTC,46.77,53.23,41.4,46.67,35.89,39.84,31.1,34.36,26.66,29.48,22.23,24.99,19.34,21.37,16.22,17.66,13.91,15.03,11.64,12.87,10.04,10.29,8.81,8.46,7.73,6.84,6.8,5.71,5.93,4.75,5.23,4.11,4.45,3.48,3.74,3.09,3.24,2.57,2.94,2.26,2.72,2.12,2.31,2.02,2.12,1.64,1.71,1.47,1.47,1.15,1.35,1.08,1.21,0.84,0.98,0.76,0.88,0.69,0.86,0.52,0.84,0.42,0.73,0.36,0.62,0.31,0.59,0.27,0.46,0.25,0.43,0.25,0.36,0.24,0.36,0.24,0.35,0.24,0.29,0.24
11m TTC,46.73,53.27,41.48,46.84,35.86,41.12,31.69,35.61,27.32,30.65,23.77,26.55,20.07,22.59,16.72,19.0,14.6,15.92,12.86,13.28,10.99,10.78,9.45,8.96,8.2,7.28,7.04,5.93,6.31,5.19,5.16,4.63,4.8,3.94,4.19,3.49,3.62,2.92,3.45,2.48,2.93,2.29,2.62,2.05,2.22,1.89,1.88,1.47,1.7,1.36,1.54,1.08,1.35,0.93,1.22,0.67,1.12,0.62,1.0,0.46,0.93,0.46,0.7,0.45,0.59,0.35,0.59,0.35,0.5,0.32,0.5,0.31,0.46,0.29,0.45,0.25,0.41,0.25,0.31,0.24
12m TTC,46.5,53.5,41.13,48.46,36.83,42.76,32.23,36.84,28.23,32.87,24.29,27.51,20.82,23.05,17.94,19.38,15.31,16.59,13.04,14.28,11.54,12.14,9.48,9.96,8.33,8.36,7.42,6.87,6.53,5.76,5.71,5.01,5.2,4.11,4.49,3.8,3.98,3.21,3.67,2.79,3.25,2.61,2.85,2.08,2.33,1.84,2.08,1.63,1.95,1.47,1.65,1.33,1.44,1.08,1.35,1.05,1.28,0.93,1.21,0.72,1.11,0.67,0.98,0.5,0.86,0.49,0.76,0.48,0.56,0.38,0.53,0.29,0.48,0.29,0.43,0.29,0.38,0.24,0.36,0.24
13m TTC,47.36,52.64,41.56,47.86,36.94,43.3,32.07,38.33,27.67,33.56,23.8,28.13,20.81,23.94,17.89,20.43,15.72,17.68,13.32,15.23,11.67,12.58,10.46,10.66,9.24,8.33,8.32,7.32,7.31,6.31,6.07,5.29,5.38,4.74,4.57,4.02,4.02,3.2,3.32,3.03,3.17,2.61,2.72,2.34,2.43,2.09,2.22,1.88,1.91,1.71,1.77,1.57,1.54,1.39,1.39,1.26,1.28,1.07,1.15,0.98,1.09,0.9,0.93,0.69,0.86,0.66,0.83,0.57,0.79,0.43,0.69,0.41,0.42,0.38,0.34,0.36,0.29,0.32,0.27,0.32
