,>= +0.00%,<= -0.00%,>= +0.05%,<= -0.05%,>= +0.10%,<= -0.10%,>= +0.15%,<= -0.15%,>= +0.20%,<= -0.20%,>= +0.25%,<= -0.25%,>= +0.30%,<= -0.30%,>= +0.35%,<= -0.35%,>= +0.40%,<= -0.40%,>= +0.45%,<= -0.45%,>= +0.50%,<= -0.50%,>= +0.55%,<= -0.55%,>= +0.60%,<= -0.60%,>= +0.65%,<= -0.65%,>= +0.70%,<= -0.70%,>= +0.75%,<= -0.75%,>= +0.80%,<= -0.80%,>= +0.85%,<= -0.85%,>= +0.90%,<= -0.90%,>= +0.95%,<= -0.95%,>= +1.00%,<= -1.00%,>= +1.05%,<= -1.05%,>= +1.10%,<= -1.10%,>= +1.15%,<= -1.15%,>= +1.20%,<= -1.20%,>= +1.25%,<= -1.25%,>= +1.30%,<= -1.30%,>= +1.35%,<= -1.35%,>= +1.40%,<= -1.40%,>= +1.45%,<= -1.45%,>= +1.50%,<= -1.50%,>= +1.55%,<= -1.55%,>= +1.60%,<= -1.60%,>= +1.65%,<= -1.65%,>= +1.75%,<= -1.75%,>= +1.80%,<= -1.80%,>= +1.85%,<= -1.85%,>= +1.90%,<= -1.90%,>= +1.95%,<= -1.95%,>= +2.00%,<= -2.00%
1m TTC,52.35,47.69,27.62,25.46,11.8,12.18,5.28,5.75,2.43,2.97,1.13,1.68,0.55,0.98,0.3,0.56,0.16,0.37,0.12,0.21,0.09,0.15,0.05,0.13,0.04,0.1,0.03,0.08,0.02,0.07,0.02,0.05,0.01,0.03,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2m TTC,53.44,46.58,34.29,29.58,19.07,17.54,10.43,10.21,5.55,6.38,3.1,4.11,1.87,2.84,1.08,1.84,0.7,1.27,0.51,0.89,0.36,0.66,0.3,0.47,0.23,0.34,0.15,0.24,0.11,0.18,0.07,0.13,0.06,0.1,0.05,0.08,0.04,0.07,0.04,0.06,0.03,0.05,0.02,0.05,0.01,0.04,0.01,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3m TTC,53.3,46.72,37.32,31.88,24.0,20.75,14.52,13.38,8.68,8.93,5.35,6.08,3.45,4.11,2.25,2.93,1.5,2.11,0.95,1.55,0.75,1.12,0.55,0.87,0.41,0.64,0.33,0.48,0.24,0.39,0.19,0.3,0.13,0.24,0.11,0.2,0.08,0.19,0.04,0.16,0.03,0.14,0.03,0.1,0.03,0.06,0.03,0.06,0.02,0.06,0.02,0.05,0.01,0.04,0.01,0.03,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4m TTC,53.27,46.76,39.2,33.61,26.94,23.48,17.89,15.93,11.36,10.76,7.5,7.66,4.83,5.51,3.24,3.99,2.18,3.01,1.67,2.24,1.24,1.61,0.9,1.28,0.64,0.97,0.51,0.8,0.43,0.61,0.35,0.49,0.26,0.41,0.22,0.3,0.19,0.25,0.15,0.22,0.13,0.2,0.1,0.19,0.09,0.14,0.06,0.11,0.05,0.08,0.03,0.07,0.03,0.06,0.03,0.05,0.02,0.05,0.02,0.04,0.02,0.04,0.01,0.04,0.01,0.04,0.0,0.03,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.01
5m TTC,53.18,46.85,40.8,34.96,28.94,25.54,20.12,18.37,13.54,12.95,9.12,9.46,6.16,7.13,4.29,5.35,2.99,4.05,2.21,3.07,1.68,2.45,1.22,1.87,0.94,1.51,0.75,1.17,0.6,0.99,0.51,0.82,0.42,0.63,0.35,0.52,0.25,0.43,0.19,0.35,0.14,0.29,0.14,0.24,0.09,0.22,0.08,0.19,0.06,0.16,0.05,0.14,0.05,0.12,0.03,0.1,0.03,0.1,0.03,0.08,0.01,0.08,0.01,0.06,0.01,0.05,0.01,0.04,0.01,0.04,0.01,0.04,0.01,0.03,0.0,0.02,0.0,0.02,0.0,0.02
6m TTC,53.15,46.86,42.05,35.75,30.87,26.46,22.02,19.67,15.6,14.61,10.75,11.14,7.68,8.44,5.44,6.42,3.91,5.0,2.8,3.81,2.11,2.95,1.56,2.32,1.25,1.82,0.96,1.43,0.76,1.19,0.62,0.99,0.5,0.83,0.42,0.71,0.31,0.56,0.28,0.49,0.21,0.4,0.15,0.32,0.1,0.3,0.07,0.26,0.06,0.21,0.05,0.2,0.05,0.18,0.04,0.15,0.04,0.14,0.02,0.12,0.02,0.09,0.02,0.09,0.01,0.08,0.01,0.06,0.01,0.05,0.01,0.04,0.0,0.04,0.0,0.03,0.0,0.03,0.0,0.03
7m TTC,53.28,46.73,42.6,36.52,32.14,27.89,23.83,21.36,17.2,16.05,12.45,12.14,9.0,9.28,6.52,7.34,4.63,5.8,3.35,4.58,2.6,3.64,1.94,2.98,1.57,2.35,1.19,1.88,0.89,1.47,0.72,1.25,0.58,1.01,0.5,0.84,0.41,0.73,0.33,0.63,0.25,0.51,0.2,0.41,0.16,0.36,0.14,0.32,0.12,0.28,0.11,0.27,0.09,0.22,0.07,0.2,0.06,0.15,0.05,0.14,0.02,0.14,0.02,0.13,0.01,0.11,0.01,0.09,0.01,0.08,0.01,0.05,0.01,0.05,0.01,0.05,0.01,0.04,0.0,0.04
8m TTC,53.51,46.49,43.19,36.94,33.47,28.83,25.43,22.45,18.7,17.22,13.65,13.35,9.96,10.41,7.23,8.12,5.35,6.46,4.12,5.08,3.1,4.15,2.35,3.36,1.84,2.84,1.4,2.27,1.08,1.82,0.87,1.45,0.72,1.19,0.61,0.95,0.52,0.79,0.45,0.66,0.35,0.55,0.28,0.5,0.22,0.45,0.2,0.41,0.14,0.38,0.11,0.32,0.1,0.25,0.08,0.22,0.07,0.21,0.05,0.19,0.05,0.17,0.04,0.14,0.03,0.12,0.03,0.12,0.03,0.11,0.02,0.11,0.02,0.09,0.02,0.08,0.02,0.06,0.01,0.06
9m TTC,53.89,46.12,43.6,37.16,34.79,29.55,26.71,23.19,20.25,17.96,14.87,14.19,10.82,11.06,8.09,8.76,6.02,7.02,4.61,5.53,3.62,4.44,2.74,3.65,2.07,2.95,1.58,2.41,1.24,2.05,1.04,1.68,0.83,1.47,0.7,1.17,0.56,1.01,0.48,0.85,0.39,0.7,0.34,0.56,0.29,0.48,0.26,0.42,0.18,0.38,0.14,0.33,0.09,0.32,0.08,0.28,0.08,0.24,0.08,0.22,0.06,0.21,0.06,0.2,0.06,0.2,0.06,0.17,0.04,0.13,0.03,0.12,0.03,0.12,0.03,0.1,0.02,0.09,0.02,0.09
10m TTC,53.26,46.75,43.8,38.01,35.43,30.65,27.93,24.27,21.33,19.05,16.1,15.23,11.98,12.13,8.95,9.61,6.68,7.52,5.05,6.2,3.97,4.96,3.2,4.0,2.45,3.33,1.95,2.72,1.49,2.25,1.3,2.0,1.01,1.62,0.82,1.4,0.69,1.19,0.58,1.03,0.5,0.9,0.39,0.82,0.31,0.71,0.26,0.6,0.21,0.51,0.18,0.41,0.16,0.38,0.13,0.32,0.11,0.28,0.1,0.25,0.09,0.22,0.07,0.21,0.06,0.2,0.06,0.17,0.03,0.12,0.03,0.12,0.03,0.12,0.03,0.11,0.02,0.1,0.02,0.09
