,>= +0.00%,<= -0.00%,>= +0.05%,<= -0.05%,>= +0.10%,<= -0.10%,>= +0.15%,<= -0.15%,>= +0.20%,<= -0.20%,>= +0.25%,<= -0.25%,>= +0.30%,<= -0.30%,>= +0.35%,<= -0.35%,>= +0.40%,<= -0.40%,>= +0.45%,<= -0.45%,>= +0.50%,<= -0.50%,>= +0.55%,<= -0.55%,>= +0.60%,<= -0.60%,>= +0.65%,<= -0.65%,>= +0.70%,<= -0.70%,>= +0.75%,<= -0.75%,>= +0.80%,<= -0.80%,>= +0.85%,<= -0.85%,>= +0.90%,<= -0.90%,>= +0.95%,<= -0.95%,>= +1.00%,<= -1.00%,>= +1.05%,<= -1.05%,>= +1.10%,<= -1.10%,>= +1.15%,<= -1.15%,>= +1.20%,<= -1.20%,>= +1.25%,<= -1.25%,>= +1.30%,<= -1.30%,>= +1.35%,<= -1.35%,>= +1.40%,<= -1.40%,>= +1.45%,<= -1.45%,>= +1.50%,<= -1.50%,>= +1.55%,<= -1.55%,>= +1.60%,<= -1.60%,>= +1.65%,<= -1.65%,>= +1.75%,<= -1.75%,>= +1.80%,<= -1.80%,>= +1.85%,<= -1.85%,>= +1.90%,<= -1.90%,>= +1.95%,<= -1.95%,>= +2.00%,<= -2.00%
1m TTC,52.08,48.05,26.08,24.42,10.67,11.57,4.33,5.55,1.91,2.79,0.93,1.52,0.46,0.92,0.21,0.59,0.16,0.43,0.11,0.28,0.09,0.18,0.09,0.14,0.05,0.09,0.03,0.06,0.02,0.05,0.01,0.04,0.01,0.03,0.01,0.03,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2m TTC,52.36,47.7,32.97,29.78,17.76,17.29,9.0,10.21,4.91,6.27,2.75,3.97,1.6,2.51,0.91,1.72,0.57,1.11,0.33,0.83,0.22,0.62,0.15,0.47,0.1,0.37,0.07,0.29,0.05,0.22,0.04,0.18,0.04,0.14,0.04,0.11,0.04,0.08,0.03,0.06,0.01,0.05,0.01,0.04,0.01,0.04,0.01,0.02,0.01,0.02,0.01,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02
3m TTC,52.37,47.66,35.84,32.15,22.47,20.68,13.05,13.27,7.64,8.62,4.5,5.92,2.82,4.14,1.7,2.84,1.07,2.12,0.81,1.51,0.59,1.08,0.4,0.9,0.28,0.69,0.21,0.51,0.15,0.39,0.1,0.32,0.09,0.25,0.06,0.21,0.04,0.17,0.03,0.12,0.02,0.11,0.02,0.1,0.02,0.1,0.02,0.09,0.02,0.08,0.01,0.07,0.01,0.06,0.01,0.06,0.01,0.05,0.01,0.04,0.01,0.04,0.01,0.04,0.01,0.04,0.01,0.03,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02
4m TTC,52.31,47.71,37.62,33.66,25.24,22.95,16.05,15.67,10.27,10.79,6.5,7.28,4.16,5.36,2.62,3.84,1.79,2.82,1.18,2.15,0.83,1.56,0.59,1.17,0.45,0.94,0.33,0.81,0.26,0.68,0.2,0.53,0.16,0.41,0.13,0.35,0.1,0.3,0.1,0.25,0.07,0.19,0.07,0.15,0.06,0.13,0.05,0.12,0.04,0.1,0.02,0.07,0.02,0.06,0.02,0.05,0.01,0.05,0.01,0.05,0.01,0.05,0.01,0.04,0.01,0.03,0.01,0.03,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02
5m TTC,52.25,47.77,39.07,35.2,27.21,24.91,18.58,17.49,12.41,12.38,8.45,8.97,5.4,6.6,3.64,4.76,2.41,3.55,1.71,2.71,1.2,2.14,0.91,1.75,0.62,1.41,0.47,1.16,0.37,0.98,0.29,0.81,0.23,0.65,0.19,0.51,0.16,0.41,0.13,0.31,0.11,0.26,0.09,0.22,0.08,0.19,0.06,0.16,0.04,0.14,0.04,0.12,0.03,0.12,0.03,0.09,0.03,0.07,0.03,0.06,0.02,0.05,0.02,0.05,0.02,0.05,0.01,0.04,0.01,0.03,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02
6m TTC,52.41,47.6,40.24,35.81,29.59,26.33,20.57,19.0,14.35,13.89,9.85,10.28,6.77,7.65,4.69,5.84,3.28,4.51,2.36,3.57,1.72,2.74,1.25,2.17,0.96,1.71,0.69,1.31,0.55,1.11,0.41,0.9,0.33,0.73,0.26,0.6,0.22,0.53,0.18,0.42,0.13,0.34,0.1,0.32,0.09,0.27,0.07,0.22,0.05,0.18,0.05,0.16,0.04,0.13,0.03,0.11,0.03,0.1,0.03,0.09,0.03,0.08,0.03,0.07,0.02,0.07,0.02,0.05,0.01,0.05,0.01,0.05,0.01,0.05,0.01,0.04,0.01,0.04,0.01,0.04
7m TTC,52.83,47.17,41.41,36.5,31.25,27.23,22.48,20.14,16.06,15.06,11.24,11.51,7.82,8.7,5.68,6.57,3.97,5.23,2.83,4.1,2.08,3.28,1.49,2.64,1.17,2.17,0.92,1.77,0.76,1.41,0.61,1.07,0.5,0.91,0.41,0.77,0.36,0.65,0.31,0.53,0.24,0.47,0.21,0.41,0.16,0.36,0.13,0.29,0.11,0.22,0.08,0.2,0.07,0.18,0.06,0.16,0.06,0.15,0.04,0.12,0.04,0.11,0.04,0.1,0.03,0.09,0.03,0.08,0.02,0.06,0.02,0.05,0.02,0.04,0.02,0.04,0.02,0.04,0.02,0.03
8m TTC,52.81,47.2,42.43,37.08,32.29,28.07,24.23,21.18,17.76,16.02,12.65,12.12,9.0,9.63,6.39,7.63,4.63,5.98,3.38,4.68,2.53,3.81,2.01,3.1,1.55,2.5,1.18,2.01,0.93,1.65,0.76,1.36,0.64,1.07,0.49,0.87,0.41,0.75,0.36,0.64,0.3,0.52,0.23,0.45,0.19,0.39,0.17,0.35,0.14,0.31,0.12,0.26,0.11,0.24,0.1,0.2,0.09,0.19,0.07,0.15,0.06,0.13,0.05,0.11,0.04,0.11,0.04,0.09,0.03,0.06,0.03,0.05,0.02,0.04,0.02,0.04,0.02,0.04,0.02,0.04
9m TTC,53.08,46.92,43.14,37.36,33.79,29.05,25.38,22.12,18.73,16.94,13.41,13.15,9.94,10.33,7.17,8.2,5.31,6.57,3.88,5.28,2.91,4.19,2.29,3.34,1.78,2.81,1.44,2.25,1.12,1.85,0.9,1.57,0.73,1.33,0.62,1.1,0.54,0.9,0.46,0.75,0.39,0.65,0.32,0.56,0.25,0.47,0.21,0.41,0.18,0.36,0.15,0.32,0.12,0.25,0.09,0.22,0.09,0.2,0.07,0.18,0.06,0.17,0.05,0.15,0.05,0.12,0.04,0.1,0.04,0.09,0.04,0.08,0.03,0.07,0.02,0.06,0.02,0.06,0.02,0.06
10m TTC,52.85,47.16,43.23,38.22,34.39,30.21,26.39,23.58,19.71,17.93,14.68,13.96,10.66,11.11,7.76,8.85,5.88,7.18,4.48,5.71,3.39,4.63,2.7,3.78,2.09,3.18,1.63,2.67,1.33,2.2,1.08,1.81,0.87,1.52,0.73,1.33,0.6,1.11,0.46,0.93,0.39,0.79,0.35,0.65,0.29,0.56,0.24,0.47,0.2,0.39,0.19,0.35,0.15,0.31,0.14,0.27,0.12,0.24,0.11,0.22,0.09,0.16,0.08,0.15,0.08,0.13,0.05,0.12,0.04,0.1,0.03,0.1,0.02,0.07,0.02,0.07,0.02,0.07,0.02,0.07
