,>= +0.00%,<= -0.00%,>= +0.05%,<= -0.05%,>= +0.10%,<= -0.10%,>= +0.15%,<= -0.15%,>= +0.20%,<= -0.20%,>= +0.25%,<= -0.25%,>= +0.30%,<= -0.30%,>= +0.35%,<= -0.35%,>= +0.40%,<= -0.40%,>= +0.45%,<= -0.45%,>= +0.50%,<= -0.50%,>= +0.55%,<= -0.55%,>= +0.60%,<= -0.60%,>= +0.65%,<= -0.65%,>= +0.70%,<= -0.70%,>= +0.75%,<= -0.75%,>= +0.80%,<= -0.80%,>= +0.85%,<= -0.85%,>= +0.90%,<= -0.90%,>= +0.95%,<= -0.95%,>= +1.00%,<= -1.00%,>= +1.05%,<= -1.05%,>= +1.10%,<= -1.10%,>= +1.15%,<= -1.15%,>= +1.20%,<= -1.20%,>= +1.25%,<= -1.25%,>= +1.30%,<= -1.30%,>= +1.35%,<= -1.35%,>= +1.40%,<= -1.40%,>= +1.45%,<= -1.45%,>= +1.50%,<= -1.50%,>= +1.55%,<= -1.55%,>= +1.60%,<= -1.60%,>= +1.65%,<= -1.65%,>= +1.75%,<= -1.75%,>= +1.80%,<= -1.80%,>= +1.85%,<= -1.85%,>= +1.90%,<= -1.90%,>= +1.95%,<= -1.95%,>= +2.00%,<= -2.00%
1m TTC,47.09,52.94,28.89,32.04,16.02,16.33,8.61,7.6,4.98,3.49,2.69,1.74,1.74,0.92,1.19,0.57,0.74,0.26,0.44,0.16,0.3,0.09,0.27,0.06,0.18,0.05,0.15,0.05,0.13,0.03,0.11,0.03,0.08,0.03,0.08,0.03,0.08,0.0,0.08,0.0,0.07,0.0,0.07,0.0,0.06,0.0,0.06,0.0,0.06,0.0,0.06,0.0,0.04,0.0,0.04,0.0,0.04,0.0,0.04,0.0,0.04,0.0,0.04,0.0,0.04,0.0,0.04,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0
2m TTC,46.65,53.35,32.71,36.82,21.61,23.63,13.75,13.94,8.91,8.12,5.67,4.73,3.99,2.85,2.76,1.72,2.05,1.08,1.48,0.63,1.15,0.47,0.87,0.27,0.67,0.22,0.53,0.16,0.42,0.13,0.34,0.09,0.3,0.09,0.25,0.08,0.21,0.06,0.19,0.06,0.18,0.0,0.16,0.0,0.15,0.0,0.11,0.0,0.1,0.0,0.08,0.0,0.06,0.0,0.06,0.0,0.06,0.0,0.06,0.0,0.06,0.0,0.06,0.0,0.06,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0
3m TTC,47.23,52.78,34.86,39.65,24.63,27.74,17.75,18.82,11.99,11.96,8.3,7.56,6.04,4.78,4.33,3.16,3.26,1.98,2.58,1.18,1.94,0.79,1.44,0.56,1.23,0.43,1.01,0.38,0.79,0.24,0.64,0.21,0.55,0.15,0.47,0.1,0.39,0.08,0.32,0.07,0.28,0.06,0.27,0.05,0.23,0.03,0.23,0.02,0.21,0.02,0.18,0.02,0.16,0.02,0.16,0.01,0.15,0.01,0.15,0.01,0.14,0.01,0.13,0.01,0.11,0.01,0.09,0.0,0.08,0.0,0.05,0.0,0.05,0.0,0.03,0.0,0.03,0.0,0.03,0.0
4m TTC,46.7,53.33,36.38,41.9,26.88,30.76,19.74,21.76,14.51,15.11,10.21,10.43,7.62,7.13,5.9,4.6,4.45,3.08,3.62,2.11,2.78,1.52,2.21,1.2,1.69,0.86,1.37,0.55,1.12,0.42,0.98,0.36,0.83,0.29,0.72,0.24,0.63,0.18,0.51,0.16,0.46,0.15,0.39,0.14,0.35,0.13,0.32,0.11,0.29,0.11,0.26,0.11,0.25,0.08,0.22,0.07,0.19,0.06,0.18,0.05,0.17,0.05,0.15,0.04,0.14,0.04,0.13,0.04,0.09,0.03,0.09,0.02,0.07,0.02,0.07,0.02,0.07,0.01,0.07,0.01
5m TTC,46.95,53.07,36.98,42.56,28.67,31.92,21.56,23.38,16.14,17.07,12.16,12.57,9.14,8.76,6.93,6.41,5.47,4.57,4.47,3.31,3.51,2.41,2.93,1.81,2.42,1.29,2.01,0.96,1.56,0.79,1.2,0.56,0.99,0.4,0.83,0.34,0.64,0.27,0.54,0.23,0.46,0.2,0.41,0.17,0.38,0.15,0.34,0.14,0.32,0.13,0.29,0.11,0.27,0.11,0.21,0.1,0.2,0.08,0.19,0.07,0.19,0.07,0.17,0.05,0.16,0.05,0.16,0.05,0.13,0.04,0.12,0.04,0.12,0.04,0.12,0.04,0.09,0.04,0.09,0.04
6m TTC,47.15,52.87,37.74,42.72,29.33,33.24,22.99,25.31,17.41,19.32,13.22,14.1,10.17,10.2,8.1,7.37,6.5,5.71,5.35,4.29,4.4,3.29,3.54,2.46,2.92,1.86,2.54,1.29,1.96,1.09,1.69,0.84,1.39,0.66,1.23,0.52,0.95,0.43,0.77,0.36,0.65,0.33,0.55,0.26,0.51,0.23,0.42,0.21,0.39,0.19,0.34,0.19,0.28,0.16,0.27,0.16,0.26,0.13,0.24,0.11,0.23,0.11,0.2,0.1,0.2,0.07,0.16,0.06,0.11,0.04,0.11,0.03,0.08,0.03,0.08,0.03,0.08,0.03,0.07,0.02
7m TTC,46.67,53.33,37.99,44.17,29.92,35.08,24.17,27.34,18.98,20.91,14.59,15.35,11.85,11.35,9.4,8.74,7.37,6.5,6.06,5.06,5.05,4.04,4.27,2.9,3.55,2.2,2.81,1.59,2.3,1.27,1.91,1.06,1.53,0.86,1.21,0.74,0.96,0.65,0.85,0.59,0.77,0.46,0.66,0.4,0.55,0.33,0.43,0.3,0.41,0.25,0.37,0.23,0.33,0.15,0.32,0.14,0.31,0.11,0.28,0.11,0.25,0.1,0.24,0.09,0.23,0.09,0.21,0.07,0.19,0.05,0.19,0.05,0.18,0.05,0.13,0.05,0.12,0.05,0.1,0.05
8m TTC,46.24,53.76,38.65,44.62,31.37,35.66,25.34,28.63,20.59,22.15,16.38,17.03,13.25,13.18,10.56,9.8,8.76,7.67,7.07,5.93,5.85,4.76,4.82,3.76,4.09,2.68,3.16,2.06,2.76,1.65,2.31,1.28,1.99,1.08,1.6,0.89,1.29,0.76,1.15,0.63,0.95,0.55,0.88,0.52,0.77,0.47,0.69,0.41,0.61,0.36,0.53,0.3,0.51,0.27,0.44,0.25,0.37,0.23,0.32,0.2,0.31,0.2,0.29,0.19,0.27,0.17,0.26,0.17,0.24,0.11,0.23,0.11,0.23,0.1,0.2,0.09,0.19,0.08,0.18,0.06
9m TTC,46.49,53.54,38.8,45.1,32.11,36.26,26.11,29.38,21.65,23.38,17.65,18.25,14.62,13.96,11.72,10.88,9.77,8.68,8.14,6.86,6.26,5.42,5.03,4.16,4.17,3.18,3.68,2.54,3.04,1.94,2.65,1.55,2.19,1.27,1.85,1.01,1.63,0.94,1.44,0.82,1.19,0.73,1.02,0.6,0.88,0.52,0.75,0.46,0.62,0.42,0.57,0.39,0.46,0.38,0.44,0.34,0.41,0.32,0.39,0.27,0.37,0.25,0.33,0.22,0.32,0.18,0.3,0.16,0.29,0.11,0.29,0.11,0.27,0.1,0.25,0.09,0.21,0.09,0.19,0.08
10m TTC,46.45,53.57,39.41,44.9,33.03,36.72,27.2,29.72,22.25,24.12,18.31,19.37,15.04,15.3,12.92,12.03,10.64,9.43,8.82,7.12,7.36,5.57,5.92,4.45,4.82,3.71,4.05,2.96,3.46,2.33,3.05,1.88,2.54,1.56,2.1,1.25,1.89,1.02,1.65,0.82,1.33,0.76,1.18,0.69,1.04,0.62,0.91,0.6,0.82,0.57,0.71,0.5,0.63,0.44,0.58,0.39,0.51,0.35,0.5,0.33,0.44,0.27,0.39,0.27,0.38,0.23,0.34,0.2,0.31,0.14,0.29,0.12,0.29,0.11,0.26,0.11,0.21,0.1,0.18,0.1
11m TTC,46.41,53.59,39.67,45.65,33.42,37.92,27.91,31.23,23.5,25.05,19.34,20.32,16.1,16.59,13.55,13.24,11.56,10.53,9.59,8.11,7.86,6.35,6.57,5.05,5.54,3.95,4.62,3.14,3.91,2.6,3.38,2.21,2.82,1.86,2.33,1.56,2.01,1.38,1.7,1.12,1.51,1.02,1.27,0.79,1.18,0.73,1.02,0.68,0.93,0.57,0.83,0.53,0.79,0.52,0.72,0.47,0.62,0.44,0.53,0.36,0.46,0.32,0.4,0.26,0.34,0.25,0.33,0.24,0.31,0.19,0.29,0.17,0.27,0.14,0.25,0.13,0.24,0.12,0.23,0.11
