,>= +0.00%,<= -0.00%,>= +0.05%,<= -0.05%,>= +0.10%,<= -0.10%,>= +0.15%,<= -0.15%,>= +0.20%,<= -0.20%,>= +0.25%,<= -0.25%,>= +0.30%,<= -0.30%,>= +0.35%,<= -0.35%,>= +0.40%,<= -0.40%,>= +0.45%,<= -0.45%,>= +0.50%,<= -0.50%,>= +0.55%,<= -0.55%,>= +0.60%,<= -0.60%,>= +0.65%,<= -0.65%,>= +0.70%,<= -0.70%,>= +0.75%,<= -0.75%,>= +0.80%,<= -0.80%,>= +0.85%,<= -0.85%,>= +0.90%,<= -0.90%,>= +0.95%,<= -0.95%,>= +1.00%,<= -1.00%,>= +1.05%,<= -1.05%,>= +1.10%,<= -1.10%,>= +1.15%,<= -1.15%,>= +1.20%,<= -1.20%,>= +1.25%,<= -1.25%,>= +1.30%,<= -1.30%,>= +1.35%,<= -1.35%,>= +1.40%,<= -1.40%,>= +1.45%,<= -1.45%,>= +1.50%,<= -1.50%,>= +1.55%,<= -1.55%,>= +1.60%,<= -1.60%,>= +1.65%,<= -1.65%,>= +1.75%,<= -1.75%,>= +1.80%,<= -1.80%,>= +1.85%,<= -1.85%,>= +1.90%,<= -1.90%,>= +1.95%,<= -1.95%,>= +2.00%,<= -2.00%
1m TTC,52.02,48.13,21.2,19.94,7.13,7.74,2.6,3.29,1.1,1.52,0.5,0.76,0.24,0.42,0.11,0.27,0.06,0.15,0.04,0.09,0.02,0.07,0.01,0.04,0.01,0.03,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2m TTC,52.27,47.8,28.29,25.45,13.56,12.96,6.17,6.79,3.04,3.7,1.64,2.17,0.91,1.33,0.52,0.81,0.28,0.54,0.19,0.37,0.12,0.28,0.08,0.23,0.06,0.18,0.05,0.14,0.04,0.1,0.03,0.08,0.02,0.06,0.02,0.05,0.01,0.04,0.01,0.03,0.01,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3m TTC,52.08,47.96,32.08,28.43,17.72,16.19,9.41,9.61,5.09,5.64,2.84,3.56,1.68,2.29,1.0,1.58,0.66,1.09,0.46,0.78,0.29,0.6,0.2,0.46,0.14,0.37,0.12,0.27,0.09,0.21,0.07,0.16,0.05,0.13,0.04,0.09,0.03,0.07,0.03,0.06,0.02,0.05,0.02,0.05,0.02,0.04,0.01,0.04,0.01,0.03,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4m TTC,52.04,47.98,34.12,30.77,20.74,18.98,11.89,12.03,6.72,7.48,3.97,4.86,2.62,3.44,1.65,2.36,1.12,1.68,0.74,1.16,0.53,0.84,0.38,0.66,0.27,0.48,0.2,0.38,0.15,0.31,0.11,0.26,0.07,0.22,0.06,0.15,0.05,0.11,0.04,0.08,0.03,0.07,0.03,0.06,0.03,0.05,0.03,0.05,0.03,0.04,0.02,0.04,0.02,0.04,0.02,0.04,0.02,0.03,0.01,0.03,0.01,0.03,0.01,0.02,0.01,0.02,0.0,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
5m TTC,51.98,48.04,35.8,32.42,23.0,20.99,14.34,13.52,8.68,9.05,5.28,6.05,3.37,4.27,2.18,2.96,1.49,2.3,1.03,1.71,0.78,1.29,0.55,0.99,0.4,0.78,0.32,0.6,0.24,0.47,0.18,0.39,0.14,0.29,0.12,0.24,0.1,0.22,0.08,0.18,0.07,0.15,0.05,0.14,0.04,0.11,0.04,0.1,0.03,0.09,0.03,0.08,0.02,0.07,0.02,0.06,0.02,0.05,0.02,0.05,0.01,0.03,0.01,0.03,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.0,0.02,0.0,0.01,0.0,0.01,0.0,0.01
6m TTC,52.02,47.99,37.23,33.43,25.11,22.12,16.52,14.74,10.5,9.94,6.63,6.96,4.34,4.92,2.92,3.59,2.04,2.67,1.43,2.07,1.04,1.6,0.71,1.25,0.56,0.97,0.42,0.82,0.32,0.65,0.23,0.53,0.18,0.43,0.16,0.34,0.13,0.29,0.11,0.23,0.09,0.2,0.08,0.16,0.08,0.13,0.06,0.12,0.06,0.1,0.05,0.09,0.04,0.08,0.04,0.07,0.03,0.06,0.03,0.05,0.03,0.05,0.03,0.04,0.03,0.04,0.01,0.03,0.01,0.03,0.01,0.03,0.01,0.02,0.0,0.02,0.0,0.02,0.0,0.02
7m TTC,52.68,47.32,38.76,34.05,26.69,23.19,18.14,16.01,11.95,10.93,7.89,7.94,5.3,5.79,3.53,4.28,2.5,3.26,1.76,2.49,1.28,1.9,0.98,1.52,0.73,1.25,0.59,1.01,0.42,0.84,0.34,0.67,0.27,0.55,0.22,0.45,0.19,0.36,0.15,0.31,0.13,0.24,0.11,0.19,0.09,0.16,0.08,0.14,0.06,0.12,0.06,0.09,0.05,0.07,0.04,0.07,0.03,0.06,0.03,0.05,0.03,0.05,0.02,0.05,0.02,0.04,0.02,0.04,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.02
8m TTC,52.55,47.46,39.6,34.67,28.27,24.41,19.63,17.02,13.26,12.08,8.85,8.75,6.11,6.39,4.27,4.76,2.94,3.59,2.09,2.75,1.5,2.2,1.18,1.76,0.92,1.41,0.73,1.13,0.58,0.94,0.47,0.81,0.37,0.67,0.29,0.54,0.23,0.46,0.2,0.38,0.17,0.32,0.14,0.27,0.12,0.22,0.1,0.18,0.09,0.14,0.08,0.12,0.07,0.1,0.06,0.09,0.05,0.07,0.05,0.06,0.04,0.06,0.04,0.05,0.03,0.05,0.03,0.04,0.02,0.03,0.02,0.03,0.01,0.03,0.01,0.02,0.01,0.02,0.01,0.02
9m TTC,52.71,47.3,40.04,35.07,29.25,25.31,20.65,17.89,14.29,13.02,9.75,9.53,6.83,7.07,4.77,5.33,3.41,4.05,2.47,3.17,1.85,2.51,1.41,2.02,1.09,1.64,0.87,1.34,0.71,1.08,0.59,0.91,0.47,0.77,0.39,0.64,0.3,0.54,0.26,0.43,0.2,0.37,0.17,0.31,0.14,0.26,0.13,0.22,0.11,0.19,0.09,0.17,0.07,0.14,0.06,0.13,0.06,0.11,0.05,0.09,0.04,0.09,0.04,0.08,0.03,0.07,0.03,0.07,0.03,0.05,0.03,0.04,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02
10m TTC,52.6,47.42,40.8,35.81,30.5,26.13,21.89,18.92,15.44,13.86,10.75,10.23,7.65,7.75,5.38,5.93,4.02,4.54,2.89,3.58,2.12,2.86,1.61,2.29,1.26,1.87,1.01,1.5,0.8,1.21,0.64,1.03,0.52,0.86,0.45,0.73,0.37,0.65,0.31,0.55,0.24,0.49,0.19,0.41,0.16,0.35,0.12,0.27,0.1,0.24,0.1,0.2,0.09,0.16,0.08,0.14,0.07,0.12,0.06,0.1,0.05,0.08,0.05,0.07,0.05,0.06,0.05,0.06,0.03,0.05,0.03,0.04,0.02,0.04,0.02,0.04,0.02,0.03,0.02,0.03
11m TTC,52.58,47.43,41.37,36.18,31.31,26.79,22.8,19.89,16.52,14.74,11.71,11.16,8.31,8.39,6.1,6.41,4.44,4.95,3.3,3.93,2.5,3.18,1.88,2.55,1.5,2.09,1.16,1.72,0.95,1.42,0.78,1.18,0.62,0.99,0.54,0.84,0.42,0.74,0.33,0.63,0.27,0.55,0.23,0.48,0.2,0.43,0.17,0.35,0.14,0.29,0.11,0.23,0.1,0.19,0.09,0.17,0.08,0.14,0.07,0.12,0.07,0.11,0.06,0.1,0.06,0.09,0.06,0.08,0.03,0.06,0.03,0.06,0.02,0.06,0.02,0.06,0.02,0.05,0.02,0.04
12m TTC,52.92,47.09,41.96,36.66,32.03,27.77,23.8,20.75,17.3,15.49,12.44,11.67,9.01,8.95,6.63,7.0,4.93,5.48,3.71,4.28,2.84,3.51,2.19,2.88,1.71,2.36,1.39,1.93,1.14,1.61,0.92,1.3,0.73,1.1,0.61,0.95,0.51,0.83,0.44,0.73,0.37,0.63,0.3,0.53,0.25,0.45,0.22,0.38,0.18,0.33,0.14,0.29,0.13,0.25,0.12,0.22,0.11,0.2,0.1,0.17,0.09,0.15,0.07,0.13,0.06,0.11,0.05,0.09,0.04,0.08,0.04,0.08,0.03,0.06,0.02,0.05,0.02,0.05,0.02,0.04
13m TTC,53.06,46.95,42.44,36.71,32.9,28.28,24.72,21.4,18.1,16.1,13.26,12.34,9.77,9.62,7.24,7.52,5.42,5.94,4.13,4.78,3.17,3.81,2.43,3.08,1.88,2.52,1.52,2.1,1.23,1.76,0.99,1.47,0.84,1.23,0.67,1.08,0.57,0.91,0.49,0.8,0.43,0.68,0.36,0.6,0.29,0.51,0.25,0.45,0.23,0.39,0.21,0.34,0.18,0.3,0.17,0.24,0.15,0.2,0.11,0.16,0.1,0.14,0.08,0.12,0.07,0.1,0.06,0.09,0.04,0.07,0.03,0.06,0.03,0.06,0.02,0.05,0.02,0.05,0.02,0.04
14m TTC,53.14,46.87,42.96,37.02,33.43,28.74,25.32,22.08,18.92,16.77,14.13,12.96,10.39,10.15,7.75,8.05,5.92,6.37,4.52,5.11,3.46,4.17,2.65,3.5,2.07,2.94,1.65,2.37,1.32,1.99,1.08,1.63,0.87,1.4,0.74,1.21,0.64,1.04,0.54,0.89,0.46,0.79,0.4,0.67,0.34,0.57,0.28,0.51,0.24,0.44,0.22,0.38,0.18,0.34,0.17,0.31,0.14,0.27,0.12,0.24,0.1,0.2,0.08,0.17,0.06,0.15,0.06,0.14,0.04,0.1,0.03,0.09,0.03,0.07,0.03,0.06,0.02,0.06,0.02,0.05
15m TTC,52.79,47.22,43.12,37.64,34.07,29.42,26.21,22.62,19.74,17.63,14.78,13.58,11.15,10.74,8.25,8.49,6.27,6.77,4.79,5.52,3.7,4.52,2.92,3.7,2.26,3.09,1.81,2.58,1.45,2.15,1.19,1.83,0.98,1.55,0.83,1.32,0.73,1.12,0.63,0.99,0.52,0.86,0.45,0.76,0.38,0.63,0.32,0.57,0.29,0.47,0.24,0.44,0.2,0.4,0.17,0.35,0.15,0.29,0.12,0.26,0.1,0.23,0.08,0.21,0.07,0.18,0.06,0.15,0.05,0.11,0.05,0.1,0.04,0.09,0.04,0.08,0.03,0.07,0.03,0.06
16m TTC,52.99,47.02,43.35,38.04,34.65,30.06,26.71,23.42,20.19,18.28,15.43,14.15,11.6,11.06,8.66,8.81,6.54,7.08,5.12,5.77,3.94,4.82,3.14,3.94,2.47,3.21,2.03,2.71,1.68,2.29,1.37,2.0,1.16,1.71,0.98,1.47,0.8,1.23,0.68,1.05,0.59,0.92,0.52,0.82,0.45,0.72,0.4,0.64,0.32,0.55,0.25,0.48,0.22,0.43,0.19,0.38,0.16,0.35,0.14,0.31,0.13,0.27,0.11,0.23,0.09,0.19,0.09,0.16,0.06,0.13,0.06,0.11,0.05,0.1,0.04,0.08,0.03,0.07,0.03,0.07
17m TTC,53.11,46.9,43.94,38.05,35.22,30.52,27.52,23.97,21.0,18.71,15.97,14.76,12.1,11.6,9.27,9.25,7.1,7.43,5.6,6.12,4.37,5.07,3.48,4.16,2.76,3.52,2.22,2.99,1.77,2.46,1.44,2.07,1.24,1.78,1.02,1.55,0.86,1.33,0.73,1.14,0.62,1.0,0.54,0.85,0.47,0.76,0.42,0.68,0.38,0.59,0.33,0.51,0.28,0.45,0.22,0.41,0.2,0.37,0.16,0.32,0.15,0.28,0.13,0.26,0.11,0.23,0.09,0.2,0.07,0.15,0.07,0.13,0.06,0.11,0.05,0.11,0.05,0.09,0.04,0.08
18m TTC,53.03,46.97,44.16,38.38,35.59,30.84,27.96,24.69,21.67,19.17,16.66,15.23,12.68,12.08,9.73,9.63,7.54,7.76,5.93,6.37,4.64,5.3,3.75,4.42,2.99,3.64,2.4,3.05,1.94,2.61,1.59,2.26,1.34,1.94,1.15,1.66,0.99,1.41,0.82,1.24,0.69,1.08,0.59,0.94,0.52,0.82,0.45,0.74,0.38,0.69,0.34,0.58,0.3,0.51,0.27,0.44,0.22,0.4,0.19,0.35,0.17,0.3,0.15,0.27,0.13,0.25,0.11,0.22,0.09,0.17,0.08,0.15,0.07,0.14,0.06,0.12,0.05,0.1,0.04,0.09
19m TTC,53.02,46.99,44.4,38.69,36.09,31.45,28.53,25.01,22.29,19.83,17.34,15.66,13.21,12.49,10.22,9.96,7.91,8.02,6.33,6.59,5.0,5.45,3.96,4.61,3.23,3.9,2.61,3.3,2.1,2.79,1.76,2.4,1.47,2.06,1.26,1.8,1.04,1.56,0.9,1.31,0.76,1.12,0.67,1.0,0.59,0.86,0.5,0.77,0.42,0.66,0.37,0.58,0.33,0.53,0.29,0.46,0.25,0.4,0.21,0.37,0.19,0.33,0.17,0.3,0.16,0.26,0.14,0.25,0.1,0.19,0.09,0.17,0.08,0.16,0.08,0.13,0.07,0.1,0.06,0.09
20m TTC,53.03,46.97,44.53,38.94,36.43,31.79,28.96,25.64,22.72,20.43,17.76,16.13,13.79,12.98,10.54,10.48,8.25,8.51,6.61,6.95,5.26,5.73,4.23,4.81,3.41,4.03,2.85,3.45,2.34,3.04,1.88,2.56,1.56,2.24,1.32,1.92,1.14,1.67,0.97,1.44,0.83,1.24,0.72,1.07,0.62,0.93,0.54,0.84,0.47,0.72,0.43,0.63,0.38,0.58,0.31,0.52,0.28,0.46,0.25,0.41,0.23,0.36,0.2,0.3,0.18,0.28,0.16,0.26,0.11,0.19,0.1,0.18,0.09,0.16,0.08,0.14,0.07,0.12,0.07,0.12
