,>= +0.00%,<= -0.00%,>= +0.05%,<= -0.05%,>= +0.10%,<= -0.10%,>= +0.15%,<= -0.15%,>= +0.20%,<= -0.20%,>= +0.25%,<= -0.25%,>= +0.30%,<= -0.30%,>= +0.35%,<= -0.35%,>= +0.40%,<= -0.40%,>= +0.45%,<= -0.45%,>= +0.50%,<= -0.50%,>= +0.55%,<= -0.55%,>= +0.60%,<= -0.60%,>= +0.65%,<= -0.65%,>= +0.70%,<= -0.70%,>= +0.75%,<= -0.75%,>= +0.80%,<= -0.80%,>= +0.85%,<= -0.85%,>= +0.90%,<= -0.90%,>= +0.95%,<= -0.95%,>= +1.00%,<= -1.00%,>= +1.05%,<= -1.05%,>= +1.10%,<= -1.10%,>= +1.15%,<= -1.15%,>= +1.20%,<= -1.20%,>= +1.25%,<= -1.25%,>= +1.30%,<= -1.30%,>= +1.35%,<= -1.35%,>= +1.40%,<= -1.40%,>= +1.45%,<= -1.45%,>= +1.50%,<= -1.50%,>= +1.55%,<= -1.55%,>= +1.60%,<= -1.60%,>= +1.65%,<= -1.65%,>= +1.75%,<= -1.75%,>= +1.80%,<= -1.80%,>= +1.85%,<= -1.85%,>= +1.90%,<= -1.90%,>= +1.95%,<= -1.95%,>= +2.00%,<= -2.00%
1m TTC,53.83,46.22,36.73,30.62,21.71,19.21,11.09,11.87,5.69,7.05,3.29,4.45,1.66,3.15,1.01,2.06,0.54,1.68,0.33,1.13,0.22,0.72,0.12,0.62,0.07,0.36,0.05,0.25,0.04,0.24,0.04,0.16,0.04,0.09,0.04,0.06,0.02,0.06,0.02,0.04,0.02,0.04,0.01,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2m TTC,53.83,46.21,40.36,34.8,27.98,24.47,17.9,17.21,11.6,12.46,7.3,9.12,4.71,6.68,3.2,4.66,2.2,3.58,1.52,2.61,0.96,1.92,0.57,1.39,0.43,0.99,0.33,0.86,0.2,0.64,0.18,0.51,0.14,0.42,0.11,0.33,0.11,0.21,0.1,0.2,0.06,0.18,0.06,0.11,0.05,0.11,0.04,0.11,0.03,0.06,0.03,0.04,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0
3m TTC,53.25,46.75,42.43,36.28,32.04,27.92,23.63,21.24,16.39,16.01,11.46,12.14,8.05,9.4,5.79,7.12,3.89,5.42,2.74,4.38,1.81,3.48,1.35,2.85,0.91,2.19,0.63,1.81,0.45,1.47,0.36,1.1,0.26,0.89,0.18,0.69,0.16,0.63,0.11,0.55,0.09,0.43,0.04,0.35,0.04,0.32,0.03,0.21,0.03,0.18,0.03,0.15,0.03,0.14,0.03,0.14,0.03,0.14,0.03,0.14,0.02,0.11,0.02,0.11,0.02,0.11,0.02,0.06,0.02,0.04,0.02,0.04,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01
4m TTC,53.4,46.6,43.82,37.69,34.48,29.14,26.63,22.89,20.6,18.32,14.35,14.05,10.31,11.04,7.47,8.51,5.16,6.7,3.77,5.0,2.66,4.19,1.99,3.66,1.55,3.08,1.07,2.54,0.91,2.14,0.65,1.65,0.53,1.31,0.39,1.07,0.3,0.94,0.2,0.77,0.11,0.74,0.1,0.64,0.09,0.49,0.09,0.49,0.09,0.44,0.09,0.33,0.08,0.27,0.05,0.26,0.05,0.25,0.04,0.25,0.04,0.23,0.04,0.22,0.04,0.2,0.03,0.19,0.03,0.11,0.03,0.11,0.03,0.08,0.03,0.08,0.03,0.08,0.03,0.08
5m TTC,53.44,46.56,46.14,38.31,37.02,30.5,28.67,24.79,22.12,19.53,16.91,15.47,12.68,12.51,9.74,10.13,7.31,8.18,5.14,6.4,3.53,5.05,2.5,4.46,2.11,3.72,1.59,3.07,1.39,2.61,1.02,2.14,0.71,1.79,0.54,1.59,0.43,1.25,0.36,1.13,0.32,1.03,0.29,0.86,0.26,0.64,0.25,0.48,0.18,0.47,0.15,0.44,0.11,0.37,0.1,0.27,0.05,0.24,0.05,0.22,0.05,0.16,0.05,0.16,0.05,0.11,0.05,0.11,0.04,0.05,0.04,0.05,0.04,0.05,0.03,0.04,0.03,0.04,0.03,0.04
6m TTC,54.11,45.89,46.34,38.52,39.05,32.11,31.71,26.05,24.91,21.1,19.39,17.4,14.54,14.13,10.84,11.5,8.61,9.66,6.09,7.83,4.55,6.22,3.45,5.08,2.72,4.5,2.3,3.72,1.76,2.98,1.43,2.53,0.97,2.18,0.83,1.99,0.56,1.78,0.51,1.49,0.42,1.1,0.33,1.02,0.25,0.96,0.16,0.81,0.15,0.69,0.15,0.6,0.13,0.56,0.11,0.45,0.1,0.27,0.09,0.22,0.09,0.21,0.09,0.15,0.04,0.12,0.04,0.11,0.04,0.09,0.03,0.08,0.03,0.08,0.02,0.06,0.02,0.05,0.02,0.05
7m TTC,53.95,46.08,46.4,38.16,39.43,32.12,32.32,26.85,25.9,21.73,20.85,17.71,15.66,14.86,12.42,12.32,9.82,9.76,7.76,8.11,6.15,6.72,4.74,5.54,3.46,4.82,2.79,4.06,2.06,3.48,1.5,3.01,1.26,2.59,1.0,2.14,0.86,1.87,0.72,1.68,0.53,1.52,0.49,1.31,0.38,1.16,0.32,1.09,0.29,1.04,0.24,0.98,0.23,0.76,0.19,0.72,0.18,0.56,0.13,0.47,0.11,0.42,0.1,0.33,0.08,0.32,0.05,0.29,0.04,0.27,0.04,0.19,0.04,0.15,0.04,0.1,0.04,0.08,0.04,0.07
8m TTC,55.11,44.9,48.1,37.9,40.67,31.94,34.01,26.42,27.53,22.26,22.53,18.82,17.85,15.87,14.19,12.9,11.51,10.62,8.74,8.78,6.88,7.48,5.33,6.06,4.15,5.13,3.13,4.43,2.46,3.72,1.96,3.3,1.47,2.91,1.15,2.53,0.92,2.06,0.8,1.83,0.61,1.64,0.58,1.51,0.51,1.31,0.39,1.15,0.37,1.02,0.31,0.96,0.27,0.83,0.24,0.72,0.18,0.67,0.14,0.65,0.12,0.55,0.12,0.48,0.08,0.47,0.07,0.43,0.05,0.28,0.05,0.26,0.05,0.18,0.05,0.17,0.05,0.13,0.04,0.13
9m TTC,54.87,45.14,48.01,38.84,40.76,32.37,34.41,27.49,28.29,23.26,23.36,19.49,18.89,16.43,15.1,13.67,12.08,11.37,9.46,9.74,7.65,8.4,6.01,7.16,5.05,5.84,4.05,5.19,3.27,4.49,2.46,3.87,1.86,3.3,1.63,2.81,1.35,2.43,1.19,2.13,1.01,1.95,0.8,1.74,0.64,1.51,0.53,1.3,0.39,1.1,0.31,0.96,0.28,0.92,0.23,0.83,0.22,0.8,0.21,0.77,0.18,0.67,0.18,0.62,0.15,0.58,0.14,0.56,0.11,0.45,0.11,0.37,0.08,0.37,0.04,0.34,0.04,0.27,0.04,0.27
10m TTC,54.03,45.97,47.62,38.78,40.93,33.18,35.05,27.83,28.97,23.59,24.01,19.81,20.09,16.68,16.27,14.28,13.07,11.93,10.28,10.08,8.32,8.35,6.89,7.26,5.52,6.34,4.43,5.65,3.72,4.78,2.94,4.32,2.23,3.66,1.83,3.29,1.53,2.87,1.28,2.62,1.13,2.37,1.0,2.2,0.88,1.95,0.67,1.78,0.53,1.54,0.5,1.45,0.46,1.37,0.38,1.15,0.28,1.02,0.24,0.93,0.24,0.78,0.21,0.74,0.21,0.67,0.18,0.62,0.11,0.55,0.11,0.49,0.11,0.4,0.06,0.28,0.06,0.28,0.06,0.23
