,>= +0.00%,<= -0.00%,>= +0.05%,<= -0.05%,>= +0.10%,<= -0.10%,>= +0.15%,<= -0.15%,>= +0.20%,<= -0.20%,>= +0.25%,<= -0.25%,>= +0.30%,<= -0.30%,>= +0.35%,<= -0.35%,>= +0.40%,<= -0.40%,>= +0.45%,<= -0.45%,>= +0.50%,<= -0.50%,>= +0.55%,<= -0.55%,>= +0.60%,<= -0.60%,>= +0.65%,<= -0.65%,>= +0.70%,<= -0.70%,>= +0.75%,<= -0.75%,>= +0.80%,<= -0.80%,>= +0.85%,<= -0.85%,>= +0.90%,<= -0.90%,>= +0.95%,<= -0.95%,>= +1.00%,<= -1.00%,>= +1.05%,<= -1.05%,>= +1.10%,<= -1.10%,>= +1.15%,<= -1.15%,>= +1.20%,<= -1.20%,>= +1.25%,<= -1.25%,>= +1.30%,<= -1.30%,>= +1.35%,<= -1.35%,>= +1.40%,<= -1.40%,>= +1.45%,<= -1.45%,>= +1.50%,<= -1.50%,>= +1.55%,<= -1.55%,>= +1.60%,<= -1.60%,>= +1.65%,<= -1.65%,>= +1.75%,<= -1.75%,>= +1.80%,<= -1.80%,>= +1.85%,<= -1.85%,>= +1.90%,<= -1.90%,>= +1.95%,<= -1.95%,>= +2.00%,<= -2.00%
1m TTC,51.22,49.08,14.96,14.59,4.14,4.54,1.4,1.7,0.55,0.7,0.25,0.33,0.12,0.16,0.06,0.09,0.03,0.06,0.02,0.04,0.01,0.03,0.01,0.02,0.01,0.02,0.0,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2m TTC,51.34,48.76,22.09,20.72,8.51,8.71,3.55,4.06,1.62,2.01,0.81,1.13,0.43,0.67,0.26,0.42,0.16,0.28,0.11,0.19,0.08,0.12,0.06,0.09,0.04,0.07,0.03,0.05,0.02,0.03,0.01,0.03,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3m TTC,51.39,48.67,26.27,24.13,12.22,11.63,5.78,6.17,2.86,3.38,1.56,1.97,0.94,1.21,0.57,0.76,0.36,0.48,0.24,0.34,0.16,0.26,0.12,0.18,0.09,0.14,0.07,0.09,0.05,0.07,0.04,0.05,0.03,0.04,0.02,0.03,0.02,0.03,0.01,0.03,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4m TTC,51.44,48.59,28.84,26.69,14.87,14.02,7.69,7.73,4.12,4.54,2.29,2.78,1.37,1.78,0.87,1.21,0.57,0.79,0.4,0.54,0.28,0.4,0.21,0.3,0.15,0.22,0.12,0.16,0.09,0.13,0.07,0.09,0.05,0.08,0.05,0.06,0.04,0.05,0.03,0.04,0.02,0.04,0.02,0.03,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5m TTC,51.39,48.64,30.95,28.69,17.06,16.04,9.31,9.27,5.3,5.58,3.09,3.57,1.91,2.36,1.22,1.62,0.82,1.15,0.58,0.81,0.42,0.6,0.31,0.45,0.24,0.33,0.18,0.25,0.13,0.2,0.11,0.15,0.08,0.12,0.07,0.1,0.05,0.08,0.04,0.07,0.04,0.05,0.03,0.04,0.02,0.04,0.02,0.03,0.02,0.03,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
6m TTC,51.77,48.26,32.8,29.98,19.09,17.63,11.02,10.62,6.42,6.75,3.85,4.42,2.47,2.99,1.65,2.07,1.1,1.48,0.77,1.09,0.55,0.79,0.42,0.61,0.3,0.46,0.22,0.36,0.17,0.29,0.13,0.22,0.11,0.18,0.09,0.15,0.07,0.13,0.06,0.1,0.04,0.08,0.04,0.06,0.03,0.06,0.02,0.05,0.02,0.04,0.02,0.03,0.01,0.03,0.01,0.03,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0
7m TTC,51.92,48.09,34.09,31.04,20.77,19.04,12.43,11.83,7.49,7.52,4.67,5.13,2.99,3.56,2.0,2.46,1.38,1.82,0.95,1.33,0.7,1.01,0.51,0.77,0.39,0.58,0.31,0.47,0.23,0.37,0.19,0.3,0.15,0.24,0.12,0.2,0.1,0.16,0.08,0.14,0.07,0.12,0.06,0.1,0.05,0.08,0.04,0.07,0.04,0.06,0.03,0.04,0.03,0.04,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01
8m TTC,51.96,48.04,34.99,31.97,22.33,20.27,13.73,12.79,8.46,8.44,5.34,5.74,3.47,4.02,2.38,2.89,1.68,2.14,1.2,1.6,0.88,1.22,0.64,0.94,0.51,0.74,0.39,0.59,0.32,0.46,0.25,0.38,0.2,0.31,0.15,0.25,0.13,0.2,0.1,0.17,0.09,0.15,0.08,0.12,0.07,0.1,0.06,0.09,0.05,0.08,0.04,0.06,0.04,0.05,0.03,0.04,0.03,0.04,0.03,0.04,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
9m TTC,51.73,48.28,35.97,32.85,23.56,21.44,15.01,13.9,9.5,9.24,6.01,6.37,3.93,4.55,2.74,3.33,1.92,2.48,1.37,1.85,1.02,1.44,0.78,1.13,0.62,0.88,0.51,0.71,0.4,0.57,0.33,0.47,0.26,0.38,0.21,0.32,0.17,0.26,0.14,0.22,0.12,0.2,0.1,0.16,0.09,0.13,0.08,0.12,0.07,0.1,0.06,0.08,0.05,0.07,0.05,0.06,0.04,0.05,0.03,0.05,0.03,0.04,0.03,0.04,0.02,0.04,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01
10m TTC,51.38,48.62,36.64,33.69,24.56,22.41,15.89,14.86,10.29,10.0,6.68,7.01,4.54,4.99,3.13,3.71,2.22,2.84,1.6,2.16,1.2,1.68,0.93,1.3,0.74,1.03,0.61,0.82,0.48,0.66,0.38,0.54,0.3,0.46,0.24,0.4,0.2,0.33,0.17,0.27,0.14,0.24,0.12,0.2,0.1,0.16,0.1,0.14,0.08,0.12,0.07,0.11,0.06,0.09,0.05,0.07,0.04,0.06,0.04,0.06,0.04,0.05,0.03,0.05,0.02,0.04,0.02,0.04,0.02,0.04,0.02,0.03,0.02,0.03,0.01,0.03,0.01,0.03,0.01,0.02
