,>= +0.00%,<= -0.00%,>= +0.05%,<= -0.05%,>= +0.10%,<= -0.10%,>= +0.15%,<= -0.15%,>= +0.20%,<= -0.20%,>= +0.25%,<= -0.25%,>= +0.30%,<= -0.30%,>= +0.35%,<= -0.35%,>= +0.40%,<= -0.40%,>= +0.45%,<= -0.45%,>= +0.50%,<= -0.50%,>= +0.55%,<= -0.55%,>= +0.60%,<= -0.60%,>= +0.65%,<= -0.65%,>= +0.70%,<= -0.70%,>= +0.75%,<= -0.75%,>= +0.80%,<= -0.80%,>= +0.85%,<= -0.85%,>= +0.90%,<= -0.90%,>= +0.95%,<= -0.95%,>= +1.00%,<= -1.00%,>= +1.05%,<= -1.05%,>= +1.10%,<= -1.10%,>= +1.15%,<= -1.15%,>= +1.20%,<= -1.20%,>= +1.25%,<= -1.25%,>= +1.30%,<= -1.30%,>= +1.35%,<= -1.35%,>= +1.40%,<= -1.40%,>= +1.45%,<= -1.45%,>= +1.50%,<= -1.50%,>= +1.55%,<= -1.55%,>= +1.60%,<= -1.60%,>= +1.65%,<= -1.65%,>= +1.75%,<= -1.75%,>= +1.80%,<= -1.80%,>= +1.85%,<= -1.85%,>= +1.90%,<= -1.90%,>= +1.95%,<= -1.95%,>= +2.00%,<= -2.00%
1m TTC,48.03,51.99,32.67,35.03,20.05,20.17,13.24,10.82,8.35,5.12,5.34,2.65,3.24,1.55,2.0,0.87,1.35,0.52,1.0,0.24,0.67,0.19,0.46,0.05,0.36,0.05,0.26,0.02,0.19,0.01,0.14,0.01,0.12,0.01,0.09,0.0,0.09,0.0,0.07,0.0,0.07,0.0,0.06,0.0,0.06,0.0,0.06,0.0,0.06,0.0,0.06,0.0,0.06,0.0,0.06,0.0,0.06,0.0,0.06,0.0,0.06,0.0,0.06,0.0,0.06,0.0,0.06,0.0,0.06,0.0,0.06,0.0,0.06,0.0,0.06,0.0,0.06,0.0,0.06,0.0
2m TTC,46.19,53.82,34.0,40.32,24.83,28.8,17.84,19.29,13.24,12.17,9.14,6.75,6.99,4.42,4.87,2.45,3.65,1.59,2.5,0.94,1.99,0.72,1.49,0.52,1.1,0.27,1.0,0.19,0.71,0.11,0.55,0.06,0.37,0.05,0.31,0.05,0.26,0.04,0.21,0.04,0.19,0.04,0.19,0.04,0.19,0.04,0.19,0.04,0.19,0.04,0.16,0.01,0.16,0.01,0.16,0.01,0.16,0.01,0.06,0.01,0.06,0.01,0.05,0.01,0.05,0.01,0.05,0.01,0.05,0.01,0.05,0.01,0.05,0.01,0.05,0.01,0.05,0.01,0.04,0.0
3m TTC,46.36,53.66,37.18,41.98,27.95,32.11,21.5,23.43,15.67,16.7,11.87,11.17,8.65,7.26,6.27,4.67,4.5,3.29,3.52,2.1,2.85,1.56,2.16,1.02,1.82,0.7,1.49,0.5,1.09,0.41,0.89,0.31,0.71,0.22,0.54,0.2,0.46,0.15,0.39,0.14,0.32,0.12,0.29,0.12,0.27,0.12,0.26,0.1,0.21,0.07,0.2,0.06,0.2,0.06,0.2,0.06,0.19,0.06,0.16,0.06,0.16,0.06,0.16,0.06,0.16,0.06,0.15,0.06,0.11,0.06,0.11,0.06,0.11,0.06,0.11,0.06,0.1,0.01,0.1,0.01
4m TTC,46.57,53.43,37.96,43.93,30.01,33.62,23.38,25.71,18.24,18.87,13.87,13.29,10.75,9.5,8.57,6.66,6.66,4.62,5.11,3.34,4.1,2.52,3.24,1.76,2.62,1.14,2.21,0.95,1.75,0.67,1.55,0.55,1.25,0.44,1.04,0.31,0.71,0.3,0.62,0.27,0.6,0.27,0.4,0.25,0.39,0.24,0.39,0.05,0.34,0.04,0.27,0.04,0.24,0.04,0.21,0.02,0.2,0.02,0.2,0.01,0.19,0.01,0.19,0.01,0.19,0.01,0.19,0.01,0.19,0.01,0.12,0.01,0.11,0.01,0.11,0.01,0.11,0.01,0.09,0.01
5m TTC,46.22,53.78,37.97,44.26,30.68,35.75,25.13,28.13,19.7,21.73,15.47,16.49,11.96,11.91,9.82,8.85,8.16,6.02,6.45,4.24,4.95,3.17,3.85,2.39,3.1,1.95,2.56,1.42,2.3,1.21,2.07,1.01,1.54,0.9,1.22,0.75,1.02,0.67,0.8,0.52,0.75,0.44,0.59,0.32,0.54,0.24,0.49,0.21,0.4,0.2,0.31,0.19,0.26,0.19,0.25,0.19,0.25,0.09,0.25,0.07,0.25,0.06,0.24,0.06,0.24,0.05,0.21,0.01,0.16,0.01,0.12,0.01,0.09,0.01,0.09,0.01,0.07,0.01,0.07,0.01
6m TTC,47.01,52.99,39.28,44.56,32.18,36.58,25.77,29.4,20.91,23.88,17.42,18.06,14.25,13.42,11.99,9.99,9.84,7.66,7.82,6.22,6.34,4.89,5.04,3.39,4.3,2.5,3.36,2.01,2.81,1.59,2.42,1.39,2.15,1.15,1.72,0.9,1.37,0.72,1.21,0.56,1.06,0.37,0.82,0.29,0.71,0.26,0.55,0.16,0.49,0.16,0.45,0.16,0.44,0.11,0.41,0.11,0.39,0.06,0.32,0.06,0.32,0.06,0.32,0.05,0.26,0.04,0.26,0.04,0.19,0.02,0.19,0.02,0.17,0.02,0.17,0.01,0.16,0.01,0.16,0.01
7m TTC,46.26,53.74,38.7,45.69,33.38,37.98,27.2,30.95,22.85,24.82,18.45,19.84,15.66,15.76,12.56,12.17,10.31,9.24,8.77,7.25,7.3,5.77,5.99,4.56,5.31,3.41,4.56,2.81,3.77,2.19,3.14,1.76,2.59,1.37,2.16,1.22,1.99,1.04,1.65,0.8,1.5,0.56,1.35,0.45,1.2,0.41,1.11,0.37,1.05,0.34,0.89,0.32,0.85,0.3,0.74,0.29,0.71,0.27,0.55,0.22,0.52,0.17,0.52,0.04,0.4,0.04,0.27,0.04,0.21,0.04,0.21,0.02,0.16,0.02,0.15,0.02,0.15,0.02,0.15,0.02
8m TTC,45.62,54.39,39.65,46.14,33.11,39.51,27.75,32.28,23.45,26.0,19.1,20.97,16.21,16.94,13.44,13.37,11.16,10.34,9.36,7.84,8.12,6.5,6.72,4.95,5.62,4.06,4.74,3.35,4.01,2.75,3.49,2.12,3.05,1.9,2.64,1.42,2.22,1.27,2.07,1.17,1.79,1.01,1.52,0.77,1.32,0.74,1.24,0.66,1.07,0.64,1.02,0.54,0.92,0.44,0.81,0.37,0.77,0.31,0.62,0.29,0.57,0.27,0.57,0.27,0.56,0.24,0.54,0.21,0.39,0.1,0.29,0.05,0.22,0.05,0.22,0.05,0.22,0.04,0.22,0.02
9m TTC,46.97,53.03,41.09,46.69,35.46,39.52,29.67,33.61,24.35,27.63,19.96,22.22,16.55,18.1,14.44,14.06,12.51,11.21,10.64,8.89,9.5,7.34,7.87,6.04,6.64,4.46,5.76,3.51,4.92,2.85,4.2,2.39,3.46,2.07,2.91,1.66,2.6,1.45,2.34,1.24,2.09,1.12,1.91,0.92,1.57,0.87,1.35,0.79,1.22,0.66,1.19,0.6,1.04,0.59,0.9,0.56,0.74,0.46,0.67,0.42,0.61,0.32,0.55,0.27,0.54,0.22,0.47,0.15,0.32,0.12,0.29,0.1,0.27,0.1,0.27,0.1,0.25,0.05,0.21,0.05
10m TTC,47.57,52.49,41.44,47.02,35.31,40.53,30.1,34.32,25.43,28.92,21.85,23.62,18.39,19.22,15.47,15.92,13.25,12.46,11.45,9.92,9.76,7.91,8.45,6.65,7.29,5.24,6.14,4.19,5.56,3.46,4.86,2.96,4.02,2.51,3.27,2.11,2.59,1.64,2.36,1.36,2.26,1.05,1.99,0.96,1.79,0.86,1.69,0.75,1.45,0.66,1.29,0.65,1.17,0.64,1.11,0.61,1.02,0.57,0.9,0.55,0.75,0.44,0.61,0.31,0.46,0.3,0.41,0.27,0.34,0.16,0.29,0.15,0.29,0.15,0.27,0.15,0.25,0.15,0.2,0.14
