,>= +0.00%,<= -0.00%,>= +0.05%,<= -0.05%,>= +0.10%,<= -0.10%,>= +0.15%,<= -0.15%,>= +0.20%,<= -0.20%,>= +0.25%,<= -0.25%,>= +0.30%,<= -0.30%,>= +0.35%,<= -0.35%,>= +0.40%,<= -0.40%,>= +0.45%,<= -0.45%,>= +0.50%,<= -0.50%,>= +0.55%,<= -0.55%,>= +0.60%,<= -0.60%,>= +0.65%,<= -0.65%,>= +0.70%,<= -0.70%,>= +0.75%,<= -0.75%,>= +0.80%,<= -0.80%,>= +0.85%,<= -0.85%,>= +0.90%,<= -0.90%,>= +0.95%,<= -0.95%,>= +1.00%,<= -1.00%,>= +1.05%,<= -1.05%,>= +1.10%,<= -1.10%,>= +1.15%,<= -1.15%,>= +1.20%,<= -1.20%,>= +1.25%,<= -1.25%,>= +1.30%,<= -1.30%,>= +1.35%,<= -1.35%,>= +1.40%,<= -1.40%,>= +1.45%,<= -1.45%,>= +1.50%,<= -1.50%,>= +1.55%,<= -1.55%,>= +1.60%,<= -1.60%,>= +1.65%,<= -1.65%,>= +1.75%,<= -1.75%,>= +1.80%,<= -1.80%,>= +1.85%,<= -1.85%,>= +1.90%,<= -1.90%,>= +1.95%,<= -1.95%,>= +2.00%,<= -2.00%
1m TTC,47.82,52.25,27.35,29.35,15.11,13.18,7.83,5.85,4.4,2.72,2.38,1.35,1.32,0.69,0.78,0.36,0.51,0.17,0.32,0.08,0.2,0.06,0.14,0.05,0.1,0.04,0.09,0.03,0.08,0.01,0.07,0.01,0.06,0.0,0.06,0.0,0.04,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2m TTC,48.27,51.76,32.72,34.65,21.51,21.26,13.45,12.26,8.39,6.98,5.32,4.03,3.5,2.33,2.22,1.39,1.57,0.92,1.08,0.54,0.82,0.36,0.59,0.24,0.47,0.2,0.38,0.12,0.28,0.08,0.22,0.04,0.19,0.04,0.14,0.03,0.11,0.01,0.11,0.01,0.09,0.01,0.07,0.0,0.06,0.0,0.06,0.0,0.06,0.0,0.06,0.0,0.05,0.0,0.04,0.0,0.04,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0
3m TTC,48.43,51.58,34.97,37.43,24.69,25.17,17.4,16.55,11.61,10.57,7.97,6.62,5.66,4.22,3.88,2.77,2.85,1.96,2.19,1.36,1.72,1.0,1.35,0.73,1.06,0.54,0.83,0.39,0.67,0.29,0.51,0.26,0.43,0.19,0.31,0.11,0.26,0.08,0.2,0.07,0.18,0.06,0.16,0.05,0.14,0.04,0.13,0.04,0.09,0.04,0.08,0.03,0.08,0.03,0.07,0.03,0.07,0.03,0.06,0.02,0.06,0.01,0.06,0.01,0.05,0.01,0.05,0.01,0.05,0.01,0.05,0.01,0.03,0.01,0.02,0.01,0.02,0.01,0.01,0.01
4m TTC,48.77,51.25,37.14,39.22,27.3,28.11,19.66,19.59,13.82,13.0,10.04,8.85,7.17,6.07,5.36,4.06,4.03,2.85,3.15,2.0,2.41,1.5,1.91,1.2,1.49,0.9,1.18,0.72,0.95,0.57,0.77,0.42,0.63,0.34,0.51,0.25,0.38,0.22,0.34,0.19,0.3,0.16,0.23,0.13,0.18,0.12,0.18,0.11,0.13,0.11,0.1,0.09,0.09,0.07,0.08,0.06,0.07,0.03,0.06,0.02,0.06,0.02,0.06,0.02,0.05,0.02,0.05,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01
5m TTC,48.44,51.56,38.05,40.42,28.82,30.39,21.47,21.83,15.5,15.49,11.39,10.91,8.66,7.71,6.37,5.52,4.86,4.13,3.96,2.83,3.22,2.09,2.56,1.57,2.11,1.24,1.69,0.98,1.38,0.83,1.07,0.71,0.88,0.61,0.75,0.53,0.65,0.44,0.43,0.32,0.39,0.23,0.35,0.21,0.31,0.2,0.28,0.18,0.25,0.15,0.21,0.13,0.14,0.13,0.1,0.13,0.08,0.12,0.08,0.12,0.07,0.11,0.06,0.1,0.06,0.06,0.05,0.05,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.03,0.01,0.03,0.01
6m TTC,48.49,51.52,38.42,41.87,29.68,32.43,22.48,24.04,17.03,17.09,12.83,12.39,10.3,9.13,8.03,6.82,6.29,5.07,4.88,3.64,3.68,2.78,3.0,2.07,2.49,1.7,2.0,1.38,1.66,1.12,1.39,0.89,1.15,0.68,0.91,0.55,0.73,0.47,0.62,0.37,0.49,0.32,0.41,0.3,0.32,0.29,0.29,0.27,0.27,0.24,0.23,0.23,0.21,0.16,0.18,0.16,0.16,0.15,0.16,0.12,0.14,0.11,0.1,0.09,0.07,0.08,0.05,0.07,0.05,0.07,0.05,0.06,0.04,0.03,0.03,0.03,0.03,0.03,0.02,0.03
7m TTC,48.13,51.87,39.19,42.64,30.77,33.64,23.9,25.54,18.3,19.11,14.06,14.23,10.94,10.65,8.8,7.96,6.98,5.89,5.5,4.48,4.51,3.37,3.66,2.46,2.92,1.8,2.32,1.5,2.04,1.19,1.65,0.95,1.3,0.8,1.12,0.72,0.93,0.66,0.76,0.56,0.64,0.45,0.54,0.35,0.45,0.33,0.36,0.26,0.28,0.25,0.21,0.24,0.18,0.2,0.15,0.19,0.15,0.17,0.12,0.17,0.1,0.16,0.09,0.13,0.08,0.1,0.08,0.07,0.07,0.05,0.05,0.04,0.04,0.04,0.03,0.04,0.03,0.04,0.03,0.03
8m TTC,48.4,51.6,39.22,42.89,31.3,34.67,24.91,27.4,19.63,20.6,15.24,15.82,11.8,12.21,9.42,9.19,7.49,6.94,6.13,5.35,5.01,3.97,4.03,3.09,3.3,2.45,2.72,2.0,2.21,1.6,1.86,1.23,1.65,1.07,1.32,0.82,1.07,0.68,0.91,0.55,0.8,0.5,0.66,0.46,0.46,0.44,0.37,0.36,0.33,0.34,0.3,0.27,0.28,0.26,0.26,0.22,0.21,0.16,0.17,0.13,0.16,0.13,0.13,0.1,0.12,0.1,0.1,0.09,0.09,0.08,0.08,0.08,0.06,0.06,0.04,0.04,0.04,0.04,0.04,0.04
9m TTC,48.07,51.93,39.73,43.7,32.5,34.85,25.82,28.02,20.7,21.97,16.7,16.57,13.39,13.01,10.58,10.28,8.51,7.83,6.91,5.89,5.58,4.56,4.66,3.63,3.86,2.9,3.16,2.34,2.56,1.88,2.09,1.53,1.79,1.26,1.51,0.98,1.27,0.84,1.04,0.74,0.82,0.6,0.66,0.51,0.53,0.47,0.48,0.4,0.42,0.37,0.35,0.36,0.27,0.29,0.22,0.29,0.19,0.25,0.16,0.22,0.15,0.18,0.13,0.16,0.12,0.13,0.11,0.12,0.1,0.09,0.08,0.07,0.08,0.07,0.08,0.06,0.06,0.06,0.06,0.06
10m TTC,47.67,52.33,39.85,43.99,32.47,36.2,26.31,29.1,21.97,23.15,17.68,17.97,14.36,13.96,11.72,10.81,9.51,8.58,7.92,6.75,6.5,5.31,5.26,4.14,4.35,3.18,3.55,2.57,2.93,2.19,2.34,1.83,2.0,1.47,1.75,1.12,1.54,0.96,1.2,0.78,0.94,0.67,0.8,0.56,0.68,0.51,0.51,0.48,0.43,0.45,0.39,0.39,0.34,0.35,0.34,0.33,0.29,0.3,0.22,0.26,0.21,0.23,0.19,0.18,0.15,0.16,0.13,0.15,0.12,0.08,0.1,0.06,0.09,0.06,0.08,0.06,0.08,0.06,0.06,0.05
