,>= +0.00%,<= -0.00%,>= +0.05%,<= -0.05%,>= +0.10%,<= -0.10%,>= +0.15%,<= -0.15%,>= +0.20%,<= -0.20%,>= +0.25%,<= -0.25%,>= +0.30%,<= -0.30%,>= +0.35%,<= -0.35%,>= +0.40%,<= -0.40%,>= +0.45%,<= -0.45%,>= +0.50%,<= -0.50%,>= +0.55%,<= -0.55%,>= +0.60%,<= -0.60%,>= +0.65%,<= -0.65%,>= +0.70%,<= -0.70%,>= +0.75%,<= -0.75%,>= +0.80%,<= -0.80%,>= +0.85%,<= -0.85%,>= +0.90%,<= -0.90%,>= +0.95%,<= -0.95%,>= +1.00%,<= -1.00%,>= +1.05%,<= -1.05%,>= +1.10%,<= -1.10%,>= +1.15%,<= -1.15%,>= +1.20%,<= -1.20%,>= +1.25%,<= -1.25%,>= +1.30%,<= -1.30%,>= +1.35%,<= -1.35%,>= +1.40%,<= -1.40%,>= +1.45%,<= -1.45%,>= +1.50%,<= -1.50%,>= +1.55%,<= -1.55%,>= +1.60%,<= -1.60%,>= +1.65%,<= -1.65%,>= +1.75%,<= -1.75%,>= +1.80%,<= -1.80%,>= +1.85%,<= -1.85%,>= +1.90%,<= -1.90%,>= +1.95%,<= -1.95%,>= +2.00%,<= -2.00%
1m TTC,49.24,51.02,15.67,15.87,5.03,4.56,1.94,1.5,0.81,0.58,0.37,0.28,0.2,0.13,0.11,0.06,0.07,0.04,0.05,0.03,0.03,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2m TTC,48.91,51.17,22.28,23.25,9.73,9.56,4.4,4.16,2.28,1.97,1.22,1.0,0.69,0.54,0.4,0.32,0.25,0.19,0.17,0.13,0.12,0.09,0.09,0.07,0.07,0.06,0.06,0.04,0.04,0.03,0.03,0.02,0.03,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3m TTC,48.97,51.06,25.85,27.38,12.98,13.23,6.83,6.5,3.74,3.34,2.12,1.81,1.31,1.05,0.83,0.66,0.56,0.43,0.39,0.27,0.29,0.19,0.2,0.14,0.15,0.11,0.12,0.08,0.1,0.06,0.07,0.05,0.06,0.03,0.05,0.03,0.05,0.02,0.04,0.02,0.03,0.02,0.03,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0
4m TTC,48.79,51.25,28.32,30.16,15.6,16.15,8.83,8.52,5.2,4.7,3.12,2.77,1.98,1.69,1.31,1.07,0.9,0.71,0.65,0.5,0.46,0.35,0.34,0.25,0.26,0.19,0.2,0.15,0.16,0.11,0.13,0.08,0.11,0.06,0.09,0.05,0.07,0.04,0.06,0.04,0.05,0.03,0.04,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0
5m TTC,48.98,51.05,30.28,32.14,17.63,18.37,10.49,10.39,6.36,6.0,4.03,3.66,2.66,2.29,1.81,1.5,1.3,1.03,0.96,0.73,0.7,0.52,0.51,0.38,0.39,0.29,0.32,0.22,0.25,0.16,0.21,0.12,0.17,0.1,0.14,0.08,0.11,0.07,0.09,0.05,0.08,0.04,0.06,0.03,0.05,0.03,0.04,0.03,0.04,0.02,0.03,0.02,0.03,0.02,0.03,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0
6m TTC,48.95,51.07,31.89,33.53,19.44,20.44,11.98,12.17,7.48,7.39,4.89,4.6,3.34,2.96,2.35,1.96,1.69,1.35,1.2,0.97,0.92,0.71,0.7,0.54,0.56,0.4,0.46,0.31,0.36,0.24,0.29,0.2,0.24,0.15,0.2,0.14,0.16,0.11,0.13,0.1,0.1,0.08,0.08,0.07,0.07,0.06,0.06,0.05,0.05,0.04,0.04,0.03,0.04,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
7m TTC,48.84,51.18,32.71,34.91,20.82,22.18,13.27,13.72,8.57,8.56,5.7,5.5,3.98,3.64,2.8,2.45,2.05,1.68,1.53,1.26,1.19,0.94,0.95,0.72,0.75,0.55,0.61,0.4,0.47,0.31,0.38,0.23,0.3,0.2,0.25,0.17,0.2,0.14,0.17,0.13,0.16,0.11,0.14,0.08,0.11,0.07,0.09,0.06,0.08,0.06,0.07,0.05,0.07,0.04,0.06,0.03,0.05,0.03,0.04,0.03,0.04,0.03,0.03,0.02,0.03,0.02,0.03,0.01,0.03,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01
8m TTC,48.77,51.25,33.58,35.84,22.11,23.48,14.39,14.84,9.62,9.67,6.49,6.23,4.54,4.24,3.32,2.93,2.45,2.07,1.84,1.51,1.39,1.13,1.1,0.84,0.89,0.65,0.71,0.52,0.57,0.42,0.48,0.34,0.38,0.28,0.33,0.23,0.27,0.18,0.22,0.14,0.19,0.12,0.16,0.1,0.12,0.09,0.11,0.08,0.09,0.07,0.09,0.07,0.08,0.05,0.07,0.05,0.06,0.04,0.05,0.04,0.05,0.03,0.04,0.03,0.04,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01
9m TTC,48.74,51.27,34.47,36.6,23.34,24.67,15.58,16.16,10.58,10.63,7.27,6.98,5.18,4.76,3.79,3.38,2.83,2.38,2.14,1.75,1.68,1.33,1.28,1.03,1.01,0.83,0.82,0.63,0.65,0.51,0.53,0.41,0.45,0.34,0.39,0.27,0.31,0.23,0.27,0.19,0.24,0.16,0.21,0.14,0.18,0.12,0.16,0.1,0.13,0.09,0.11,0.07,0.09,0.06,0.08,0.06,0.08,0.05,0.06,0.05,0.05,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.01,0.02,0.01,0.01
10m TTC,48.57,51.44,35.15,37.23,24.24,25.58,16.65,17.2,11.42,11.5,7.96,7.8,5.66,5.35,4.19,3.8,3.19,2.73,2.41,2.06,1.86,1.58,1.44,1.2,1.14,0.94,0.94,0.76,0.77,0.61,0.65,0.49,0.52,0.41,0.43,0.33,0.37,0.28,0.3,0.24,0.26,0.21,0.23,0.17,0.21,0.15,0.19,0.13,0.16,0.12,0.14,0.1,0.12,0.09,0.1,0.08,0.09,0.07,0.08,0.06,0.07,0.05,0.06,0.05,0.05,0.04,0.04,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.01
