,>= +0.00%,<= -0.00%,>= +0.05%,<= -0.05%,>= +0.10%,<= -0.10%,>= +0.15%,<= -0.15%,>= +0.20%,<= -0.20%,>= +0.25%,<= -0.25%,>= +0.30%,<= -0.30%,>= +0.35%,<= -0.35%,>= +0.40%,<= -0.40%,>= +0.45%,<= -0.45%,>= +0.50%,<= -0.50%,>= +0.55%,<= -0.55%,>= +0.60%,<= -0.60%,>= +0.65%,<= -0.65%,>= +0.70%,<= -0.70%,>= +0.75%,<= -0.75%,>= +0.80%,<= -0.80%,>= +0.85%,<= -0.85%,>= +0.90%,<= -0.90%,>= +0.95%,<= -0.95%,>= +1.00%,<= -1.00%,>= +1.05%,<= -1.05%,>= +1.10%,<= -1.10%,>= +1.15%,<= -1.15%,>= +1.20%,<= -1.20%,>= +1.25%,<= -1.25%,>= +1.30%,<= -1.30%,>= +1.35%,<= -1.35%,>= +1.40%,<= -1.40%,>= +1.45%,<= -1.45%,>= +1.50%,<= -1.50%,>= +1.55%,<= -1.55%,>= +1.60%,<= -1.60%,>= +1.65%,<= -1.65%,>= +1.75%,<= -1.75%,>= +1.80%,<= -1.80%,>= +1.85%,<= -1.85%,>= +1.90%,<= -1.90%,>= +1.95%,<= -1.95%,>= +2.00%,<= -2.00%
1m TTC,49.91,50.46,13.02,13.43,3.75,3.61,1.32,1.22,0.57,0.49,0.27,0.22,0.15,0.12,0.08,0.07,0.06,0.04,0.04,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2m TTC,49.37,50.76,19.3,20.53,7.59,7.73,3.33,3.18,1.67,1.45,0.89,0.74,0.51,0.41,0.33,0.25,0.23,0.15,0.15,0.1,0.1,0.06,0.06,0.05,0.04,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3m TTC,49.24,50.84,23.21,24.73,10.71,10.91,5.23,5.06,2.84,2.54,1.6,1.41,0.98,0.82,0.62,0.5,0.41,0.33,0.29,0.23,0.19,0.15,0.14,0.12,0.1,0.08,0.08,0.07,0.07,0.06,0.05,0.04,0.04,0.03,0.04,0.03,0.03,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4m TTC,48.99,51.05,25.94,27.51,13.2,13.5,6.98,6.75,3.91,3.63,2.36,2.09,1.46,1.26,0.99,0.8,0.65,0.55,0.46,0.39,0.33,0.27,0.23,0.19,0.19,0.14,0.14,0.1,0.1,0.08,0.08,0.07,0.07,0.06,0.06,0.05,0.05,0.04,0.04,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5m TTC,48.97,51.07,27.88,29.75,15.13,15.68,8.42,8.39,4.98,4.73,3.06,2.83,2.0,1.79,1.37,1.19,0.94,0.81,0.68,0.55,0.5,0.4,0.37,0.29,0.27,0.21,0.21,0.16,0.17,0.13,0.13,0.1,0.1,0.09,0.09,0.07,0.08,0.06,0.06,0.05,0.06,0.04,0.05,0.03,0.04,0.03,0.04,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0
6m TTC,48.8,51.22,29.34,31.37,16.78,17.66,9.78,9.92,6.02,5.74,3.8,3.54,2.56,2.24,1.74,1.53,1.25,1.05,0.87,0.72,0.65,0.52,0.49,0.4,0.38,0.3,0.29,0.23,0.23,0.18,0.19,0.15,0.16,0.12,0.14,0.1,0.11,0.09,0.09,0.07,0.08,0.06,0.07,0.05,0.06,0.04,0.05,0.03,0.05,0.03,0.05,0.03,0.04,0.02,0.04,0.02,0.03,0.02,0.03,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0
7m TTC,48.65,51.37,30.44,32.75,18.21,19.29,10.92,11.36,6.91,6.7,4.5,4.19,3.01,2.75,2.12,1.9,1.53,1.31,1.16,0.92,0.87,0.67,0.65,0.49,0.5,0.38,0.38,0.31,0.31,0.26,0.26,0.21,0.21,0.17,0.17,0.13,0.14,0.1,0.12,0.08,0.11,0.07,0.09,0.06,0.08,0.05,0.07,0.05,0.06,0.05,0.05,0.04,0.05,0.03,0.04,0.02,0.04,0.02,0.03,0.02,0.03,0.01,0.03,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
8m TTC,48.7,51.32,31.58,33.63,19.4,20.48,12.07,12.41,7.67,7.66,5.08,4.91,3.5,3.24,2.51,2.26,1.8,1.59,1.37,1.15,1.02,0.85,0.78,0.63,0.61,0.49,0.48,0.39,0.39,0.32,0.33,0.26,0.26,0.21,0.21,0.17,0.18,0.15,0.15,0.12,0.13,0.1,0.11,0.08,0.1,0.07,0.09,0.06,0.07,0.05,0.06,0.05,0.05,0.04,0.05,0.04,0.04,0.03,0.04,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01
9m TTC,48.98,51.04,32.5,34.53,20.55,21.71,13.18,13.44,8.58,8.46,5.75,5.45,4.01,3.71,2.88,2.57,2.13,1.81,1.55,1.33,1.18,1.01,0.9,0.77,0.71,0.6,0.58,0.47,0.48,0.37,0.39,0.3,0.32,0.26,0.26,0.22,0.22,0.19,0.19,0.15,0.16,0.13,0.14,0.11,0.12,0.09,0.11,0.07,0.09,0.07,0.07,0.06,0.07,0.05,0.05,0.05,0.05,0.04,0.04,0.03,0.04,0.03,0.04,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01
10m TTC,48.95,51.07,33.37,35.21,21.56,22.75,14.06,14.37,9.32,9.25,6.3,6.05,4.47,4.13,3.21,2.85,2.43,2.06,1.8,1.54,1.35,1.18,1.04,0.91,0.81,0.69,0.66,0.55,0.55,0.43,0.47,0.36,0.39,0.3,0.33,0.25,0.28,0.22,0.22,0.19,0.19,0.16,0.17,0.13,0.15,0.11,0.13,0.09,0.11,0.08,0.1,0.07,0.09,0.06,0.08,0.05,0.07,0.05,0.06,0.04,0.06,0.04,0.05,0.04,0.04,0.03,0.04,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01
