,>= +0.00%,<= -0.00%,>= +0.05%,<= -0.05%,>= +0.10%,<= -0.10%,>= +0.15%,<= -0.15%,>= +0.20%,<= -0.20%,>= +0.25%,<= -0.25%,>= +0.30%,<= -0.30%,>= +0.35%,<= -0.35%,>= +0.40%,<= -0.40%,>= +0.45%,<= -0.45%,>= +0.50%,<= -0.50%,>= +0.55%,<= -0.55%,>= +0.60%,<= -0.60%,>= +0.65%,<= -0.65%,>= +0.70%,<= -0.70%,>= +0.75%,<= -0.75%,>= +0.80%,<= -0.80%,>= +0.85%,<= -0.85%,>= +0.90%,<= -0.90%,>= +0.95%,<= -0.95%,>= +1.00%,<= -1.00%,>= +1.05%,<= -1.05%,>= +1.10%,<= -1.10%,>= +1.15%,<= -1.15%,>= +1.20%,<= -1.20%,>= +1.25%,<= -1.25%,>= +1.30%,<= -1.30%,>= +1.35%,<= -1.35%,>= +1.40%,<= -1.40%,>= +1.45%,<= -1.45%,>= +1.50%,<= -1.50%,>= +1.55%,<= -1.55%,>= +1.60%,<= -1.60%,>= +1.65%,<= -1.65%,>= +1.75%,<= -1.75%,>= +1.80%,<= -1.80%,>= +1.85%,<= -1.85%,>= +1.90%,<= -1.90%,>= +1.95%,<= -1.95%,>= +2.00%,<= -2.00%
1m TTC,46.96,53.09,29.7,34.94,17.78,19.11,9.89,9.5,5.88,4.47,3.53,2.16,2.47,1.16,1.35,0.65,0.87,0.4,0.71,0.26,0.47,0.22,0.33,0.11,0.26,0.09,0.22,0.05,0.16,0.04,0.13,0.03,0.1,0.01,0.08,0.01,0.05,0.01,0.04,0.01,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2m TTC,46.5,53.5,34.17,39.13,23.71,26.56,15.18,17.11,10.65,10.66,7.62,6.42,5.34,3.87,3.75,2.47,2.46,1.55,1.72,0.98,1.35,0.73,1.01,0.5,0.74,0.4,0.49,0.36,0.42,0.28,0.34,0.15,0.3,0.1,0.21,0.07,0.19,0.06,0.16,0.05,0.14,0.05,0.14,0.03,0.12,0.02,0.12,0.02,0.12,0.01,0.09,0.01,0.05,0.01,0.05,0.0,0.04,0.0,0.04,0.0,0.03,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0
3m TTC,45.99,54.05,34.89,42.23,25.21,31.13,18.64,21.76,13.79,15.12,10.24,10.04,7.69,6.83,5.9,4.35,4.38,2.65,3.45,2.0,2.59,1.44,2.05,1.09,1.47,0.84,1.21,0.69,0.91,0.58,0.73,0.42,0.58,0.33,0.5,0.27,0.44,0.16,0.4,0.14,0.28,0.09,0.27,0.08,0.25,0.07,0.22,0.07,0.13,0.06,0.12,0.05,0.12,0.04,0.12,0.04,0.11,0.02,0.1,0.0,0.1,0.0,0.1,0.0,0.09,0.0,0.09,0.0,0.08,0.0,0.08,0.0,0.07,0.0,0.07,0.0,0.07,0.0,0.07,0.0
4m TTC,45.52,54.49,35.74,43.78,27.53,33.8,21.07,24.63,16.2,17.34,12.53,12.44,9.81,8.69,7.88,6.17,5.91,4.23,4.76,3.16,3.86,2.23,3.19,1.66,2.42,1.27,1.8,1.03,1.49,0.86,1.25,0.62,1.07,0.56,0.98,0.4,0.81,0.23,0.69,0.19,0.51,0.15,0.44,0.14,0.37,0.12,0.32,0.12,0.29,0.1,0.26,0.07,0.24,0.06,0.23,0.06,0.22,0.04,0.17,0.04,0.17,0.04,0.16,0.04,0.13,0.03,0.1,0.01,0.08,0.01,0.08,0.0,0.07,0.0,0.07,0.0,0.07,0.0,0.07,0.0
5m TTC,45.23,54.77,36.55,44.79,28.66,35.19,22.26,26.43,17.45,19.28,14.31,14.57,11.7,10.15,9.55,7.28,7.93,5.55,6.36,4.15,5.36,3.01,4.34,2.49,3.5,1.91,2.66,1.3,2.16,0.99,1.75,0.79,1.45,0.69,1.27,0.42,1.07,0.29,0.9,0.28,0.73,0.23,0.59,0.2,0.59,0.18,0.46,0.13,0.46,0.09,0.32,0.08,0.28,0.07,0.26,0.06,0.25,0.05,0.21,0.05,0.18,0.05,0.18,0.05,0.16,0.05,0.16,0.04,0.13,0.04,0.13,0.03,0.13,0.02,0.09,0.02,0.09,0.02,0.09,0.02
6m TTC,45.91,54.1,37.62,44.79,30.33,36.18,24.45,27.78,19.89,21.63,15.92,16.6,13.02,11.94,10.77,8.79,8.81,6.8,7.42,5.26,6.13,4.07,4.99,3.18,4.13,2.31,3.57,1.96,2.72,1.46,2.23,1.15,1.91,0.95,1.56,0.79,1.26,0.63,1.17,0.53,1.03,0.44,0.8,0.4,0.73,0.32,0.61,0.23,0.53,0.2,0.48,0.16,0.39,0.15,0.36,0.14,0.33,0.13,0.29,0.13,0.22,0.13,0.22,0.09,0.19,0.09,0.18,0.07,0.17,0.05,0.15,0.03,0.14,0.03,0.14,0.03,0.14,0.03,0.14,0.03
7m TTC,45.81,54.19,38.38,45.67,31.74,38.02,26.03,30.11,21.15,23.93,17.54,19.01,14.46,14.65,12.4,11.51,10.49,8.25,8.55,6.12,7.21,4.82,5.98,3.69,4.94,2.95,4.29,2.42,3.61,1.89,2.84,1.53,2.39,1.24,2.14,1.04,1.77,0.89,1.42,0.79,1.21,0.65,0.98,0.53,0.9,0.47,0.84,0.4,0.76,0.34,0.66,0.31,0.56,0.22,0.43,0.16,0.39,0.15,0.35,0.14,0.33,0.14,0.3,0.14,0.28,0.1,0.26,0.1,0.19,0.1,0.18,0.1,0.17,0.1,0.16,0.09,0.15,0.09,0.15,0.09
8m TTC,46.57,53.45,39.11,46.28,32.4,38.95,27.02,31.65,22.56,25.48,18.69,20.27,15.63,15.8,12.91,12.62,10.92,9.47,9.46,7.31,7.84,5.77,6.63,4.52,5.56,3.5,4.75,2.74,4.07,2.4,3.65,1.95,3.2,1.64,2.53,1.46,2.17,1.15,1.73,0.92,1.53,0.83,1.34,0.78,1.13,0.7,0.96,0.56,0.85,0.51,0.79,0.4,0.77,0.36,0.66,0.35,0.56,0.26,0.52,0.19,0.47,0.17,0.4,0.16,0.4,0.16,0.37,0.11,0.34,0.11,0.34,0.11,0.27,0.1,0.18,0.1,0.16,0.09,0.15,0.09
9m TTC,46.44,53.56,39.14,45.97,33.34,39.1,27.85,32.32,23.51,26.53,20.14,21.76,17.26,17.12,14.31,13.6,12.01,10.7,10.27,8.26,8.41,6.59,7.1,5.41,6.25,4.15,5.19,3.57,4.38,2.89,3.77,2.29,3.08,1.96,2.71,1.56,2.37,1.35,2.11,1.18,1.84,0.97,1.64,0.89,1.26,0.71,1.08,0.6,1.04,0.53,0.97,0.41,0.93,0.36,0.75,0.34,0.63,0.32,0.6,0.32,0.51,0.28,0.47,0.22,0.44,0.22,0.33,0.16,0.3,0.16,0.29,0.12,0.29,0.09,0.29,0.09,0.29,0.09,0.28,0.09
10m TTC,46.52,53.48,39.76,46.46,33.75,39.24,28.52,32.25,24.13,27.35,20.55,22.26,17.19,17.9,14.5,14.96,12.35,11.93,10.87,9.48,9.24,7.42,7.54,6.03,6.66,5.08,5.62,4.02,4.55,3.29,3.97,2.62,3.38,2.08,2.82,1.76,2.42,1.56,2.23,1.32,1.97,1.04,1.72,0.88,1.52,0.81,1.36,0.64,1.12,0.55,1.02,0.5,0.89,0.49,0.74,0.44,0.64,0.4,0.54,0.39,0.51,0.31,0.48,0.29,0.46,0.21,0.45,0.21,0.4,0.16,0.38,0.16,0.38,0.16,0.32,0.16,0.29,0.12,0.29,0.12
11m TTC,46.64,53.36,40.41,46.09,34.75,39.08,29.57,33.83,24.98,28.52,21.34,23.41,18.17,19.13,15.75,15.99,13.52,12.84,11.43,10.34,10.09,8.25,8.28,6.67,7.11,5.49,6.18,4.43,5.4,3.74,4.75,3.03,3.94,2.46,3.38,2.13,2.76,1.71,2.46,1.4,2.21,1.18,1.99,0.97,1.77,0.85,1.58,0.78,1.28,0.69,1.15,0.61,1.0,0.6,0.83,0.59,0.77,0.47,0.71,0.46,0.69,0.41,0.67,0.41,0.59,0.35,0.54,0.29,0.47,0.26,0.41,0.26,0.41,0.26,0.4,0.26,0.33,0.22,0.33,0.21
