,>= +0.00%,<= -0.00%,>= +0.05%,<= -0.05%,>= +0.10%,<= -0.10%,>= +0.15%,<= -0.15%,>= +0.20%,<= -0.20%,>= +0.25%,<= -0.25%,>= +0.30%,<= -0.30%,>= +0.35%,<= -0.35%,>= +0.40%,<= -0.40%,>= +0.45%,<= -0.45%,>= +0.50%,<= -0.50%,>= +0.55%,<= -0.55%,>= +0.60%,<= -0.60%,>= +0.65%,<= -0.65%,>= +0.70%,<= -0.70%,>= +0.75%,<= -0.75%,>= +0.80%,<= -0.80%,>= +0.85%,<= -0.85%,>= +0.90%,<= -0.90%,>= +0.95%,<= -0.95%,>= +1.00%,<= -1.00%,>= +1.05%,<= -1.05%,>= +1.10%,<= -1.10%,>= +1.15%,<= -1.15%,>= +1.20%,<= -1.20%,>= +1.25%,<= -1.25%,>= +1.30%,<= -1.30%,>= +1.35%,<= -1.35%,>= +1.40%,<= -1.40%,>= +1.45%,<= -1.45%,>= +1.50%,<= -1.50%,>= +1.55%,<= -1.55%,>= +1.60%,<= -1.60%,>= +1.65%,<= -1.65%,>= +1.75%,<= -1.75%,>= +1.80%,<= -1.80%,>= +1.85%,<= -1.85%,>= +1.90%,<= -1.90%,>= +1.95%,<= -1.95%,>= +2.00%,<= -2.00%
1m TTC,50.47,49.9,13.42,13.25,3.57,3.98,1.15,1.39,0.44,0.6,0.19,0.31,0.1,0.17,0.06,0.1,0.03,0.07,0.02,0.05,0.02,0.03,0.01,0.03,0.01,0.02,0.0,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2m TTC,51.02,49.11,20.62,19.37,7.66,7.79,3.11,3.47,1.39,1.72,0.69,0.95,0.37,0.55,0.22,0.34,0.14,0.23,0.09,0.16,0.06,0.1,0.04,0.08,0.03,0.06,0.02,0.04,0.02,0.03,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3m TTC,51.21,48.85,24.66,22.99,10.83,10.61,4.99,5.25,2.47,2.89,1.34,1.7,0.75,1.04,0.46,0.66,0.29,0.44,0.19,0.32,0.13,0.23,0.1,0.17,0.07,0.14,0.06,0.11,0.04,0.08,0.04,0.06,0.03,0.05,0.02,0.04,0.02,0.03,0.01,0.03,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4m TTC,51.21,48.83,27.63,25.67,13.6,13.04,6.77,6.93,3.61,3.91,2.03,2.4,1.2,1.55,0.75,1.05,0.5,0.72,0.34,0.51,0.25,0.38,0.19,0.29,0.13,0.22,0.1,0.18,0.08,0.14,0.07,0.1,0.06,0.08,0.04,0.07,0.03,0.06,0.03,0.05,0.03,0.04,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5m TTC,51.24,48.8,29.69,27.6,15.81,14.91,8.44,8.38,4.71,4.96,2.81,3.15,1.69,2.03,1.07,1.36,0.71,0.94,0.49,0.67,0.36,0.51,0.26,0.39,0.21,0.31,0.17,0.24,0.13,0.18,0.11,0.15,0.08,0.12,0.06,0.1,0.05,0.08,0.05,0.07,0.04,0.06,0.03,0.05,0.03,0.04,0.02,0.03,0.02,0.03,0.02,0.03,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6m TTC,51.13,48.9,31.34,29.17,17.72,16.74,9.92,9.82,5.71,5.91,3.45,3.75,2.18,2.48,1.41,1.71,0.96,1.2,0.69,0.85,0.51,0.65,0.39,0.52,0.3,0.42,0.24,0.34,0.18,0.26,0.15,0.22,0.12,0.18,0.09,0.15,0.07,0.12,0.06,0.1,0.05,0.08,0.04,0.07,0.03,0.06,0.03,0.04,0.03,0.04,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01
7m TTC,51.36,48.66,32.61,30.17,19.51,17.99,11.38,10.89,6.8,6.89,4.17,4.49,2.63,3.06,1.73,2.15,1.23,1.52,0.89,1.12,0.64,0.85,0.5,0.66,0.38,0.51,0.28,0.41,0.22,0.33,0.18,0.27,0.15,0.22,0.12,0.19,0.1,0.16,0.08,0.14,0.07,0.11,0.06,0.09,0.05,0.08,0.04,0.06,0.03,0.05,0.03,0.04,0.03,0.04,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01
8m TTC,51.36,48.67,33.79,31.24,20.78,19.07,12.55,11.93,7.7,7.74,4.85,5.14,3.15,3.51,2.1,2.5,1.46,1.83,1.04,1.39,0.78,1.05,0.58,0.81,0.45,0.62,0.35,0.5,0.27,0.4,0.23,0.34,0.19,0.3,0.16,0.25,0.13,0.2,0.1,0.17,0.08,0.14,0.07,0.11,0.06,0.1,0.05,0.08,0.04,0.06,0.04,0.05,0.03,0.05,0.03,0.04,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
9m TTC,51.37,48.64,34.72,32.07,21.93,20.26,13.66,12.94,8.53,8.49,5.54,5.76,3.66,3.99,2.48,2.84,1.72,2.09,1.24,1.58,0.92,1.21,0.7,0.94,0.55,0.76,0.43,0.63,0.33,0.51,0.27,0.43,0.22,0.35,0.19,0.29,0.16,0.23,0.13,0.2,0.11,0.17,0.09,0.14,0.07,0.11,0.06,0.1,0.05,0.09,0.04,0.07,0.04,0.06,0.03,0.06,0.03,0.05,0.03,0.04,0.02,0.04,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01
10m TTC,51.39,48.63,35.56,32.79,23.05,21.24,14.71,13.73,9.41,9.17,6.15,6.39,4.15,4.46,2.88,3.27,2.05,2.37,1.47,1.77,1.09,1.36,0.83,1.07,0.66,0.89,0.53,0.72,0.43,0.58,0.34,0.49,0.28,0.4,0.24,0.34,0.19,0.28,0.16,0.24,0.13,0.2,0.1,0.17,0.09,0.13,0.07,0.12,0.06,0.1,0.06,0.09,0.05,0.08,0.05,0.07,0.04,0.06,0.04,0.05,0.03,0.05,0.03,0.04,0.03,0.04,0.02,0.03,0.02,0.03,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01
