,>= +0.00%,<= -0.00%,>= +0.05%,<= -0.05%,>= +0.10%,<= -0.10%,>= +0.15%,<= -0.15%,>= +0.20%,<= -0.20%,>= +0.25%,<= -0.25%,>= +0.30%,<= -0.30%,>= +0.35%,<= -0.35%,>= +0.40%,<= -0.40%,>= +0.45%,<= -0.45%,>= +0.50%,<= -0.50%,>= +0.55%,<= -0.55%,>= +0.60%,<= -0.60%,>= +0.65%,<= -0.65%,>= +0.70%,<= -0.70%,>= +0.75%,<= -0.75%,>= +0.80%,<= -0.80%,>= +0.85%,<= -0.85%,>= +0.90%,<= -0.90%,>= +0.95%,<= -0.95%,>= +1.00%,<= -1.00%,>= +1.05%,<= -1.05%,>= +1.10%,<= -1.10%,>= +1.15%,<= -1.15%,>= +1.20%,<= -1.20%,>= +1.25%,<= -1.25%,>= +1.30%,<= -1.30%,>= +1.35%,<= -1.35%,>= +1.40%,<= -1.40%,>= +1.45%,<= -1.45%,>= +1.50%,<= -1.50%,>= +1.55%,<= -1.55%,>= +1.60%,<= -1.60%,>= +1.65%,<= -1.65%,>= +1.75%,<= -1.75%,>= +1.80%,<= -1.80%,>= +1.85%,<= -1.85%,>= +1.90%,<= -1.90%,>= +1.95%,<= -1.95%,>= +2.00%,<= -2.00%
1m TTC,47.76,52.36,22.44,24.63,9.7,9.43,4.41,3.76,2.12,1.54,1.2,0.72,0.75,0.32,0.45,0.17,0.3,0.1,0.22,0.05,0.14,0.03,0.1,0.02,0.07,0.01,0.06,0.01,0.05,0.0,0.05,0.0,0.03,0.0,0.02,0.0,0.02,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2m TTC,48.12,51.91,28.56,30.82,15.67,16.26,8.75,8.39,4.97,4.44,2.99,2.42,1.91,1.39,1.32,0.82,0.98,0.53,0.71,0.39,0.48,0.21,0.36,0.13,0.23,0.08,0.16,0.04,0.14,0.03,0.11,0.03,0.09,0.02,0.08,0.02,0.08,0.01,0.07,0.01,0.06,0.01,0.05,0.01,0.03,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3m TTC,47.88,52.14,31.38,34.6,18.92,20.53,11.73,11.85,7.5,6.75,4.92,4.0,3.27,2.55,2.18,1.64,1.52,1.08,1.1,0.72,0.86,0.5,0.67,0.37,0.5,0.29,0.4,0.22,0.3,0.16,0.25,0.12,0.19,0.08,0.16,0.07,0.14,0.05,0.11,0.04,0.08,0.04,0.07,0.03,0.06,0.03,0.05,0.02,0.04,0.02,0.03,0.01,0.03,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
4m TTC,47.97,52.05,32.84,36.05,21.73,23.25,14.53,14.61,9.64,8.92,6.65,5.58,4.49,3.56,3.13,2.36,2.2,1.57,1.66,1.12,1.28,0.85,0.97,0.59,0.79,0.45,0.62,0.34,0.51,0.28,0.39,0.2,0.32,0.18,0.27,0.14,0.22,0.1,0.2,0.08,0.17,0.06,0.14,0.05,0.12,0.03,0.11,0.02,0.09,0.01,0.07,0.01,0.06,0.01,0.05,0.01,0.04,0.01,0.03,0.01,0.03,0.01,0.03,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.0
5m TTC,48.12,51.9,34.52,37.56,24.06,25.54,16.54,16.76,11.39,10.89,8.11,7.12,5.89,4.73,4.18,3.17,3.0,2.2,2.23,1.53,1.71,1.09,1.31,0.83,1.05,0.67,0.85,0.52,0.72,0.42,0.6,0.33,0.51,0.25,0.43,0.2,0.37,0.16,0.27,0.13,0.25,0.11,0.2,0.1,0.17,0.07,0.17,0.05,0.14,0.05,0.12,0.04,0.1,0.03,0.08,0.02,0.07,0.02,0.06,0.02,0.06,0.02,0.05,0.01,0.04,0.01,0.04,0.01,0.03,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01
6m TTC,47.84,52.18,35.88,38.77,25.88,27.64,18.29,18.88,12.99,12.7,9.53,8.57,6.98,5.75,5.1,4.0,3.8,2.85,2.77,2.02,2.21,1.54,1.73,1.09,1.35,0.85,1.07,0.67,0.88,0.56,0.71,0.44,0.6,0.34,0.49,0.27,0.43,0.23,0.36,0.18,0.31,0.15,0.28,0.11,0.24,0.09,0.2,0.07,0.18,0.07,0.16,0.06,0.15,0.06,0.13,0.05,0.13,0.04,0.12,0.03,0.1,0.03,0.09,0.02,0.08,0.02,0.07,0.02,0.06,0.01,0.06,0.01,0.05,0.01,0.04,0.01,0.04,0.0,0.03,0.0
7m TTC,48.03,51.98,36.7,40.0,26.9,29.04,19.6,20.51,14.22,14.29,10.6,9.89,7.85,6.91,5.86,4.92,4.44,3.54,3.46,2.58,2.65,1.97,2.1,1.44,1.74,1.08,1.42,0.88,1.15,0.69,0.91,0.56,0.75,0.47,0.64,0.4,0.5,0.32,0.44,0.27,0.35,0.22,0.32,0.21,0.28,0.18,0.24,0.14,0.21,0.1,0.19,0.08,0.17,0.07,0.16,0.07,0.16,0.05,0.13,0.04,0.12,0.04,0.11,0.03,0.1,0.02,0.09,0.02,0.07,0.01,0.07,0.01,0.06,0.01,0.05,0.01,0.05,0.01,0.04,0.01
8m TTC,48.22,51.79,37.09,40.45,27.97,30.23,21.0,21.9,15.51,15.66,11.54,11.12,8.67,7.85,6.63,5.62,5.16,4.11,4.0,3.06,3.16,2.31,2.49,1.82,1.98,1.43,1.63,1.16,1.38,0.96,1.14,0.72,0.94,0.59,0.8,0.5,0.69,0.39,0.56,0.34,0.47,0.29,0.38,0.25,0.35,0.21,0.31,0.19,0.26,0.17,0.23,0.14,0.23,0.13,0.21,0.1,0.19,0.09,0.18,0.07,0.16,0.07,0.14,0.07,0.12,0.06,0.11,0.05,0.09,0.05,0.09,0.05,0.09,0.04,0.09,0.04,0.08,0.03,0.08,0.03
9m TTC,48.3,51.71,37.76,40.68,28.82,31.05,21.96,22.93,16.78,16.69,12.62,12.14,9.54,8.81,7.25,6.44,5.75,4.81,4.58,3.56,3.64,2.72,2.97,2.21,2.42,1.77,1.93,1.39,1.59,1.08,1.31,0.87,1.13,0.71,0.97,0.63,0.78,0.55,0.71,0.48,0.6,0.4,0.54,0.33,0.47,0.29,0.42,0.23,0.32,0.21,0.31,0.17,0.28,0.15,0.25,0.14,0.21,0.12,0.2,0.11,0.18,0.09,0.15,0.06,0.15,0.06,0.13,0.05,0.1,0.04,0.1,0.03,0.1,0.03,0.09,0.02,0.09,0.02,0.08,0.02
10m TTC,48.47,51.54,38.53,41.25,29.92,31.77,22.85,23.85,17.61,17.77,13.47,12.99,10.32,9.64,8.09,7.04,6.31,5.17,4.96,3.91,3.97,3.03,3.16,2.38,2.59,1.87,2.19,1.54,1.81,1.23,1.53,0.99,1.25,0.78,1.07,0.69,0.92,0.61,0.78,0.52,0.69,0.46,0.62,0.41,0.53,0.34,0.44,0.28,0.4,0.25,0.34,0.22,0.29,0.16,0.27,0.14,0.24,0.12,0.22,0.09,0.2,0.07,0.18,0.07,0.16,0.06,0.15,0.05,0.14,0.04,0.14,0.04,0.12,0.03,0.11,0.03,0.1,0.03,0.08,0.03
