,>= +0.00%,<= -0.00%,>= +0.05%,<= -0.05%,>= +0.10%,<= -0.10%,>= +0.15%,<= -0.15%,>= +0.20%,<= -0.20%,>= +0.25%,<= -0.25%,>= +0.30%,<= -0.30%,>= +0.35%,<= -0.35%,>= +0.40%,<= -0.40%,>= +0.45%,<= -0.45%,>= +0.50%,<= -0.50%,>= +0.55%,<= -0.55%,>= +0.60%,<= -0.60%,>= +0.65%,<= -0.65%,>= +0.70%,<= -0.70%,>= +0.75%,<= -0.75%,>= +0.80%,<= -0.80%,>= +0.85%,<= -0.85%,>= +0.90%,<= -0.90%,>= +0.95%,<= -0.95%,>= +1.00%,<= -1.00%,>= +1.05%,<= -1.05%,>= +1.10%,<= -1.10%,>= +1.15%,<= -1.15%,>= +1.20%,<= -1.20%,>= +1.25%,<= -1.25%,>= +1.30%,<= -1.30%,>= +1.35%,<= -1.35%,>= +1.40%,<= -1.40%,>= +1.45%,<= -1.45%,>= +1.50%,<= -1.50%,>= +1.55%,<= -1.55%,>= +1.60%,<= -1.60%,>= +1.65%,<= -1.65%,>= +1.75%,<= -1.75%,>= +1.80%,<= -1.80%,>= +1.85%,<= -1.85%,>= +1.90%,<= -1.90%,>= +1.95%,<= -1.95%,>= +2.00%,<= -2.00%
1m TTC,53.39,46.66,34.14,30.19,18.16,17.33,9.24,9.83,4.4,5.93,2.35,3.47,1.22,2.12,0.7,1.51,0.43,1.09,0.28,0.77,0.2,0.48,0.13,0.31,0.12,0.27,0.08,0.15,0.07,0.1,0.06,0.05,0.05,0.04,0.05,0.01,0.05,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2m TTC,53.36,46.67,38.4,33.2,25.21,23.61,16.0,16.23,9.62,11.21,5.81,7.98,3.56,5.47,2.39,3.87,1.47,2.78,1.07,1.88,0.78,1.47,0.49,1.05,0.36,0.75,0.27,0.61,0.21,0.45,0.17,0.38,0.17,0.34,0.15,0.21,0.09,0.11,0.06,0.09,0.04,0.08,0.04,0.08,0.04,0.08,0.04,0.04,0.04,0.03,0.03,0.03,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0
3m TTC,51.9,48.13,40.37,35.81,29.35,26.57,20.33,19.25,13.77,13.87,9.27,10.46,6.33,7.75,4.46,5.83,3.08,4.53,2.15,3.4,1.43,2.47,1.11,2.05,0.92,1.6,0.66,1.12,0.54,0.88,0.45,0.79,0.32,0.65,0.17,0.5,0.13,0.36,0.12,0.24,0.12,0.18,0.11,0.15,0.1,0.14,0.09,0.11,0.08,0.07,0.08,0.07,0.08,0.05,0.08,0.01,0.07,0.01,0.05,0.01,0.05,0.01,0.05,0.01,0.05,0.01,0.05,0.01,0.04,0.01,0.04,0.01,0.04,0.01,0.04,0.01,0.03,0.01,0.02,0.01
4m TTC,52.36,47.65,41.66,37.7,31.79,28.92,23.28,22.15,16.36,16.59,12.01,12.71,8.55,9.64,6.25,7.39,4.52,5.83,3.35,4.59,2.4,3.61,1.88,2.85,1.46,2.3,1.11,1.84,0.89,1.41,0.65,1.2,0.56,0.98,0.41,0.79,0.37,0.66,0.33,0.54,0.25,0.45,0.24,0.38,0.19,0.34,0.13,0.24,0.12,0.17,0.11,0.16,0.09,0.14,0.08,0.09,0.07,0.07,0.07,0.04,0.07,0.04,0.07,0.04,0.07,0.02,0.07,0.02,0.04,0.02,0.04,0.02,0.04,0.01,0.04,0.01,0.04,0.01,0.03,0.01
5m TTC,52.95,47.06,43.2,38.1,33.72,30.06,25.07,23.66,18.26,18.71,13.68,14.66,10.17,11.31,7.62,8.85,5.88,6.95,4.47,5.6,3.25,4.46,2.6,3.68,2.1,2.9,1.6,2.4,1.34,1.92,1.05,1.64,0.78,1.4,0.65,1.15,0.47,0.89,0.36,0.73,0.3,0.64,0.27,0.52,0.27,0.43,0.25,0.39,0.24,0.3,0.2,0.24,0.16,0.2,0.15,0.17,0.14,0.17,0.12,0.17,0.12,0.12,0.1,0.08,0.09,0.08,0.08,0.08,0.06,0.07,0.05,0.06,0.05,0.06,0.05,0.04,0.05,0.02,0.05,0.01
6m TTC,52.7,47.31,44.19,38.93,35.04,31.62,27.64,25.47,21.51,20.1,16.26,15.58,12.14,12.2,9.17,9.82,6.54,7.98,5.02,6.58,3.94,5.36,3.06,4.34,2.37,3.45,1.88,2.88,1.39,2.36,1.21,1.96,0.84,1.69,0.73,1.29,0.66,0.98,0.57,0.83,0.44,0.66,0.37,0.57,0.31,0.53,0.29,0.44,0.28,0.35,0.25,0.31,0.22,0.3,0.22,0.24,0.18,0.16,0.15,0.12,0.13,0.11,0.12,0.09,0.11,0.08,0.09,0.06,0.09,0.05,0.08,0.02,0.08,0.02,0.07,0.02,0.05,0.02,0.05,0.02
7m TTC,53.39,46.61,44.99,38.91,36.97,31.91,29.18,26.11,22.83,21.11,18.01,17.1,13.56,13.6,10.42,11.19,8.24,9.53,6.21,7.49,4.6,6.39,3.54,5.17,2.89,4.27,2.35,3.53,1.95,2.95,1.63,2.47,1.37,2.04,1.21,1.78,0.91,1.4,0.6,1.33,0.5,0.96,0.44,0.7,0.41,0.65,0.36,0.57,0.29,0.5,0.26,0.44,0.2,0.4,0.18,0.39,0.17,0.33,0.15,0.31,0.14,0.26,0.12,0.23,0.12,0.23,0.11,0.18,0.09,0.09,0.09,0.06,0.08,0.05,0.08,0.05,0.08,0.05,0.07,0.05
8m TTC,53.73,46.27,45.39,38.82,37.84,31.77,30.38,26.42,24.47,21.66,19.22,17.8,15.2,14.38,11.74,11.78,9.13,9.77,7.05,8.37,5.4,7.06,4.33,5.81,3.34,4.86,2.7,4.14,2.22,3.53,1.72,2.94,1.47,2.46,1.23,2.0,1.09,1.68,0.99,1.42,0.83,1.27,0.73,1.03,0.53,0.88,0.49,0.78,0.41,0.63,0.34,0.54,0.28,0.44,0.22,0.37,0.19,0.3,0.19,0.27,0.17,0.25,0.16,0.24,0.15,0.19,0.14,0.16,0.08,0.15,0.07,0.15,0.07,0.14,0.07,0.14,0.07,0.14,0.07,0.14
9m TTC,53.37,46.63,45.51,39.57,38.41,33.0,32.34,27.74,26.18,22.76,21.13,18.86,16.27,15.64,12.8,12.96,10.13,11.11,7.6,9.34,6.03,7.87,4.7,6.58,3.89,5.34,3.23,4.65,2.68,3.95,2.18,3.31,1.95,2.88,1.66,2.42,1.36,2.11,1.11,1.65,0.91,1.49,0.76,1.25,0.66,1.06,0.51,0.93,0.37,0.76,0.34,0.67,0.31,0.52,0.27,0.46,0.24,0.31,0.23,0.26,0.22,0.25,0.21,0.21,0.21,0.21,0.21,0.18,0.18,0.16,0.17,0.13,0.14,0.12,0.13,0.12,0.1,0.11,0.1,0.1
10m TTC,53.35,46.65,46.56,40.1,39.11,33.94,32.23,28.16,26.14,23.43,21.31,19.53,17.17,16.36,13.51,13.49,10.66,11.53,8.42,9.83,6.59,8.5,5.18,7.0,4.28,6.02,3.53,5.07,3.06,4.4,2.56,3.75,2.06,3.36,1.7,2.69,1.41,2.25,1.26,1.95,1.05,1.74,0.86,1.47,0.71,1.21,0.54,1.17,0.51,0.89,0.43,0.78,0.38,0.69,0.38,0.57,0.34,0.49,0.27,0.43,0.25,0.39,0.24,0.33,0.23,0.31,0.23,0.25,0.21,0.21,0.19,0.14,0.17,0.14,0.17,0.11,0.16,0.1,0.14,0.09
