,>= +0.00%,<= -0.00%,>= +0.05%,<= -0.05%,>= +0.10%,<= -0.10%,>= +0.15%,<= -0.15%,>= +0.20%,<= -0.20%,>= +0.25%,<= -0.25%,>= +0.30%,<= -0.30%,>= +0.35%,<= -0.35%,>= +0.40%,<= -0.40%,>= +0.45%,<= -0.45%,>= +0.50%,<= -0.50%,>= +0.55%,<= -0.55%,>= +0.60%,<= -0.60%,>= +0.65%,<= -0.65%,>= +0.70%,<= -0.70%,>= +0.75%,<= -0.75%,>= +0.80%,<= -0.80%,>= +0.85%,<= -0.85%,>= +0.90%,<= -0.90%,>= +0.95%,<= -0.95%,>= +1.00%,<= -1.00%,>= +1.05%,<= -1.05%,>= +1.10%,<= -1.10%,>= +1.15%,<= -1.15%,>= +1.20%,<= -1.20%,>= +1.25%,<= -1.25%,>= +1.30%,<= -1.30%,>= +1.35%,<= -1.35%,>= +1.40%,<= -1.40%,>= +1.45%,<= -1.45%,>= +1.50%,<= -1.50%,>= +1.55%,<= -1.55%,>= +1.60%,<= -1.60%,>= +1.65%,<= -1.65%,>= +1.75%,<= -1.75%,>= +1.80%,<= -1.80%,>= +1.85%,<= -1.85%,>= +1.90%,<= -1.90%,>= +1.95%,<= -1.95%,>= +2.00%,<= -2.00%
1m TTC,46.28,53.77,29.02,34.14,16.85,18.07,9.29,8.43,6.04,3.86,3.44,2.12,2.26,1.2,1.42,0.79,0.97,0.51,0.58,0.33,0.42,0.23,0.21,0.2,0.17,0.14,0.08,0.11,0.05,0.1,0.04,0.1,0.02,0.1,0.02,0.09,0.02,0.09,0.02,0.09,0.02,0.09,0.02,0.09,0.02,0.09,0.02,0.09,0.02,0.05,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02
2m TTC,46.56,53.44,33.46,38.93,23.07,25.59,15.61,15.93,10.75,9.51,7.28,5.57,5.35,3.2,3.84,1.99,3.03,1.38,2.19,1.04,1.7,0.79,1.2,0.59,0.98,0.46,0.73,0.34,0.51,0.23,0.42,0.2,0.33,0.2,0.14,0.17,0.11,0.14,0.1,0.14,0.09,0.12,0.06,0.12,0.05,0.04,0.05,0.04,0.05,0.04,0.03,0.04,0.03,0.04,0.03,0.04,0.02,0.04,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.02
3m TTC,46.5,53.53,35.33,41.47,25.25,30.26,18.29,20.75,13.73,13.43,10.11,8.31,7.61,5.15,5.63,3.6,4.28,2.47,3.19,1.58,2.5,1.15,1.94,0.94,1.5,0.8,1.17,0.68,0.82,0.53,0.54,0.45,0.46,0.39,0.41,0.36,0.32,0.33,0.29,0.33,0.23,0.16,0.2,0.12,0.17,0.12,0.15,0.08,0.08,0.05,0.07,0.05,0.07,0.04,0.05,0.04,0.05,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
4m TTC,46.03,53.97,36.48,43.35,28.08,32.81,21.29,23.78,16.01,16.61,12.24,11.62,9.41,8.23,7.15,5.62,5.43,3.77,4.35,2.7,3.63,2.01,2.77,1.49,2.36,1.18,2.01,0.97,1.52,0.78,1.25,0.63,1.01,0.46,0.75,0.36,0.58,0.32,0.44,0.28,0.28,0.22,0.2,0.19,0.18,0.14,0.17,0.12,0.17,0.11,0.15,0.11,0.14,0.11,0.13,0.08,0.13,0.08,0.11,0.07,0.1,0.06,0.09,0.06,0.09,0.06,0.09,0.06,0.08,0.06,0.07,0.05,0.07,0.05,0.07,0.05,0.05,0.05,0.05,0.05
5m TTC,46.35,53.65,37.19,43.59,29.28,34.73,22.93,25.84,17.8,19.25,14.09,13.49,11.03,9.32,8.72,6.77,6.74,4.8,5.52,3.53,4.45,2.38,3.55,1.68,2.97,1.21,2.51,0.95,1.98,0.76,1.63,0.62,1.3,0.49,1.05,0.42,0.78,0.39,0.57,0.37,0.45,0.34,0.41,0.27,0.39,0.22,0.32,0.19,0.27,0.18,0.26,0.18,0.26,0.17,0.24,0.14,0.23,0.08,0.2,0.08,0.19,0.08,0.14,0.08,0.13,0.07,0.13,0.07,0.1,0.06,0.08,0.05,0.08,0.05,0.07,0.05,0.07,0.02,0.06,0.02
6m TTC,46.59,53.41,38.97,44.35,31.7,35.95,25.08,27.21,19.74,20.65,15.68,15.13,12.26,11.43,10.03,8.12,7.94,5.97,6.55,4.2,5.02,3.12,4.14,2.43,3.56,1.96,2.87,1.57,2.44,1.24,2.04,1.06,1.67,0.73,1.36,0.68,1.2,0.59,0.93,0.43,0.7,0.38,0.48,0.33,0.45,0.31,0.39,0.23,0.34,0.2,0.3,0.19,0.26,0.16,0.22,0.14,0.17,0.14,0.16,0.11,0.14,0.09,0.13,0.08,0.12,0.07,0.11,0.07,0.08,0.05,0.08,0.05,0.08,0.05,0.06,0.05,0.06,0.04,0.06,0.04
7m TTC,46.72,53.28,39.25,45.06,32.11,37.22,25.88,28.95,20.74,22.7,17.07,17.1,13.98,13.58,10.75,9.83,8.68,7.05,6.9,5.16,5.63,3.87,4.56,3.18,3.81,2.6,3.16,1.98,2.82,1.53,2.4,1.31,2.06,1.05,1.77,0.91,1.49,0.74,1.35,0.61,1.15,0.57,0.91,0.49,0.78,0.42,0.62,0.4,0.51,0.36,0.44,0.27,0.32,0.21,0.26,0.2,0.25,0.2,0.23,0.15,0.2,0.15,0.19,0.14,0.17,0.12,0.14,0.09,0.13,0.09,0.11,0.08,0.09,0.07,0.08,0.06,0.08,0.06,0.08,0.06
8m TTC,47.35,52.66,39.11,45.36,32.26,37.32,26.03,30.65,21.95,24.15,18.28,18.64,15.09,15.08,12.15,11.43,9.63,9.01,7.99,6.68,6.57,4.88,5.45,3.8,4.51,3.03,3.67,2.45,3.0,2.0,2.65,1.66,2.28,1.42,2.03,1.17,1.75,0.96,1.53,0.91,1.26,0.77,1.1,0.72,0.87,0.53,0.81,0.42,0.63,0.39,0.51,0.29,0.36,0.26,0.33,0.18,0.28,0.17,0.2,0.17,0.18,0.15,0.18,0.14,0.14,0.14,0.14,0.12,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.1,0.08,0.09,0.08,0.08
9m TTC,46.87,53.13,39.22,45.57,33.29,37.87,28.18,31.41,23.44,25.16,19.56,19.99,15.82,15.91,12.96,12.62,10.93,9.93,9.26,7.83,7.71,5.8,6.54,4.39,5.28,3.55,4.45,2.87,3.68,2.2,3.12,1.85,2.76,1.47,2.37,1.26,1.98,1.06,1.65,0.93,1.42,0.8,1.19,0.73,1.01,0.6,0.86,0.48,0.76,0.4,0.67,0.33,0.59,0.26,0.52,0.25,0.42,0.24,0.39,0.22,0.34,0.19,0.25,0.17,0.24,0.15,0.23,0.13,0.23,0.12,0.23,0.1,0.18,0.1,0.18,0.1,0.17,0.07,0.13,0.07
10m TTC,47.4,52.62,40.36,45.43,33.99,38.66,28.7,32.24,24.3,25.94,20.35,21.27,16.85,17.08,14.37,14.01,12.4,11.13,10.54,8.84,8.7,6.95,7.43,5.31,6.33,4.44,5.29,3.5,4.46,2.79,3.58,2.17,2.98,1.65,2.52,1.42,2.26,1.16,2.01,0.94,1.78,0.78,1.56,0.66,1.29,0.55,1.21,0.53,1.0,0.44,0.86,0.42,0.67,0.33,0.61,0.3,0.54,0.26,0.49,0.24,0.41,0.21,0.33,0.17,0.33,0.14,0.32,0.12,0.22,0.12,0.22,0.12,0.2,0.11,0.2,0.11,0.2,0.11,0.2,0.1
