,>= +0.00%,<= -0.00%,>= +0.05%,<= -0.05%,>= +0.10%,<= -0.10%,>= +0.15%,<= -0.15%,>= +0.20%,<= -0.20%,>= +0.25%,<= -0.25%,>= +0.30%,<= -0.30%,>= +0.35%,<= -0.35%,>= +0.40%,<= -0.40%,>= +0.45%,<= -0.45%,>= +0.50%,<= -0.50%,>= +0.55%,<= -0.55%,>= +0.60%,<= -0.60%,>= +0.65%,<= -0.65%,>= +0.70%,<= -0.70%,>= +0.75%,<= -0.75%,>= +0.80%,<= -0.80%,>= +0.85%,<= -0.85%,>= +0.90%,<= -0.90%,>= +0.95%,<= -0.95%,>= +1.00%,<= -1.00%,>= +1.05%,<= -1.05%,>= +1.10%,<= -1.10%,>= +1.15%,<= -1.15%,>= +1.20%,<= -1.20%,>= +1.25%,<= -1.25%,>= +1.30%,<= -1.30%,>= +1.35%,<= -1.35%,>= +1.40%,<= -1.40%,>= +1.45%,<= -1.45%,>= +1.50%,<= -1.50%,>= +1.55%,<= -1.55%,>= +1.60%,<= -1.60%,>= +1.65%,<= -1.65%,>= +1.75%,<= -1.75%,>= +1.80%,<= -1.80%,>= +1.85%,<= -1.85%,>= +1.90%,<= -1.90%,>= +1.95%,<= -1.95%,>= +2.00%,<= -2.00%
1m TTC,52.65,47.36,39.06,33.71,25.23,22.64,14.87,14.91,8.54,9.47,4.94,5.86,2.76,4.01,1.76,2.81,1.05,2.13,0.67,1.58,0.43,1.49,0.23,1.21,0.18,0.67,0.1,0.49,0.1,0.34,0.08,0.23,0.07,0.21,0.07,0.16,0.07,0.15,0.07,0.15,0.07,0.08,0.03,0.08,0.0,0.08,0.0,0.08,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03
2m TTC,53.55,46.48,43.75,36.04,33.05,27.53,22.75,19.96,15.55,14.66,10.59,11.16,7.22,8.5,4.47,6.29,3.33,4.94,2.1,3.97,1.46,2.97,0.95,2.54,0.67,2.13,0.59,1.56,0.51,0.97,0.34,0.84,0.23,0.59,0.13,0.51,0.11,0.39,0.11,0.2,0.07,0.15,0.07,0.15,0.07,0.13,0.05,0.08,0.03,0.07,0.02,0.07,0.02,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03
3m TTC,54.18,45.82,44.94,37.88,35.64,30.54,27.07,23.46,19.41,18.06,13.84,14.32,10.38,11.41,7.47,8.72,5.57,6.88,4.33,5.43,3.19,4.09,2.58,3.37,2.05,2.68,1.58,2.3,1.26,1.76,0.71,1.41,0.51,1.1,0.31,1.03,0.3,0.95,0.25,0.87,0.21,0.77,0.2,0.64,0.16,0.51,0.13,0.44,0.08,0.36,0.08,0.34,0.05,0.34,0.05,0.31,0.02,0.31,0.02,0.3,0.02,0.26,0.02,0.13,0.02,0.13,0.02,0.11,0.02,0.11,0.02,0.11,0.02,0.11,0.02,0.11,0.0,0.11,0.0,0.11
4m TTC,53.42,46.58,45.69,39.19,38.19,31.14,30.87,25.45,23.97,20.54,17.37,16.27,12.99,13.18,9.65,10.57,7.09,8.26,5.43,6.27,4.43,4.97,3.51,4.47,2.87,3.23,2.5,2.84,2.05,2.31,1.67,1.86,1.3,1.53,1.1,1.26,0.71,1.1,0.67,0.92,0.62,0.9,0.49,0.79,0.39,0.74,0.26,0.67,0.23,0.66,0.21,0.53,0.18,0.51,0.15,0.48,0.11,0.41,0.11,0.36,0.08,0.3,0.05,0.26,0.05,0.25,0.03,0.23,0.03,0.23,0.03,0.15,0.03,0.15,0.03,0.15,0.03,0.15,0.02,0.15
5m TTC,54.75,45.25,46.49,38.66,39.75,32.9,31.98,26.92,25.09,21.52,19.52,17.44,14.6,14.53,11.76,11.67,9.41,9.31,7.42,7.55,5.89,6.44,4.93,5.17,3.76,4.19,3.02,3.35,2.51,2.82,2.09,2.4,1.49,1.81,1.31,1.46,1.13,1.28,1.0,1.1,0.72,0.8,0.64,0.77,0.56,0.67,0.41,0.59,0.38,0.59,0.28,0.53,0.21,0.49,0.21,0.46,0.2,0.39,0.2,0.39,0.2,0.33,0.15,0.33,0.13,0.3,0.13,0.21,0.1,0.21,0.07,0.15,0.03,0.13,0.02,0.13,0.02,0.05,0.02,0.05
6m TTC,54.19,45.82,47.73,39.17,40.31,32.88,33.38,28.37,27.25,23.4,21.85,19.72,17.04,16.38,13.22,13.54,9.97,11.05,8.04,9.34,6.67,7.78,5.71,6.5,4.73,5.29,3.78,4.24,3.2,3.5,2.81,2.97,2.33,2.5,1.99,2.23,1.69,1.86,1.44,1.69,1.2,1.61,0.95,1.38,0.84,1.23,0.67,1.1,0.61,0.89,0.54,0.87,0.46,0.67,0.46,0.66,0.31,0.56,0.21,0.49,0.21,0.46,0.18,0.46,0.13,0.39,0.13,0.33,0.1,0.25,0.02,0.23,0.02,0.23,0.02,0.23,0.02,0.21,0.02,0.21
7m TTC,54.7,45.36,48.01,39.55,41.77,33.95,35.56,28.68,29.17,23.99,23.97,20.67,18.96,17.39,15.45,14.37,12.38,11.89,9.74,10.03,8.21,8.13,6.83,7.11,5.42,6.3,4.55,5.37,3.94,4.33,3.07,3.46,2.63,2.89,2.35,2.45,2.0,2.22,1.69,1.94,1.41,1.71,1.28,1.41,1.12,1.3,1.03,1.23,0.89,1.18,0.57,1.05,0.51,1.0,0.43,0.9,0.26,0.82,0.21,0.8,0.15,0.8,0.15,0.79,0.13,0.76,0.13,0.76,0.11,0.67,0.11,0.59,0.11,0.59,0.08,0.44,0.08,0.41,0.08,0.39
8m TTC,54.82,45.18,49.43,38.81,43.26,33.71,36.73,29.55,31.03,24.94,25.32,21.93,20.95,19.14,17.06,16.19,13.92,13.68,11.46,11.31,9.42,9.67,7.27,8.47,6.14,7.31,5.27,6.37,4.53,5.45,3.43,4.33,3.02,3.71,2.66,3.15,2.41,2.74,2.13,2.28,1.76,2.09,1.36,1.74,1.17,1.49,0.95,1.18,0.89,1.08,0.76,1.03,0.74,1.02,0.57,0.95,0.56,0.94,0.49,0.94,0.41,0.9,0.28,0.87,0.21,0.85,0.21,0.82,0.15,0.74,0.15,0.74,0.15,0.72,0.11,0.66,0.11,0.57,0.11,0.51
9m TTC,55.67,44.33,50.02,38.66,43.75,34.31,37.71,29.31,32.39,25.97,26.89,22.57,22.38,19.75,18.75,17.14,15.04,14.46,12.33,12.95,9.95,11.23,8.54,9.29,6.73,8.32,5.61,7.27,4.58,6.39,3.89,5.52,3.19,4.71,2.68,4.01,2.43,3.09,2.04,2.79,1.72,2.5,1.67,2.12,1.53,1.72,1.33,1.58,1.12,1.4,0.92,1.23,0.79,1.07,0.61,1.05,0.49,1.02,0.41,1.0,0.39,0.9,0.3,0.89,0.26,0.84,0.23,0.82,0.21,0.8,0.21,0.79,0.18,0.71,0.15,0.69,0.13,0.69,0.13,0.69
10m TTC,55.75,44.25,50.34,39.24,44.29,34.79,39.19,30.72,33.59,26.17,28.42,23.0,24.0,19.98,19.6,17.76,16.38,15.42,13.96,13.36,11.36,11.49,9.1,10.13,7.88,8.67,6.68,7.81,5.35,6.88,4.35,5.93,3.79,5.04,3.41,4.24,2.81,3.86,2.45,3.55,1.99,3.02,1.74,2.64,1.61,2.3,1.35,2.0,1.28,1.9,1.2,1.66,1.1,1.33,0.94,1.26,0.85,1.18,0.74,1.02,0.61,0.99,0.48,0.94,0.39,0.9,0.39,0.87,0.3,0.77,0.28,0.77,0.16,0.76,0.13,0.76,0.1,0.76,0.1,0.74
