,>= +0.00%,<= -0.00%,>= +0.05%,<= -0.05%,>= +0.10%,<= -0.10%,>= +0.15%,<= -0.15%,>= +0.20%,<= -0.20%,>= +0.25%,<= -0.25%,>= +0.30%,<= -0.30%,>= +0.35%,<= -0.35%,>= +0.40%,<= -0.40%,>= +0.45%,<= -0.45%,>= +0.50%,<= -0.50%,>= +0.55%,<= -0.55%,>= +0.60%,<= -0.60%,>= +0.65%,<= -0.65%,>= +0.70%,<= -0.70%,>= +0.75%,<= -0.75%,>= +0.80%,<= -0.80%,>= +0.85%,<= -0.85%,>= +0.90%,<= -0.90%,>= +0.95%,<= -0.95%,>= +1.00%,<= -1.00%,>= +1.05%,<= -1.05%,>= +1.10%,<= -1.10%,>= +1.15%,<= -1.15%,>= +1.20%,<= -1.20%,>= +1.25%,<= -1.25%,>= +1.30%,<= -1.30%,>= +1.35%,<= -1.35%,>= +1.40%,<= -1.40%,>= +1.45%,<= -1.45%,>= +1.50%,<= -1.50%,>= +1.55%,<= -1.55%,>= +1.60%,<= -1.60%,>= +1.65%,<= -1.65%,>= +1.75%,<= -1.75%,>= +1.80%,<= -1.80%,>= +1.85%,<= -1.85%,>= +1.90%,<= -1.90%,>= +1.95%,<= -1.95%,>= +2.00%,<= -2.00%
1m TTC,50.62,50.3,9.63,9.9,2.36,2.52,0.79,0.84,0.33,0.32,0.15,0.15,0.07,0.08,0.04,0.04,0.02,0.03,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2m TTC,50.13,50.2,15.6,15.63,5.23,5.41,2.13,2.19,0.97,1.01,0.49,0.54,0.26,0.3,0.15,0.18,0.09,0.11,0.06,0.06,0.04,0.04,0.03,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3m TTC,50.24,49.91,19.34,19.15,7.72,7.76,3.42,3.54,1.67,1.81,0.92,0.98,0.5,0.61,0.29,0.37,0.19,0.25,0.12,0.16,0.09,0.11,0.07,0.08,0.05,0.06,0.04,0.04,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4m TTC,50.22,49.86,22.24,21.81,9.83,9.69,4.75,4.75,2.49,2.55,1.41,1.47,0.82,0.9,0.52,0.59,0.34,0.38,0.23,0.27,0.17,0.19,0.12,0.13,0.09,0.1,0.07,0.08,0.05,0.06,0.05,0.04,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5m TTC,50.28,49.79,24.42,23.86,11.71,11.44,5.98,5.92,3.26,3.27,1.88,1.98,1.17,1.25,0.75,0.82,0.5,0.57,0.34,0.39,0.24,0.29,0.18,0.21,0.14,0.15,0.1,0.12,0.08,0.09,0.07,0.07,0.05,0.06,0.04,0.05,0.04,0.04,0.03,0.04,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6m TTC,50.3,49.75,26.09,25.46,13.38,12.89,7.08,6.98,4.01,4.03,2.43,2.49,1.54,1.61,1.0,1.08,0.69,0.76,0.5,0.55,0.37,0.4,0.28,0.29,0.21,0.23,0.16,0.19,0.12,0.15,0.1,0.11,0.08,0.09,0.06,0.08,0.05,0.06,0.04,0.05,0.03,0.04,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7m TTC,50.26,49.79,27.67,26.88,14.87,14.22,8.29,7.91,4.81,4.7,2.93,2.94,1.87,1.93,1.27,1.33,0.9,0.94,0.64,0.68,0.47,0.49,0.37,0.38,0.28,0.29,0.22,0.22,0.18,0.18,0.14,0.15,0.11,0.12,0.09,0.1,0.08,0.09,0.07,0.07,0.05,0.05,0.04,0.05,0.04,0.04,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.0
8m TTC,50.24,49.8,28.77,28.02,16.0,15.37,9.18,8.75,5.43,5.35,3.39,3.41,2.21,2.27,1.51,1.57,1.06,1.11,0.78,0.82,0.58,0.61,0.44,0.47,0.35,0.35,0.28,0.28,0.22,0.23,0.18,0.19,0.15,0.16,0.11,0.13,0.09,0.11,0.08,0.09,0.06,0.08,0.06,0.06,0.04,0.05,0.04,0.05,0.03,0.04,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0
9m TTC,50.17,49.85,29.63,29.11,17.12,16.46,9.99,9.68,6.07,5.98,3.83,3.9,2.55,2.62,1.76,1.87,1.25,1.32,0.91,0.97,0.69,0.73,0.52,0.56,0.4,0.44,0.33,0.35,0.26,0.27,0.22,0.22,0.18,0.17,0.14,0.15,0.12,0.13,0.1,0.11,0.09,0.09,0.07,0.08,0.06,0.07,0.05,0.06,0.05,0.05,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
10m TTC,50.2,49.82,30.55,29.87,18.0,17.4,10.81,10.45,6.61,6.51,4.29,4.3,2.86,3.0,1.97,2.11,1.42,1.54,1.05,1.16,0.8,0.87,0.61,0.67,0.48,0.52,0.37,0.4,0.31,0.33,0.26,0.26,0.21,0.21,0.18,0.17,0.15,0.15,0.12,0.13,0.11,0.11,0.09,0.09,0.08,0.08,0.07,0.07,0.06,0.06,0.05,0.05,0.05,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
