,>= +0.00%,<= -0.00%,>= +0.05%,<= -0.05%,>= +0.10%,<= -0.10%,>= +0.15%,<= -0.15%,>= +0.20%,<= -0.20%,>= +0.25%,<= -0.25%,>= +0.30%,<= -0.30%,>= +0.35%,<= -0.35%,>= +0.40%,<= -0.40%,>= +0.45%,<= -0.45%,>= +0.50%,<= -0.50%,>= +0.55%,<= -0.55%,>= +0.60%,<= -0.60%,>= +0.65%,<= -0.65%,>= +0.70%,<= -0.70%,>= +0.75%,<= -0.75%,>= +0.80%,<= -0.80%,>= +0.85%,<= -0.85%,>= +0.90%,<= -0.90%,>= +0.95%,<= -0.95%,>= +1.00%,<= -1.00%,>= +1.05%,<= -1.05%,>= +1.10%,<= -1.10%,>= +1.15%,<= -1.15%,>= +1.20%,<= -1.20%,>= +1.25%,<= -1.25%,>= +1.30%,<= -1.30%,>= +1.35%,<= -1.35%,>= +1.40%,<= -1.40%,>= +1.45%,<= -1.45%,>= +1.50%,<= -1.50%,>= +1.55%,<= -1.55%,>= +1.60%,<= -1.60%,>= +1.65%,<= -1.65%,>= +1.75%,<= -1.75%,>= +1.80%,<= -1.80%,>= +1.85%,<= -1.85%,>= +1.90%,<= -1.90%,>= +1.95%,<= -1.95%,>= +2.00%,<= -2.00%
1m TTC,52.9,47.18,28.68,26.12,12.53,13.3,5.45,6.73,2.42,3.37,1.08,1.77,0.6,0.98,0.39,0.59,0.21,0.38,0.12,0.23,0.08,0.13,0.05,0.1,0.04,0.07,0.03,0.06,0.02,0.06,0.02,0.04,0.02,0.04,0.01,0.03,0.01,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2m TTC,52.67,47.34,35.14,30.23,20.08,18.64,11.36,11.47,6.28,7.0,3.45,4.43,2.01,2.91,1.19,2.14,0.81,1.4,0.55,0.92,0.36,0.7,0.24,0.48,0.16,0.38,0.1,0.3,0.07,0.23,0.07,0.18,0.04,0.15,0.03,0.11,0.02,0.1,0.02,0.08,0.02,0.07,0.01,0.06,0.01,0.06,0.01,0.05,0.01,0.04,0.01,0.04,0.01,0.04,0.01,0.04,0.0,0.03,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02
3m TTC,52.68,47.37,37.7,32.66,24.45,21.98,15.43,14.67,9.49,9.84,5.86,6.78,3.5,4.77,2.13,3.32,1.5,2.5,1.01,1.73,0.73,1.23,0.54,0.95,0.4,0.71,0.28,0.52,0.18,0.42,0.15,0.37,0.12,0.32,0.09,0.25,0.07,0.23,0.06,0.18,0.05,0.15,0.05,0.11,0.03,0.09,0.03,0.09,0.03,0.07,0.02,0.07,0.02,0.06,0.02,0.06,0.01,0.06,0.01,0.06,0.0,0.05,0.0,0.04,0.0,0.04,0.0,0.03,0.0,0.03,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02
4m TTC,53.01,47.0,39.54,34.63,27.53,24.56,18.52,16.98,12.25,11.8,7.83,8.33,5.13,6.07,3.53,4.26,2.39,3.22,1.68,2.46,1.14,1.96,0.87,1.52,0.66,1.18,0.45,0.96,0.37,0.76,0.32,0.66,0.24,0.55,0.2,0.44,0.15,0.35,0.13,0.29,0.11,0.23,0.09,0.21,0.08,0.18,0.07,0.17,0.05,0.15,0.04,0.15,0.04,0.13,0.02,0.13,0.02,0.12,0.02,0.12,0.02,0.1,0.01,0.08,0.01,0.07,0.01,0.07,0.01,0.05,0.01,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05
5m TTC,52.63,47.38,40.59,35.99,29.84,26.09,21.24,19.25,14.76,13.77,10.12,10.02,6.99,7.42,4.72,5.69,3.21,4.27,2.29,3.29,1.63,2.66,1.19,2.21,0.89,1.75,0.68,1.42,0.52,1.08,0.45,0.9,0.34,0.7,0.29,0.62,0.25,0.54,0.22,0.45,0.2,0.37,0.16,0.32,0.15,0.26,0.13,0.23,0.13,0.2,0.1,0.18,0.07,0.17,0.05,0.15,0.04,0.14,0.04,0.12,0.03,0.1,0.03,0.09,0.03,0.08,0.01,0.08,0.01,0.07,0.01,0.05,0.01,0.05,0.01,0.05,0.01,0.05,0.01,0.04
6m TTC,52.83,47.19,41.74,36.84,31.93,27.59,23.59,20.45,16.9,15.43,12.02,11.47,8.32,8.54,5.64,6.49,3.95,5.07,2.86,4.01,2.09,3.32,1.63,2.68,1.2,2.3,0.97,1.81,0.75,1.52,0.6,1.23,0.51,1.02,0.39,0.85,0.33,0.68,0.27,0.59,0.24,0.54,0.21,0.41,0.18,0.37,0.14,0.28,0.12,0.26,0.11,0.22,0.1,0.17,0.09,0.16,0.08,0.15,0.07,0.12,0.05,0.1,0.04,0.09,0.03,0.08,0.03,0.07,0.02,0.06,0.02,0.06,0.02,0.06,0.01,0.06,0.01,0.05,0.01,0.05
7m TTC,52.77,47.25,42.96,36.83,33.44,28.62,25.28,21.5,18.82,16.32,13.54,12.44,9.47,9.67,6.71,7.48,4.77,5.98,3.47,4.83,2.58,3.82,2.09,3.18,1.64,2.64,1.18,2.13,0.95,1.83,0.71,1.5,0.59,1.24,0.48,1.05,0.39,0.86,0.32,0.71,0.27,0.6,0.24,0.54,0.22,0.44,0.21,0.41,0.15,0.36,0.14,0.32,0.13,0.27,0.12,0.23,0.11,0.2,0.09,0.2,0.09,0.15,0.07,0.14,0.07,0.13,0.06,0.12,0.04,0.1,0.04,0.08,0.03,0.08,0.02,0.08,0.02,0.08,0.02,0.07
8m TTC,53.07,46.96,43.7,37.59,34.53,29.42,26.76,22.74,20.11,17.74,14.81,13.68,10.75,10.52,7.79,8.27,5.75,6.65,4.21,5.48,3.26,4.33,2.42,3.57,1.91,2.91,1.47,2.46,1.13,2.06,0.88,1.77,0.74,1.53,0.56,1.19,0.47,1.01,0.41,0.85,0.32,0.7,0.27,0.63,0.23,0.54,0.2,0.47,0.17,0.39,0.15,0.36,0.12,0.32,0.1,0.29,0.1,0.27,0.1,0.25,0.1,0.2,0.08,0.18,0.08,0.17,0.07,0.16,0.05,0.15,0.04,0.14,0.04,0.11,0.03,0.11,0.02,0.1,0.01,0.09
9m TTC,53.63,46.38,44.55,37.63,35.37,30.21,27.73,23.83,21.16,18.61,15.75,14.76,11.66,11.64,8.57,9.41,6.45,7.45,4.88,5.99,3.72,4.88,2.86,4.08,2.27,3.34,1.74,2.81,1.32,2.38,1.08,2.04,0.87,1.7,0.75,1.43,0.62,1.2,0.46,1.02,0.39,0.87,0.34,0.79,0.29,0.68,0.27,0.59,0.24,0.53,0.21,0.45,0.18,0.38,0.15,0.33,0.14,0.27,0.12,0.24,0.11,0.22,0.1,0.21,0.08,0.2,0.08,0.17,0.05,0.15,0.05,0.15,0.04,0.15,0.03,0.13,0.03,0.11,0.03,0.11
10m TTC,53.59,46.41,44.46,38.13,36.0,31.01,28.78,25.01,22.28,19.74,17.17,15.85,12.7,12.66,9.37,10.07,7.08,8.29,5.42,6.91,4.17,5.76,3.32,4.68,2.61,3.97,2.05,3.2,1.66,2.68,1.33,2.26,1.04,1.93,0.85,1.62,0.71,1.41,0.64,1.2,0.55,1.04,0.43,0.89,0.37,0.79,0.3,0.71,0.26,0.61,0.22,0.54,0.2,0.45,0.18,0.37,0.16,0.33,0.14,0.3,0.13,0.26,0.11,0.26,0.1,0.22,0.09,0.17,0.08,0.15,0.06,0.14,0.06,0.13,0.04,0.12,0.04,0.12,0.03,0.1
